#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]        
       1.729384003970e+02       5.146865593531e-04      -2.054555797276e+00       3.730160549507e-03       8.691459200513e-04       2.172864800128e-03       2.918468993622e-06       4.345729600257e-04      -1.541037185062e+00       3.734490493834e-03       5.616420936072e-01       6.100474140755e-01      -1.582906748702e+00       4.600382672102e-03      -2.008451295880e+00       2.920448945051e-03       8.331269824103e-02       3.333333333108e-01 
       1.751439182103e+02       5.227619902723e-04      -2.070985594608e+00       3.754376103835e-03       9.067284825577e-04       2.266821206394e-03       3.158885761151e-06       4.533642412788e-04      -1.553369421426e+00       3.759016596969e-03       5.609585258307e-01       6.086912147197e-01      -1.597178659955e+00       4.652121312144e-03      -2.022475039381e+00       2.914549830434e-03       8.472719206241e-02       3.333333333101e-01 
       1.773494360237e+02       5.308754894076e-04      -2.087480772273e+00       3.777992323328e-03       9.459833673438e-04       2.364958418359e-03       3.419945661528e-06       4.729916836719e-04      -1.565751400765e+00       3.782964180652e-03       5.602710541146e-01       6.073362524288e-01      -1.611560778839e+00       4.703686159046e-03      -2.036474845111e+00       2.907417018065e-03       8.612808850580e-02       3.333333333094e-01 
       1.795549538370e+02       5.390270567591e-04      -2.104039058113e+00       3.801012314471e-03       9.868835818070e-04       2.467208954517e-03       3.702085055828e-06       4.934417909035e-04      -1.578181464935e+00       3.806336146771e-03       5.595799430341e-01       6.059826557190e-01      -1.626052336757e+00       4.755077496246e-03      -2.050446577180e+00       2.899054189306e-03       8.751452509747e-02       3.333333333086e-01 
       1.817604716503e+02       5.472166923266e-04      -2.120658201528e+00       3.823439775881e-03       1.029178937006e-03       2.572947342516e-03       4.003612637788e-06       5.145894685031e-04      -1.590657969756e+00       3.829134324259e-03       5.588856114140e-01       6.046305502280e-01      -1.640652574450e+00       4.806295621169e-03      -2.064386118973e+00       2.889465479891e-03       8.888564416242e-02       3.333333333079e-01 
       1.841650377681e+02       5.561888204429e-04      -2.138843972000e+00       3.847221446294e-03       1.076166895012e-03       2.690417237530e-03       4.348773332201e-06       5.380834475061e-04      -1.604311493624e+00       3.853337004658e-03       5.581255962221e-01       6.031582561321e-01      -1.656693452893e+00       4.861939252877e-03      -2.079542241151e+00       2.877620010335e-03       9.036205349848e-02       3.333333333070e-01 
       1.865696038859e+02       5.652061981685e-04      -2.157096644279e+00       3.870310671233e-03       1.122848374220e-03       2.807120935550e-03       4.701974732357e-06       5.614241871100e-04      -1.618016222219e+00       3.876859216373e-03       5.573630581413e-01       6.016880201128e-01      -1.672861709461e+00       4.917378038112e-03      -2.094650031649e+00       2.864329628956e-03       9.181814719738e-02       3.333333333062e-01 
       1.889741700038e+02       5.742688255032e-04      -2.175413487469e+00       3.892713451177e-03       1.168194572029e-03       2.920486430073e-03       5.057318441348e-06       5.840972860146e-04      -1.631770133081e+00       3.899705158282e-03       5.565981121075e-01       6.002199723255e-01      -1.689156462034e+00       4.972612769183e-03      -2.109704353904e+00       2.849601809246e-03       9.325283950943e-02       3.333333333053e-01 
       1.913787361216e+02       5.833767024472e-04      -2.193791789470e+00       3.914434088171e-03       1.212634020910e-03       3.031585052276e-03       5.420090581908e-06       6.063170104552e-04      -1.645571220106e+00       3.921884063265e-03       5.558302753851e-01       5.987542425239e-01      -1.705576831618e+00       5.027644221391e-03      -2.124700087769e+00       2.833444626622e-03       9.466505333196e-02       3.333333333044e-01 
       1.937833022394e+02       5.925298290005e-04      -2.212228829572e+00       3.935475948182e-03       1.257505319847e-03       3.143763299618e-03       5.800660319527e-06       6.287526599235e-04      -1.659417486474e+00       3.943406850008e-03       5.550591337521e-01       5.972909656812e-01      -1.722121925378e+00       5.082473069730e-03      -2.139632120100e+00       2.815866641318e-03       9.605372206304e-02       3.333333333035e-01 
       1.961878683572e+02       6.017282051630e-04      -2.230721870683e+00       3.955842816943e-03       1.303459552225e-03       3.258648880562e-03       6.204624126897e-06       6.517297761124e-04      -1.673306941095e+00       3.964282208177e-03       5.542846229269e-01       5.958302834714e-01      -1.738790831834e+00       5.137099858949e-03      -2.154495343477e+00       2.796876854154e-03       9.741779042667e-02       3.333333333025e-01 
       1.985924344750e+02       6.109718309348e-04      -2.249268179966e+00       3.975539111867e-03       1.350695802033e-03       3.376739505082e-03       6.635420469558e-06       6.753479010164e-04      -1.687237606041e+00       3.984516765098e-03       5.535067579330e-01       5.943723396156e-01      -1.755582634538e+00       5.191525066093e-03      -2.169284673055e+00       2.776484771961e-03       9.875621455775e-02       3.333333333016e-01 
       1.999265519759e+02       6.161199588823e-04      -2.259580149044e+00       3.986179573729e-03       1.377536615911e-03       3.443841539778e-03       6.887683079558e-06       6.887683079555e-04      -1.694983767360e+00       3.995469449430e-03       5.530737164100e-01       5.935646662944e-01      -1.764951850824e+00       5.221634855191e-03      -2.177456461994e+00       2.764569531476e-03       9.948736727355e-02       3.333333333010e-01 
       1.999265525000e+02       6.161199609073e-04      -2.259580153098e+00       3.986179577899e-03       1.377536631524e-03       3.443841539742e-03       6.887683079558e-06       6.887683079607e-04      -1.694983770405e+00       3.995469453622e-03       5.530910133525e-01       5.935646659773e-01      -1.764951854511e+00       5.221634867006e-03      -2.177456465199e+00       2.764569526712e-03       9.948736755912e-02       3.333333333010e-01 
       1.999265530240e+02       6.161199629322e-04      -2.259580157151e+00       3.986179582068e-03       1.377536647137e-03       3.443841539705e-03       6.887683079558e-06       6.887683079659e-04      -1.694983773450e+00       3.995469457814e-03       5.530910131802e-01       5.935646656602e-01      -1.764951858199e+00       5.221634878821e-03      -2.177456468404e+00       2.764569521947e-03       9.948736784468e-02       3.333333333010e-01 
       1.999265535481e+02       6.161199649571e-04      -2.259580161205e+00       3.986179586238e-03       1.377536662750e-03       3.443841539669e-03       6.887683079558e-06       6.887683079710e-04      -1.694983776495e+00       3.995469462006e-03       5.530910130079e-01       5.935646653431e-01      -1.764951861887e+00       5.221634890636e-03      -2.177456471609e+00       2.764569517183e-03       9.948736813024e-02       3.333333333010e-01 
       1.999265587885e+02       6.161199852064e-04      -2.259580201740e+00       3.986179627933e-03       1.377536818880e-03       3.443841539309e-03       6.887683079561e-06       6.887683080228e-04      -1.694983806946e+00       3.995469503927e-03       5.530910112851e-01       5.935646621723e-01      -1.764951898763e+00       5.221635008786e-03      -2.177456503659e+00       2.764569469541e-03       9.948737098587e-02       3.333333333010e-01 
       1.999265640289e+02       6.161200054558e-04      -2.259580242276e+00       3.986179669629e-03       1.377536975010e-03       3.443841538950e-03       6.887683079566e-06       6.887683080747e-04      -1.694983837396e+00       3.995469545847e-03       5.530910095623e-01       5.935646590016e-01      -1.764951935639e+00       5.221635126937e-03      -2.177456535709e+00       2.764569421898e-03       9.948737384150e-02       3.333333333010e-01 
       1.999265692694e+02       6.161200257051e-04      -2.259580282812e+00       3.986179711324e-03       1.377537131139e-03       3.443841538592e-03       6.887683079574e-06       6.887683081267e-04      -1.694983867846e+00       3.995469587768e-03       5.530910078395e-01       5.935646558308e-01      -1.764951972515e+00       5.221635245088e-03      -2.177456567760e+00       2.764569374255e-03       9.948737669713e-02       3.333333333010e-01 
       1.999265988771e+02       6.161201401106e-04      -2.259580511832e+00       3.986179946896e-03       1.377538013240e-03       3.443841536581e-03       6.887683079663e-06       6.887683084238e-04      -1.694984039887e+00       3.995469824614e-03       5.530909981057e-01       5.935646379162e-01      -1.764952180859e+00       5.221635912620e-03      -2.177456748838e+00       2.764569105082e-03       9.948739283099e-02       3.333333333010e-01 
       1.999266284848e+02       6.161202545161e-04      -2.259580740852e+00       3.986180182468e-03       1.377538895332e-03       3.443841534597e-03       6.887683079830e-06       6.887683087260e-04      -1.694984211927e+00       3.995470061460e-03       5.530909883720e-01       5.935646200017e-01      -1.764952389203e+00       5.221636580153e-03      -2.177456929917e+00       2.764568835908e-03       9.948740896485e-02       3.333333333010e-01 
       1.999266580924e+02       6.161203689216e-04      -2.259580969872e+00       3.986180418039e-03       1.377539777414e-03       3.443841532638e-03       6.887683080076e-06       6.887683090334e-04      -1.694984383967e+00       3.995470298306e-03       5.530909786383e-01       5.935646020872e-01      -1.764952597547e+00       5.221637247686e-03      -2.177457110995e+00       2.764568566734e-03       9.948742509870e-02       3.333333333010e-01 
       1.999266877001e+02       6.161204833271e-04      -2.259581198892e+00       3.986180653610e-03       1.377540659486e-03       3.443841530706e-03       6.887683080402e-06       6.887683093460e-04      -1.694984556007e+00       3.995470535153e-03       5.530909689046e-01       5.935645841727e-01      -1.764952805891e+00       5.221637915218e-03      -2.177457292074e+00       2.764568297560e-03       9.948744123255e-02       3.333333333010e-01 
       1.999267888904e+02       6.161208743311e-04      -2.259581981615e+00       3.986181458720e-03       1.377543674074e-03       3.443841524298e-03       6.887683082121e-06       6.887683104537e-04      -1.694985143989e+00       3.995471344626e-03       5.530909356376e-01       5.935645229462e-01      -1.764953517950e+00       5.221640196645e-03      -2.177457910946e+00       2.764567377601e-03       9.948749637318e-02       3.333333333010e-01 
       1.999268900806e+02       6.161212653351e-04      -2.259582764338e+00       3.986182263827e-03       1.377546688549e-03       3.443841518197e-03       6.887683084773e-06       6.887683116223e-04      -1.694985731971e+00       3.995472154103e-03       5.530909023708e-01       5.935644617198e-01      -1.764954230008e+00       5.221642478072e-03      -2.177458529819e+00       2.764566457640e-03       9.948755151377e-02       3.333333333010e-01 
       1.999269912708e+02       6.161216563392e-04      -2.259583547060e+00       3.986183068930e-03       1.377549702912e-03       3.443841512400e-03       6.887683088359e-06       6.887683128517e-04      -1.694986319953e+00       3.995472963583e-03       5.530908691040e-01       5.935644004933e-01      -1.764954942067e+00       5.221644759498e-03      -2.177459148691e+00       2.764565537677e-03       9.948760665432e-02       3.333333333010e-01 
       1.999270924611e+02       6.161220473434e-04      -2.259584329783e+00       3.986183874031e-03       1.377552717163e-03       3.443841506909e-03       6.887683092878e-06       6.887683141419e-04      -1.694986907935e+00       3.995473773067e-03       5.530908358372e-01       5.935643392669e-01      -1.764955654126e+00       5.221647040923e-03      -2.177459767563e+00       2.764564617711e-03       9.948766179481e-02       3.333333333010e-01 
       1.999275077772e+02       6.161236521469e-04      -2.259587542322e+00       3.986187178379e-03       1.377565087407e-03       3.443841487570e-03       6.887683121201e-06       6.887683200743e-04      -1.694989321198e+00       3.995477095480e-03       5.530906993005e-01       5.935640879746e-01      -1.764958576639e+00       5.221656404600e-03      -2.177462307604e+00       2.764560841859e-03       9.948788810802e-02       3.333333333010e-01 
       1.999279230934e+02       6.161252569518e-04      -2.259590754862e+00       3.986190482675e-03       1.377577455761e-03       3.443841473372e-03       6.887683165245e-06       6.887683270311e-04      -1.694991734461e+00       3.995480417953e-03       5.530905627646e-01       5.935638366825e-01      -1.764961499155e+00       5.221665768270e-03      -2.177464847643e+00       2.764557065966e-03       9.948811442043e-02       3.333333333010e-01 
       1.999283384095e+02       6.161268617580e-04      -2.259593967404e+00       3.986193786917e-03       1.377589822224e-03       3.443841464315e-03       6.887683225006e-06       6.887683350118e-04      -1.694994147726e+00       3.995483740488e-03       5.530904262294e-01       5.935635853904e-01      -1.764964421676e+00       5.221675131935e-03      -2.177467387679e+00       2.764553290031e-03       9.948834073202e-02       3.333333333010e-01 
       1.999287537257e+02       6.161284665656e-04      -2.259597179947e+00       3.986197091106e-03       1.377602186798e-03       3.443841460396e-03       6.887683300483e-06       6.887683440162e-04      -1.694996560991e+00       3.995487063083e-03       5.530902896951e-01       5.935633340984e-01      -1.764967344200e+00       5.221684495593e-03      -2.177469927713e+00       2.764549514055e-03       9.948856704279e-02       3.333333333010e-01 
       1.999296580695e+02       6.161319610115e-04      -2.259604175210e+00       3.986204285737e-03       1.377629103915e-03       3.443841469632e-03       6.887683519189e-06       6.887683671627e-04      -1.695001815840e+00       3.995494298187e-03       5.530899923964e-01       5.935627869147e-01      -1.764973707959e+00       5.221704884778e-03      -2.177475458585e+00       2.764541291788e-03       9.948905982786e-02       3.333333333010e-01 
       1.999305624134e+02       6.161354554638e-04      -2.259611170480e+00       3.986211480117e-03       1.377656012087e-03       3.443841503205e-03       6.887683812375e-06       6.887683951576e-04      -1.695007070694e+00       3.995501533577e-03       5.530896951015e-01       5.935622397314e-01      -1.764980071734e+00       5.221725273935e-03      -2.177480989445e+00       2.764533069324e-03       9.948955260906e-02       3.333333333010e-01 
       1.999314667573e+02       6.161389499226e-04      -2.259618165757e+00       3.986218674246e-03       1.377682911322e-03       3.443841561100e-03       6.887684180018e-06       6.887684279974e-04      -1.695012325553e+00       3.995508769253e-03       5.530893978102e-01       5.935616925485e-01      -1.764986435527e+00       5.221745663063e-03      -2.177486520294e+00       2.764524846664e-03       9.949004538641e-02       3.333333333010e-01 
       1.999323711012e+02       6.161424443877e-04      -2.259625161041e+00       3.986225868124e-03       1.377709801630e-03       3.443841643298e-03       6.887684622093e-06       6.887684656787e-04      -1.695017580417e+00       3.995516005213e-03       5.530891005225e-01       5.935611453662e-01      -1.764992799337e+00       5.221766052162e-03      -2.177492051131e+00       2.764516623807e-03       9.949053815990e-02       3.333333333010e-01 
       1.999332754450e+02       6.161459388592e-04      -2.259632156332e+00       3.986233061753e-03       1.377736683020e-03       3.443841749781e-03       6.887685138578e-06       6.887685081979e-04      -1.695022835287e+00       3.995523241456e-03       5.530888032385e-01       5.935605981842e-01      -1.764999163165e+00       5.221786441233e-03      -2.177497581956e+00       2.764508400753e-03       9.949103092954e-02       3.333333333010e-01 
       1.999367702236e+02       6.161594430793e-04      -2.259659189246e+00       3.986260858723e-03       1.377840480758e-03       3.443842389224e-03       6.887687833446e-06       6.887687179194e-04      -1.695043142440e+00       3.995551208087e-03       5.530876544378e-01       5.935584836391e-01      -1.765023755925e+00       5.221865233209e-03      -2.177518955364e+00       2.764476621448e-03       9.949293516977e-02       3.333333333010e-01 
       1.999402650022e+02       6.161729473950e-04      -2.259686222264e+00       3.986288651992e-03       1.377944145961e-03       3.443843390083e-03       6.887691637814e-06       6.887689996387e-04      -1.695063449671e+00       3.995579178861e-03       5.530865056912e-01       5.935563691006e-01      -1.765048348941e+00       5.221944024755e-03      -2.177540328597e+00       2.764444839208e-03       9.949483935242e-02       3.333333333010e-01 
       1.999437597808e+02       6.161864518062e-04      -2.259713255384e+00       3.986316441589e-03       1.378047679143e-03       3.443844751358e-03       6.887696550317e-06       6.887693531569e-04      -1.695083756980e+00       3.995607153710e-03       5.530853569984e-01       5.935542545687e-01      -1.765072942213e+00       5.222022815870e-03      -2.177561701655e+00       2.764413054033e-03       9.949674347746e-02       3.333333333010e-01 
       1.999472545594e+02       6.161999563130e-04      -2.259740288607e+00       3.986344227539e-03       1.378151080820e-03       3.443846472052e-03       6.887702569589e-06       6.887697782755e-04      -1.695104064367e+00       3.995635132571e-03       5.530842083594e-01       5.935521400435e-01      -1.765097535739e+00       5.222101606554e-03      -2.177583074539e+00       2.764381265925e-03       9.949864754490e-02       3.333333333010e-01 
       1.999507493380e+02       6.162134609154e-04      -2.259767321934e+00       3.986372009870e-03       1.378254351501e-03       3.443848551169e-03       6.887709694261e-06       6.887702747967e-04      -1.695124371832e+00       3.995663115379e-03       5.530830597737e-01       5.935500255250e-01      -1.765122129521e+00       5.222180396807e-03      -2.177604447248e+00       2.764349474882e-03       9.950055155473e-02       3.333333333010e-01 
       1.999542441166e+02       6.162269656134e-04      -2.259794355362e+00       3.986399788607e-03       1.378357491698e-03       3.443850987720e-03       6.887717922962e-06       6.887708425232e-04      -1.695144679374e+00       3.995691102072e-03       5.530819112413e-01       5.935479110131e-01      -1.765146723559e+00       5.222259186629e-03      -2.177625819783e+00       2.764317680906e-03       9.950245550695e-02       3.333333333010e-01 
       1.999644259735e+02       6.162663113984e-04      -2.259873116448e+00       3.986480700278e-03       1.378657246197e-03       3.443860114938e-03       6.887748177915e-06       6.887729006619e-04      -1.695203844794e+00       3.995772661423e-03       5.530785653526e-01       5.935417505299e-01      -1.765218378473e+00       5.222488734250e-03      -2.177688086562e+00       2.764225034071e-03       9.950800224494e-02       3.333333333010e-01 
       1.999746078304e+02       6.163056579947e-04      -2.259951878405e+00       3.986561582292e-03       1.378955909883e-03       3.443872243489e-03       6.887787758437e-06       6.887755567134e-04      -1.695263010875e+00       3.995854251715e-03       5.530752199080e-01       5.935355901033e-01      -1.765290035555e+00       5.222718278213e-03      -2.177750351858e+00       2.764132362332e-03       9.951354849379e-02       3.333333333010e-01 
       1.999847896873e+02       6.163450054023e-04      -2.260030641234e+00       3.986642435256e-03       1.379253495095e-03       3.443887349348e-03       6.887836630435e-06       6.887788058977e-04      -1.695322177617e+00       3.995935871497e-03       5.530718749019e-01       5.935294297331e-01      -1.765361694804e+00       5.222947818518e-03      -2.177812615669e+00       2.764039665690e-03       9.951909425339e-02       3.333333333010e-01 
       1.999949715442e+02       6.163843536213e-04      -2.260109404933e+00       3.986723259753e-03       1.379550014039e-03       3.443905408718e-03       6.887894759715e-06       6.887826434800e-04      -1.695381345020e+00       3.996017519363e-03       5.530685303289e-01       5.935232694196e-01      -1.765433356220e+00       5.223177355165e-03      -2.177874877996e+00       2.763946944147e-03       9.952463952367e-02       3.333333333010e-01 
       2.000051534011e+02       6.164237026516e-04      -2.260188169504e+00       3.986804056348e-03       1.379845478797e-03       3.443926398034e-03       6.887962111983e-06       6.887870647713e-04      -1.695440513086e+00       3.996099193960e-03       5.530651861837e-01       5.935171091627e-01      -1.765505019804e+00       5.223406888153e-03      -2.177937138837e+00       2.763854197702e-03       9.953018430452e-02       3.333333333010e-01 
       2.000153352581e+02       6.164630524932e-04      -2.260266934945e+00       3.986884825586e-03       1.380139901319e-03       3.443950293957e-03       6.888038652861e-06       6.887920651278e-04      -1.695499681813e+00       3.996180893979e-03       5.530618424608e-01       5.935109489624e-01      -1.765576685555e+00       5.223636417482e-03      -2.177999398192e+00       2.763761426358e-03       9.953572859585e-02       3.333333333010e-01 
       2.000453498356e+02       6.165790546085e-04      -2.260499128637e+00       3.987122766894e-03       1.381001862818e-03       3.444037427785e-03       6.888317419667e-06       6.888101309741e-04      -1.695674106144e+00       3.996421869316e-03       5.530519880771e-01       5.934927899511e-01      -1.765787957983e+00       5.224313014014e-03      -2.178182920724e+00       2.763487805557e-03       9.955206948068e-02       3.333333333010e-01 
       2.000753644131e+02       6.166950637742e-04      -2.260731329877e+00       3.987360487548e-03       1.381855166289e-03       3.444149038901e-03       6.888674847290e-06       6.888330734741e-04      -1.695848536233e+00       3.996663024626e-03       5.530421371845e-01       5.934746314322e-01      -1.765999249241e+00       5.224989578750e-03      -2.178366430327e+00       2.763213968416e-03       9.956840610862e-02       3.333333333010e-01 
       2.001053789907e+02       6.168110799901e-04      -2.260963538657e+00       3.987597998920e-03       1.382700099317e-03       3.444284562667e-03       6.889110044346e-06       6.888607802777e-04      -1.696022972086e+00       3.996904332670e-03       5.530322896540e-01       5.934564734058e-01      -1.766210559329e+00       5.225666111694e-03      -2.178549926990e+00       2.762939914962e-03       9.958473847749e-02       3.333333333010e-01 
       2.001353935682e+02       6.169271032563e-04      -2.261195754968e+00       3.987835311269e-03       1.383536940655e-03       3.444443450234e-03       6.889622115633e-06       6.888931421747e-04      -1.696197413706e+00       3.997145768891e-03       5.530224453603e-01       5.934383158717e-01      -1.766421888244e+00       5.226342612851e-03      -2.178733410703e+00       2.762665645225e-03       9.960106658515e-02       3.333333333010e-01 
       2.001654081458e+02       6.170431335727e-04      -2.261427978804e+00       3.988072433857e-03       1.384365960488e-03       3.444625168074e-03       6.890210163121e-06       6.889300530021e-04      -1.696371861098e+00       3.997387311147e-03       5.530126041819e-01       5.934201588298e-01      -1.766633235988e+00       5.227019082231e-03      -2.178916881458e+00       2.762391159235e-03       9.961739042956e-02       3.333333333010e-01 
       2.001954227233e+02       6.171591709394e-04      -2.261660210159e+00       3.988309375042e-03       1.385187420684e-03       3.444829197541e-03       6.890873286919e-06       6.889714095567e-04      -1.696546314266e+00       3.997628939477e-03       5.530027660007e-01       5.934020022795e-01      -1.766844602560e+00       5.227695519845e-03      -2.179100339249e+00       2.762116457025e-03       9.963371000874e-02       3.333333333009e-01 
       2.002254373008e+02       6.172752153564e-04      -2.261892449029e+00       3.988546142372e-03       1.386001575045e-03       3.445055034439e-03       6.891610586162e-06       6.890171115089e-04      -1.696720773215e+00       3.997870635888e-03       5.529929307024e-01       5.933838462202e-01      -1.767055987961e+00       5.228371925709e-03      -2.179283784071e+00       2.761841538628e-03       9.965002532080e-02       3.333333333009e-01 
       2.002727421711e+02       6.174581230003e-04      -2.262258487406e+00       3.988918965960e-03       1.387270495345e-03       3.445454055742e-03       6.892921013770e-06       6.890977268196e-04      -1.696995743283e+00       3.998251664229e-03       5.529774352356e-01       5.933552321185e-01      -1.767389182935e+00       5.229437919674e-03      -2.179572878359e+00       2.761407811089e-03       9.967573061652e-02       3.333333333009e-01 
       2.003200470413e+02       6.176410481568e-04      -2.262624544432e+00       3.989291397855e-03       1.388522801939e-03       3.445904181631e-03       6.894409930234e-06       6.891885261642e-04      -1.697270727738e+00       3.998632766213e-03       5.529619462361e-01       5.933266192302e-01      -1.767722424694e+00       5.230503834914e-03      -2.179861940414e+00       2.760973546779e-03       9.970142530160e-02       3.333333333009e-01 
       2.003673519115e+02       6.178239908261e-04      -2.262990620104e+00       3.989663458044e-03       1.389759375429e-03       3.446403640963e-03       6.896073823264e-06       6.892891570828e-04      -1.697545726598e+00       3.999013894541e-03       5.529464633045e-01       5.932980075498e-01      -1.768055713250e+00       5.231569671539e-03      -2.180150970235e+00       2.760538745851e-03       9.972710936979e-02       3.333333333009e-01 
       2.004146567817e+02       6.180069510080e-04      -2.263356714427e+00       3.990035163571e-03       1.390981054019e-03       3.446950738853e-03       6.897909197720e-06       6.893992822824e-04      -1.697820739882e+00       3.999395009053e-03       5.529309860591e-01       5.932693970710e-01      -1.768389048619e+00       5.232635429684e-03      -2.180439967832e+00       2.760103408467e-03       9.975278281533e-02       3.333333333009e-01 
       2.004619616519e+02       6.181899287027e-04      -2.263722827408e+00       3.990406528976e-03       1.392188635535e-03       3.447543853164e-03       6.899912581319e-06       6.895185789384e-04      -1.698095767613e+00       3.999776075673e-03       5.529155141358e-01       5.932407877858e-01      -1.768722430821e+00       5.233701109503e-03      -2.180728933225e+00       2.759667534798e-03       9.977844563295e-02       3.333333333008e-01 
       2.005092665221e+02       6.183729239100e-04      -2.264088959063e+00       3.990777566677e-03       1.393382879364e-03       3.448181431138e-03       6.902080529795e-06       6.896467380256e-04      -1.698370809814e+00       4.000157065490e-03       5.529000471863e-01       5.932121796855e-01      -1.769055859878e+00       5.234766711171e-03      -2.181017866441e+00       2.759231125026e-03       9.980409781786e-02       3.333333333008e-01 
       2.005565713923e+02       6.185559366301e-04      -2.264455109411e+00       3.991148287294e-03       1.394564508305e-03       3.448861986187e-03       6.904409631517e-06       6.897834636790e-04      -1.698645866511e+00       4.000537953975e-03       5.528845848780e-01       5.931835727599e-01      -1.769389335817e+00       5.235832234884e-03      -2.181306767516e+00       2.758794179339e-03       9.982973936578e-02       3.333333333008e-01 
       2.006259485508e+02       6.188243741261e-04      -2.264992138108e+00       3.991691430008e-03       1.396276093763e-03       3.449934860356e-03       6.908109925861e-06       6.899988906418e-04      -1.699049289989e+00       4.001096337790e-03       5.528619156435e-01       5.931416200429e-01      -1.769878495334e+00       5.237394787727e-03      -2.181730410793e+00       2.758152387397e-03       9.986732592345e-02       3.333333333008e-01 
       2.006953257092e+02       6.190928492903e-04      -2.265529207171e+00       3.992233933830e-03       1.397964061375e-03       3.451092866270e-03       6.912139108558e-06       6.902312889725e-04      -1.699452744810e+00       4.001654405909e-03       5.528392547596e-01       5.930996697875e-01      -1.770367755866e+00       5.238957174147e-03      -2.182153985221e+00       2.757509443852e-03       9.990488958386e-02       3.333333333007e-01 
       2.007647028677e+02       6.193613621226e-04      -2.266066316668e+00       3.992775817644e-03       1.399630311174e-03       3.452332005360e-03       6.916486901604e-06       6.904798627804e-04      -1.699856231046e+00       4.002212115967e-03       5.528166013489e-01       5.930577219622e-01      -1.770857117496e+00       5.240519394763e-03      -2.182577490917e+00       2.756865349290e-03       9.994243033389e-02       3.333333333007e-01 
       2.008340800261e+02       6.196299126232e-04      -2.266603466439e+00       3.993317095501e-03       1.401276610433e-03       3.453648521933e-03       6.921143252239e-06       6.907438644844e-04      -1.700259748593e+00       4.002769433739e-03       5.527939546517e-01       5.930157765929e-01      -1.771346580135e+00       5.242081449183e-03      -2.183000927587e+00       2.756220103812e-03       9.997994813935e-02       3.333333333007e-01 
       2.009034571846e+02       6.198985007918e-04      -2.267140656279e+00       3.993857778218e-03       1.402904602925e-03       3.455038887133e-03       6.926098347025e-06       6.910225916234e-04      -1.700663297310e+00       4.003326332032e-03       5.527713139750e-01       5.929738337168e-01      -1.771836143659e+00       5.243643336810e-03      -2.183424294850e+00       2.755573707420e-03       1.000174429619e-01       3.333333333007e-01 
       2.009728343430e+02       6.201671266287e-04      -2.267677886005e+00       3.994397874329e-03       1.404515817590e-03       3.456499783920e-03       6.931342623233e-06       6.913153838703e-04      -1.701066877073e+00       4.003882789422e-03       5.527486786726e-01       5.929318933661e-01      -1.772325807961e+00       5.245205057143e-03      -2.183847592370e+00       2.754926160159e-03       1.000549147651e-01       3.333333333006e-01 
       2.010422115014e+02       6.204357901337e-04      -2.268215155457e+00       3.994937390600e-03       1.406111676607e-03       3.458028093090e-03       6.936866777653e-06       6.916216202511e-04      -1.701470487770e+00       4.004438789019e-03       5.527260481410e-01       5.928899555674e-01      -1.772815572948e+00       5.246766609776e-03      -2.184270819845e+00       2.754277462120e-03       1.000923635148e-01       3.333333333006e-01 
       2.011401295475e+02       6.208150425147e-04      -2.268973518121e+00       3.995697880500e-03       1.408340462305e-03       3.460294202035e-03       6.945122333425e-06       6.920755928260e-04      -1.702040191271e+00       4.005222715814e-03       5.526941147282e-01       5.928307694700e-01      -1.773506992267e+00       5.248970279500e-03      -2.184868038075e+00       2.753359939885e-03       1.001451789154e-01       3.333333333006e-01 
       2.012380475936e+02       6.211943699312e-04      -2.269731959334e+00       3.996457237546e-03       1.410544690150e-03       3.462681108920e-03       6.953892960674e-06       6.925536607779e-04      -1.702609955989e+00       4.006005676793e-03       5.526621882346e-01       5.927715885385e-01      -1.774198611851e+00       5.251173614014e-03      -2.185465115672e+00       2.752440126096e-03       1.001979482459e-01       3.333333333005e-01 
       2.013359656396e+02       6.215737723833e-04      -2.270490478874e+00       3.997215470468e-03       1.412727440549e-03       3.465181765255e-03       6.963155252806e-06       6.930544206298e-04      -1.703179781770e+00       4.006787652257e-03       5.526302673206e-01       5.927124127920e-01      -1.774890431610e+00       5.253376613164e-03      -2.186062052205e+00       2.751518021469e-03       1.002506714315e-01       3.333333333005e-01 
       2.014338836857e+02       6.219532498709e-04      -2.271249076607e+00       3.997972585933e-03       1.414891495349e-03       3.467789690411e-03       6.972886887386e-06       6.935765818782e-04      -1.703749668526e+00       4.007568628721e-03       5.525983507584e-01       5.926532422272e-01      -1.775582451520e+00       5.255579277188e-03      -2.186658847405e+00       2.750593626905e-03       1.003033484057e-01       3.333333333004e-01 
       2.015318017318e+02       6.223328023939e-04      -2.272007752489e+00       3.998728589223e-03       1.417039366914e-03       3.470498920912e-03       6.983066617503e-06       6.941189569082e-04      -1.704319616236e+00       4.008348597285e-03       5.525664374186e-01       5.925940768187e-01      -1.776274671626e+00       5.257781606723e-03      -2.187255501169e+00       2.749666943485e-03       1.003559791110e-01       3.333333333004e-01 
