#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm          
       8.091431843864e+02       4.307663564184e-03      -1.632150194519e+00       1.779762630153e-04       1.777452028904e-02       6.749403425883e-04       6.279757652805e-05       1.402529442726e-04      -1.226483286959e+00       1.909201524959e-04       5.898446480894e-01       6.183269296387e-01      -1.631180747743e+00       1.758861663044e-04       2.058288583874e-02      -1.226613120754e+00       1.910307783913e-04 
       8.207567337400e+02       4.406789479891e-03      -1.636422739429e+00       1.798737530815e-04       1.831498807726e-02       6.757077380813e-04       6.431905929260e-05       1.406565404916e-04      -1.229841380897e+00       1.933989442144e-04       5.899650436187e-01       6.179514504623e-01      -1.635420689204e+00       1.777528439526e-04       2.111273521442e-02      -1.229972487116e+00       1.935074567378e-04 
       8.323702830935e+02       4.506970928253e-03      -1.640702333194e+00       1.817538809556e-04       1.886071257280e-02       6.764193292146e-04       6.584047008579e-05       1.410548624847e-04      -1.233211601121e+00       1.958756678215e-04       5.900811821703e-01       6.175815210391e-01      -1.639667204203e+00       1.796023929607e-04       2.164761817985e-02      -1.233343955593e+00       1.959821305716e-04 
       8.439838324471e+02       4.608207909330e-03      -1.644988855663e+00       1.836165169491e-04       1.941161998830e-02       6.770765195695e-04       6.736162822602e-05       1.414481821952e-04      -1.236594035971e+00       1.983503368782e-04       5.901931637844e-01       6.172171039431e-01      -1.643920176231e+00       1.814346872579e-04       2.218746356907e-02      -1.236727615247e+00       1.984548108209e-04 
       8.555973818006e+02       4.710500423185e-03      -1.649282207258e+00       1.854615336249e-04       1.996763605189e-02       6.776806418584e-04       6.888235667447e-05       1.418367564931e-04      -1.239988790868e+00       2.008229653707e-04       5.903010918476e-01       6.168581561077e-01      -1.648179509411e+00       1.832496029999e-04       2.273219968275e-02      -1.240123572192e+00       2.009255089772e-04 
       8.672109311542e+02       4.813848469882e-03      -1.653582309431e+00       1.872888062250e-04       2.052868601159e-02       6.782329630020e-04       7.040248185527e-05       1.422208282052e-04      -1.243395988637e+00       2.032935681388e-04       5.904050713206e-01       6.165046287203e-01      -1.652445128951e+00       1.850470189961e-04       2.328175429758e-02      -1.243531949920e+00       2.033942375154e-04 
       8.793533303775e+02       4.923031435786e-03      -1.658085376778e+00       1.891801803801e-04       2.112058597222e-02       6.787563503698e-04       7.199099954668e-05       1.426178239256e-04      -1.246971794337e+00       2.058745258374e-04       5.905096788748e-01       6.161407412830e-01      -1.656911651149e+00       1.869074420733e-04       2.386140781676e-02      -1.247108966383e+00       2.059732931993e-04 
       8.914957296008e+02       5.033368255761e-03      -1.662595700460e+00       1.910518865872e-04       2.171781996736e-02       6.792257404898e-04       7.357848071928e-05       1.430103969091e-04      -1.250561521507e+00       2.084533040000e-04       5.906102080219e-01       6.157826552784e-01      -1.661384930808e+00       1.887484721762e-04       2.444616543591e-02      -1.250699881565e+00       2.085502257966e-04 
       9.036381288241e+02       5.144858929897e-03      -1.667113240079e+00       1.929037904137e-04       2.232030092437e-02       6.796423815734e-04       7.516473800731e-05       1.433987817301e-04      -1.254165353132e+00       2.110299213454e-04       5.907067803668e-01       6.154303009273e-01      -1.665864932016e+00       1.905699788544e-04       2.503594284792e-02      -1.254304879122e+00       2.111250517222e-04 
       9.157805280474e+02       5.257503458288e-03      -1.671637963888e+00       1.947357596427e-04       2.292794122904e-02       6.800074628665e-04       7.674958746006e-05       1.437832001790e-04      -1.257783480530e+00       2.136043966260e-04       5.907995174104e-01       6.150836057491e-01      -1.670351627572e+00       1.923718338384e-04       2.563065517026e-02      -1.257924151019e+00       2.136977875441e-04 
       9.279229272707e+02       5.371301841031e-03      -1.676169849781e+00       1.965476646795e-04       2.354065273322e-02       6.803221186448e-04       7.833284838935e-05       1.441638620763e-04      -1.261416104071e+00       2.161767490325e-04       5.908885393287e-01       6.147424943228e-01      -1.674844999983e+00       1.941539114465e-04       2.623021695634e-02      -1.261557898244e+00       2.162684503808e-04 
       9.400653264940e+02       5.486254078233e-03      -1.680708884079e+00       1.983393786192e-04       2.415834676361e-02       6.805874318755e-04       7.991434322804e-05       1.445409660196e-04      -1.265063432241e+00       2.187469982597e-04       5.909739643990e-01       6.144068886011e-01      -1.679345040246e+00       1.959160886517e-04       2.683454220766e-02      -1.265206329873e+00       2.188370579596e-04 
       9.522077257173e+02       5.602360170002e-03      -1.685255059143e+00       2.001107771100e-04       2.478093413140e-02       6.808044375743e-04       8.149389739856e-05       1.449147000693e-04      -1.268725679818e+00       2.213151643665e-04       5.910559088212e-01       6.140767085182e-01      -1.683851745458e+00       1.976582449436e-04       2.744354438655e-02      -1.268869661258e+00       2.214036284706e-04 
       9.660042641573e+02       5.735683548056e-03      -1.690429215379e+00       2.020986807153e-04       2.549416039997e-02       6.809936329089e-04       8.328605868388e-05       1.453354831382e-04      -1.272905215702e+00       2.242306854299e-04       5.911449363692e-01       6.137080293121e-01      -1.688980483558e+00       1.996132850138e-04       2.814107547469e-02      -1.273050405440e+00       2.243173902139e-04 
       9.798008025973e+02       5.870496569881e-03      -1.695612582633e+00       2.040600240866e-04       2.621345587808e-02       6.811231263230e-04       8.507524536777e-05       1.457523921010e-04      -1.277104622579e+00       2.271435731834e-04       5.912297811992e-01       6.133461284075e-01      -1.694117831723e+00       2.015421555344e-04       2.884440360885e-02      -1.277250996723e+00       2.272285733427e-04 
       9.935973410373e+02       6.006799235667e-03      -1.700805171694e+00       2.059946376911e-04       2.693868740743e-02       6.811942395651e-04       8.686121426350e-05       1.461656591991e-04      -1.281324240047e+00       2.300538596065e-04       5.913106000155e-01       6.129908805691e-01      -1.699263807981e+00       2.034446924328e-04       2.955339943426e-02      -1.281471775441e+00       2.301372075028e-04 
       1.007393879477e+03       6.144591545616e-03      -1.706006979951e+00       2.079023537377e-04       2.766972103897e-02       6.812082337500e-04       8.864372639018e-05       1.465755030591e-04      -1.285564400401e+00       2.329615747457e-04       5.913875480760e-01       6.126421631363e-01      -1.704418417056e+00       2.053207333142e-04       3.026793278308e-02      -1.285713074600e+00       2.330433205333e-04 
       1.021190417917e+03       6.283873499941e-03      -1.711218007145e+00       2.097830088900e-04       2.840642204987e-02       6.811663134818e-04       9.042254680195e-05       1.469821295403e-04      -1.289825440413e+00       2.358667494196e-04       5.914607750271e-01       6.122998520994e-01      -1.709581666126e+00       2.071701201737e-04       3.098787269487e-02      -1.289975231646e+00       2.359469411640e-04 
       1.034986956357e+03       6.424645098867e-03      -1.716438254463e+00       2.116364443561e-04       2.914865496252e-02       6.810696306524e-04       9.219744442915e-05       1.473857325152e-04      -1.294107700585e+00       2.387694152991e-04       5.915304246805e-01       6.119638223462e-01      -1.714753563910e+00       2.089926994848e-04       3.171308743891e-02      -1.294258587733e+00       2.388480990873e-04 
       1.048783494797e+03       6.566906342633e-03      -1.721667718878e+00       2.134625051510e-04       2.989628356525e-02       6.809192879273e-04       9.396819193122e-05       1.477864945877e-04      -1.298411520867e+00       2.416696041614e-04       5.915966359843e-01       6.116339490956e-01      -1.719934115011e+00       2.107883214615e-04       3.244344453776e-02      -1.298563483432e+00       2.417468242058e-04 
       1.064520597689e+03       6.730996140639e-03      -1.727643980748e+00       2.155117980668e-04       3.075548296717e-02       6.806836350617e-04       9.598265290101e-05       1.482403771894e-04      -1.303347453969e+00       2.449747383280e-04       5.916681335546e-01       6.112650347897e-01      -1.725853905191e+00       2.128034102318e-04       3.328263856559e-02      -1.303500618952e+00       2.450503404538e-04 
       1.080257700581e+03       6.897024110116e-03      -1.733632188730e+00       2.175250566115e-04       3.162132018557e-02       6.803810389199e-04       9.799109658538e-05       1.486910263938e-04      -1.308312368475e+00       2.482767361609e-04       5.917355260979e-01       6.109037895153e-01      -1.731784929619e+00       2.147830218071e-04       3.412815115680e-02      -1.308466710833e+00       2.483507730878e-04 
       1.095994803473e+03       7.064990251484e-03      -1.739632319509e+00       2.195020704991e-04       3.249358976175e-02       6.800129318348e-04       9.999320205487e-05       1.491386657929e-04      -1.313306766665e+00       2.515756468139e-04       5.917989942905e-01       6.105500295224e-01      -1.737727176744e+00       2.167269532912e-04       3.497978235894e-02      -1.313462262166e+00       2.516481689096e-04 
       1.111731906365e+03       7.234894565191e-03      -1.745644310166e+00       2.214426311157e-04       3.337208513239e-02       6.795806831921e-04       1.019886538149e-04       1.495835041194e-04      -1.318331125156e+00       2.548715147758e-04       5.918587170055e-01       6.102035798600e-01      -1.743680595574e+00       2.186350033409e-04       3.583733110968e-02      -1.318487750342e+00       2.549425701898e-04 
       1.127469009257e+03       7.406737051709e-03      -1.751668106228e+00       2.233465400559e-04       3.425659866965e-02       6.790856038067e-04       1.039771416138e-04       1.500257361563e-04      -1.323385930826e+00       2.581643883875e-04       5.919148600999e-01       6.098642624019e-01      -1.749645143707e+00       2.205069807018e-04       3.670059528016e-02      -1.323543662981e+00       2.582340231751e-04 
       1.143206112149e+03       7.580517711542e-03      -1.757703623975e+00       2.252136026065e-04       3.514692171975e-02       6.785289499524e-04       1.059583602653e-04       1.504655435774e-04      -1.328471652454e+00       2.614543133064e-04       5.919675852117e-01       6.095319052997e-01      -1.755620749647e+00       2.223426976899e-04       3.756937171647e-02      -1.328630469571e+00       2.615225715439e-04 
       1.158943215041e+03       7.756236545221e-03      -1.763750763182e+00       2.270436300478e-04       3.604284463900e-02       6.779119270615e-04       1.079320094848e-04       1.509030957198e-04      -1.333588750173e+00       2.647413347867e-04       5.920170468822e-01       6.092063398281e-01      -1.761607325539e+00       2.241419724917e-04       3.844345627822e-02      -1.333748630924e+00       2.648082586801e-04 
       1.176894053900e+03       7.959040036406e-03      -1.770662605899e+00       2.290856406113e-04       3.707136456837e-02       6.771358811988e-04       1.101736726150e-04       1.513996458662e-04      -1.339464563827e+00       2.684872564082e-04       5.920696668825e-01       6.088430538668e-01      -1.768449306080e+00       2.261496370083e-04       3.944671670364e-02      -1.339625632622e+00       2.685527075268e-04 
       1.194844892759e+03       8.164365340925e-03      -1.777589228305e+00       2.310789669935e-04       3.810658260844e-02       6.762844412779e-04       1.124046712626e-04       1.518936831611e-04      -1.345382452590e+00       2.722295268934e-04       5.921184383099e-01       6.084881460570e-01      -1.775305253693e+00       2.281094074987e-04       4.045631100080e-02      -1.345544683445e+00       2.722935553751e-04 
       1.212795731619e+03       8.372212459724e-03      -1.784530413814e+00       2.330233603831e-04       3.914818329731e-02       6.753591863672e-04       1.146245816772e-04       1.523854069193e-04      -1.351343065260e+00       2.759682140088e-04       5.921635557866e-01       6.081413784894e-01      -1.782174970818e+00       2.300210448026e-04       4.147193191288e-02      -1.351506433070e+00       2.760308676619e-04 
       1.230746570478e+03       8.582581393812e-03      -1.791485906667e+00       2.349185803451e-04       4.019584978407e-02       6.743616310932e-04       1.168329874412e-04       1.528750001233e-04      -1.357347026841e+00       2.797033829310e-04       5.922052059123e-01       6.078025215824e-01      -1.789058220956e+00       2.318843179188e-04       4.249327081328e-02      -1.357511507340e+00       2.797647073712e-04 
       1.248697409337e+03       8.795472144262e-03      -1.798455420757e+00       2.367643964371e-04       4.124926390319e-02       6.732932302805e-04       1.190294792616e-04       1.533626304099e-04      -1.363394944964e+00       2.834350978267e-04       5.922435656855e-01       6.074713519346e-01      -1.795954737476e+00       2.336990056189e-04       4.352001778244e-02      -1.363560514685e+00       2.834951366048e-04 
       1.266648248196e+03       9.010884712215e-03      -1.805438648517e+00       2.385605899527e-04       4.230810625267e-02       6.721553832219e-04       1.212136547795e-04       1.538484509800e-04      -1.369487416353e+00       2.871634235630e-04       5.922788009215e-01       6.071476501647e-01      -1.802864232509e+00       2.354648981888e-04       4.455186168809e-02      -1.369654052594e+00       2.872222182834e-04 
       1.284599087055e+03       9.228819098883e-03      -1.812435243536e+00       2.403069504449e-04       4.337205627123e-02       6.709494375944e-04       1.233851183946e-04       1.543326014387e-04      -1.375625013592e+00       2.908884221972e-04       5.923110708784e-01       6.068312053174e-01      -1.809786379556e+00       2.371817939493e-04       4.558849026408e-02      -1.375792694381e+00       2.909460126283e-04 
       1.304560897104e+03       9.474129341568e-03      -1.820230890068e+00       2.421901879548e-04       4.456080314047e-02       6.695300064591e-04       1.257844422426e-04       1.548691824035e-04      -1.382503858954e+00       2.950268885733e-04       5.923436555042e-01       6.064875807687e-01      -1.817498422551e+00       2.390332582704e-04       4.674648579908e-02      -1.382672676353e+00       2.950831843951e-04 
       1.324522707152e+03       9.722558076638e-03      -1.828042053122e+00       2.440112953565e-04       4.575502464543e-02       6.680296929740e-04       1.281670400604e-04       1.554040113989e-04      -1.389439940245e+00       2.991614004915e-04       5.923729536735e-01       6.061524014676e-01      -1.825225150429e+00       2.408236485196e-04       4.790957832457e-02      -1.389609868864e+00       2.992164464956e-04 
       1.344484517201e+03       9.974105306103e-03      -1.835868143135e+00       2.457700296020e-04       4.695427563010e-02       6.664501564260e-04       1.305323959182e-04       1.559372278507e-04      -1.396433979870e+00       3.032920411353e-04       5.923991475984e-01       6.058254005780e-01      -1.832966001882e+00       2.425527327106e-04       4.907733421298e-02      -1.396604995190e+00       3.033458800039e-04 
       1.364446327250e+03       1.022877103210e-02      -1.843708523373e+00       2.474661620675e-04       4.815810967325e-02       6.647929975821e-04       1.328800033208e-04       1.564689548259e-04      -1.403486671197e+00       3.074188909984e-04       5.924224101166e-01       6.055063214858e-01      -1.840720368723e+00       2.442202929251e-04       5.024931861642e-02      -1.403658749529e+00       3.074715634303e-04 
       1.384408137298e+03       1.048655525692e-02      -1.851562509052e+00       2.490994780657e-04       4.936607921856e-02       6.630597630145e-04       1.352093650198e-04       1.569992999872e-04      -1.410598677552e+00       3.115420273553e-04       5.924429058187e-01       6.051949181173e-01      -1.848487594991e+00       2.458261248224e-04       5.142509559736e-02      -1.410771796004e+00       3.115935721824e-04 
       1.404369947347e+03       1.074745798298e-02      -1.859429394881e+00       2.506697825484e-04       5.057773571314e-02       6.612519490826e-04       1.375199928439e-04       1.575283564794e-04      -1.417770652543e+00       3.156615299248e-04       5.924607854062e-01       6.048909481608e-01      -1.856267004492e+00       2.473700433382e-04       5.260422826733e-02      -1.417944788978e+00       3.157119842206e-04 
       1.424331757395e+03       1.101147921287e-02      -1.867308413098e+00       2.521768907987e-04       5.179262974019e-02       6.593710055826e-04       1.398114075435e-04       1.580562037473e-04      -1.425003208232e+00       3.197774715273e-04       5.924761965340e-01       6.045941836581e-01      -1.864057858820e+00       2.488518733746e-04       5.378627891931e-02      -1.425178341237e+00       3.198268707075e-04 
       1.444796334725e+03       1.128538751416e-02      -1.875397654348e+00       2.536561828484e-04       5.304101229930e-02       6.573682443606e-04       1.421400973445e-04       1.585961598599e-04      -1.432481451648e+00       3.239934627920e-04       5.924895728824e-01       6.042971879244e-01      -1.872056032884e+00       2.503064101777e-04       5.500067147605e-02      -1.432657584819e+00       3.240418154108e-04 
       1.465260912054e+03       1.156257339168e-02      -1.883497922732e+00       2.550687184049e-04       5.429183876425e-02       6.552915733957e-04       1.444476021107e-04       1.591349732213e-04      -1.440024616783e+00       3.282058671459e-04       5.925006365004e-01       6.040072988324e-01      -1.880064574733e+00       2.516953740275e-04       5.621719715690e-02      -1.440201729052e+00       3.282532071929e-04 
       1.485725489383e+03       1.184303684876e-02      -1.891608301016e+00       2.564143555196e-04       5.554462298026e-02       6.531424233928e-04       1.467334337978e-04       1.596726893682e-04      -1.447633310745e+00       3.324147635467e-04       5.925095148195e-01       6.037242898160e-01      -1.888082599555e+00       2.530186321251e-04       5.743538256829e-02      -1.447811381726e+00       3.324611235115e-04 
       1.506190066713e+03       1.212677788894e-02      -1.899727812652e+00       2.576929643541e-04       5.679887845099e-02       6.509221869003e-04       1.489971136769e-04       1.602093417506e-04      -1.455308100478e+00       3.366202239160e-04       5.925163332631e-01       6.034479482092e-01      -1.896109163463e+00       2.542760633660e-04       5.865475402124e-02      -1.455487110433e+00       3.366656348724e-04 
       1.526654644042e+03       1.241379651599e-02      -1.907855462978e+00       2.589044362579e-04       5.805411849463e-02       6.486322210388e-04       1.512381722281e-04       1.607449523764e-04      -1.463049543276e+00       3.408223222009e-04       5.925212062532e-01       6.031780650634e-01      -1.904143304694e+00       2.554675674155e-04       5.987483768579e-02      -1.463229473091e+00       3.408668138846e-04 
       1.547119221371e+03       1.270409273388e-02      -1.915990220260e+00       2.600486791262e-04       5.930985640299e-02       6.462738500176e-04       1.534561490463e-04       1.612795324119e-04      -1.470858172168e+00       3.450211297189e-04       5.925242425548e-01       6.029144400099e-01      -1.912184024631e+00       2.565930600635e-04       6.109515974812e-02      -1.471039003324e+00       3.450647306005e-04 
       1.567583798701e+03       1.299766654685e-02      -1.924131013376e+00       2.611256164464e-04       6.056560559488e-02       6.438483674542e-04       1.556505927556e-04       1.618130827441e-04      -1.478734493791e+00       3.492167141969e-04       5.925255466144e-01       6.026568819544e-01      -1.920230285479e+00       2.576524722685e-04       6.231524656191e-02      -1.478916208340e+00       3.492594515499e-04 
       1.590049482244e+03       1.332372116676e-02      -1.933073497452e+00       2.622302948008e-04       6.194358164490e-02       6.411099391912e-04       1.580319946000e-04       1.623976092356e-04      -1.487459525851e+00       3.538189295595e-04       5.925250977024e-01       6.023809029959e-01      -1.929068463538e+00       2.587393308533e-04       6.365380458213e-02      -1.487642190155e+00       3.538607490035e-04 
       1.612515165788e+03       1.365372572484e-02      -1.942020451519e+00       2.632537414683e-04       6.332034251639e-02       6.382937941548e-04       1.603839300181e-04       1.629808593783e-04      -1.496267355464e+00       3.584174300926e-04       5.925227981606e-01       6.021117748606e-01      -1.937910600159e+00       2.597464513696e-04       6.499088316785e-02      -1.496450949243e+00       3.584583617144e-04 
       1.634980849332e+03       1.398768022777e-02      -1.950970349541e+00       2.641959303882e-04       6.469524636734e-02       6.354015339999e-04       1.627058388271e-04       1.635627959163e-04      -1.505158580873e+00       3.630123007145e-04       5.925187613462e-01       6.018492706355e-01      -1.946755214170e+00       2.606738158584e-04       6.632585773690e-02      -1.505343084506e+00       3.630523732642e-04 
       1.657446532876e+03       1.432558468262e-02      -1.959921628902e+00       2.650568610505e-04       6.606765249869e-02       6.324347275140e-04       1.649971735652e-04       1.641433695720e-04      -1.514133775062e+00       3.676036240694e-04       5.925130937028e-01       6.015931724537e-01      -1.955600788050e+00       2.615214312832e-04       6.765810489315e-02      -1.514319169560e+00       3.676428650358e-04 
       1.679912216419e+03       1.466743909694e-02      -1.968872687327e+00       2.658365571451e-04       6.743692160057e-02       6.293949130715e-04       1.672573994163e-04       1.647225196927e-04      -1.523193482830e+00       3.721914792092e-04       5.925058965064e-01       6.013432724498e-01      -1.964445764836e+00       2.622893281767e-04       6.898700266812e-02      -1.523379749810e+00       3.722299148894e-04 
       1.702377899963e+03       1.501324347870e-02      -1.977821903924e+00       2.665350713850e-04       6.880241600703e-02       6.262836008987e-04       1.694859941443e-04       1.653001748599e-04      -1.532338235945e+00       3.767759464559e-04       5.924972617676e-01       6.010993676980e-01      -1.973288569142e+00       2.629775654617e-04       7.031193077076e-02      -1.532525357600e+00       3.768136020208e-04 
       1.724843583507e+03       1.536299783638e-02      -1.986767611361e+00       2.671524778106e-04       7.016349994409e-02       6.231022751496e-04       1.716824480351e-04       1.658762534603e-04      -1.541568531653e+00       3.813570997561e-04       5.924872798574e-01       6.008612673558e-01      -1.982127579319e+00       2.635862227524e-04       7.163227083036e-02      -1.541756490729e+00       3.813939993113e-04 
       1.747839915509e+03       1.572510456950e-02      -1.995919224265e+00       2.677005697596e-04       7.155150384897e-02       6.197748153724e-04       1.738969754990e-04       1.664642110736e-04      -1.551105951061e+00       3.860431066001e-04       5.924757536891e-01       6.006233613510e-01      -1.991169727437e+00       2.641269464355e-04       7.297840274734e-02      -1.551294750024e+00       3.860792562022e-04 
       1.770836247511e+03       1.609135010195e-02      -2.005063561889e+00       2.681639222775e-04       7.293354555047e-02       6.163770667680e-04       1.760767850480e-04       1.670503132818e-04      -1.560734007238e+00       3.907257974768e-04       5.924629853290e-01       6.003911506550e-01      -2.000204399033e+00       2.645845413059e-04       7.431842336889e-02      -1.560923629109e+00       3.907612203033e-04 
       1.793832579513e+03       1.646173444451e-02      -2.014198755244e+00       2.685426986753e-04       7.430895094692e-02       6.129105481796e-04       1.782213704567e-04       1.676344427709e-04      -1.570453169908e+00       3.954052458375e-04       5.924490550014e-01       6.001644535568e-01      -2.009229774563e+00       2.649591745717e-04       7.565167731639e-02      -1.570643598230e+00       3.954399640965e-04 
       1.816828911515e+03       1.683625760861e-02      -2.023322915667e+00       2.688370913110e-04       7.567704911469e-02       6.093767573404e-04       1.803302390671e-04       1.682164732346e-04      -1.580263891626e+00       4.000815240930e-04       5.924340372406e-01       5.999430946303e-01      -2.018244014919e+00       2.652510417831e-04       7.697751239604e-02      -1.580455110445e+00       4.001155590750e-04 
       1.839825243517e+03       1.721491960635e-02      -2.032434136697e+00       2.690473215206e-04       7.703717258585e-02       6.057771724105e-04       1.824029117583e-04       1.687962698586e-04      -1.590166608494e+00       4.047547036551e-04       5.924180012648e-01       5.997269044824e-01      -2.027245263280e+00       2.654603667623e-04       7.829527986992e-02      -1.590358602333e+00       4.047880757801e-04 
       1.862821575520e+03       1.759772045052e-02      -2.041530491918e+00       2.691736384109e-04       7.838865762842e-02       6.021132533851e-04       1.844389229204e-04       1.693736897804e-04      -1.600161737863e+00       4.094248538490e-04       5.924010122940e-01       5.995157205089e-01      -2.036231642941e+00       2.655874003952e-04       7.960433472961e-02      -1.600354491705e+00       4.094575827118e-04 
       1.885817907522e+03       1.798466015461e-02      -2.050610034802e+00       2.692163181447e-04       7.973084452137e-02       5.983864433883e-04       1.864378204330e-04       1.699485825254e-04      -1.610249677515e+00       4.140920413309e-04       5.923831323523e-01       5.993093871508e-01      -2.045201257120e+00       2.656324199168e-04       8.090403596441e-02      -1.610443176786e+00       4.141241457434e-04 
       1.910905563938e+03       1.841150937832e-02      -2.060493805983e+00       2.691678451541e-04       8.118371702302e-02       5.942506580048e-04       1.885756559935e-04       1.705726891347e-04      -1.621361333611e+00       4.191803677652e-04       5.923626785315e-01       5.990896461429e-01      -2.054965214433e+00       2.655883510676e-04       8.231051778237e-02      -1.621555629975e+00       4.192118115216e-04 
       1.935993220354e+03       1.884328451802e-02      -2.070352664298e+00       2.690206245047e-04       8.262389848643e-02       5.900435549348e-04       1.906682475285e-04       1.711933863136e-04      -1.632584372518e+00       4.242653260526e-04       5.923413057087e-01       5.988753147889e-01      -2.064704438508e+00       2.654474661660e-04       8.370428901162e-02      -1.632779449661e+00       4.242961297421e-04 
       1.961080876770e+03       1.927998559448e-02      -2.080184035837e+00       2.687751294738e-04       8.405055095487e-02       5.857669486928e-04       1.927150628059e-04       1.718104510965e-04      -1.643919251821e+00       4.293469976720e-04       5.923190787713e-01       5.986662127345e-01      -2.074416420025e+00       2.652102370008e-04       8.508453587614e-02      -1.644115093935e+00       4.293771810175e-04 
       1.986168533186e+03       1.972161262971e-02      -2.089985325719e+00       2.684318699205e-04       8.546284375700e-02       5.814226360599e-04       1.947155886181e-04       1.724236520283e-04      -1.655366403035e+00       4.344254595271e-04       5.922960602941e-01       5.984621689776e-01      -2.084098628628e+00       2.648771709429e-04       8.645045182508e-02      -1.655562994795e+00       4.344550414312e-04 
       2.011256189602e+03       2.016816564699e-02      -2.099753925649e+00       2.679913934112e-04       8.685995391277e-02       5.770123973577e-04       1.966693307689e-04       1.730327496970e-04      -1.666926236237e+00       4.395007853640e-04       5.922723096445e-01       5.982630202963e-01      -2.093748520447e+00       2.644488120717e-04       8.780123792753e-02      -1.667123562783e+00       4.395297839520e-04 
       2.036343846018e+03       2.061964467094e-02      -2.109487223593e+00       2.674542870961e-04       8.824106653677e-02       5.725379976115e-04       1.985758140619e-04       1.736374972446e-04      -1.678599146304e+00       4.445730479568e-04       5.922478815253e-01       5.980686091475e-01      -2.103363547738e+00       2.639257430545e-04       8.913610326480e-02      -1.678797193222e+00       4.446014806171e-04 
       2.061431502433e+03       2.107604972758e-02      -2.119182602842e+00       2.668211764384e-04       8.960537524454e-02       5.680011875952e-04       2.004345822906e-04       1.742376408547e-04      -1.690385511198e+00       4.496423181644e-04       5.922228270716e-01       5.978787842232e-01      -2.112941157916e+00       2.633085838784e-04       9.045426532547e-02      -1.690584264501e+00       4.496702015860e-04 
       2.086995853804e+03       2.154619436771e-02      -2.129020486922e+00       2.660779645753e-04       9.097749602592e-02       5.633157710713e-04       2.022791331371e-04       1.748441824095e-04      -1.702512913361e+00       4.548049032503e-04       5.921967020609e-01       5.976899200599e-01      -2.122659617315e+00       2.625835889812e-04       9.177949074959e-02      -1.702712372508e+00       4.548322434776e-04 
       2.112560205174e+03       2.202145407916e-02      -2.138813503200e+00       2.652364954202e-04       9.233050632131e-02       5.585691791772e-04       2.040732421106e-04       1.754453912112e-04      -1.714758862050e+00       4.599645225984e-04       5.921700245867e-01       5.975055204152e-01      -2.132333863503e+00       2.617623097966e-04       9.308575989245e-02      -1.714959013360e+00       4.599913356047e-04 
       2.138124556544e+03       2.250182889442e-02      -2.148558878612e+00       2.642975500540e-04       9.366358271164e-02       5.537632244179e-04       2.058164872961e-04       1.760409793432e-04      -1.727123704504e+00       4.651212438657e-04       5.921428399665e-01       5.973254445615e-01      -2.141961190517e+00       2.608455184506e-04       9.437227422193e-02      -1.727324534696e+00       4.651475449910e-04 
       2.163688907914e+03       2.298731884773e-02      -2.158253845658e+00       2.632619495910e-04       9.497591265189e-02       5.488997074613e-04       2.075084672139e-04       1.766306533091e-04      -1.739607773360e+00       4.702751329900e-04       5.921151904888e-01       5.971495572063e-01      -2.151538897633e+00       2.598340260494e-04       9.563824592983e-02      -1.739809269538e+00       4.703009369727e-04 
       2.189253259284e+03       2.347792397526e-02      -2.167895644153e+00       2.621305545837e-04       9.626669489101e-02       5.439804178065e-04       2.091488008072e-04       1.772141144744e-04      -1.752211386912e+00       4.754262540517e-04       5.920871157611e-01       5.969777283911e-01      -2.161064291089e+00       2.587286820897e-04       9.688289833937e-02      -1.752413536549e+00       4.754515750584e-04 
       2.214817610654e+03       2.397364431512e-02      -2.177481523261e+00       2.609042645033e-04       9.753513988657e-02       5.390071343768e-04       2.107371274295e-04       1.777910594921e-04      -1.764934849578e+00       4.805746692302e-04       5.920586529635e-01       5.968098333213e-01      -2.170534686072e+00       2.575303739453e-04       9.810546630741e-02      -1.765137640502e+00       4.805995208834e-04 
       2.240381962025e+03       2.447447990748e-02      -2.187008743706e+00       2.595840172784e-04       9.878047021154e-02       5.339816260471e-04       2.122731068281e-04       1.783611807168e-04      -1.777778452524e+00       4.857204388393e-04       5.920298370242e-01       5.966457521418e-01      -2.179947408901e+00       2.562400264134e-04       9.930519661893e-02      -1.777981872905e+00       4.857448342441e-04 
       2.268196054220e+03       2.502520090455e-02      -2.197304574992e+00       2.580420031126e-04       1.001082439796e-01       5.284565933293e-04       2.138844236208e-04       1.789733590083e-04      -1.791889122858e+00       4.913161157347e-04       5.919981219875e-01       5.964714285018e-01      -2.190119863124e+00       2.547327049597e-04       1.005837001571e-01      -1.792093215037e+00       4.913400290497e-04 
       2.296010146415e+03       2.558197719259e-02      -2.207524253841e+00       2.563912302319e-04       1.014067827436e-01       5.228740752417e-04       2.154330114618e-04       1.795766848299e-04      -1.806142681123e+00       4.969088029851e-04       5.919660675016e-01       5.963013411953e-01      -2.200217492987e+00       2.531188585541e-04       1.018333556682e-01      -1.806347431891e+00       4.969322485369e-04 
