#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]        
       5.235591705255e+03       1.194050225515e-01      -1.882710246138e-01       1.360473648182e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.251375615256e+03       8.324288307669e-01       4.527469355068e-02       4.527469302312e-02      -2.312368405474e+03       8.331424890683e-01      -1.839778237674e-01       3.685437358889e-04      -4.943682645429e-03       3.333321174295e-01 
       5.237595997824e+03       1.194920767446e-01      -1.883068649857e-01       1.335471825159e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.253044347547e+03       8.327290378365e-01       4.527452056327e-02       4.527452009522e-02      -2.314038568070e+03       8.334426208582e-01      -1.850695878237e-01       4.451987070302e-04      -4.392525380926e-03       3.333321156559e-01 
       5.239600290393e+03       1.195791631573e-01      -1.883420364281e-01       1.310504837182e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.254713681535e+03       8.330292383340e-01       4.527434743691e-02       4.527434703776e-02      -2.315709332213e+03       8.337427482304e-01      -1.863428307263e-01       5.039142894642e-04      -3.751318571387e-03       3.333321138804e-01 
       5.241604582963e+03       1.196662817914e-01      -1.883765403873e-01       1.285587207145e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.256383617206e+03       8.333294321512e-01       4.527417417738e-02       4.527417385378e-02      -2.317380697895e+03       8.340428710309e-01      -1.877463149736e-01       5.423545285060e-04      -3.045768991981e-03       3.333321121029e-01 
       5.243608875532e+03       1.197534326486e-01      -1.884103783029e-01       1.260733386865e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.258054154547e+03       8.336296192540e-01       4.527400078824e-02       4.527400054379e-02      -2.319052665107e+03       8.343429891798e-01      -1.892236313901e-01       5.589969080080e-04      -2.304138118636e-03       3.333321103235e-01 
       5.245613168101e+03       1.198406157305e-01      -1.884435516772e-01       1.235957671653e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.259725293544e+03       8.339297996820e-01       4.527382727069e-02       4.527382710584e-02      -2.320725233839e+03       8.346431026714e-01      -1.907154604549e-01       5.531924997562e-04      -1.556109258581e-03       3.333321085421e-01 
       5.247617460671e+03       1.199278310390e-01      -1.884760628830e-01       1.211273211210e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.261397034185e+03       8.342299735456e-01       4.527365362356e-02       4.527365353559e-02      -2.322398404082e+03       8.349432115708e-01      -1.921619482062e-01       5.251912598784e-04      -8.315986661538e-04       3.333321067587e-01 
       5.249621753240e+03       1.200150785757e-01      -1.885079148499e-01       1.186692394728e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.263069376456e+03       8.345301410250e-01       4.527347984318e-02       4.527347982633e-02      -2.324072175828e+03       8.352433160134e-01      -1.935051022930e-01       4.761314013938e-04      -1.595579670274e-04       3.333321049734e-01 
       5.250453797556e+03       1.200513072145e-01      -1.885209446454e-01       1.176521491153e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.263763794572e+03       8.346547480924e-01       4.527340766102e-02       4.527340767132e-02      -2.324767187326e+03       8.353678974678e-01      -1.940194200829e-01       4.500227549722e-04       9.757465838470e-05       3.333321042317e-01 
       5.251285841873e+03       1.200875414077e-01      -1.885338615431e-01       1.166371452077e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.264458316367e+03       8.347793541355e-01       4.527333545427e-02       4.527333549006e-02      -2.325462302483e+03       8.354924782193e-01      -1.945030283551e-01       4.207992900427e-04       3.392339442337e-04       3.333321034896e-01 
       5.252117886189e+03       1.201237811554e-01      -1.885466657501e-01       1.156243154676e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.265152941839e+03       8.349039591711e-01       4.527326322229e-02       4.527326328173e-02      -2.326157521295e+03       8.356170582813e-01      -1.949525813560e-01       3.886633036512e-04       5.637547654678e-04       3.333321027472e-01 
       5.252949930505e+03       1.201600264578e-01      -1.885593574740e-01       1.146137474461e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.265847670988e+03       8.350285632116e-01       4.527319096454e-02       4.527319104564e-02      -2.326852843763e+03       8.357416376633e-01      -1.953649696156e-01       3.538380942106e-04       7.695909510783e-04       3.333321020045e-01 
       5.253781974821e+03       1.201962773151e-01      -1.885719369330e-01       1.136055274553e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.266542503812e+03       8.351531662468e-01       4.527311868149e-02       4.527311878210e-02      -2.327548269887e+03       8.358662163517e-01      -1.957373423910e-01       3.165658130247e-04       9.553264158456e-04       3.333321012614e-01 
       5.254614019138e+03       1.202325337272e-01      -1.885844044095e-01       1.125997323670e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.267237440312e+03       8.352777682614e-01       4.527304637389e-02       4.527304649174e-02      -2.328243799666e+03       8.359907943283e-01      -1.960671272078e-01       2.771051790514e-04       1.119684828578e-03       3.333321005180e-01 
       5.255446063454e+03       1.202687956944e-01      -1.885967602177e-01       1.115964341536e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.267932480485e+03       8.354023692409e-01       4.527297404240e-02       4.527297417510e-02      -2.328939433099e+03       8.361153715752e-01      -1.963520469190e-01       2.357296927800e-04       1.261538070347e-03       3.333320997743e-01 
       5.256827538215e+03       1.203290150838e-01      -1.886170292574e-01       1.099363278667e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.269086711032e+03       8.356092466536e-01       4.527285389649e-02       4.527285404831e-02      -2.330094648614e+03       8.363222102503e-01      -1.967208672721e-01       1.635810770371e-04       1.444810383687e-03       3.333320985387e-01 
       5.258209012976e+03       1.203892497879e-01      -1.886369927542e-01       1.082836303667e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.270241227374e+03       8.358161211129e-01       4.527273368858e-02       4.527273385233e-02      -2.331250149870e+03       8.365290467916e-01      -1.969537110700e-01       8.832513392698e-05       1.559977131468e-03       3.333320973021e-01 
       5.259590487737e+03       1.204494998073e-01      -1.886566521336e-01       1.066386682891e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.271396029505e+03       8.360229925741e-01       4.527261342030e-02       4.527261358860e-02      -2.332405936864e+03       8.367358811403e-01      -1.970461705096e-01       1.139730883204e-05       1.604889138990e-03       3.333320960647e-01 
       5.260971962498e+03       1.205097651424e-01      -1.886760088151e-01       1.050017671489e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.272551117422e+03       8.362298610167e-01       4.527249309270e-02       4.527249325810e-02      -2.333562009594e+03       8.369427132618e-01      -1.969965161015e-01      -6.573583366254e-05       1.578737472906e-03       3.333320948263e-01 
       5.262353437260e+03       1.205700457939e-01      -1.886950642125e-01       1.033732513034e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.273706491121e+03       8.364367264388e-01       4.527237270624e-02       4.527237286135e-02      -2.334718368055e+03       8.371495431404e-01      -1.968057258124e-01      -1.416048753253e-04       1.482066938220e-03       3.333320935869e-01 
       5.263734912021e+03       1.206303417623e-01      -1.887138197466e-01       1.017534416803e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.274862150597e+03       8.366435888503e-01       4.527225226075e-02       4.527225239843e-02      -2.335875012246e+03       8.373563707720e-01      -1.964774642114e-01      -2.147653886398e-04       1.316764627400e-03       3.333320923466e-01 
       5.265116386782e+03       1.206906530482e-01      -1.887322770532e-01       1.001426190883e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.276018095846e+03       8.368504482728e-01       4.527213175550e-02       4.527213186893e-02      -2.337031942162e+03       8.375631961648e-01      -1.960180121726e-01      -2.838252042360e-04       1.086023755312e-03       3.333320911054e-01 
       5.266513657605e+03       1.207516695274e-01      -1.887506438965e-01       9.852277183531e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.277187549097e+03       8.370596699662e-01       4.527200981017e-02       4.527200989267e-02      -2.338202391291e+03       8.377723841882e-01      -1.954288264180e-01      -3.481624930638e-04       7.906144995398e-04       3.333320898491e-01 
       5.267910928428e+03       1.208127016776e-01      -1.887687093882e-01       9.691262414679e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.278357294685e+03       8.372688886995e-01       4.527188780029e-02       4.527188784601e-02      -2.339373132710e+03       8.379815699907e-01      -1.947259190140e-01      -4.057104424420e-04       4.386028216603e-04       3.333320885917e-01 
       5.269308199251e+03       1.208737494994e-01      -1.887864753979e-01       9.531242827765e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.279527332606e+03       8.374781045489e-01       4.527176572321e-02       4.527176572705e-02      -2.340544166418e+03       8.381907536348e-01      -1.939230029485e-01      -4.553511927654e-04       3.688742228229e-05       3.333320873335e-01 
       5.270705470074e+03       1.209348129933e-01      -1.888039437876e-01       9.372243540140e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.280697662857e+03       8.376873176066e-01       4.527164357568e-02       4.527164353338e-02      -2.341715492411e+03       8.383999351987e-01      -1.930357325150e-01      -4.961215760454e-04      -4.066683263108e-04       3.333320860742e-01 
       5.272102740897e+03       1.209958921600e-01      -1.888211164120e-01       9.214289560022e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.281868285434e+03       8.378965279773e-01       4.527152135393e-02       4.527152126213e-02      -2.342887110685e+03       8.386091147734e-01      -1.920813973492e-01      -5.272317562700e-04      -8.833900215414e-04       3.333320848140e-01 
       5.273500011720e+03       1.210569870000e-01      -1.888379951303e-01       9.057405784718e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.283039200332e+03       8.381057356834e-01       4.527139905694e-02       4.527139891326e-02      -2.344059021239e+03       8.388182923678e-01      -1.910785849097e-01      -5.480806174337e-04      -1.383961509451e-03       3.333320835529e-01 
       5.274897282543e+03       1.211180975140e-01      -1.888545818304e-01       8.901616544987e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.284210407549e+03       8.383149406446e-01       4.527127668710e-02       4.527127649018e-02      -2.345231224070e+03       8.390274678883e-01      -1.900468175318e-01      -5.582674192429e-04      -1.898606789423e-03       3.333320822908e-01 
       5.276577324181e+03       1.211915959403e-01      -1.888741415793e-01       8.715776189661e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.285619023296e+03       8.385664794444e-01       4.527112945928e-02       4.527112919804e-02      -2.346641036863e+03       8.392789721585e-01      -1.887962989112e-01      -5.561408453331e-04      -2.521833366512e-03       3.333320807720e-01 
       5.278257365820e+03       1.212651170284e-01      -1.888932860574e-01       8.531575269699e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.287028061635e+03       8.388180140836e-01       4.527098213172e-02       4.527098180754e-02      -2.348051272191e+03       8.395304731956e-01      -1.875680852819e-01      -5.384021441921e-04      -3.133317562796e-03       3.333320792518e-01 
       5.279937407458e+03       1.213386607794e-01      -1.889120191120e-01       8.349042421640e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.288437522560e+03       8.390695445056e-01       4.527083470592e-02       4.527083432193e-02      -2.349461930049e+03       8.397819709203e-01      -1.863966621921e-01      -5.055611338475e-04      -3.715836595820e-03       3.333320777302e-01 
       5.281617449097e+03       1.214122271942e-01      -1.889303445711e-01       8.168206110382e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.289847406062e+03       8.393210706805e-01       4.527068718225e-02       4.527068674329e-02      -2.350873010432e+03       8.400334652802e-01      -1.853148918455e-01      -4.585523210318e-04      -4.252995471430e-03       3.333320762072e-01 
       5.283297490735e+03       1.214858162739e-01      -1.889482662439e-01       7.989094633176e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.291257712137e+03       8.395725926105e-01       4.527053956007e-02       4.527053907249e-02      -2.352284513332e+03       8.402849562551e-01      -1.843530888744e-01      -3.987080856570e-04      -4.729687988574e-03       3.333320746828e-01 
       5.284977532374e+03       1.215594280197e-01      -1.889657879205e-01       7.811736122743e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.292668440775e+03       8.398241103356e-01       4.527039183762e-02       4.527039130916e-02      -2.353696438745e+03       8.405364438631e-01      -1.835381712495e-01      -3.277211046688e-04      -5.132519783037e-03       3.333320731571e-01 
       5.286657574012e+03       1.216330624324e-01      -1.889829133722e-01       7.636158547153e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.294079591970e+03       8.400756239337e-01       4.527024401214e-02       4.527024345165e-02      -2.355108786666e+03       8.407879281603e-01      -1.828929062495e-01      -2.475966834914e-04      -5.450183537009e-03       3.333320716299e-01 
       5.288586327741e+03       1.217176255779e-01      -1.890020905431e-01       7.436815427142e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.295700169929e+03       8.403643664664e-01       4.527007417067e-02       4.527007358546e-02      -2.356730738453e+03       8.410766380329e-01      -1.823843250738e-01      -1.472788358513e-04      -5.698459782713e-03       3.333320698750e-01 
       5.290515081470e+03       1.218022186014e-01      -1.890207569288e-01       7.239873988985e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.297321304797e+03       8.406531039364e-01       4.526990418091e-02       4.526990358469e-02      -2.358353247087e+03       8.413653438582e-01      -1.821414251121e-01      -4.163010795166e-05      -5.813699955513e-03       3.333320681182e-01 
       5.292443835199e+03       1.218868415045e-01      -1.890389188969e-01       7.045354557977e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.298942996564e+03       8.409418365792e-01       4.526973403545e-02       4.526973344231e-02      -2.359976312559e+03       8.416540458399e-01      -1.821728915329e-01       6.542821793343e-05      -5.791710202208e-03       3.333320663595e-01 
       5.294372588928e+03       1.219714942886e-01      -1.890565828254e-01       6.853277340735e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.300565245221e+03       8.412305642972e-01       4.526956373780e-02       4.526956316168e-02      -2.361599934864e+03       8.419427438491e-01      -1.824772312435e-01       1.699256787907e-04      -5.633386934949e-03       3.333320645990e-01 
       5.296301342657e+03       1.220561769556e-01      -1.890737550758e-01       6.663662442841e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.302188050758e+03       8.415192868847e-01       4.526939329527e-02       4.526939274943e-02      -2.363224113992e+03       8.422314376495e-01      -1.830428408561e-01       2.679902069321e-04      -5.344677562857e-03       3.333320628367e-01 
       5.298230096386e+03       1.221408895069e-01      -1.890904419740e-01       6.476529884392e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.303811413166e+03       8.418080042017e-01       4.526922271346e-02       4.526922221003e-02      -2.364848849936e+03       8.425201270705e-01      -1.838484420858e-01       3.559912298456e-04      -4.936357780543e-03       3.333320610725e-01 
       5.300158850114e+03       1.222256319441e-01      -1.891066498100e-01       6.291899612765e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.305435332433e+03       8.420967161715e-01       4.526905199629e-02       4.526905154577e-02      -2.366474142686e+03       8.428088120060e-01      -1.848638741300e-01       4.306737491445e-04      -4.423630341027e-03       3.333320593065e-01 
       5.302087603843e+03       1.223104042690e-01      -1.891223848520e-01       6.109790923747e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.307059808549e+03       8.423854227743e-01       4.526888114589e-02       4.526888075682e-02      -2.368099992235e+03       8.430974924063e-01      -1.860512177915e-01       4.892788477207e-04      -3.825558265901e-03       3.333320575386e-01 
       5.304016357572e+03       1.223952064831e-01      -1.891376535709e-01       5.930213302530e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.308684841505e+03       8.426741240444e-01       4.526871016258e-02       4.526870984120e-02      -2.369726398573e+03       8.433861682770e-01      -1.873662085948e-01       5.296458187177e-04      -3.164354376801e-03       3.333320557689e-01 
       5.305945111301e+03       1.224800385880e-01      -1.891524625956e-01       5.753168243139e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.310310431290e+03       8.429628200751e-01       4.526853904481e-02       4.526853879485e-02      -2.371353361692e+03       8.436748396828e-01      -1.887598837064e-01       5.502918548262e-04      -2.464554953924e-03       3.333320539974e-01 
       5.307873865030e+03       1.225649005852e-01      -1.891668185237e-01       5.578657056082e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.311936577893e+03       8.432515110214e-01       4.526836778912e-02       4.526836761166e-02      -2.372980881583e+03       8.439635067507e-01      -1.901804005366e-01       5.504664144746e-04      -1.752108528960e-03       3.333320522239e-01 
       5.309802618759e+03       1.226497924766e-01      -1.891807279160e-01       5.406681107489e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.313563281306e+03       8.435401970998e-01       4.526819639004e-02       4.526819628349e-02      -2.374608958238e+03       8.442521696696e-01      -1.915749603085e-01       5.301784415264e-04      -1.053413132624e-03       3.333320504487e-01 
       5.311731372488e+03       1.227347142635e-01      -1.891941973011e-01       5.237241819334e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.315190541520e+03       8.438288785467e-01       4.526802484137e-02       4.526802480155e-02      -2.376237591649e+03       8.445408286488e-01      -1.928917660173e-01       4.901954571576e-04      -3.943373558853e-04       3.333320486715e-01 
       5.313405111886e+03       1.228084321626e-01      -1.892055342786e-01       5.092262199913e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.316603101250e+03       8.440793875701e-01       4.526787585587e-02       4.526787586863e-02      -2.377651342982e+03       8.447913187150e-01      -1.939334830842e-01       4.406811529452e-04       1.265471148043e-04       3.333320471279e-01 
       5.315078851284e+03       1.228821725768e-01      -1.892165490989e-01       4.949194906012e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.318016080264e+03       8.443298929334e-01       4.526772676589e-02       4.526772682481e-02      -2.379065513568e+03       8.450418056048e-01      -1.948506564736e-01       3.788452043453e-04       5.846963343484e-04       3.333320455828e-01 
       5.316752590682e+03       1.229559355071e-01      -1.892272460073e-01       4.808040951154e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.319429478556e+03       8.445803945221e-01       4.526757757568e-02       4.526757767303e-02      -2.380480103401e+03       8.452922891868e-01      -1.956176658333e-01       3.064220728312e-04       9.673659020092e-04       3.333320440363e-01 
       5.318426330081e+03       1.230297209548e-01      -1.892376292293e-01       4.668801366403e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.320843296120e+03       8.448308922597e-01       4.526742828825e-02       4.526742841530e-02      -2.381895112476e+03       8.455427693677e-01      -1.962130993100e-01       2.254415446533e-04       1.263926653667e-03       3.333320424885e-01 
       5.320100069479e+03       1.231035289207e-01      -1.892477029788e-01       4.531475508274e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.322257532948e+03       8.450813861100e-01       4.526727890543e-02       4.526727905262e-02      -2.383310540787e+03       8.457932460952e-01      -1.966203517653e-01       1.381718553227e-04       1.466161646008e-03       3.333320409392e-01 
       5.321773808877e+03       1.231773594061e-01      -1.892574714897e-01       4.396054613887e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.323672189036e+03       8.453318760720e-01       4.526712942778e-02       4.526712958506e-02      -2.384726388329e+03       8.460437193517e-01      -1.968280876752e-01       4.705555586937e-05       1.568495186264e-03       3.333320393885e-01 
       5.323447548275e+03       1.232512124120e-01      -1.892669389877e-01       4.262527511623e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.325087264375e+03       8.455823621743e-01       4.526697985466e-02       4.526698001172e-02      -2.386142655094e+03       8.462941891503e-01      -1.968305541694e-01      -4.535914044912e-05       1.568146735697e-03       3.333320378365e-01 
       5.325121287674e+03       1.233250879394e-01      -1.892761096786e-01       4.130883071274e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.326502758959e+03       8.458328444760e-01       4.526683018416e-02       4.526683033073e-02      -2.387559341078e+03       8.465446555344e-01      -1.966277369838e-01      -1.364894558474e-04       1.465206192261e-03       3.333320362830e-01 
       5.326795027072e+03       1.233989859895e-01      -1.892849877484e-01       4.001110196716e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.327918672783e+03       8.460833230691e-01       4.526668041310e-02       4.526668053926e-02      -2.388976446275e+03       8.467951185803e-01      -1.962253568750e-01      -2.237900127784e-04       1.262629405206e-03       3.333320347281e-01 
       5.328466132575e+03       1.234727902197e-01      -1.892935640703e-01       3.873397653731e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.329332776686e+03       8.463334039203e-01       4.526653077302e-02       4.526653086949e-02      -2.390391739650e+03       8.470451842635e-01      -1.956357640732e-01      -3.047061215045e-04       9.666840056792e-04       3.333320331743e-01 
       5.329700560959e+03       1.235273230620e-01      -1.892997170743e-01       3.780242278872e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.330377629012e+03       8.465181338625e-01       4.526642016498e-02       4.526642023405e-02      -2.391437470611e+03       8.472299032201e-01      -1.950891884020e-01      -3.591372195783e-04       6.927483466243e-04       3.333320320256e-01 
       5.330934989343e+03       1.235818681571e-01      -1.893057170849e-01       3.688088487053e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.331422709373e+03       8.467028619941e-01       4.526630949472e-02       4.526630953222e-02      -2.392483429594e+03       8.474146205453e-01      -1.944574177981e-01      -4.081009531689e-04       3.764208381962e-04       3.333320308761e-01 
       5.331854866958e+03       1.236225223156e-01      -1.893100897113e-01       3.620065495813e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.332201635943e+03       8.468405174479e-01       4.526622698496e-02       4.526622699651e-02      -2.393263010891e+03       8.475522680596e-01      -1.939369189933e-01      -4.405874633104e-04       1.159922002663e-04       3.333320300190e-01 
       5.332602764068e+03       1.236555807795e-01      -1.893135833718e-01       3.565166946107e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.332835027572e+03       8.469524360423e-01       4.526615987667e-02       4.526615986577e-02      -2.393896934834e+03       8.476641802682e-01      -1.934858187364e-01      -4.642673543881e-04      -1.096011235073e-04       3.333320293219e-01 
       5.333350661178e+03       1.236886437413e-01      -1.893170223086e-01       3.510632233028e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.333468502904e+03       8.470643539335e-01       4.526609274672e-02       4.526609271228e-02      -2.394530942475e+03       8.477760918344e-01      -1.930123873681e-01      -4.853536513809e-04      -3.462627299171e-04       3.333320286245e-01 
       5.334098558288e+03       1.237217112013e-01      -1.893204068902e-01       3.456460373030e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.334102061939e+03       8.471762711093e-01       4.526602559540e-02       4.526602553649e-02      -2.395165033815e+03       8.478880027448e-01      -1.925192705264e-01      -5.037292159432e-04      -5.926654308835e-04       3.333320279267e-01 
       5.334846455398e+03       1.237547831595e-01      -1.893237374844e-01       3.402650382900e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.334735704677e+03       8.472881875601e-01       4.526595842296e-02       4.526595833877e-02      -2.395799208852e+03       8.479999129885e-01      -1.920092240955e-01      -5.192920439822e-04      -8.474275077255e-04       3.333320272288e-01 
       5.335594352508e+03       1.237878596160e-01      -1.893270144580e-01       3.349201279534e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.335369431116e+03       8.474001032780e-01       4.526589122961e-02       4.526589111948e-02      -2.396433467587e+03       8.481118225564e-01      -1.914850976410e-01      -5.319559097557e-04      -1.109121008333e-03       3.333320265305e-01 
       5.336342249618e+03       1.238209405709e-01      -1.893302381772e-01       3.296112079054e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.336003241257e+03       8.475120182564e-01       4.526582401550e-02       4.526582387892e-02      -2.397067810018e+03       8.482237314406e-01      -1.909498182070e-01      -5.416508483946e-04      -1.376279851308e-03       3.333320258319e-01 
       5.337808646647e+03       1.238858152422e-01      -1.893364057306e-01       3.193061279161e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.337246191643e+03       8.477314470655e-01       4.526569216941e-02       4.526569198005e-02      -2.398311804050e+03       8.484431484583e-01      -1.898794224281e-01      -5.518531756915e-04      -1.910205460728e-03       3.333320244615e-01 
       5.339275043676e+03       1.239507072080e-01      -1.893423727057e-01       3.091382865250e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.338489463798e+03       8.479508729844e-01       4.526556024436e-02       4.526556000194e-02      -2.399556119832e+03       8.486625627867e-01      -1.888006171772e-01      -5.502394050400e-04      -2.447894117784e-03       3.333320230899e-01 
       5.340741440705e+03       1.240156164688e-01      -1.893481418357e-01       2.991069419367e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.339733057716e+03       8.481702960031e-01       4.526542824009e-02       4.526542794551e-02      -2.400800757362e+03       8.488819744068e-01      -1.877365061217e-01      -5.368508353618e-04      -2.977795940141e-03       3.333320217173e-01 
       5.342207837734e+03       1.240805430255e-01      -1.893537158157e-01       2.892113054265e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.340976973393e+03       8.483897161308e-01       4.526529615575e-02       4.526529581100e-02      -2.402045716634e+03       8.491013833190e-01      -1.867098657348e-01      -5.119814674795e-04      -3.488534152380e-03       3.333320203436e-01 
       5.343674234763e+03       1.241454868787e-01      -1.893590972134e-01       2.794503833559e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.342221210826e+03       8.486091333959e-01       4.526516398985e-02       4.526516359802e-02      -2.403290997645e+03       8.493207895428e-01      -1.857426553612e-01      -4.761713396461e-04      -3.969149776913e-03       3.333320189688e-01 
