#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       2.400064893994e+00       5.018754335597e-06      -1.218190420234e+00       7.276644052540e-07       1.436551189422e-11       3.591377973555e-11       3.988678593849e-19       7.182755947110e-12      -9.136428151755e-01       7.276644052541e-07       6.075792450012e-01       6.954526861607e-01      -9.136428151757e-01       7.276647869071e-07      -1.218190422207e+00       7.276642169396e-07       2.332155901639e-07       3.333333333333e-01      -1.218190420234e+00       7.276642175269e-07       2.329753123137e-07       3.333333333333e-01 
       2.572412020379e+00       5.380882703606e-06      -1.218449793979e+00       7.798341622638e-07       1.769715182079e-11       4.424287955197e-11       5.648413568233e-19       8.848575910393e-12      -9.138373454839e-01       7.798341622640e-07       6.075767157252e-01       6.953878860268e-01      -9.138373454842e-01       7.798346319753e-07      -1.218449796244e+00       7.798339302981e-07       2.678930905432e-07       3.333333333333e-01      -1.218449793978e+00       7.798339310211e-07       2.676170850848e-07       3.333333333333e-01 
       2.965696796034e+00       6.208106223284e-06      -1.219038825348e+00       8.988390354093e-07       2.715095154000e-11       6.787737885001e-11       1.153504767774e-18       1.357547577000e-11      -9.142791190111e-01       8.988390354096e-07       6.075714346874e-01       6.952407382178e-01      -9.142791190116e-01       8.988397544545e-07      -1.219038828358e+00       8.988386796043e-07       3.560105132336e-07       3.333333333333e-01      -1.219038825348e+00       8.988386807117e-07       3.556437219711e-07       3.333333333333e-01 
       3.358981571689e+00       7.036540217489e-06      -1.219625208124e+00       1.017784540611e-06       3.949569823628e-11       9.873924559070e-11       2.155679567331e-18       1.974784911814e-11      -9.147189060929e-01       1.017784540612e-06       6.075665269581e-01       6.950942681541e-01      -9.147189060938e-01       1.017785584287e-06      -1.219625211982e+00       1.017784023141e-06       4.566183131668e-07       3.333333333333e-01      -1.219625208123e+00       1.017784024750e-06       4.561478674879e-07       3.333333333333e-01 
       3.752266347344e+00       7.866184686223e-06      -1.220209667002e+00       1.136671045565e-06       5.512256072032e-11       1.378064018008e-10       3.759877737138e-18       2.756128036016e-11      -9.151572502517e-01       1.136671045566e-06       6.075617941387e-01       6.949482946541e-01      -9.151572502531e-01       1.136672498985e-06      -1.220209671814e+00       1.136670323505e-06       5.697103745614e-07       3.333333333333e-01      -1.220209667002e+00       1.136670325746e-06       5.691234121550e-07       3.333333333333e-01 
       4.145551122999e+00       8.697039629486e-06      -1.220792421907e+00       1.255498678199e-06       7.442453758353e-11       1.860613439588e-10       6.205476049530e-18       3.721226879176e-11      -9.155943164303e-01       1.255498678201e-06       6.075571739275e-01       6.948027627292e-01      -9.155943164324e-01       1.255500636252e-06      -1.220792427777e+00       1.255497703504e-06       6.952805863522e-07       3.333333333333e-01      -1.220792421906e+00       1.255497706525e-06       6.945642512031e-07       3.333333333333e-01 
       4.538835898654e+00       9.529105047276e-06      -1.221373626915e+00       1.374267577311e-06       9.779646560935e-11       2.444911640234e-10       9.789115427021e-18       4.889823280467e-11      -9.160302201866e-01       1.374267577314e-06       6.075526356190e-01       6.946576338523e-01      -9.160302201895e-01       1.374270144621e-06      -1.221373633947e+00       1.374266296795e-06       8.333227462071e-07       3.333333333333e-01      -1.221373626914e+00       1.374266300759e-06       8.324641886903e-07       3.333333333333e-01 
       4.932120674309e+00       1.036238093960e-05      -1.221953452151e+00       1.492977959100e-06       1.256350282784e-10       3.140875706961e-10       1.487119642461e-17       6.281751413922e-11      -9.164650891132e-01       1.492977959104e-06       6.075481449722e-01       6.945128654848e-01      -9.164650891172e-01       1.492981249991e-06      -1.221953460449e+00       1.492976314419e-06       9.838306017647e-07       3.333333333333e-01      -1.221953452148e+00       1.492976319504e-06       9.828169786970e-07       3.333333333333e-01 
       5.325405449964e+00       1.119686730644e-05      -1.222532028428e+00       1.611630051806e-06       1.583387571254e-10       3.958468928135e-10       2.188247068271e-17       7.916937856271e-11      -9.168990213208e-01       1.611630051813e-06       6.075436700183e-01       6.943684249153e-01      -9.168990213263e-01       1.611634190259e-06      -1.222532038095e+00       1.611627979438e-06       1.146797941389e-06       3.333333333333e-01      -1.222532028424e+00       1.611627985837e-06       1.145616415987e-06       3.333333333333e-01 
       6.040775306975e+00       1.271786926601e-05      -1.223581268808e+00       1.827304549829e-06       2.316067564490e-10       5.790168911225e-10       4.129485998512e-17       1.158033782245e-10      -9.176859516060e-01       1.827304549841e-06       6.075355493042e-01       6.941065248420e-01      -9.176859516151e-01       1.827310579191e-06      -1.223581281233e+00       1.827301519677e-06       1.475152737723e-06       3.333333333333e-01      -1.223581268802e+00       1.827301529011e-06       1.473632914249e-06       3.333333333333e-01 
