# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.0192e-06 to 20.5861 h/Mpc,
# number of wavenumbers equal to 855
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       2.984155887494e-02       1.899958631454e-01      -3.738413485373e+03      -3.764274889034e+03      -9.634548871243e-02      -3.758894613196e+03       1.518615636845e-01       1.518615653619e-01 
       2.997831656485e-02       1.891318385558e-01      -3.755499439766e+03      -3.781597952839e+03      -8.874692056063e-02      -3.776174152646e+03       1.511709221695e-01       1.511709239190e-01 
       3.011571619548e-02       1.882699658439e-01      -3.772632722723e+03      -3.798968517305e+03      -7.538744802707e-02      -3.793501148438e+03       1.504820011016e-01       1.504820029936e-01 
       3.025377654788e-02       1.874105097363e-01      -3.789822741007e+03      -3.816395704301e+03      -8.103180033523e-02      -3.810884768637e+03       1.497950134716e-01       1.497950152607e-01 
       3.039251710168e-02       1.865536251398e-01      -3.807076677083e+03      -3.833886762267e+03      -9.414794582484e-02      -3.828332246883e+03       1.491100826442e-01       1.491100842401e-01 
       3.053195806861e-02       1.856987411821e-01      -3.824386977177e+03      -3.851434180316e+03      -8.868464037628e-02      -3.845836063793e+03       1.484267512128e-01       1.484267528519e-01 
       3.067212042809e-02       1.848461120452e-01      -3.841763123380e+03      -3.869047486215e+03      -7.458263905884e-02      -3.863405738269e+03       1.477452228119e-01       1.477452245983e-01 
       3.081302596498e-02       1.839959243492e-01      -3.859214141008e+03      -3.886735097114e+03      -7.888200251601e-02      -3.881049785626e+03       1.470656483606e-01       1.470656500647e-01 
       3.095469730961e-02       1.831475722679e-01      -3.876731383369e+03      -3.904489004638e+03      -9.236266663773e-02      -3.898760097282e+03       1.463875414198e-01       1.463875429333e-01 
       3.109715798043e-02       1.823013407097e-01      -3.894326008657e+03      -3.922320027753e+03      -8.736847969958e-02      -3.916547537966e+03       1.457111311455e-01       1.457111326953e-01 
       3.124043242923e-02       1.814568848526e-01      -3.911995574227e+03      -3.940225759200e+03      -7.331505841964e-02      -3.934409697137e+03       1.450361407972e-01       1.450361424886e-01 
       3.138454608939e-02       1.806147422015e-01      -3.929757111633e+03      -3.958223088336e+03      -7.800245331116e-02      -3.952363485543e+03       1.443630008973e-01       1.443630025052e-01 
       3.152952542717e-02       1.797743124410e-01      -3.947602990449e+03      -3.976304459943e+03      -9.112879034759e-02      -3.970401336899e+03       1.436912315074e-01       1.436912329361e-01 
       3.167539799640e-02       1.789357156851e-01      -3.965541607405e+03      -3.994478111017e+03      -8.471721833882e-02      -3.988531506267e+03       1.430209281732e-01       1.430209296535e-01 
       3.182219249684e-02       1.780987225706e-01      -3.983573680115e+03      -4.012744820615e+03      -7.148623330835e-02      -4.006754764738e+03       1.423519074203e-01       1.423519090276e-01 
       3.196993883649e-02       1.772634419205e-01      -4.001707896383e+03      -4.031113132315e+03      -7.862620186811e-02      -4.025079680325e+03       1.416842568940e-01       1.416842583931e-01 
       3.211866819806e-02       1.764299420727e-01      -4.019952168318e+03      -4.049591103431e+03      -9.016801278425e-02      -4.043514281963e+03       1.410180317328e-01       1.410180330780e-01 
       3.226841311024e-02       1.755980034376e-01      -4.038308488075e+03      -4.068180378732e+03      -8.046993983767e-02      -4.062060264906e+03       1.403530551592e-01       1.403530565908e-01 
       3.241920752373e-02       1.747674362780e-01      -4.056779418472e+03      -4.086883540746e+03      -6.986125767697e-02      -4.080720210971e+03       1.396891757119e-01       1.396891772364e-01 
       3.257108689295e-02       1.739384018053e-01      -4.075375768687e+03      -4.105711699962e+03      -8.093301046975e-02      -4.099505182682e+03       1.390265231319e-01       1.390265245096e-01 
       3.272408826341e-02       1.731103521297e-01      -4.094092501688e+03      -4.124659463520e+03      -8.827059225801e-02      -4.118409841417e+03       1.383646587420e-01       1.383646600179e-01 
       3.287825036567e-02       1.722838845267e-01      -4.112951857795e+03      -4.143748923967e+03      -7.459469182717e-02      -4.137456292942e+03       1.377040604008e-01       1.377040618025e-01 
       3.303361371614e-02       1.714586950376e-01      -4.131955103633e+03      -4.162981244101e+03      -7.019484693884e-02      -4.156645721065e+03       1.370444845651e-01       1.370444859894e-01 
       3.319022072556e-02       1.706342405339e-01      -4.151097551251e+03      -4.182352020348e+03      -8.443512626197e-02      -4.175973680034e+03       1.363854982727e-01       1.363854995229e-01 
       3.334811581576e-02       1.698111715362e-01      -4.170404591488e+03      -4.201886130669e+03      -8.331201314652e-02      -4.195465115386e+03       1.357276203999e-01       1.357276216415e-01 
       3.350734554541e-02       1.689886710565e-01      -4.189865350722e+03      -4.221573130707e+03      -6.867928319716e-02      -4.215109518391e+03       1.350701981525e-01       1.350701995242e-01 
       3.366795874578e-02       1.681672133367e-01      -4.209501866686e+03      -4.241434734409e+03      -7.460741551796e-02      -4.234928652624e+03       1.344136107303e-01       1.344136120173e-01 
       3.383000666727e-02       1.673462716566e-01      -4.229311391064e+03      -4.261468305890e+03      -8.594378491162e-02      -4.254919862773e+03       1.337574375733e-01       1.337574387238e-01 
       3.399354313788e-02       1.665263294979e-01      -4.249318130031e+03      -4.281697043594e+03      -7.409992503494e-02      -4.275106494928e+03       1.331020648259e-01       1.331020660761e-01 
       3.415862473469e-02       1.657066450478e-01      -4.269513677547e+03      -4.302113850592e+03      -6.757800392438e-02      -4.295481251177e+03       1.324468991151e-01       1.324469004079e-01 
       3.432531096980e-02       1.648871652540e-01      -4.289909415641e+03      -4.322729328686e+03      -8.186824563296e-02      -4.316054856217e+03       1.317918991311e-01       1.317919002607e-01 
       3.449366449200e-02       1.640683044525e-01      -4.310529330750e+03      -4.343567132240e+03      -7.967888933197e-02      -4.336851003142e+03       1.311373952444e-01       1.311373963764e-01 
       3.466375130591e-02       1.632494989120e-01      -4.331372001852e+03      -4.364626120313e+03      -6.581532875700e-02      -4.357868507676e+03       1.304829365932e-01       1.304829378389e-01 
       3.483564101045e-02       1.624305716132e-01      -4.352447258385e+03      -4.385915762167e+03      -7.564813712484e-02      -4.379116898837e+03       1.298283824816e-01       1.298283836109e-01 
       3.500940705852e-02       1.616116076060e-01      -4.373771918957e+03      -4.407453508104e+03      -8.212148422512e-02      -4.400613516287e+03       1.291738006221e-01       1.291738016707e-01 
       3.518512704044e-02       1.607925227200e-01      -4.395360729237e+03      -4.429252911854e+03      -6.684552811662e-02      -4.422372095577e+03       1.285191232169e-01       1.285191243901e-01 
       3.536288299344e-02       1.599730027420e-01      -4.417221641388e+03      -4.451322417378e+03      -7.066943988306e-02      -4.444401006297e+03       1.278641007774e-01       1.278641018934e-01 
       3.554276174051e-02       1.591532264515e-01      -4.439377854330e+03      -4.473684849283e+03      -8.192151528108e-02      -4.466723122924e+03       1.272088749342e-01       1.272088759272e-01 
       3.572485526150e-02       1.583321352348e-01      -4.461818436527e+03      -4.496329480607e+03      -6.787809835454e-02      -4.489327684317e+03       1.265525993176e-01       1.265526004206e-01 
       3.590926110062e-02       1.575105686723e-01      -4.484587581503e+03      -4.519299962810e+03      -6.782269772032e-02      -4.512258419680e+03       1.258959459026e-01       1.258959469852e-01 
       3.609608281435e-02       1.566879235678e-01      -4.507689153520e+03      -4.542600710350e+03      -8.078905546281e-02      -4.535519654409e+03       1.252384324486e-01       1.252384333961e-01 
       3.628543046475e-02       1.558643939303e-01      -4.531152842084e+03      -4.566259914141e+03      -6.743309103814e-02      -4.559139801622e+03       1.245802128956e-01       1.245802139436e-01 
       3.647742116368e-02       1.550390515928e-01      -4.554974948490e+03      -4.590274984624e+03      -6.691791799007e-02      -4.583116102758e+03       1.239205471292e-01       1.239205481613e-01 
       3.667217967428e-02       1.542121466041e-01      -4.579189133340e+03      -4.614678801610e+03      -7.956555572383e-02      -4.607481550628e+03       1.232596343660e-01       1.232596352700e-01 
       3.686983907705e-02       1.533834738776e-01      -4.603816836375e+03      -4.639492916530e+03      -6.503402421838e-02      -4.632257665102e+03       1.225973102475e-01       1.225973112585e-01 
       3.707054150876e-02       1.525526861525e-01      -4.628877600345e+03      -4.664736327159e+03      -6.822254330734e-02      -4.657463531402e+03       1.219332978826e-01       1.219332988466e-01 
       3.727443898398e-02       1.517198629879e-01      -4.654405611645e+03      -4.690443142282e+03      -7.746390632578e-02      -4.683133257235e+03       1.212676611124e-01       1.212676619810e-01 
       3.748169431035e-02       1.508843622070e-01      -4.680415312223e+03      -4.716627501377e+03      -6.155501405694e-02      -4.709281020305e+03       1.205998854159e-01       1.205998863989e-01 
       3.769248211037e-02       1.500459734233e-01      -4.706936583338e+03      -4.743319208874e+03      -7.226795149980e-02      -4.735936635570e+03       1.199298042469e-01       1.199298051225e-01 
       3.790698996486e-02       1.492041805132e-01      -4.733992414636e+03      -4.770540958018e+03      -7.183995949214e-02      -4.763122829587e+03       1.192570045450e-01       1.192570054072e-01 
       3.812541969549e-02       1.483595465844e-01      -4.761643870698e+03      -4.798352795279e+03      -6.091006728252e-02      -4.790899790411e+03       1.185819359966e-01       1.185819369280e-01 
       3.834798880680e-02       1.475109132030e-01      -4.789899019927e+03      -4.826763357259e+03      -7.613560342108e-02      -4.819276067388e+03       1.179036736106e-01       1.179036744029e-01 
       3.857493211170e-02       1.466581446495e-01      -4.818803154225e+03      -4.855817180326e+03      -6.198378127832e-02      -4.848296292890e+03       1.172221081273e-01       1.172221090138e-01 
       3.880650356848e-02       1.458007933248e-01      -4.848395088343e+03      -4.885552801087e+03      -6.859733039091e-02      -4.877999042825e+03       1.165368824915e-01       1.165368833078e-01 
       3.904297836273e-02       1.449390042660e-01      -4.878738459377e+03      -4.916033059778e+03      -6.968209818120e-02      -4.908447258555e+03       1.158481128491e-01       1.158481136405e-01 
       3.928465527338e-02       1.440713955244e-01      -4.909849502373e+03      -4.947274383400e+03      -6.052723580913e-02      -4.939657330271e+03       1.151546935766e-01       1.151546944190e-01 
       3.953185936961e-02       1.431981804749e-01      -4.941804859042e+03      -4.979352426273e+03      -7.366392796397e-02      -4.971705048891e+03       1.144567965709e-01       1.144567972978e-01 
       3.978494509441e-02       1.423187773930e-01      -4.974660108452e+03      -5.012322232416e+03      -5.765029728086e-02      -5.004645516523e+03       1.137539561173e-01       1.137539569451e-01 
       4.004429980157e-02       1.414325134733e-01      -5.008474684492e+03      -5.046242462743e+03      -7.305162151144e-02      -5.038537506893e+03       1.130456359230e-01       1.130456366206e-01 
       4.031034782614e-02       1.405388877588e-01      -5.043321426358e+03      -5.081185543841e+03      -5.768714668118e-02      -5.073453477610e+03       1.123314344400e-01       1.123314352314e-01 
       4.058355518528e-02       1.396371118391e-01      -5.079272085270e+03      -5.117222383125e+03      -7.123197344304e-02      -5.109464455878e+03       1.116107218653e-01       1.116107225424e-01 
       4.086443502661e-02       1.387266704914e-01      -5.116418290181e+03      -5.154443771043e+03      -5.750944359086e-02      -5.146661325604e+03       1.108830863434e-01       1.108830871000e-01 
       4.115355396680e-02       1.378067367227e-01      -5.154851804384e+03      -5.192940568921e+03      -7.045873421648e-02      -5.185135069473e+03       1.101478676620e-01       1.101478683111e-01 
       4.145153949443e-02       1.368763249986e-01      -5.194671344616e+03      -5.232810448820e+03      -5.598914972214e-02      -5.224983483781e+03       1.094042781365e-01       1.094042788674e-01 
       4.175908865113e-02       1.359347122617e-01      -5.236000512566e+03      -5.274175775684e+03      -7.055373092531e-02      -5.266329097786e+03       1.086517393382e-01       1.086517399535e-01 
       4.207697825440e-02       1.349806388468e-01      -5.278959205203e+03      -5.317155534947e+03      -5.509619596052e-02      -5.309290992000e+03       1.078892449111e-01       1.078892456114e-01 
       4.240607698821e-02       1.340132472570e-01      -5.323703807997e+03      -5.361903816678e+03      -6.727518370595e-02      -5.354023578494e+03       1.071161108544e-01       1.071161114580e-01 
       4.274735976692e-02       1.330312874361e-01      -5.370396878664e+03      -5.408582520003e+03      -6.058869191116e-02      -5.400688798819e+03       1.063313362323e-01       1.063313368610e-01 
       4.310192487843e-02       1.320332049262e-01      -5.419217070830e+03      -5.457367596342e+03      -5.650797366698e-02      -5.449462977786e+03       1.055336808944e-01       1.055336815315e-01 
       4.347101454085e-02       1.310172974929e-01      -5.470365783342e+03      -5.508459726277e+03      -6.808544348265e-02      -5.500546844438e+03       1.047217825895e-01       1.047217831369e-01 
       4.385603966988e-02       1.299819037573e-01      -5.524084777527e+03      -5.562097363270e+03      -5.727265110121e-02      -5.554179291102e+03       1.038943147787e-01       1.038943153744e-01 
       4.425860986236e-02       1.289250713745e-01      -5.580645902654e+03      -5.618549886275e+03      -5.390181444814e-02      -5.610630003082e+03       1.030497166783e-01       1.030497172762e-01 
       4.468056986599e-02       1.278446104514e-01      -5.640362101539e+03      -5.678127560126e+03      -6.382910493127e-02      -5.670209566863e+03       1.021862384991e-01       1.021862390204e-01 
       4.512404414025e-02       1.267376279735e-01      -5.703576111365e+03      -5.741170144559e+03      -6.507575944324e-02      -5.733258096939e+03       1.013015689365e-01       1.013015694327e-01 
       4.559149153307e-02       1.256012046141e-01      -5.770701885703e+03      -5.808087834603e+03      -5.808193280863e-02      -5.800186247044e+03       1.003933733484e-01       1.003933738660e-01 
       4.608577261420e-02       1.244318030827e-01      -5.842212661340e+03      -5.879349596818e+03      -5.250538446386e-02      -5.871463505390e+03       9.945882612274e-02       9.945882665234e-02 
       4.661023282062e-02       1.232254889598e-01      -5.918667736419e+03      -5.955510277340e+03      -5.036717603969e-02      -5.947645238401e+03       9.849478122548e-02       9.849478174711e-02 
       4.716880525875e-02       1.219774211920e-01      -6.000710410455e+03      -6.037207982077e+03      -4.973065464214e-02      -6.029370161342e+03       9.749737052728e-02       9.749737103221e-02 
       4.776613768737e-02       1.206815462936e-01      -6.089075864388e+03      -6.125173367163e+03      -5.003659054998e-02      -6.117369402410e+03       9.646175559308e-02       9.646175607596e-02 
       4.840774866699e-02       1.193315276349e-01      -6.184670430819e+03      -6.220306374036e+03      -5.391644571467e-02      -6.212543614983e+03       9.538287041001e-02       9.538287085281e-02 
       4.910021764266e-02       1.179188972950e-01      -6.288512260196e+03      -6.323619938721e+03      -6.085508342588e-02      -6.315906221388e+03       9.425394689751e-02       9.425394728635e-02 
       4.985141187647e-02       1.164337974321e-01      -6.401807737749e+03      -6.436315971718e+03      -5.341267697892e-02      -6.428659434341e+03       9.306710398275e-02       9.306710438676e-02 
       5.067074780136e-02       1.148641501006e-01      -6.525949293132e+03      -6.559783156460e+03      -5.163447612888e-02      -6.552192066737e+03       9.181268710283e-02       9.181268749313e-02 
       5.156947208660e-02       1.131953290811e-01      -6.662528148895e+03      -6.695613507432e+03      -5.068421739219e-02      -6.688095468781e+03       9.047900127769e-02       9.047900165021e-02 
       5.256092259167e-02       1.114091316138e-01      -6.813285238544e+03      -6.845555155403e+03      -5.773041407329e-02      -6.838116038485e+03       8.905149439470e-02       8.905149471448e-02 
       5.366068262143e-02       1.094835715010e-01      -6.980048632760e+03      -7.011455815424e+03      -5.692844261872e-02      -7.004097743143e+03       8.751258581475e-02       8.751258611543e-02 
       5.488646392364e-02       1.073922031983e-01      -7.164533284625e+03      -7.195068911643e+03      -5.342525709418e-02      -7.187787303143e+03       8.584112822872e-02       8.584112852011e-02 
       5.625744517354e-02       1.051044178057e-01      -7.367997841103e+03      -7.397723583741e+03      -4.332896328591e-02      -7.390502208526e+03       8.401264218715e-02       8.401264249147e-02 
       5.779269361434e-02       1.025864118664e-01      -7.590641303338e+03      -7.619734449611e+03      -4.665541774793e-02      -7.612538604599e+03       8.200009164700e-02       8.200009191341e-02 
       5.950833998540e-02       9.980535276339e-02      -7.830845063576e+03      -7.859657851920e+03      -4.446383714138e-02      -7.852425521814e+03       7.977721244233e-02       7.977721268990e-02 
       6.141360279966e-02       9.673627785168e-02      -8.084363602159e+03      -8.113485338037e+03      -4.212645512446e-02      -8.106118196177e+03       7.732403027907e-02       7.732403050732e-02 
       6.350672343544e-02       9.337257130208e-02      -8.344014799575e+03      -8.374312124607e+03      -4.004138778436e-02      -8.366670112245e+03       7.463524010220e-02       7.463524031026e-02 
       6.577291022785e-02       8.973616455140e-02      -8.600400448081e+03      -8.633000953621e+03      -3.853337107917e-02      -8.624905637406e+03       7.172836581281e-02       7.172836599925e-02 
       6.818618202328e-02       8.588345601902e-02      -8.843977091722e+03      -8.880168638205e+03      -3.623786145875e-02      -8.871419289449e+03       6.864850109675e-02       6.864850126450e-02 
       7.071481377673e-02       8.190164415448e-02      -9.067715849084e+03      -9.108768462996e+03      -4.248684918148e-02      -9.099169567917e+03       6.546537413514e-02       6.546537426568e-02 
       7.332765984723e-02       7.789695699607e-02      -9.269191098710e+03      -9.316145322682e+03      -3.459483403065e-02      -9.305538721687e+03       6.226393577130e-02       6.226393589953e-02 
       7.599851852025e-02       7.397974756949e-02      -9.451272180742e+03      -9.504747782210e+03      -3.100820827680e-02      -9.493041345914e+03       5.913244255485e-02       5.913244267221e-02 
       7.870765451559e-02       7.025074319626e-02      -9.621356819437e+03      -9.681427396717e+03      -3.484102562905e-02      -9.668613459446e+03       5.615144738959e-02       5.615144748356e-02 
       8.144130127947e-02       6.679129211837e-02      -9.789751835487e+03      -9.855901860273e+03      -3.562851779966e-02      -9.842063075121e+03       5.338600634988e-02       5.338600642908e-02 
       8.419033619292e-02       6.365744441941e-02      -9.967712985209e+03      -1.003887905412e+04      -3.245307042109e-02      -1.002418150590e+04       5.088094071785e-02       5.088094079110e-02 
       8.694891164947e-02       6.087770031844e-02      -1.016558739204e+04      -1.024027194399e+04      -2.802098940257e-02      -1.022494735048e+04       4.865903341594e-02       4.865903348639e-02 
       8.971335728359e-02       5.845317762950e-02      -1.039118768976e+04      -1.046762872326e+04      -2.453759993728e-02      -1.045194826854e+04       4.672117220432e-02       4.672117227140e-02 
       9.248139918627e-02       5.636145210761e-02      -1.064884078830e+04      -1.072520687186e+04      -2.301465572536e-02      -1.070945133357e+04       4.504941289119e-02       4.504941295303e-02 
       9.525163978606e-02       5.456060417663e-02      -1.093868926108e+04      -1.101328794350e+04      -2.341010389946e-02      -1.099771592253e+04       4.361021949714e-02       4.361021955220e-02 
       9.802322420633e-02       5.299558303205e-02      -1.125673995985e+04      -1.132820510749e+04      -2.491589377274e-02      -1.131302459656e+04       4.235956206099e-02       4.235956210890e-02 
       1.007956309583e-01       5.160444136397e-02      -1.159529620235e+04      -1.166273768462e+04      -2.646928314582e-02      -1.164808348595e+04       4.124789173269e-02       4.124789177431e-02 
       1.035685423708e-01       5.032474660061e-02      -1.194387937987e+04      -1.200697722863e+04      -2.709613578927e-02      -1.199289690135e+04       4.022527933361e-02       4.022527937069e-02 
       1.063417650187e-01       4.909911307240e-02      -1.229040712645e+04      -1.234944275639e+04      -2.635974851912e-02      -1.233589218728e+04       3.924583130781e-02       3.924583134223e-02 
       1.091151810915e-01       4.788003549671e-02      -1.262264271948e+04      -1.267846060310e+04      -2.438014731137e-02      -1.266531016099e+04       3.827156046281e-02       3.827156049601e-02 
       1.118887187569e-01       4.663290180688e-02      -1.292955185917e+04      -1.298346274147e+04      -2.181195848393e-02      -1.297051228149e+04       3.727479157353e-02       3.727479160610e-02 
       1.146623341303e-01       4.533773210293e-02      -1.320259087584e+04      -1.325622320265e+04      -1.949944547882e-02      -1.324322488084e+04       3.623955808202e-02       3.623955811371e-02 
       1.174360003170e-01       4.398899391684e-02      -1.343659641484e+04      -1.349171828442e+04      -1.815981831494e-02      -1.347840376515e+04       3.516144017395e-02       3.516144020394e-02 
       1.202097007559e-01       4.259419227677e-02      -1.363033818514e+04      -1.368866561351e+04      -1.798355079970e-02      -1.367477526927e+04       3.404645207010e-02       3.404645209752e-02 
       1.229834251763e-01       4.117121752736e-02      -1.378657193018e+04      -1.384958620027e+04      -1.876793850078e-02      -1.383489684728e+04       3.290890654493e-02       3.290890656921e-02 
       1.237686565779e-01       4.076655397828e-02      -1.382477664575e+04      -1.388933700515e+04      -1.852355566332e-02      -1.387438857921e+04       3.258541039725e-02       3.258541042103e-02 
       1.257571671429e-01       3.974484319871e-02      -1.391160799643e+04      -1.398040497470e+04      -1.988404978095e-02      -1.396475266434e+04       3.176862748126e-02       3.176862750240e-02 
       1.285309225641e-01       3.834334382675e-02      -1.401462948698e+04      -1.408980920436e+04      -2.059076322132e-02      -1.407310583395e+04       3.064823009038e-02       3.064823010893e-02 
       1.313046887852e-01       3.699475367411e-02      -1.410657797399e+04      -1.418819346527e+04      -2.035034305897e-02      -1.417043433007e+04       2.957014047685e-02       2.957014049369e-02 
       1.340784640370e-01       3.572410520691e-02      -1.419907666138e+04      -1.428663719962e+04      -1.908116894135e-02      -1.426790024773e+04       2.855437818873e-02       2.855437820471e-02 
       1.368522471001e-01       3.455070845293e-02      -1.430309456059e+04      -1.439562952824e+04      -1.707775811859e-02      -1.437606541196e+04       2.761638760606e-02       2.761638762178e-02 
       1.396260370994e-01       3.348666831893e-02      -1.442786126691e+04      -1.452402975908e+04      -1.501513545568e-02      -1.450384497126e+04       2.676584879424e-02       2.676584880981e-02 
       1.423998333793e-01       3.253614297729e-02      -1.457994266033e+04      -1.467817858999e+04      -1.353865534184e-02      -1.465761325985e+04       2.600608582160e-02       2.600608583677e-02 
       1.451736354266e-01       3.169547336569e-02      -1.476262071550e+04      -1.486129723534e+04      -1.304684779994e-02      -1.484060005806e+04       2.533416829522e-02       2.533416830953e-02 
       1.479474428224e-01       3.095403289092e-02      -1.497561574904e+04      -1.507321107821e+04      -1.355605728597e-02      -1.505261411461e+04       2.474159519962e-02       2.474159521266e-02 
       1.507212552133e-01       3.029598688785e-02      -1.521533601913e+04      -1.531058123253e+04      -1.466901889467e-02      -1.529027749647e+04       2.421570166732e-02       2.421570167892e-02 
       1.534950722924e-01       2.970209400224e-02      -1.547531901162e+04      -1.556731601276e+04      -1.577099389259e-02      -1.554744165681e+04       2.374109550490e-02       2.374109551519e-02 
       1.562688937871e-01       2.915172627363e-02      -1.574698689865e+04      -1.583528613523e+04      -1.625886158088e-02      -1.581590879117e+04       2.330127958318e-02       2.330127959256e-02 
       1.590427194521e-01       2.862865086885e-02      -1.602274913764e+04      -1.610736089903e+04      -1.590302105612e-02      -1.608847754565e+04       2.288326854513e-02       2.288326855406e-02 
       1.618165490634e-01       2.811129516706e-02      -1.629070911172e+04      -1.637210958750e+04      -1.470928012593e-02      -1.635364704028e+04       2.246981230369e-02       2.246981231258e-02 
       1.645903824153e-01       2.758471187014e-02      -1.654133971108e+04      -1.662039779949e+04      -1.312984588735e-02      -1.660222356407e+04       2.204895665712e-02       2.204895666612e-02 
       1.673642193173e-01       2.703966201632e-02      -1.676755137917e+04      -1.684542119537e+04      -1.171430177344e-02      -1.682735975928e+04       2.161331794419e-02       2.161331795320e-02 
       1.701380595928e-01       2.647192059928e-02      -1.696479495955e+04      -1.704278987558e+04      -1.092734218908e-02      -1.702464190575e+04       2.115951599957e-02       2.115951600834e-02 
       1.729119030771e-01       2.588207681678e-02      -1.713144665245e+04      -1.721090125753e+04      -1.098428138924e-02      -1.719246459113e+04       2.068802592011e-02       2.068802592830e-02 
       1.756857496164e-01       2.527470908332e-02      -1.726873441307e+04      -1.735087212201e+04      -1.169589098610e-02      -1.733196188274e+04       2.020251080095e-02       2.020251080833e-02 
       1.784595990668e-01       2.465747415390e-02      -1.738052051824e+04      -1.746633698161e+04      -1.265730896246e-02      -1.744680325360e+04       1.970909723505e-02       1.970909724157e-02 
       1.812334512933e-01       2.403983499913e-02      -1.747270171683e+04      -1.756287797712e+04      -1.331541983533e-02      -1.754261894515e+04       1.921535455668e-02       1.921535456251e-02 
       1.840073061693e-01       2.343195025773e-02      -1.755257672656e+04      -1.764742601746e+04      -1.331685010658e-02      -1.762639596416e+04       1.872940934518e-02       1.872940935058e-02 
       1.867811635758e-01       2.284361632367e-02      -1.762810300013e+04      -1.772755491844e+04      -1.254555291874e-02      -1.770576652208e+04       1.825909609593e-02       1.825909610119e-02 
       1.895550234010e-01       2.228316740276e-02      -1.770697637320e+04      -1.781060568278e+04      -1.124307492492e-02      -1.778812551942e+04       1.781108118889e-02       1.781108119419e-02 
       1.923288855393e-01       2.175710984338e-02      -1.779617192784e+04      -1.790324978577e+04      -9.865623804107e-03      -1.788019041646e+04       1.739056947326e-02       1.739056947864e-02 
       1.951027498913e-01       2.126931216177e-02      -1.790102990930e+04      -1.801061602720e+04      -8.863285540247e-03      -1.798712187610e+04       1.700065250066e-02       1.700065250602e-02 
       1.978766163634e-01       2.082119817290e-02      -1.802513111744e+04      -1.813616810013e+04      -8.571469674090e-03      -1.811240102797e+04       1.664246946196e-02       1.664246946709e-02 
       2.006504848670e-01       2.041170619844e-02      -1.816995965398e+04      -1.828137851004e+04      -8.988487450471e-03      -1.825750172269e+04       1.631517052771e-02       1.631517053244e-02 
       2.034243553184e-01       2.003748889126e-02      -1.833478394135e+04      -1.844560952562e+04      -9.837855463745e-03      -1.842177153370e+04       1.601607852463e-02       1.601607852886e-02 
       2.061982276385e-01       1.969343371137e-02      -1.851686639560e+04      -1.862630345364e+04      -1.068100283233e-02      -1.860262504983e+04       1.574109974033e-02       1.574109974410e-02 
       2.089721017524e-01       1.937326442659e-02      -1.871184217375e+04      -1.881934181393e+04      -1.109817344300e-02      -1.879590603883e+04       1.548521851244e-02       1.548521851590e-02 
       2.117459775891e-01       1.907013975499e-02      -1.891415563370e+04      -1.901945318459e+04      -1.085974280676e-02      -1.899629970123e+04       1.524296206387e-02       1.524296206721e-02 
       2.145198550814e-01       1.877731911539e-02      -1.911767378800e+04      -1.922079895703e+04      -1.003167731234e-02      -1.919792262838e+04       1.500893723108e-02       1.500893723445e-02 
       2.172937341654e-01       1.848867947405e-02      -1.931625252741e+04      -1.941750966708e+04      -8.896198585224e-03      -1.939486370195e+04       1.477825035107e-02       1.477825035455e-02 
       2.200676147807e-01       1.819926691370e-02      -1.950439940371e+04      -1.960432233230e+04      -7.898548998199e-03      -1.958182525871e+04       1.454693814384e-02       1.454693814739e-02 
       2.228414968696e-01       1.790554483001e-02      -1.967771052634e+04      -1.977699959522e+04      -7.363517359865e-03      -1.975454491301e+04       1.431217339745e-02       1.431217340095e-02 
       2.256153803775e-01       1.760562154011e-02      -1.983331342584e+04      -1.993275899689e+04      -7.464816679655e-03      -1.991022684444e+04       1.407244296423e-02       1.407244296754e-02 
       2.283892652523e-01       1.729925643838e-02      -1.997010118821e+04      -2.007050143991e+04      -8.076468525338e-03      -2.004777108489e+04       1.382755561869e-02       1.382755562170e-02 
       2.311631514447e-01       1.698759003124e-02      -2.008863181926e+04      -2.019071796763e+04      -8.868116055111e-03      -2.016767915102e+04       1.357842520508e-02       1.357842520776e-02 
       2.339370389073e-01       1.667299305909e-02      -2.019113189218e+04      -2.029550230322e+04      -9.445542602494e-03      -2.027206516648e+04       1.332694823116e-02       1.332694823358e-02 
       2.367109275954e-01       1.635868656464e-02      -2.028119702057e+04      -2.038826259712e+04      -9.517045587047e-03      -2.036436591542e+04       1.307570070893e-02       1.307570071119e-02 
       2.394848174660e-01       1.604812871804e-02      -2.036311356979e+04      -2.047307876311e+04      -9.012109443488e-03      -2.044869273541e+04       1.282744825928e-02       1.282744826153e-02 
       2.422587084784e-01       1.574486716562e-02      -2.044171111809e+04      -2.055456008711e+04      -8.089193582400e-03      -2.052968835651e+04       1.258503001114e-02       1.258503001345e-02 
       2.450326005935e-01       1.545207590905e-02      -2.052173935568e+04      -2.063724991302e+04      -7.089187512405e-03      -2.061192737324e+04       1.235098399191e-02       1.235098399428e-02 
