# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       1.003802509897e+08       7.038457113910e-14       4.332423854066e-03       2.316970717359e+10       1.372278574648e+04       1.367080224892e-04       1.377496691232e+12       2.501321854349e-03       2.793651307397e+20       2.516178464906e+15       1.331510866887e+16       2.574543684829e+20       8.581812282764e+19       5.697620130165e-08       5.368353305098e+20       1.908314612285e-04       7.243960625227e-02 
       9.968247363123e+07       7.137339911900e-14       4.362750598375e-03       2.284870804905e+10       1.372278571615e+04       1.376649783918e-04       1.367921239020e+12       2.518830948466e-03       2.716779023747e+20       2.464069930208e+15       1.303936081880e+16       2.503700537051e+20       8.345668456837e+19       5.697620130165e-08       5.220634595105e+20       1.909278906160e-04       7.240332224650e-02 
       9.898954676089e+07       7.237611904042e-14       4.393289624204e-03       2.253215614569e+10       1.372278568561e+04       1.386286329821e-04       1.358412349039e+12       2.536462604009e-03       2.642022017656e+20       2.413040531740e+15       1.276932353989e+16       2.434806764439e+20       8.116022548131e+19       5.697620130165e-08       5.076980605736e+20       1.910243204074e-04       7.236707699108e-02 
       9.830143666125e+07       7.339292606907e-14       4.424042423125e-03       2.221998985022e+10       1.372278565486e+04       1.395990331510e-04       1.348969558590e+12       2.554217678878e-03       2.569322083502e+20       2.363067921244e+15       1.250487856967e+16       2.367808726471e+20       7.892695754903e+19       5.697620130165e-08       4.937279489438e+20       1.911207506057e-04       7.233087044341e-02 
       9.761810984930e+07       7.442401811249e-14       4.455010486708e-03       2.191214840296e+10       1.372278562389e+04       1.405762261173e-04       1.339592408194e+12       2.572097036977e-03       2.498622617294e+20       2.314130213280e+15       1.224591009481e+16       2.302654258637e+20       7.675514195457e+19       5.697620130165e-08       4.801422476334e+20       1.912171812140e-04       7.229470256113e-02 
       9.693953307477e+07       7.546959585860e-14       4.486195322897e-03       2.160857188603e+10       1.372278559271e+04       1.415602594306e-04       1.330280441565e+12       2.590101548254e-03       2.429868572600e+20       2.266205975644e+15       1.199230470040e+16       2.239292631828e+20       7.464308772761e+19       5.697620130165e-08       4.669303789535e+20       1.913136122354e-04       7.225857330205e-02 
       9.626567331853e+07       7.652986281471e-14       4.517598450548e-03       2.130920121164e+10       1.372278556130e+04       1.425511809734e-04       1.321033205587e+12       2.608232088751e-03       2.363006417689e+20       2.219274219977e+15       1.174395132029e+16       2.177674512837e+20       7.258915042789e+19       5.697620130165e-08       4.540820562781e+20       1.914100436729e-04       7.222248262420e-02 
       9.559649779098e+07       7.760502534717e-14       4.549221397610e-03       2.101397811066e+10       1.372278552968e+04       1.435490389631e-04       1.311850250297e+12       2.626489540638e-03       2.297984093850e+20       2.173314392580e+15       1.150074118844e+16       2.117751925945e+20       7.059173086484e+19       5.697620130165e-08       4.415872760351e+20       1.915064755298e-04       7.218643048583e-02 
       9.493197393045e+07       7.869529272154e-14       4.581065699313e-03       2.072284512121e+10       1.372278549784e+04       1.445538819548e-04       1.302731128857e+12       2.644874792262e-03       2.234750974861e+20       2.128306365406e+15       1.126256779130e+16       2.059478215574e+20       6.864927385247e+19       5.697620130165e-08       4.294363099176e+20       1.916029078091e-04       7.215041684539e-02 
       9.427206940163e+07       7.980087714325e-14       4.613132910890e-03       2.043574557753e+10       1.372278546577e+04       1.455657588436e-04       1.293675397536e+12       2.663388738186e-03       2.173257827569e+20       2.084230427248e+15       1.102932682114e+16       2.002808009954e+20       6.676026699847e+19       5.697620130165e-08       4.176196973096e+20       1.916993405140e-04       7.211444166153e-02 
       9.361675209396e+07       8.092199379900e-14       4.645424587579e-03       2.015262359892e+10       1.372278543348e+04       1.465847188666e-04       1.284682615687e+12       2.682032279237e-03       2.113456773560e+20       2.041067275106e+15       1.080091613038e+16       1.947697185802e+20       6.492323952673e+19       5.697620130165e-08       4.061282379196e+20       1.917957736478e-04       7.207850489311e-02 
       9.296599012011e+07       8.205886089857e-14       4.677942302806e-03       1.987342407886e+10       1.372278540096e+04       1.476108116056e-04       1.275752345729e+12       2.700806322544e-03       2.055301251880e+20       1.998798005736e+15       1.057723568685e+16       1.894102833964e+20       6.313676113214e+19       5.697620130165e-08       3.949529846181e+20       1.918922072136e-04       7.204260649919e-02 
       9.231975181440e+07       8.321169971732e-14       4.710687637271e-03       1.959809267430e+10       1.372278536822e+04       1.486440869897e-04       1.266884153119e+12       2.719711781588e-03       1.998745982780e+20       1.957404107365e+15       1.035818753000e+16       1.841983226009e+20       6.139944086697e+19       5.697620130165e-08       3.840852364705e+20       1.919886412147e-04       7.200674643908e-02 
       9.167800573127e+07       8.438073463926e-14       4.743662186229e-03       1.932657579509e+10       1.372278533524e+04       1.496845952974e-04       1.258077606336e+12       2.738749576244e-03       1.943746932466e+20       1.916867451590e+15       1.014367572798e+16       1.791297781737e+20       5.970992605791e+19       5.697620130165e-08       3.735165319635e+20       1.920850756545e-04       7.197092467224e-02 
       9.104072064376e+07       8.556619320071e-14       4.776867554028e-03       1.905882059353e+10       1.372278530204e+04       1.507323871589e-04       1.249332276860e+12       2.757920632824e-03       1.890261278813e+20       1.877170285436e+15       9.933606335622e+15       1.742007037585e+20       5.806690125284e+19       5.697620130165e-08       3.632386424164e+20       1.921815105360e-04       7.193514115838e-02 
       9.040786554195e+07       8.676830613457e-14       4.810305354113e-03       1.879477495408e+10       1.372278526860e+04       1.517875135592e-04       1.240647739147e+12       2.777225884124e-03       1.838247378019e+20       1.838295223580e+15       9.727887353309e+15       1.694072615900e+20       5.646908719665e+19       5.697620130165e-08       3.532435655745e+20       1.922779458628e-04       7.189939585740e-02 
       8.977940963152e+07       8.798730741529e-14       4.843977216296e-03       1.853438748323e+10       1.372278523493e+04       1.528500258400e-04       1.232023570615e+12       2.796666269470e-03       1.787664732190e+20       1.800225240740e+15       9.526428686682e+15       1.647457195057e+20       5.491523983523e+19       5.697620130165e-08       3.435235193786e+20       1.923743816382e-04       7.186368872944e-02 
       8.915532233218e+07       8.922343430432e-14       4.877884777670e-03       1.827760749951e+10       1.372278520102e+04       1.539199757023e-04       1.223459351615e+12       2.816242734762e-03       1.738473957799e+20       1.762943664217e+15       9.329142107183e+15       1.602124480404e+20       5.340414934679e+19       5.697620130165e-08       3.340709359061e+20       1.924708178654e-04       7.182801973481e-02 
       8.853557327624e+07       9.047692739636e-14       4.912029688057e-03       1.802438502358e+10       1.372278516687e+04       1.549974152091e-04       1.214954665419e+12       2.835956232521e-03       1.690636755031e+20       1.726434166593e+15       9.135941213411e+15       1.558039175999e+20       5.193463919996e+19       5.697620130165e-08       3.248784554784e+20       1.925672545480e-04       7.179238883406e-02 
       8.792013230708e+07       9.174803066618e-14       4.946413608195e-03       1.777467076856e+10       1.372278513249e+04       1.560823967880e-04       1.206509098193e+12       2.855807721935e-03       1.644115877955e+20       1.690680758581e+15       8.946741393287e+15       1.515166957132e+20       5.050556523773e+19       5.697620130165e-08       3.159389209308e+20       1.926636916892e-04       7.175679598794e-02 
       8.730896947773e+07       9.303699151604e-14       4.981038211554e-03       1.752841613040e+10       1.372278509786e+04       1.571749732333e-04       1.198122238982e+12       2.875798168907e-03       1.598875105530e+20       1.655667782024e+15       8.761459786997e+15       1.473474443598e+20       4.911581478659e+19       5.697620130165e-08       3.072453720403e+20       1.927601292927e-04       7.172124115742e-02 
       8.670205504937e+07       9.434406082392e-14       5.015905184337e-03       1.728557317840e+10       1.372278506300e+04       1.582751977091e-04       1.189793679685e+12       2.895928546097e-03       1.554879213401e+20       1.621379903032e+15       8.580015250704e+15       1.432929173707e+20       4.776430579022e+19       5.697620130165e-08       2.987910401059e+20       1.928565673619e-04       7.168572430367e-02 
       8.609935948993e+07       9.566949299232e-14       5.051016220023e-03       1.704609464595e+10       1.372278502789e+04       1.593831237514e-04       1.181523015042e+12       2.916199832978e-03       1.512093946473e+20       1.587802105276e+15       8.402328321011e+15       1.393499579010e+20       4.644998596701e+19       5.697620130165e-08       2.905693426787e+20       1.929530059001e-04       7.165024538810e-02 
       8.550085347261e+07       9.701354599776e-14       5.086373030281e-03       1.680993392126e+10       1.372278499253e+04       1.604988052713e-04       1.173309842605e+12       2.936613015876e-03       1.470485992241e+20       1.554919683401e+15       8.228321180157e+15       1.355154959722e+20       4.517183199074e+19       5.697620130165e-08       2.825738784372e+20       1.930494449111e-04       7.161480437229e-02 
       8.490650787448e+07       9.837648144100e-14       5.121977334056e-03       1.657704503833e+10       1.372278495693e+04       1.616222965569e-04       1.165153762728e+12       2.957169088020e-03       1.430022954854e+20       1.522718236595e+15       8.057917621943e+15       1.317865460815e+20       4.392884869385e+19       5.697620130165e-08       2.747984222028e+20       1.931458843983e-04       7.157940121808e-02 
       8.431629377504e+07       9.975856459798e-14       5.157830861208e-03       1.634738266798e+10       1.372278492107e+04       1.627536522766e-04       1.157054378540e+12       2.977869049593e-03       1.390673329889e+20       1.491183662275e+15       7.891043018354e+15       1.281602048776e+20       4.272006829255e+19       5.697620130165e-08       2.672369200933e+20       1.932423243653e-04       7.154403588750e-02 
       8.373018245485e+07       1.011600644714e-13       5.193935361604e-03       1.612090210903e+10       1.372278488497e+04       1.638929274814e-04       1.149011295930e+12       2.998713907778e-03       1.352406479825e+20       1.460302149917e+15       7.727624286874e+15       1.246336489001e+20       4.154454963337e+19       5.697620130165e-08       2.598834848090e+20       1.933387648158e-04       7.150870834279e-02 
       8.314814539408e+07       1.025812538431e-13       5.230292586930e-03       1.589755927963e+10       1.372278484861e+04       1.650401776075e-04       1.141024123527e+12       3.019704676806e-03       1.315192610184e+20       1.430060175001e+15       7.567589858483e+15       1.212041323810e+20       4.040137746034e+19       5.697620130165e-08       2.527323910494e+20       1.934352057533e-04       7.147341854642e-02 
       8.257015427117e+07       1.040224093273e-13       5.266904308883e-03       1.567731070864e+10       1.372278481200e+04       1.661954584793e-04       1.133092472680e+12       3.040842378011e-03       1.279002746338e+20       1.400444493095e+15       7.410869646312e+15       1.178689851072e+20       3.928966170240e+19       5.697620130165e-08       2.457780710551e+20       1.935316471815e-04       7.143816646108e-02 
       8.199618096143e+07       1.054838114239e-13       5.303772310072e-03       1.546011352717e+10       1.372278477513e+04       1.673588263120e-04       1.125215957439e+12       3.062128039870e-03       1.243808710947e+20       1.371442134049e+15       7.257395014948e+15       1.146256103410e+20       3.820853678034e+19       5.697620130165e-08       2.390151102729e+20       1.936280891041e-04       7.140295204966e-02 
       8.142619753567e+07       1.069657445740e-13       5.340898380382e-03       1.524592546027e+10       1.372278473800e+04       1.685303377143e-04       1.117394194539e+12       3.083562698065e-03       1.209583102021e+20       1.343040396319e+15       7.107098750377e+15       1.114714827988e+20       3.715716093295e+19       5.697620130165e-08       2.324382431401e+20       1.937245315248e-04       7.136777527528e-02 
       8.086017625885e+07       1.084684972144e-13       5.378284329709e-03       1.503470481868e+10       1.372278470062e+04       1.697100496910e-04       1.109626803377e+12       3.105147395522e-03       1.176299271584e+20       1.315226841399e+15       6.959915030546e+15       1.084041466846e+20       3.613471556153e+19       5.697620130165e-08       2.260423489849e+20       1.938209744474e-04       7.133263610126e-02 
       8.029808958872e+07       1.099923618340e-13       5.415931975222e-03       1.482641049072e+10       1.372278466297e+04       1.708980196460e-04       1.101913405997e+12       3.126883182469e-03       1.143931304927e+20       1.287989288380e+15       6.815779396537e+15       1.054212137778e+20       3.514040459261e+19       5.697620130165e-08       2.198224480392e+20       1.939174178756e-04       7.129753449117e-02 
       7.973991017449e+07       1.115376350311e-13       5.453843148644e-03       1.462100193426e+10       1.372278462506e+04       1.720943053853e-04       1.094253627069e+12       3.148771116486e-03       1.112454000429e+20       1.261315808611e+15       6.674628724336e+15       1.025203615743e+20       3.417345385808e+19       5.697620130165e-08       2.137736975617e+20       1.940138618132e-04       7.126247040877e-02 
       7.918561085549e+07       1.131046175706e-13       5.492019696248e-03       1.441843916889e+10       1.372278458688e+04       1.732989651192e-04       1.086647093873e+12       3.170812262553e-03       1.081842849937e+20       1.235194720477e+15       6.536401197190e+15       9.969933147738e+19       3.323311049246e+19       5.697620130165e-08       2.078913880670e+20       1.941103062641e-04       7.122744381805e-02 
       7.863516465986e+07       1.146936144427e-13       5.530463475225e-03       1.421868276808e+10       1.372278454844e+04       1.745120574655e-04       1.079093436281e+12       3.193007693105e-03       1.052074019685e+20       1.209614584280e+15       6.401036278535e+15       9.695592704003e+19       3.231864234668e+19       5.697620130165e-08       2.021709396594e+20       1.942067512321e-04       7.119245468323e-02 
       7.808854480323e+07       1.163049349225e-13       5.569176355493e-03       1.402169385154e+10       1.372278450973e+04       1.757336414524e-04       1.071592286736e+12       3.215358488085e-03       1.023124331733e+20       1.184564197234e+15       6.268474685481e+15       9.428801225417e+19       3.142933741806e+19       5.697620130165e-08       1.966078984663e+20       1.943031967210e-04       7.115750296872e-02 
       7.754572468740e+07       1.179388926299e-13       5.608160221527e-03       1.382743407763e+10       1.372278447074e+04       1.769637765215e-04       1.064143280236e+12       3.237865734994e-03       9.949712459238e+19       1.160032588554e+15       6.138658362850e+15       9.169350988783e+19       3.056450329594e+19       5.697620130165e-08       1.911979331712e+20       1.943996427349e-04       7.112258863919e-02 
       7.700667789910e+07       1.195958055909e-13       5.647416966895e-03       1.363586563591e+10       1.372278443149e+04       1.782025225301e-04       1.056746054317e+12       3.260530528942e-03       9.675928423340e+19       1.136009014654e+15       6.011530457753e+15       8.917039986777e+19       2.972346662259e+19       5.697620130165e-08       1.859368316406e+20       1.944960892777e-04       7.108771165951e-02 
       7.647137820863e+07       1.212759962991e-13       5.686948506991e-03       1.344695123979e+10       1.372278439195e+04       1.794499397548e-04       1.049400249035e+12       3.283353972709e-03       9.409678042049e+19       1.112482954441e+15       5.887035294689e+15       8.671671770664e+19       2.890557256888e+19       5.697620130165e-08       1.808204976454e+20       1.945925363532e-04       7.105287199476e-02 
       7.593979956864e+07       1.229797917790e-13       5.726756760851e-03       1.326065411926e+10       1.372278435215e+04       1.807060888940e-04       1.042105506948e+12       3.306337176789e-03       9.150754013462e+19       1.089444104708e+15       5.765118351165e+15       8.433055297347e+19       2.811018432449e+19       5.697620130165e-08       1.758449476706e+20       1.946889839656e-04       7.101806961027e-02 
       7.541191611284e+07       1.247075236491e-13       5.766843667516e-03       1.307693801371e+10       1.372278431206e+04       1.819710310709e-04       1.034861473098e+12       3.329481259453e-03       8.898954739961e+19       1.066882375620e+15       5.645726233813e+15       8.201004780619e+19       2.733668260206e+19       5.697620130165e-08       1.710063078144e+20       1.947854321188e-04       7.098330447159e-02 
       7.488770215474e+07       1.264595281869e-13       5.807211176943e-03       1.289576716493e+10       1.372278427169e+04       1.832448278369e-04       1.027667794995e+12       3.352787346796e-03       8.654084171240e+19       1.044787886298e+15       5.528806655011e+15       7.975339546511e+19       2.658446515504e+19       5.697620130165e-08       1.663008107721e+20       1.948818808170e-04       7.094857654446e-02 
       7.436713218643e+07       1.282361463941e-13       5.847861253642e-03       1.271710631010e+10       1.372278423104e+04       1.845275411739e-04       1.020524122598e+12       3.376256572795e-03       8.415951651670e+19       1.023150960488e+15       5.414308409982e+15       7.755883892619e+19       2.585294630873e+19       5.697620130165e-08       1.617247929023e+20       1.949783300642e-04       7.091388579490e-02 
       7.385018087728e+07       1.300377240629e-13       5.888795874853e-03       1.254092067493e+10       1.372278419011e+04       1.858192334978e-04       1.013430108302e+12       3.399890079367e-03       8.184371771848e+19       1.001962122328e+15       5.302181354368e+15       7.542466951303e+19       2.514155650434e+19       5.697620130165e-08       1.572746913750e+20       1.950747798645e-04       7.087923218910e-02 
       7.333682307276e+07       1.318646118436e-13       5.930017032370e-03       1.236717596694e+10       1.372278414889e+04       1.871199676614e-04       1.006385406915e+12       3.423689016419e-03       7.959164224241e+19       9.812120921931e+14       5.192376382271e+15       7.334922556649e+19       2.444974185550e+19       5.697620130165e-08       1.529470413974e+20       1.951712302220e-04       7.084461569351e-02 
       7.282703379320e+07       1.337171653127e-13       5.971526732537e-03       1.219583836873e+10       1.372278410738e+04       1.884298069576e-04       9.993896756474e+11       3.447654541907e-03       7.740153662798e+19       9.608917826345e+14       5.084845404746e+15       7.133089115095e+19       2.377696371698e+19       5.697620130165e-08       1.487384735161e+20       1.952676811411e-04       7.081003627480e-02 
       7.232078823256e+07       1.355957450420e-13       6.013326996253e-03       1.202687453140e+10       1.372278406558e+04       1.897488151221e-04       9.924425740904e+11       3.471787821891e-03       7.527169566427e+19       9.409922943991e+14       4.979541328741e+15       6.936809479613e+19       2.312269826538e+19       5.697620130165e-08       1.446457109940e+20       1.953641326259e-04       7.077549389986e-02 
       7.181806175725e+07       1.375007166687e-13       6.055419853510e-03       1.186025156811e+10       1.372278402348e+04       1.910770563370e-04       9.855437642026e+11       3.496090030596e-03       7.320046106227e+19       9.215049125320e+14       4.876418036474e+15       6.745930827353e+19       2.248643609118e+19       5.697620130165e-08       1.406655672588e+20       1.954605846805e-04       7.074098853581e-02 
       7.131882990490e+07       1.394324509670e-13       6.097807356127e-03       1.169593704762e+10       1.372278398110e+04       1.924145952335e-04       9.786929102922e+11       3.520562350462e-03       7.118622016373e+19       9.024211025595e+14       4.775430365233e+15       6.560304540661e+19       2.186768180220e+19       5.697620130165e-08       1.367949434218e+20       1.955570373094e-04       7.070652015001e-02 
       7.082306838321e+07       1.413913239198e-13       6.140491565020e-03       1.153389898802e+10       1.372278393841e+04       1.937614968953e-04       9.718896790009e+11       3.545205972207e-03       6.922740468557e+19       8.837325067521e+14       4.676534087598e+15       6.379786091358e+19       2.126595363786e+19       5.697620130165e-08       1.330308258657e+20       1.956534905169e-04       7.067208871003e-02 
       7.033075306872e+07       1.433777167922e-13       6.183474555655e-03       1.137410585047e+10       1.372278389543e+04       1.951178268616e-04       9.651337392875e+11       3.570022094883e-03       6.732248949880e+19       8.654309404633e+14       4.579685892072e+15       6.204234928217e+19       2.068078309406e+19       5.697620130165e-08       1.293702838978e+20       1.957499443072e-04       7.063769418368e-02 
       6.984186000567e+07       1.453920162054e-13       6.226758423509e-03       1.121652653312e+10       1.372278385214e+04       1.964836511305e-04       9.584247624123e+11       3.595011925935e-03       6.546999144107e+19       8.475083885460e+14       4.484843364116e+15       6.033514367528e+19       2.011171455843e+19       5.697620130165e-08       1.258104674681e+20       1.958463986847e-04       7.060333653900e-02 
       6.935636540482e+07       1.474346142123e-13       6.270345269513e-03       1.106113036496e+10       1.372278380856e+04       1.978590361620e-04       9.517624219205e+11       3.620176681257e-03       6.366846816187e+19       8.299570018419e+14       4.391964967565e+15       5.867491486674e+19       1.955830495558e+19       5.697620130165e-08       1.223486049506e+20       1.959428536539e-04       7.056901574426e-02 
       6.887424564232e+07       1.495059083735e-13       6.314237218248e-03       1.090788709994e+10       1.372278376467e+04       1.992440488813e-04       9.451463936268e+11       3.645517585257e-03       6.191651699953e+19       8.127690937439e+14       4.301010026449e+15       5.706037020643e+19       1.902012340214e+19       5.697620130165e-08       1.189820009851e+20       1.960393092192e-04       7.053473176797e-02 
       6.839547725850e+07       1.516063018347e-13       6.358436403389e-03       1.075676691105e+10       1.372278372047e+04       2.006387566822e-04       9.385763555992e+11       3.671035870909e-03       6.021277388913e+19       7.959371368301e+14       4.211938707167e+15       5.549025261379e+19       1.849675087126e+19       5.697620130165e-08       1.157080343788e+20       1.961357653851e-04       7.050048457885e-02 
       6.792003695679e+07       1.537362034055e-13       6.402944976799e-03       1.060774038451e+10       1.372278367596e+04       2.020432274300e-04       9.320519881439e+11       3.696732779820e-03       5.855591230039e+19       7.794537595667e+14       4.124712001052e+15       5.396333959904e+19       1.798777986635e+19       5.697620130165e-08       1.125241560652e+20       1.962322221560e-04       7.046627414588e-02 
       6.744790160256e+07       1.558960276386e-13       6.447765103076e-03       1.046077851404e+10       1.372278363114e+04       2.034575294654e-04       9.255729737890e+11       3.722609562287e-03       5.694464220489e+19       7.633117430801e+14       4.039291707280e+15       5.247844231142e+19       1.749281410381e+19       5.697620130165e-08       1.094278871198e+20       1.963286795366e-04       7.043210043825e-02 
       6.697904822200e+07       1.580861949106e-13       6.492898965007e-03       1.031585269522e+10       1.372278358600e+04       2.048817316071e-04       9.191389972698e+11       3.748667477356e-03       5.537770907163e+19       7.475040179951e+14       3.955640416146e+15       5.103440461347e+19       1.701146820449e+19       5.697620130165e-08       1.064168168295e+20       1.964251375314e-04       7.039796342541e-02 
       6.651345400098e+07       1.603071315038e-13       6.538348754475e-03       1.017293471995e+10       1.372278354055e+04       2.063159031560e-04       9.127497455129e+11       3.774907792887e-03       5.385389289025e+19       7.320236613390e+14       3.873721492674e+15       4.963010218095e+19       1.654336739365e+19       5.697620130165e-08       1.034886008164e+20       1.965215961449e-04       7.036386307701e-02 
       6.605109628398e+07       1.625592696892e-13       6.584116687009e-03       1.003199677091e+10       1.372278349479e+04       2.077601138977e-04       9.064049076212e+11       3.801331785615e-03       5.237200722117e+19       7.168638935097e+14       3.793499060578e+15       4.826444162737e+19       1.608814720912e+19       5.697620130165e-08       1.006409592115e+20       1.966180553820e-04       7.032979936298e-02 
       6.559195257296e+07       1.648430478108e-13       6.630204987232e-03       9.893011416175e+09       1.372278344870e+04       2.092144341064e-04       9.001041748588e+11       3.827940741208e-03       5.093089827178e+19       7.020180753065e+14       3.714937986548e+15       4.693635965273e+19       1.564545321758e+19       5.697620130165e-08       9.787167488058e+19       1.967145152471e-04       7.029577225344e-02 
       6.513600052627e+07       1.671589103704e-13       6.676615897959e-03       9.755951603883e+09       1.372278340229e+04       2.106789345482e-04       8.938472406360e+11       3.854735954335e-03       4.952944399814e+19       6.874797050226e+14       3.638003864864e+15       4.564482221560e+19       1.521494073853e+19       5.697620130165e-08       9.517859169731e+19       1.968109757452e-04       7.026178171879e-02 
       6.468321795756e+07       1.695073081148e-13       6.723351678374e-03       9.620790656947e+09       1.372278335555e+04       2.121536864848e-04       8.876338004942e+11       3.881718728728e-03       4.816655323133e+19       6.732424155977e+14       3.562663002327e+15       4.438882372806e+19       1.479627457602e+19       5.697620130165e-08       9.255961286480e+19       1.969074368808e-04       7.022782772964e-02 
       6.423358283470e+07       1.718886981229e-13       6.770414602215e-03       9.487502267877e+09       1.372278330849e+04       2.136387616765e-04       8.814635520912e+11       3.908890377241e-03       4.684116482788e+19       6.592999718291e+14       3.488882403503e+15       4.316738627271e+19       1.438912875757e+19       5.697620130165e-08       9.001269928297e+19       1.970038986588e-04       7.019391025686e-02 
       6.378707327874e+07       1.743035438952e-13       6.817806957770e-03       9.356060493655e+09       1.372278326110e+04       2.151342323858e-04       8.753361951866e+11       3.936252221919e-03       4.555224684360e+19       6.456462676418e+14       3.416629756275e+15       4.197955884131e+19       1.399318628044e+19       5.697620130165e-08       8.753586796093e+19       1.971003610840e-04       7.016002927152e-02 
       6.334366756279e+07       1.767523154435e-13       6.865531053336e-03       9.226439750687e+09       1.372278321337e+04       2.166401713814e-04       8.692514316269e+11       3.963805594059e-03       4.429879573004e+19       6.322753234136e+14       3.345873417691e+15       4.082441659427e+19       1.360813886476e+19       5.697620130165e-08       8.512719047305e+19       1.971968241612e-04       7.012618474498e-02 
       6.290334411101e+07       1.792354893828e-13       6.913589209944e-03       9.098614809823e+09       1.372278316531e+04       2.181566519411e-04       8.632089653312e+11       3.991551834277e-03       4.307983555320e+19       6.191812833570e+14       3.276582400102e+15       3.970106014064e+19       1.323368671355e+19       5.697620130165e-08       8.278479145752e+19       1.972932878955e-04       7.009237664882e-02 
       6.246608149751e+07       1.817535490237e-13       6.961983764995e-03       8.972560791445e+09       1.372278311692e+04       2.196837478557e-04       8.572085022769e+11       4.019492292573e-03       4.189441723361e+19       6.063584129539e+14       3.208726357597e+15       3.860861483779e+19       1.286953827926e+19       5.697620130165e-08       8.050684715618e+19       1.973897522916e-04       7.005860495485e-02 
       6.203185844539e+07       1.843069844669e-13       7.010717074081e-03       8.848253160628e+09       1.372278306819e+04       2.212215334326e-04       8.512497504852e+11       4.047628328393e-03       4.074161780744e+19       5.938010964450e+14       3.142275572711e+15       3.754623011045e+19       1.251541003682e+19       5.697620130165e-08       7.829158399456e+19       1.974862173545e-04       7.002486963513e-02 
       6.160065382560e+07       1.868962926982e-13       7.059791507345e-03       8.725667722360e+09       1.372278301911e+04       2.227700834993e-04       8.453324200068e+11       4.075961310700e-03       3.962053970784e+19       5.815038343696e+14       3.077200943409e+15       3.651307878841e+19       1.217102626280e+19       5.697620130165e-08       7.613727720103e+19       1.975826830893e-04       6.999117066199e-02 
       6.117244665600e+07       1.895219776853e-13       7.109209454939e-03       8.604780616835e+09       1.372278296969e+04       2.243294734071e-04       8.394562229081e+11       4.104492618040e-03       3.853031006609e+19       5.694612411579e+14       3.013473970340e+15       3.550835646256e+19       1.183611882085e+19       5.697620130165e-08       7.404224946386e+19       1.976791495010e-04       6.995750800796e-02 
       6.074721610028e+07       1.921845504761e-13       7.158973317928e-03       8.485568314811e+09       1.372278291993e+04       2.258997790347e-04       8.336208732570e+11       4.133223638604e-03       3.747008003202e+19       5.576680427716e+14       2.951066744359e+15       3.453128085851e+19       1.151042695284e+19       5.697620130165e-08       7.200486962532e+19       1.977756165947e-04       6.992388164584e-02 
       6.032494146700e+07       1.948845292979e-13       7.209085521026e-03       8.368007613026e+09       1.372278286982e+04       2.274810767921e-04       8.278260871089e+11       4.162155770303e-03       3.643902411309e+19       5.461190743948e+14       2.889951934303e+15       3.358109122756e+19       1.119369707585e+19       5.697620130165e-08       7.002355141165e+19       1.978720843754e-04       6.989029154868e-02 
       5.990560220853e+07       1.976224396585e-13       7.259548501679e-03       8.252075629684e+09       1.372278281935e+04       2.290734436240e-04       8.220715824931e+11       4.191290420831e-03       3.543633953163e+19       5.348092781717e+14       2.830102775019e+15       3.265704775434e+19       1.088568258478e+19       5.697620130165e-08       6.809675219802e+19       1.979685528484e-04       6.985673768977e-02 
       5.948917792008e+07       2.003988144483e-13       7.310364711884e-03       8.137749800002e+09       1.372278276854e+04       2.306769570139e-04       8.163570793990e+11       4.220629007732e-03       3.446124559986e+19       5.237337009918e+14       2.771493055646e+15       3.175843098082e+19       1.058614366027e+19       5.697620130165e-08       6.622297180743e+19       1.980650220189e-04       6.982322004264e-02 
       5.907564833870e+07       2.032141940439e-13       7.361536629105e-03       8.025007871817e+09       1.372278271737e+04       2.322916949874e-04       8.106822997623e+11       4.250172958475e-03       3.351298311197e+19       5.128874923202e+14       2.714097108132e+15       3.088454124616e+19       1.029484708205e+19       5.697620130165e-08       6.440075134273e+19       1.981614918920e-04       6.978973858109e-02 
       5.866499334230e+07       2.060691264137e-13       7.413066739900e-03       7.913827901256e+09       1.372278266584e+04       2.339177361165e-04       8.050469674518e+11       4.279923710519e-03       3.259081375308e+19       5.022659020739e+14       2.657889795996e+15       3.003469814191e+19       1.001156604730e+19       5.697620130165e-08       6.262867205069e+19       1.982579624730e-04       6.975629327914e-02 
       5.825719294865e+07       2.089641672242e-13       7.464957552656e-03       7.804188248460e+09       1.372278261395e+04       2.355551595232e-04       7.994508082557e+11       4.309882711384e-03       3.169401952435e+19       4.918642785413e+14       2.602846503320e+15       2.920823998228e+19       9.736079994093e+18       5.697620130165e-08       6.090535421740e+19       1.983544337673e-04       6.972288411108e-02 
