#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm          
       2.087918918003e+02       6.210622391023e-04      -2.339128106641e+00       4.079473458946e-03       1.411168155889e-03       3.527171070156e-03       7.054345280318e-06       7.054344579780e-04      -1.754679621051e+00       4.089432700355e-03       5.554427821633e-01       5.872271311493e-01      -2.241382282501e+00       2.716641693848e-03       1.053076294757e-01      -1.836481711856e+00       5.454219001099e-03 
       2.087953634513e+02       6.210754021126e-04      -2.339154779611e+00       4.079497352094e-03       1.411270655899e-03       3.527172043431e-03       7.054349089705e-06       7.054347356088e-04      -1.754699660353e+00       4.089456770381e-03       5.554416164740e-01       5.872251837569e-01      -2.241402646958e+00       2.716603431332e-03       1.053093914642e-01      -1.836506489312e+00       5.454296233117e-03 
       2.087988351023e+02       6.210885652171e-04      -2.339181452657e+00       4.079521241530e-03       1.411373026317e-03       3.527173370746e-03       7.054354009875e-06       7.054350837599e-04      -1.754719699714e+00       4.089480844707e-03       5.554404508394e-01       5.872232363728e-01      -2.241423011205e+00       2.716565166030e-03       1.053111533884e-01      -1.836531267012e+00       5.454373464711e-03 
       2.088023067534e+02       6.211017284160e-04      -2.339208125781e+00       4.079545127281e-03       1.411475267645e-03       3.527175051126e-03       7.054360039429e-06       7.054355022378e-04      -1.754739739133e+00       4.089504923268e-03       5.554392852593e-01       5.872212889970e-01      -2.241443375241e+00       2.716526897939e-03       1.053129152483e-01      -1.836556044955e+00       5.454450695882e-03 
       2.088057784044e+02       6.211148917092e-04      -2.339234798983e+00       4.079569009376e-03       1.411577380384e-03       3.527177083602e-03       7.054367176972e-06       7.054359908496e-04      -1.754759778612e+00       4.089529005998e-03       5.554381197334e-01       5.872193416294e-01      -2.241463739068e+00       2.716488627061e-03       1.053146770439e-01      -1.836580823141e+00       5.454527926629e-03 
       2.088092500554e+02       6.211280550968e-04      -2.339261472262e+00       4.079592887840e-03       1.411679365034e-03       3.527179467208e-03       7.054375421102e-06       7.054365494029e-04      -1.754779818149e+00       4.089553092834e-03       5.554369542616e-01       5.872173942701e-01      -2.241484102684e+00       2.716450353396e-03       1.053164387752e-01      -1.836605601570e+00       5.454605156953e-03 
       2.088193685632e+02       6.211664217721e-04      -2.339339214902e+00       4.079662463784e-03       1.411975884401e-03       3.527188408617e-03       7.054405749276e-06       7.054385745813e-04      -1.754838225915e+00       4.089623319389e-03       5.554335576722e-01       5.872117185250e-01      -2.241543453477e+00       2.716338784700e-03       1.053215731673e-01      -1.836677822409e+00       5.454830250789e-03 
       2.088294870711e+02       6.212047892486e-04      -2.339416958199e+00       4.079732009760e-03       1.412271332085e-03       3.527200300999e-03       7.054445431240e-06       7.054411875729e-04      -1.754896634180e+00       4.089693578747e-03       5.554301615346e-01       5.872060428501e-01      -2.241602802484e+00       2.716227192327e-03       1.053267070129e-01      -1.836750045315e+00       5.455055341029e-03 
       2.088396055789e+02       6.212431575264e-04      -2.339494702154e+00       4.079801526393e-03       1.412565720181e-03       3.527215120893e-03       7.054494432183e-06       7.054443837105e-04      -1.754955042946e+00       4.089763869425e-03       5.554267658434e-01       5.872003672455e-01      -2.241662149704e+00       2.716115576278e-03       1.053318403119e-01      -1.836822270288e+00       5.455280427671e-03 
       2.088497240867e+02       6.212815266055e-04      -2.339572446765e+00       4.079871014284e-03       1.412859060655e-03       3.527232845061e-03       7.054552717213e-06       7.054481583710e-04      -1.755013452212e+00       4.089834189991e-03       5.554233705933e-01       5.871946917112e-01      -2.241721495138e+00       2.716003936555e-03       1.053369730643e-01      -1.836894497327e+00       5.455505510716e-03 
       2.088598425945e+02       6.213198964859e-04      -2.339650192032e+00       4.079940474016e-03       1.413151365352e-03       3.527253450486e-03       7.054620251359e-06       7.054525069756e-04      -1.755071861980e+00       4.089904539060e-03       5.554199757789e-01       5.871890162471e-01      -2.241780838783e+00       2.715892273159e-03       1.053421052700e-01      -1.836966726434e+00       5.455730590165e-03 
       2.088699611023e+02       6.213582671675e-04      -2.339727937955e+00       4.080009906151e-03       1.413442645990e-03       3.527276914374e-03       7.054696999581e-06       7.054574249894e-04      -1.755130272249e+00       4.089974915298e-03       5.554165813953e-01       5.871833408533e-01      -2.241840180642e+00       2.715780586091e-03       1.053472369289e-01      -1.837038957607e+00       5.455955666017e-03 
       2.088997709863e+02       6.214713147346e-04      -2.339956987094e+00       4.080214303137e-03       1.414294938642e-03       3.527362440827e-03       7.054976327687e-06       7.054751807984e-04      -1.755302356204e+00       4.090182394731e-03       5.554065837401e-01       5.871666211248e-01      -2.242014995820e+00       2.715451410018e-03       1.053623520025e-01      -1.837251768080e+00       5.456618735485e-03 
       2.089295808702e+02       6.215843692562e-04      -2.340186041918e+00       4.080418478196e-03       1.415138733592e-03       3.527472015695e-03       7.055334422509e-06       7.054977272772e-04      -1.755474444520e+00       4.090390068157e-03       5.553965896493e-01       5.871499020050e-01      -2.242189795476e+00       2.715122028540e-03       1.053774623280e-01      -1.837464596493e+00       5.457281773761e-03 
       2.089593907542e+02       6.216974307323e-04      -2.340415102421e+00       4.080622443064e-03       1.415974312467e-03       3.527605088349e-03       7.055770380001e-06       7.055249548798e-04      -1.755646537206e+00       4.090597907735e-03       5.553865989976e-01       5.871331834932e-01      -2.242364579604e+00       2.714792441699e-03       1.053925679035e-01      -1.837677442847e+00       5.457944780863e-03 
       2.089892006381e+02       6.218104991628e-04      -2.340644168600e+00       4.080826208351e-03       1.416801948325e-03       3.527761123484e-03       7.056283293505e-06       7.055567571071e-04      -1.755818634270e+00       4.090805888331e-03       5.553766116634e-01       5.871164655882e-01      -2.242539348200e+00       2.714462649542e-03       1.054076687271e-01      -1.837890307144e+00       5.458607756816e-03 
       2.090190105221e+02       6.219235745477e-04      -2.340873240452e+00       4.081029783646e-03       1.417621905906e-03       3.527939600660e-03       7.056872254680e-06       7.055930304165e-04      -1.755990735719e+00       4.091013987259e-03       5.553666275286e-01       5.870997482887e-01      -2.242714101263e+00       2.714132652120e-03       1.054227647971e-01      -1.838103189388e+00       5.459270701645e-03 
       2.090488204060e+02       6.220366568870e-04      -2.341102317976e+00       4.081233177618e-03       1.418434441879e-03       3.528140013892e-03       7.057536354393e-06       7.056336741390e-04      -1.756162841561e+00       4.091222184044e-03       5.553566464786e-01       5.870830315930e-01      -2.242888838790e+00       2.713802449487e-03       1.054378561116e-01      -1.838316089582e+00       5.459933615384e-03 
       2.090786302899e+02       6.221497461808e-04      -2.341331401173e+00       4.081436398106e-03       1.419239805076e-03       3.528361871220e-03       7.058274683556e-06       7.056785903950e-04      -1.756334951804e+00       4.091430460206e-03       5.553466684020e-01       5.870663154994e-01      -2.243063560781e+00       2.713472041704e-03       1.054529426687e-01      -1.838529007731e+00       5.460596498068e-03 
       2.091257940754e+02       6.223286849069e-04      -2.341693857341e+00       4.081757586602e-03       1.420499946645e-03       3.528755524760e-03       7.059592245073e-06       7.057581509835e-04      -1.756607265485e+00       4.091760106943e-03       5.553308873726e-01       5.870398693129e-01      -2.243339965897e+00       2.712948867271e-03       1.054768021820e-01      -1.838865913422e+00       5.461645216297e-03 
       2.091729578608e+02       6.225076410413e-04      -2.342056327725e+00       4.082078383084e-03       1.421743652937e-03       3.529199836471e-03       7.061089756685e-06       7.058478055677e-04      -1.756879590239e+00       4.092089853188e-03       5.553151131029e-01       5.870134246187e-01      -2.243616332128e+00       2.712425179740e-03       1.055006497749e-01      -1.839202864097e+00       5.462693857074e-03 
       2.092201216462e+02       6.226866145841e-04      -2.342418812346e+00       4.082398808675e-03       1.422971798116e-03       3.529693057678e-03       7.062763646188e-06       7.059472062114e-04      -1.757151926103e+00       4.092419649648e-03       5.552993451978e-01       5.869869814056e-01      -2.243892659486e+00       2.711900979416e-03       1.055244854400e-01      -1.839539859785e+00       5.463742420611e-03 
       2.092672854316e+02       6.228656055353e-04      -2.342781311232e+00       4.082718881431e-03       1.424185214493e-03       3.530233514962e-03       7.064610363491e-06       7.060560199440e-04      -1.757424273117e+00       4.092749454432e-03       5.552835832796e-01       5.869605396611e-01      -2.244168947990e+00       2.711376266629e-03       1.055483091700e-01      -1.839876900519e+00       5.464790907144e-03 
       2.093144492171e+02       6.230446138949e-04      -2.343143824418e+00       4.083038616795e-03       1.425384694509e-03       3.530819606706e-03       7.066626385982e-06       7.061739280735e-04      -1.757696631321e+00       4.093079231967e-03       5.552678269869e-01       5.869340993708e-01      -2.244445197664e+00       2.710851041738e-03       1.055721209577e-01      -1.840213986340e+00       5.465839316942e-03 
       2.093616130025e+02       6.232236396629e-04      -2.343506351946e+00       4.083358027993e-03       1.426570992646e-03       3.531449799786e-03       7.068808223388e-06       7.063006255281e-04      -1.757969000763e+00       4.093408952052e-03       5.552520759737e-01       5.869076605190e-01      -2.244721408539e+00       2.710325305131e-03       1.055959207959e-01      -1.840551117290e+00       5.466887650297e-03 
       2.094087767879e+02       6.234026828393e-04      -2.343868893866e+00       4.083677126376e-03       1.427744827245e-03       3.532122626407e-03       7.071152422123e-06       7.064358202276e-04      -1.758241381491e+00       4.093738589050e-03       5.552363299089e-01       5.868812230882e-01      -2.244997580653e+00       2.709799057224e-03       1.056197086773e-01      -1.840888293418e+00       5.467935907532e-03 
       2.094779730351e+02       6.236653971599e-04      -2.344400822627e+00       4.084144744733e-03       1.429445881698e-03       3.533183997158e-03       7.074878427036e-06       7.066489673697e-04      -1.758641024822e+00       4.094222020243e-03       5.552132364008e-01       5.868424380027e-01      -2.245402695911e+00       2.709026049246e-03       1.056545873617e-01      -1.841383062526e+00       5.469473718825e-03 
       2.095471692822e+02       6.239281489524e-04      -2.344932782428e+00       4.084611734974e-03       1.431123607223e-03       3.534329915269e-03       7.078935975777e-06       7.068789677687e-04      -1.759040692539e+00       4.094705169134e-03       5.551901519733e-01       5.868036559358e-01      -2.245807727725e+00       2.708251941980e-03       1.056894402703e-01      -1.841877928982e+00       5.471011367069e-03 
       2.096163655294e+02       6.241909382169e-04      -2.345464773010e+00       4.085078115704e-03       1.432779896321e-03       3.535556428632e-03       7.083314686747e-06       7.071250349009e-04      -1.759440384471e+00       4.095187989513e-03       5.551670758443e-01       5.867648769377e-01      -2.246212675793e+00       2.707476734897e-03       1.057242673803e-01      -1.842372892627e+00       5.472548851440e-03 
       2.096855617766e+02       6.244537649534e-04      -2.345996794137e+00       4.085543901567e-03       1.434416510034e-03       3.536859825460e-03       7.088004417404e-06       7.073864300366e-04      -1.759840100457e+00       4.095670444844e-03       5.551440072861e-01       5.867261010539e-01      -2.246617539831e+00       2.706700427551e-03       1.057590686688e-01      -1.842867953310e+00       5.474086171197e-03 
       2.097547580237e+02       6.247166291618e-04      -2.346528845600e+00       4.086009104120e-03       1.436035087094e-03       3.538236618451e-03       7.092995277102e-06       7.076624590926e-04      -1.760239840355e+00       4.096152506320e-03       5.551209456186e-01       5.866873283229e-01      -2.247022319583e+00       2.705923019619e-03       1.057938441130e-01      -1.843363110907e+00       5.475623325718e-03 
       2.098239542709e+02       6.249795308422e-04      -2.347060927220e+00       4.086473732524e-03       1.437637152490e-03       3.539683529975e-03       7.098277637379e-06       7.079524696854e-04      -1.760639604043e+00       4.096634151231e-03       5.550978902059e-01       5.866485587761e-01      -2.247427014823e+00       2.705144510902e-03       1.058285936900e-01      -1.843858365310e+00       5.477160314511e-03 
       2.098931505181e+02       6.252424699946e-04      -2.347593038847e+00       4.086937794083e-03       1.439224125449e-03       3.541197478255e-03       7.103842139742e-06       7.082558483856e-04      -1.761039391419e+00       4.097115361682e-03       5.550748404523e-01       5.866097924378e-01      -2.247831625352e+00       2.704364901328e-03       1.058633173769e-01      -1.844353716436e+00       5.478697137203e-03 
       2.099908217342e+02       6.256136750936e-04      -2.348344170737e+00       4.087591868083e-03       1.441441005544e-03       3.543442948690e-03       7.112159155083e-06       7.087057123564e-04      -1.761603735582e+00       4.097793829305e-03       5.550423140444e-01       5.865550788439e-01      -2.248402592787e+00       2.703262600916e-03       1.059122861115e-01      -1.845053074155e+00       5.480866095136e-03 
       2.100884929504e+02       6.259849548502e-04      -2.349095361938e+00       4.088244837023e-03       1.443633841185e-03       3.545808654381e-03       7.120995650711e-06       7.091795576148e-04      -1.762168126619e+00       4.098471374362e-03       5.550097963457e-01       5.865003716989e-01      -2.248973390734e+00       2.702158107904e-03       1.059612031539e-01      -1.845752624356e+00       5.483034721415e-03 
       2.101861641666e+02       6.263563092645e-04      -2.349846612328e+00       4.088896710696e-03       1.445805713344e-03       3.548287633813e-03       7.130328144904e-06       7.096759982124e-04      -1.762732564456e+00       4.099147976212e-03       5.549772860161e-01       5.864456709977e-01      -2.249544018927e+00       2.701051423385e-03       1.060100684399e-01      -1.846452367022e+00       5.485203016292e-03 
       2.102838353827e+02       6.267277383365e-04      -2.350597921903e+00       4.089547496768e-03       1.447959406835e-03       3.550873488307e-03       7.140134267443e-06       7.101937601580e-04      -1.763297049104e+00       4.099823620923e-03       5.549447818196e-01       5.863909767057e-01      -2.250114477218e+00       2.699942548964e-03       1.060588819053e-01      -1.847152302224e+00       5.487370980532e-03 
       2.103815065989e+02       6.270992420663e-04      -2.351349290775e+00       4.090197201516e-03       1.450097439103e-03       3.553560331869e-03       7.150392747873e-06       7.107316714461e-04      -1.763861580659e+00       4.100498299555e-03       5.549122826110e-01       5.863362887592e-01      -2.250684765579e+00       2.698831486768e-03       1.061076434861e-01      -1.847852430121e+00       5.489538615421e-03 
       2.104791778151e+02       6.274708204537e-04      -2.352100719180e+00       4.090845830386e-03       1.452222086439e-03       3.556342745417e-03       7.161083397522e-06       7.112886529546e-04      -1.764426159306e+00       4.101172006830e-03       5.548797873242e-01       5.862816070649e-01      -2.251254884096e+00       2.697718239448e-03       1.061563531181e-01      -1.848552750961e+00       5.491705922766e-03 
       2.105768490313e+02       6.278424734988e-04      -2.352852207467e+00       4.091493388398e-03       1.454335407665e-03       3.559215735311e-03       7.172187085641e-06       7.118637102007e-04      -1.764990785321e+00       4.101844740212e-03       5.548472949616e-01       5.862269314996e-01      -2.251824832979e+00       2.696602810183e-03       1.062050107376e-01      -1.849253265082e+00       5.493872904901e-03 
       2.107149393063e+02       6.283680542779e-04      -2.353914785119e+00       4.092407103924e-03       1.457307533060e-03       3.563423335583e-03       7.188555633783e-06       7.127058195008e-04      -1.765789150447e+00       4.102794205186e-03       5.548013596412e-01       5.861496399398e-01      -2.252630353260e+00       2.695022067418e-03       1.062737153532e-01      -1.850244001688e+00       5.496936093063e-03 
       2.108530295813e+02       6.288937842909e-04      -2.354977481670e+00       4.093318686919e-03       1.460265383628e-03       3.567791015302e-03       7.205666006345e-06       7.135798828991e-04      -1.766587609696e+00       4.103741712045e-03       5.547554266184e-01       5.860723606646e-01      -2.253435532954e+00       2.693436967470e-03       1.063423156925e-01      -1.851235124391e+00       5.499998631399e-03 
       2.109911198563e+02       6.294196635378e-04      -2.356040295375e+00       4.094228134522e-03       1.463213019718e-03       3.572308191682e-03       7.223474205162e-06       7.144837921851e-04      -1.767386161783e+00       4.104687252887e-03       5.547094944769e-01       5.859950940119e-01      -2.254240369908e+00       2.691847507263e-03       1.064108115753e-01      -1.852226632088e+00       5.503060514428e-03 
       2.111292101313e+02       6.299456920187e-04      -2.357103224942e+00       4.095135444946e-03       1.466153971722e-03       3.576965382168e-03       7.241939803815e-06       7.154156580891e-04      -1.768184805763e+00       4.105630823822e-03       5.546635619285e-01       5.859178402065e-01      -2.255044862419e+00       2.690253685710e-03       1.064792028213e-01      -1.853218524015e+00       5.506121738656e-03 
       2.112673004064e+02       6.304718697335e-04      -2.358166269536e+00       4.096040617830e-03       1.469091311956e-03       3.581754076020e-03       7.261025733062e-06       7.163737847449e-04      -1.768983541031e+00       4.106572424245e-03       5.546176277797e-01       5.858405993588e-01      -2.255849009243e+00       2.688655503744e-03       1.065474892503e-01      -1.854210799748e+00       5.509182302601e-03 
       2.114053906814e+02       6.309981966823e-04      -2.359229428781e+00       4.096943654491e-03       1.472027717907e-03       3.586666620764e-03       7.280698068023e-06       7.173566471091e-04      -1.769782367330e+00       4.107512056312e-03       5.545716909038e-01       5.857633714643e-01      -2.256652809595e+00       2.687052964332e-03       1.066156706820e-01      -1.855203459209e+00       5.512242206813e-03 
       2.115434809564e+02       6.315246728649e-04      -2.360292702766e+00       4.097844558074e-03       1.474965526954e-03       3.591696123192e-03       7.300925817869e-06       7.183628712718e-04      -1.770581284749e+00       4.108449724674e-03       5.545257502154e-01       5.856861564024e-01      -2.257456263156e+00       2.685446072504e-03       1.066837469368e-01      -1.856196502671e+00       5.515301453894e-03 
       2.117302861214e+02       6.322371145276e-04      -2.361731257614e+00       4.099059893246e-03       1.478945549091e-03       3.598675075081e-03       7.329123444578e-06       7.197590594027e-04      -1.771662186650e+00       4.109715067578e-03       5.544635948086e-01       5.855817217255e-01      -2.258542604049e+00       2.683265394913e-03       1.067756711416e-01      -1.857540479966e+00       5.519438891831e-03 
       2.119170912864e+02       6.329498292886e-04      -2.363170025069e+00       4.100271347283e-03       1.482936188166e-03       3.605843071876e-03       7.358223392777e-06       7.211930181708e-04      -1.772743257379e+00       4.110976849038e-03       5.544014281114e-01       5.854773094526e-01      -2.259628311189e+00       2.681076784057e-03       1.068674021003e-01      -1.858885162833e+00       5.523575148398e-03 
       2.121038964514e+02       6.336628171481e-04      -2.364609001929e+00       4.101478911777e-03       1.486941095398e-03       3.613188144991e-03       7.388170606088e-06       7.226623609954e-04      -1.773824494593e+00       4.112235067383e-03       5.543392491560e-01       5.853729201429e-01      -2.260713380363e+00       2.678880237294e-03       1.069589393701e-01      -1.860230549373e+00       5.527710214903e-03 
       2.122907016165e+02       6.343760781059e-04      -2.366048184430e+00       4.102682575615e-03       1.490963355256e-03       3.620699806045e-03       7.418916887153e-06       7.241649960969e-04      -1.774905895531e+00       4.113489718793e-03       5.542770573486e-01       5.852685544946e-01      -2.261797806801e+00       2.676675749516e-03       1.070502825084e-01      -1.861576637269e+00       5.531844080164e-03 
       2.124775067815e+02       6.350896121622e-04      -2.367487570311e+00       4.103882334159e-03       1.495005591026e-03       3.628368844265e-03       7.450420189105e-06       7.256990861925e-04      -1.775987458561e+00       4.114740806314e-03       5.542148519497e-01       5.851642128302e-01      -2.262881587235e+00       2.674463322268e-03       1.071414310723e-01      -1.862923425329e+00       5.535976739635e-03 
       2.126643119465e+02       6.358034193168e-04      -2.368927158826e+00       4.105078189372e-03       1.499070054434e-03       3.636187152916e-03       7.482643969888e-06       7.272630139652e-04      -1.777069183188e+00       4.115988339905e-03       5.541526320309e-01       5.850598950925e-01      -2.263964719918e+00       2.672242963846e-03       1.072323846197e-01      -1.864270913498e+00       5.540108195499e-03 
       2.128511171115e+02       6.365174995698e-04      -2.370366950766e+00       4.106270149905e-03       1.503158699157e-03       3.644147584213e-03       7.515556607601e-06       7.288553531950e-04      -1.778151070070e+00       4.117232336524e-03       5.540903964403e-01       5.849556008413e-01      -2.265047204635e+00       2.670014689377e-03       1.073231427090e-01      -1.865619102873e+00       5.544238456757e-03 
       2.131111022309e+02       6.375117715890e-04      -2.372371114946e+00       4.107922593915e-03       1.508892480200e-03       3.655451291263e-03       7.562458626086e-06       7.311164300210e-04      -1.779657052688e+00       4.118957813093e-03       5.540037520764e-01       5.848104878306e-01      -2.266552669449e+00       2.666900358577e-03       1.074491286702e-01      -1.867496608427e+00       5.549984760320e-03 
       2.133710873503e+02       6.385065725870e-04      -2.374375669199e+00       4.109567499525e-03       1.514680418080e-03       3.667003499938e-03       7.610581814131e-06       7.334271931079e-04      -1.781163346943e+00       4.120676484957e-03       5.539170745320e-01       5.846654201786e-01      -2.268056870603e+00       2.663770731250e-03       1.075747340011e-01      -1.869375471560e+00       5.555728757925e-03 
       2.136310724697e+02       6.395019025640e-04      -2.376380604961e+00       4.111204841436e-03       1.520526025167e-03       3.678791858813e-03       7.659877791028e-06       7.357851767936e-04      -1.782669946606e+00       4.122388351927e-03       5.538303639354e-01       5.845203993725e-01      -2.269559796848e+00       2.660625800807e-03       1.076999575181e-01      -1.871255687207e+00       5.561470426274e-03 
       2.138910575892e+02       6.404977615200e-04      -2.378385919177e+00       4.112834618501e-03       1.526432440464e-03       3.690806010391e-03       7.710309017299e-06       7.381883131487e-04      -1.784176849587e+00       4.124093438920e-03       5.537436193097e-01       5.843754255204e-01      -2.271061442449e+00       2.657465585252e-03       1.078247980382e-01      -1.873137254440e+00       5.567209766594e-03 
       2.141510427086e+02       6.414941494548e-04      -2.380391614311e+00       4.114456853865e-03       1.532402546205e-03       3.703037309158e-03       7.761847274316e-06       7.406348758330e-04      -1.785684057941e+00       4.125791796080e-03       5.536568385227e-01       5.842304973507e-01      -2.272561807197e+00       2.654290127310e-03       1.079492543808e-01      -1.875020176467e+00       5.572946804764e-03 
       2.144110278280e+02       6.424910663686e-04      -2.382397689812e+00       4.116071556902e-03       1.538439057919e-03       3.715478585178e-03       7.814472350617e-06       7.431234330112e-04      -1.787191571469e+00       4.127483460633e-03       5.535700202195e-01       5.840856143482e-01      -2.274060887875e+00       2.651099456338e-03       1.080733253695e-01      -1.876904454239e+00       5.578681553219e-03 
       2.146710129474e+02       6.434885122613e-04      -2.384404135928e+00       4.117678695561e-03       1.544544585296e-03       3.728123952952e-03       7.868170923609e-06       7.456528092747e-04      -1.788699383079e+00       4.129168429086e-03       5.534831652206e-01       5.839407782974e-01      -2.275558672071e+00       2.647893560622e-03       1.081970098299e-01      -1.878790081803e+00       5.584413983257e-03 
       2.150164689751e+02       6.448146899811e-04      -2.387070771648e+00       4.119802461109e-03       1.552768454683e-03       3.745234279982e-03       7.941172069156e-06       7.490752802856e-04      -1.790703347124e+00       4.131397004610e-03       5.533676993227e-01       5.837484007494e-01      -2.277546837870e+00       2.643610175539e-03       1.083607558984e-01      -1.881297699083e+00       5.592027365004e-03 
       2.153619250027e+02       6.461418016580e-04      -2.389738053209e+00       4.121912879052e-03       1.561124515843e-03       3.762688199879e-03       8.016052514419e-06       7.525664759129e-04      -1.792707832041e+00       4.133613886212e-03       5.532521649491e-01       5.835561055288e-01      -2.279532695228e+00       2.639300003439e-03       1.085238146982e-01      -1.883807698767e+00       5.599636676604e-03 
       2.157073810304e+02       6.474698472920e-04      -2.392405977306e+00       4.124009960481e-03       1.569618548088e-03       3.780479898582e-03       8.092821656681e-06       7.561252351811e-04      -1.794712835933e+00       4.135819154378e-03       5.531365597316e-01       5.833638919240e-01      -2.281516234661e+00       2.634963105018e-03       1.086861834896e-01      -1.886320081583e+00       5.607241938323e-03 
       2.160528370580e+02       6.487988268832e-04      -2.395074524636e+00       4.126093644733e-03       1.578256226227e-03       3.798605846159e-03       8.171499421224e-06       7.597508535189e-04      -1.796718344932e+00       4.138012816610e-03       5.530208850656e-01       5.831717632224e-01      -2.283497430709e+00       2.630599469282e-03       1.088478595402e-01      -1.888834836262e+00       5.614843098515e-03 
       2.163982930857e+02       6.501287404315e-04      -2.397743689738e+00       4.128163933975e-03       1.587043054243e-03       3.817064447598e-03       8.252113895132e-06       7.634430130473e-04      -1.798724355570e+00       4.140194940332e-03       5.529051392477e-01       5.829797192482e-01      -2.285476271779e+00       2.626209147612e-03       1.090088401231e-01      -1.891351961923e+00       5.622440167692e-03 
       2.167437491133e+02       6.514595879368e-04      -2.400413476269e+00       4.130220872816e-03       1.595984263505e-03       3.835855711713e-03       8.334699036325e-06       7.672017164568e-04      -1.800730871244e+00       4.142365630595e-03       5.527893186051e-01       5.827877575459e-01      -2.287452755417e+00       2.621792232776e-03       1.091691225183e-01      -1.893871464522e+00       5.630033197536e-03 
       2.170892051410e+02       6.527913693994e-04      -2.403083867108e+00       4.132264414137e-03       1.605084666953e-03       3.854980938192e-03       8.419292453498e-06       7.710272244764e-04      -1.802737879784e+00       4.144524893714e-03       5.526734244504e-01       5.825958808551e-01      -2.289426858414e+00       2.617348724061e-03       1.093287040139e-01      -1.896393334439e+00       5.637622146033e-03 
       2.175420882020e+02       6.545387119169e-04      -2.406585570865e+00       4.134923116620e-03       1.617263121339e-03       3.880563371439e-03       8.533299467618e-06       7.761443372606e-04      -1.805369745078e+00       4.147338360869e-03       5.525213794356e-01       5.823444667381e-01      -2.292011216771e+00       2.611483170763e-03       1.095368445776e-01      -1.899703012067e+00       5.647564835852e-03 
       2.179949712630e+02       6.562876595768e-04      -2.410088295340e+00       4.137558853120e-03       1.629729679253e-03       3.906730525954e-03       8.650910449845e-06       7.813784176666e-04      -1.808002446797e+00       4.150132390109e-03       5.523692036379e-01       5.820931970687e-01      -2.294591441724e+00       2.605572136651e-03       1.097437698116e-01      -1.903016757653e+00       5.657500570458e-03 
       2.184478543240e+02       6.580382123789e-04      -2.413592008874e+00       4.140171576507e-03       1.642488640001e-03       3.933489896051e-03       8.772200770081e-06       7.867309657021e-04      -1.810635962803e+00       4.152906959476e-03       5.522169010709e-01       5.818420762899e-01      -2.297167488041e+00       2.599615652431e-03       1.099494736570e-01      -1.906334554702e+00       5.667429285814e-03 
       2.189007373850e+02       6.597903703234e-04      -2.417096696455e+00       4.142761328613e-03       1.655540735213e-03       3.960848466024e-03       8.897229521315e-06       7.922033791869e-04      -1.813270283445e+00       4.155662091546e-03       5.520644732726e-01       5.815911046846e-01      -2.299739327182e+00       2.593613824713e-03       1.101539500742e-01      -1.909656399192e+00       5.677350993153e-03 
       2.193536204460e+02       6.615441334102e-04      -2.420602352180e+00       4.145328203790e-03       1.668883181706e-03       3.988811573440e-03       9.026037071214e-06       7.977967264306e-04      -1.815905405883e+00       4.158397825784e-03       5.519119209957e-01       5.813402802676e-01      -2.302306939752e+00       2.587566802047e-03       1.103571930457e-01      -1.912982293915e+00       5.687265745016e-03 
       2.198065035070e+02       6.632995016392e-04      -2.424108941347e+00       4.147872167908e-03       1.682510775444e-03       4.017382108269e-03       9.158650059135e-06       8.035115860990e-04      -1.818541305653e+00       4.161114065004e-03       5.517592525168e-01       5.810896082577e-01      -2.304870277588e+00       2.581474602231e-03       1.105591965737e-01      -1.916312220046e+00       5.697173462561e-03 
       2.202593865680e+02       6.650564750106e-04      -2.427616462007e+00       4.150393321050e-03       1.696418737993e-03       4.046560410318e-03       9.295099277348e-06       8.093480267981e-04      -1.821177982834e+00       4.163810895609e-03       5.516064683292e-01       5.808390856925e-01      -2.307429325315e+00       2.575337392848e-03       1.107599546808e-01      -1.919646183305e+00       5.707074216105e-03 
       2.208990173100e+02       6.675406760271e-04      -2.432571862208e+00       4.153915113961e-03       1.716545834509e-03       4.088804701388e-03       9.494521686183e-06       8.177980357883e-04      -1.824903196220e+00       4.167586951910e-03       5.513904902735e-01       5.804855182782e-01      -2.311036225811e+00       2.566592953616e-03       1.110413628227e-01      -1.924361774687e+00       5.721045664236e-03 
       2.215386480519e+02       6.700280788866e-04      -2.437529028874e+00       4.157390855741e-03       1.737306948968e-03       4.132268265322e-03       9.702450034588e-06       8.264919608401e-04      -1.828629899814e+00       4.171325775303e-03       5.511742664229e-01       5.801322552291e-01      -2.314634413111e+00       2.557759168418e-03       1.113202580883e-01      -1.929085385087e+00       5.735003184152e-03 
       2.221782787938e+02       6.725186835893e-04      -2.442487909485e+00       4.160819423370e-03       1.758893594631e-03       4.177003235632e-03       9.920482186652e-06       8.354402384848e-04      -1.832358060908e+00       4.175029984617e-03       5.509577342739e-01       5.797792997544e-01      -2.318223798296e+00       2.548836303931e-03       1.115966238529e-01      -1.933816995965e+00       5.748946762138e-03 
