#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]        
       2.388456004178e+02       7.724319997653e-04      -1.403574273673e+00       6.412066534796e-05       5.076624047534e-05       1.208135649633e-04       6.705917582693e-08       2.416272671484e-05      -1.052680824469e+00       6.412532109690e-05       5.968549584233e-01       6.517334700176e-01      -1.052694683686e+00       6.432864363364e-05      -1.403568932570e+00       6.384633811900e-05       2.097023200651e-03       3.333333332826e-01 
       2.389612107060e+02       7.729139884036e-04      -1.403645153668e+00       6.414926600683e-05       5.118245346725e-05       1.209197884319e-04       6.714203228815e-08       2.418397347173e-05      -1.052733985004e+00       6.415393747590e-05       5.968465661628e-01       6.517182215729e-01      -1.052747867741e+00       6.435749283542e-05      -1.403639783799e+00       6.387451380308e-05       2.098988977971e-03       3.333333332825e-01 
       2.390768209942e+02       7.733960816424e-04      -1.403715992151e+00       6.417786334575e-05       5.159259970699e-05       1.210402763381e-04       6.723735812149e-08       2.420807304120e-05      -1.052787114407e+00       6.418255206459e-05       5.968383712810e-01       6.517029846082e-01      -1.052801020690e+00       6.438633941435e-05      -1.403710593456e+00       6.390268625847e-05       2.100955617482e-03       3.333333332825e-01 
       2.391924312824e+02       7.738782794819e-04      -1.403786790023e+00       6.420645746198e-05       5.199704463534e-05       1.211744247874e-04       6.734497203836e-08       2.423490464853e-05      -1.052840213355e+00       6.421116480002e-05       5.968303627929e-01       6.516877588983e-01      -1.052854143211e+00       6.441518341271e-05      -1.403781362445e+00       6.393085552706e-05       2.102923119755e-03       3.333333332824e-01 
       2.393080415706e+02       7.743605819220e-04      -1.403857548246e+00       6.423504844914e-05       5.239613511765e-05       1.213216610149e-04       6.746469351003e-08       2.426435374472e-05      -1.052893282567e+00       6.423977563566e-05       5.968225302627e-01       6.516725442025e-01      -1.052907236023e+00       6.444402487596e-05      -1.403852091734e+00       6.395902165389e-05       2.104891485530e-03       3.333333332823e-01 
       2.394236518588e+02       7.748429889628e-04      -1.403928267331e+00       6.426363637220e-05       5.279020045315e-05       1.214814416999e-04       6.759634325134e-08       2.429631166942e-05      -1.052946322428e+00       6.426838451391e-05       5.968148638988e-01       6.516573403929e-01      -1.052960299511e+00       6.447286382695e-05      -1.403922781836e+00       6.398718466154e-05       2.106860714773e-03       3.333333332823e-01 
       2.395392621470e+02       7.753255006042e-04      -1.403998947290e+00       6.429222126562e-05       5.317955335345e-05       1.216532513294e-04       6.773974363957e-08       2.433067532362e-05      -1.052999332948e+00       6.429699136187e-05       5.968073545370e-01       6.516421474664e-01      -1.053013333684e+00       6.450170026317e-05      -1.403993432757e+00       6.401534454746e-05       2.108830806571e-03       3.333333332822e-01 
       2.397709633498e+02       7.762928447219e-04      -1.404140483581e+00       6.434950089811e-05       5.394686992575e-05       1.220318563180e-04       6.806181141239e-08       2.440639961976e-05      -1.053105486277e+00       6.435431763779e-05       5.967927427055e-01       6.516117311341e-01      -1.053119534497e+00       6.455948545115e-05      -1.404134910663e+00       6.407177199461e-05       2.112781774090e-03       3.333333332821e-01 
       2.400026645527e+02       7.772606089833e-04      -1.404281864459e+00       6.440676875694e-05       5.469865311685e-05       1.224531916185e-04       6.842899067719e-08       2.449066977851e-05      -1.053211523057e+00       6.441163516417e-05       5.967786619681e-01       6.515813580784e-01      -1.053225618868e+00       6.461726059230e-05      -1.404276232891e+00       6.412818695543e-05       2.116736199084e-03       3.333333332820e-01 
       2.402343657555e+02       7.782287933886e-04      -1.404423092651e+00       6.446402512617e-05       5.543690585683e-05       1.229139700886e-04       6.883994406067e-08       2.458282839421e-05      -1.053317445334e+00       6.446894374423e-05       5.967650534480e-01       6.515510276168e-01      -1.053331588842e+00       6.467502580455e-05      -1.404417402166e+00       6.418458954601e-05       2.120694080415e-03       3.333333332818e-01 
       2.404660669584e+02       7.791973979376e-04      -1.404564172243e+00       6.452127032276e-05       5.616343950876e-05       1.234112261042e-04       6.929338663275e-08       2.468228236267e-05      -1.053423256175e+00       6.452624332553e-05       5.967518637056e-01       6.515207387268e-01      -1.053437447485e+00       6.473278127701e-05      -1.404558422591e+00       6.424097995289e-05       2.124655420027e-03       3.333333332817e-01 
       2.406977681612e+02       7.801664226305e-04      -1.404705108363e+00       6.457850468880e-05       5.687989373795e-05       1.239422823450e-04       6.978809033941e-08       2.478849623843e-05      -1.053528959423e+00       6.458353396719e-05       5.967390442093e-01       6.514904901258e-01      -1.053543198641e+00       6.479052725365e-05      -1.404699299332e+00       6.429735841692e-05       2.128620222336e-03       3.333333332816e-01 
       2.409294693641e+02       7.811358674672e-04      -1.404845902510e+00       6.463572835981e-05       5.758775442678e-05       1.245047198242e-04       7.032288716423e-08       2.490098624087e-05      -1.053634556205e+00       6.464081558789e-05       5.967265519499e-01       6.514602814381e-01      -1.053648843436e+00       6.484826379469e-05      -1.404840033880e+00       6.435372499664e-05       2.132588485488e-03       3.333333332814e-01 
       2.411611705669e+02       7.821057324476e-04      -1.404986553917e+00       6.469294133910e-05       5.828836970188e-05       1.250963510597e-04       7.089667115045e-08       2.501931488878e-05      -1.053740045946e+00       6.469808802445e-05       5.967143486142e-01       6.514301128545e-01      -1.053754381296e+00       6.490599084558e-05      -1.404980625433e+00       6.441007963672e-05       2.136560203770e-03       3.333333332813e-01 
       2.414788203411e+02       7.834360475251e-04      -1.405179148632e+00       6.477135996872e-05       5.923931639650e-05       1.259513094335e-04       7.174476628860e-08       2.519030970789e-05      -1.053884493631e+00       6.477659039077e-05       5.966980247872e-01       6.513888182268e-01      -1.053898895120e+00       6.498511611360e-05      -1.405173137652e+00       6.448731942035e-05       2.142010824449e-03       3.333333332811e-01 
       2.417964701154e+02       7.847671522596e-04      -1.405371482109e+00       6.484975896719e-05       6.018175387962e-05       1.268529013501e-04       7.266169104637e-08       2.537063109391e-05      -1.054028745413e+00       6.485507548514e-05       5.966820975659e-01       6.513475972110e-01      -1.054043213239e+00       6.506422384390e-05      -1.405365388150e+00       6.456453705393e-05       2.147467935500e-03       3.333333332810e-01 
       2.421141198896e+02       7.860990466510e-04      -1.405563563341e+00       6.492813882126e-05       6.111816641679e-05       1.277971550826e-04       7.364517102080e-08       2.555948472917e-05      -1.054172808041e+00       6.493354363100e-05       5.966664950844e-01       6.513064475563e-01      -1.054187342402e+00       6.514331446669e-05      -1.405557385999e+00       6.464173296022e-05       2.152931545679e-03       3.333333332808e-01 
       2.424317696638e+02       7.874317306995e-04      -1.405755391884e+00       6.500649951606e-05       6.205074475862e-05       1.287805934557e-04       7.469314582396e-08       2.575617520286e-05      -1.054316681178e+00       6.501199470693e-05       5.966511565653e-01       6.512653693723e-01      -1.054331282272e+00       6.522238793052e-05      -1.405749130706e+00       6.471890708425e-05       2.158401646891e-03       3.333333332806e-01 
       2.427494194381e+02       7.887652044050e-04      -1.405946965935e+00       6.508484095459e-05       6.298142540434e-05       1.298001679927e-04       7.580376138017e-08       2.596009284101e-05      -1.054460363477e+00       6.509042854960e-05       5.966360291249e-01       6.512243631072e-01      -1.054475031501e+00       6.530144411604e-05      -1.405940620412e+00       6.479605930364e-05       2.163878229117e-03       3.333333332804e-01 
       2.430670692123e+02       7.900994677674e-04      -1.406138288853e+00       6.516316329703e-05       6.391192493283e-05       1.308532013355e-04       7.697536119413e-08       2.617070219088e-05      -1.054603857456e+00       6.516884528036e-05       5.966210651246e-01       6.511834279193e-01      -1.054618592607e+00       6.538048317103e-05      -1.406131858493e+00       6.487318976065e-05       2.169361292724e-03       3.333333332802e-01 
       2.433847189865e+02       7.914345207869e-04      -1.406329368115e+00       6.524146691085e-05       6.484376943895e-05       1.319373378917e-04       7.820647657101e-08       2.638753215070e-05      -1.054747168722e+00       6.524724524753e-05       5.966062215470e-01       6.511425619375e-01      -1.054761971199e+00       6.545950545766e-05      -1.406322852500e+00       6.495029881000e-05       2.174850846628e-03       3.333333332801e-01 
       2.438251450389e+02       7.932868977644e-04      -1.406593897518e+00       6.535000490224e-05       6.614052357899e-05       1.334881392300e-04       8.000952100578e-08       2.669769606402e-05      -1.054945568349e+00       6.535592008121e-05       5.965857734614e-01       6.510860155684e-01      -1.054960464501e+00       6.556904314433e-05      -1.406587262944e+00       6.505717608234e-05       2.182472919378e-03       3.333333332798e-01 
       2.442655710913e+02       7.951407927964e-04      -1.406857951538e+00       6.545850641981e-05       6.744563636552e-05       1.350900047042e-04       8.192160345125e-08       2.701807280473e-05      -1.055143611500e+00       6.546456223697e-05       5.965654061000e-01       6.510296039764e-01      -1.055158601707e+00       6.567854814054e-05      -1.406851197023e+00       6.516401172872e-05       2.190107435472e-03       3.333333332796e-01 
       2.447059971436e+02       7.969962058831e-04      -1.407121541275e+00       6.556697196346e-05       6.876184866371e-05       1.367389011561e-04       8.394036911497e-08       2.734785577114e-05      -1.055341306502e+00       6.557317226540e-05       5.965450462039e-01       6.509733243817e-01      -1.055356391144e+00       6.578802097012e-05      -1.407114665950e+00       6.527080625594e-05       2.197754406172e-03       3.333333332793e-01 
       2.451464231960e+02       7.988531370243e-04      -1.407384668789e+00       6.567540156177e-05       7.009153587144e-05       1.384314152329e-04       8.606397528844e-08       2.768636231880e-05      -1.055538654901e+00       6.568175026559e-05       5.965246335267e-01       6.509171762637e-01      -1.055553834357e+00       6.589746169330e-05      -1.407377671785e+00       6.537755971100e-05       2.205413826767e-03       3.333333332791e-01 
       2.455868492484e+02       8.007115862201e-04      -1.407647326624e+00       6.578379474649e-05       7.143677040581e-05       1.401646479210e-04       8.829104393899e-08       2.803301266789e-05      -1.055735651106e+00       6.579029585316e-05       5.965041191045e-01       6.508611614813e-01      -1.055750925758e+00       6.600686987896e-05      -1.407640206949e+00       6.548427165369e-05       2.213085674975e-03       3.333333332788e-01 
       2.460272753007e+02       8.025715534706e-04      -1.407909524200e+00       6.589215192375e-05       7.279937451130e-05       1.419361253083e-04       9.062061780314e-08       2.838731205639e-05      -1.055932302186e+00       6.589880952688e-05       5.964834571484e-01       6.508052776738e-01      -1.055947672413e+00       6.611624597415e-05      -1.407902280977e+00       6.559094251407e-05       2.220769962088e-03       3.333333332786e-01 
       2.464677013531e+02       8.044330387756e-04      -1.408171262281e+00       6.600047304935e-05       7.418096311931e-05       1.437437259938e-04       9.305211968066e-08       2.874883622252e-05      -1.056128608714e+00       6.600729134176e-05       5.964626101310e-01       6.507495246454e-01      -1.056144074895e+00       6.622558997859e-05      -1.408163894632e+00       6.569757227860e-05       2.228466683563e-03       3.333333332783e-01 
       2.471027416034e+02       8.071197443051e-04      -1.408547834055e+00       6.615659446066e-05       7.620934040951e-05       1.464100296131e-04       9.673708374264e-08       2.928210299696e-05      -1.056411041950e+00       6.616365204276e-05       5.964321648244e-01       6.506693692128e-01      -1.056426647154e+00       6.638319332343e-05      -1.408540285260e+00       6.585124614998e-05       2.239586262607e-03       3.333333332779e-01 
       2.477377818537e+02       8.098096058848e-04      -1.408923452207e+00       6.631264056945e-05       7.828396717627e-05       1.491430746463e-04       1.006339355640e-07       2.982871837993e-05      -1.056692760124e+00       6.631994671102e-05       5.964011866695e-01       6.505894852256e-01      -1.056708505140e+00       6.654072984612e-05      -1.408915720454e+00       6.600483441026e-05       2.250731669840e-03       3.333333332776e-01 
       2.483728221040e+02       8.125026235147e-04      -1.409298099357e+00       6.646861020097e-05       8.040817436939e-05       1.519390669706e-04       1.047442364054e-07       3.038792358892e-05      -1.056973750208e+00       6.647617452117e-05       5.963696127598e-01       6.505098770124e-01      -1.056989635824e+00       6.669819852820e-05      -1.409290182604e+00       6.615833600927e-05       2.261902858013e-03       3.333333332772e-01 
       2.490078623543e+02       8.151987971947e-04      -1.409671788345e+00       6.662450375727e-05       8.258491324546e-05       1.547948535885e-04       1.090705509414e-07       3.095908806391e-05      -1.057254021837e+00       6.663233623989e-05       5.963373840292e-01       6.504305413477e-01      -1.057270048841e+00       6.685559993559e-05      -1.409663684749e+00       6.631175146672e-05       2.273099841135e-03       3.333333332768e-01 
       2.496429026046e+02       8.178981269248e-04      -1.410044502635e+00       6.678032009318e-05       8.481684058318e-05       1.577077748732e-04       1.136163162730e-07       3.154167991743e-05      -1.057533562617e+00       6.678843110086e-05       5.963044575891e-01       6.503514823485e-01      -1.057549731796e+00       6.701293309415e-05      -1.410036210155e+00       6.646507977588e-05       2.284322576037e-03       3.333333332764e-01 
       2.502779428549e+02       8.206006127051e-04      -1.410416250875e+00       6.693605938145e-05       8.710638837556e-05       1.606755429877e-04       1.183857282198e-07       3.213524161919e-05      -1.057812379038e+00       6.694445966893e-05       5.962707912035e-01       6.502726978372e-01      -1.057828691178e+00       6.717019835443e-05      -1.410407767627e+00       6.661832124248e-05       2.295571070809e-03       3.333333332761e-01 
       2.509129831052e+02       8.233062545355e-04      -1.410787019376e+00       6.709172061124e-05       8.945581459373e-05       1.636961520313e-04       1.233836452604e-07       3.273937202610e-05      -1.058090460844e+00       6.710042133818e-05       5.962363536324e-01       6.501941912190e-01      -1.058106916729e+00       6.732739488993e-05      -1.410778343331e+00       6.677147500577e-05       2.306845289583e-03       3.333333332757e-01 
       2.518873821261e+02       8.274638991770e-04      -1.411354022082e+00       6.733041333034e-05       9.318198660366e-05       1.684296561874e-04       1.315093319650e-07       3.368608714567e-05      -1.058515721584e+00       6.733959770974e-05       5.961819445695e-01       6.500742706802e-01      -1.058532399554e+00       6.756846195398e-05      -1.411345046443e+00       6.700630188561e-05       2.324194339745e-03       3.333333332751e-01 
       2.528617811471e+02       8.316289742676e-04      -1.411918698159e+00       6.756891941301e-05       9.706127138815e-05       1.732776525868e-04       1.402079114720e-07       3.465570216310e-05      -1.058939237839e+00       6.757861628040e-05       5.961255613422e-01       6.499550092955e-01      -1.058956139732e+00       6.780936552952e-05      -1.411909418181e+00       6.724092035935e-05       2.341603869280e-03       3.333333332745e-01 
       2.538361801680e+02       8.358014798073e-04      -1.412481033894e+00       6.780723698411e-05       1.011004367208e-04       1.782349377243e-04       1.495037190331e-07       3.564717652236e-05      -1.059360999351e+00       6.781747682287e-05       5.960671284236e-01       6.498364104328e-01      -1.059378127001e+00       6.805010450025e-05      -1.412471444855e+00       6.747532916828e-05       2.359073827155e-03       3.333333332739e-01 
       2.548105791889e+02       8.399814157963e-04      -1.413041016813e+00       6.804536419073e-05       1.053059466955e-04       1.832966400592e-04       1.594231097738e-07       3.665953606863e-05      -1.059780996795e+00       6.805617920728e-05       5.960065812432e-01       6.497184771485e-01      -1.059798352030e+00       6.829067780998e-05      -1.413031114055e+00       6.770952711273e-05       2.376604166926e-03       3.333333332733e-01 
       2.557849782099e+02       8.441687822344e-04      -1.413598619960e+00       6.828329835609e-05       1.096840423632e-04       1.884580510347e-04       1.699941567279e-07       3.769183925356e-05      -1.060199209988e+00       6.829472255528e-05       5.959438677187e-01       6.496012161194e-01      -1.060216794626e+00       6.853108361674e-05      -1.413588398685e+00       6.794351221442e-05       2.394194813173e-03       3.333333332727e-01 
       2.567593772308e+02       8.483635791216e-04      -1.414153821969e+00       6.852103704819e-05       1.142408010604e-04       1.937144934167e-04       1.812463887234e-07       3.874315080438e-05      -1.060615622938e+00       6.853310630911e-05       5.958789415326e-01       6.494846326242e-01      -1.060633438790e+00       6.877132036192e-05      -1.414143277326e+00       6.817728277551e-05       2.411845702672e-03       3.333333332721e-01 
       2.577337762517e+02       8.525658064580e-04      -1.414706610568e+00       6.875857827394e-05       1.189821736105e-04       1.990612286893e-04       1.932105649332e-07       3.981252320401e-05      -1.061030226476e+00       6.877133042580e-05       5.958117601142e-01       6.493687296672e-01      -1.061048275342e+00       6.901138696463e-05      -1.414695737803e+00       6.841083757104e-05       2.429556792126e-03       3.333333332715e-01 
       2.589161599003e+02       8.576749743335e-04      -1.415374115804e+00       6.904655342635e-05       1.249919085538e-04       2.056634852484e-04       2.087304043092e-07       4.113300860731e-05      -1.061530870997e+00       6.906018795339e-05       5.957271612953e-01       6.492290097903e-01      -1.061549205016e+00       6.930246459921e-05      -1.415362838389e+00       6.869395199069e-05       2.451129046414e-03       3.333333332708e-01 
       2.600985435489e+02       8.627950832392e-04      -1.416037992972e+00       6.933422918646e-05       1.312923078089e-04       2.123825447064e-04       2.254039075781e-07       4.247685860985e-05      -1.062028795546e+00       6.934880854111e-05       5.956391391253e-01       6.490903103706e-01      -1.062047417333e+00       6.959328625295e-05      -1.416026303729e+00       6.897674279998e-05       2.472789729330e-03       3.333333332700e-01 
       2.612809271975e+02       8.679261331752e-04      -1.416698204107e+00       6.962160081076e-05       1.378933820664e-04       2.192090149253e-04       2.432909982071e-07       4.384219519734e-05      -1.062523971727e+00       6.963719136535e-05       5.955476511866e-01       6.489526407804e-01      -1.062542883871e+00       6.988384904097e-05      -1.416686095812e+00       6.925920686540e-05       2.494538729263e-03       3.333333332693e-01 
       2.624633108461e+02       8.730681241415e-04      -1.417354712058e+00       6.990866348374e-05       1.448049009343e-04       2.261330768151e-04       2.624526321778e-07       4.522705499755e-05      -1.063016371757e+00       6.992533568014e-05       5.954526649966e-01       6.488160101867e-01      -1.063035576822e+00       7.017415008780e-05      -1.417342177454e+00       6.954134106286e-05       2.516375935245e-03       3.333333332685e-01 
       2.636456944947e+02       8.782210561381e-04      -1.418007480861e+00       7.019541234073e-05       1.520363682371e-04       2.331444767682e-04       2.829503928247e-07       4.662938776843e-05      -1.063505968748e+00       7.021324083217e-05       5.953541579178e-01       6.486804274577e-01      -1.063525469270e+00       7.046418654799e-05      -1.417994512677e+00       6.982314229810e-05       2.538301237413e-03       3.333333332677e-01 
       2.648280781433e+02       8.833849291649e-04      -1.418656475866e+00       7.048184247828e-05       1.595969895882e-04       2.402325394308e-04       3.048460876552e-07       4.804705895339e-05      -1.063992736804e+00       7.050090626135e-05       5.952521172789e-01       6.485459011314e-01      -1.064012535287e+00       7.075395561337e-05      -1.418643066834e+00       7.010460751403e-05       2.560314526930e-03       3.333333332670e-01 
       2.660104617918e+02       8.885597432220e-04      -1.419301660703e+00       7.076794879010e-05       1.674956332401e-04       2.473861995526e-04       3.282013479476e-07       4.947785605199e-05      -1.064476648744e+00       7.078833132478e-05       5.951465413929e-01       6.484124401735e-01      -1.064496747657e+00       7.104345434498e-05      -1.419287803521e+00       7.038573352444e-05       2.582415688574e-03       3.333333332662e-01 
       2.673546185503e+02       8.944558614760e-04      -1.420030443597e+00       7.109279997789e-05       1.768962852453e-04       2.555837916612e-04       3.566023346608e-07       5.111745699652e-05      -1.065023264378e+00       7.111478887222e-05       5.950222393860e-01       6.482620249801e-01      -1.065043707779e+00       7.137222991298e-05      -1.420016067997e+00       7.070490685747e-05       2.607647293192e-03       3.333333332653e-01 
       2.686987753088e+02       9.003661194638e-04      -1.420754205400e+00       7.141721830681e-05       1.867565432639e-04       2.638341935699e-04       3.870566024965e-07       5.276762987585e-05      -1.065566116434e+00       7.144093418436e-05       5.948934109212e-01       6.481130105129e-01      -1.065586907409e+00       7.170064802184e-05      -1.420739301852e+00       7.102363304407e-05       2.632992134579e-03       3.333333332644e-01 
       2.700429320673e+02       9.062905171852e-04      -1.421472898782e+00       7.174119615138e-05       1.970874251106e-04       2.721198258787e-04       4.196498843981e-07       5.442485978821e-05      -1.066105169580e+00       7.176676660855e-05       5.947601045064e-01       6.479654084091e-01      -1.066126311151e+00       7.202870451547e-05      -1.421457457732e+00       7.134190756652e-05       2.658450039573e-03       3.333333332635e-01 
       2.713870888258e+02       9.122290546403e-04      -1.422186479160e+00       7.206472590242e-05       2.078990851563e-04       2.804228736716e-04       4.544647721277e-07       5.608558478892e-05      -1.066640390555e+00       7.209228558884e-05       5.946223873209e-01       6.478192296151e-01      -1.066661885678e+00       7.235639532991e-05      -1.422170491034e+00       7.165972599981e-05       2.684020833375e-03       3.333333332626e-01 
       2.727312455843e+02       9.181817318291e-04      -1.422894905130e+00       7.238780000861e-05       2.192007409427e-04       2.887254268447e-04       4.915799878177e-07       5.774622395486e-05      -1.067171748493e+00       7.241749066696e-05       5.944803452865e-01       6.476744842796e-01      -1.067193600050e+00       7.268371651869e-05      -1.422878360340e+00       7.197708403710e-05       2.709704339601e-03       3.333333332616e-01 
       2.740754023428e+02       9.241485487516e-04      -1.423598138892e+00       7.271041101975e-05       2.310006062647e-04       2.970096250428e-04       5.310696861008e-07       5.940320637006e-05      -1.067699215239e+00       7.274238148226e-05       5.943340829675e-01       6.475311816468e-01      -1.067721426033e+00       7.301066427866e-05      -1.423581027844e+00       7.229397751543e-05       2.735500380360e-03       3.333333332607e-01 
       2.754195591013e+02       9.301295054079e-04      -1.424296146642e+00       7.303255163060e-05       2.433058322696e-04       3.052578041942e-04       5.730027960004e-07       6.105300043030e-05      -1.068222765643e+00       7.306695776937e-05       5.941837232913e-01       6.473893299583e-01      -1.068245338400e+00       7.333723497470e-05      -1.424278459740e+00       7.261040244051e-05       2.761408776359e-03       3.333333332598e-01 
       2.770086281191e+02       9.372184620018e-04      -1.425114555969e+00       7.341277153597e-05       2.585131939272e-04       3.149387099079e-04       6.258140506414e-07       6.298939029819e-05      -1.068836629737e+00       7.345026769334e-05       5.940008753470e-01       6.472235129439e-01      -1.068859633801e+00       7.372281756899e-05      -1.425096175958e+00       7.298387214760e-05       2.792182500817e-03       3.333333332586e-01 
       2.785976971368e+02       9.443271804145e-04      -1.425925579910e+00       7.379231271697e-05       2.744431344795e-04       3.245173581939e-04       6.822207947767e-07       6.490535421866e-05      -1.069444959889e+00       7.383313763169e-05       5.938127622614e-01       6.470597434953e-01      -1.069468398795e+00       7.410786305034e-05      -1.425906493408e+00       7.335667578303e-05       2.823112700236e-03       3.333333332575e-01 
       2.801867661546e+02       9.514556606460e-04      -1.426729187701e+00       7.417116436618e-05       2.911012338231e-04       3.339672677450e-04       7.423021416063e-07       6.679559818812e-05      -1.070047733415e+00       7.421556757078e-05       5.936196795690e-01       6.468980289412e-01      -1.070071610540e+00       7.449236655657e-05      -1.426709381355e+00       7.372880789458e-05       2.854199070900e-03       3.333333332563e-01 
       2.817758351724e+02       9.586039026961e-04      -1.427525358989e+00       7.454931632080e-05       3.084907237863e-04       3.432634842344e-04       8.061227817428e-07       6.865513367338e-05      -1.070644935455e+00       7.459755762781e-05       5.934219521510e-01       6.467383740016e-01      -1.070669254011e+00       7.487632373321e-05      -1.427504819490e+00       7.410026353890e-05       2.885441306952e-03       3.333333332552e-01 
       2.833649041901e+02       9.657719065650e-04      -1.428314084324e+00       7.492675915186e-05       3.266124849429e-04       3.523828266235e-04       8.737323312736e-07       7.047932686121e-05      -1.071236559343e+00       7.497910803297e-05       5.932199314358e-01       6.465807806660e-01      -1.071261322367e+00       7.525973077285e-05      -1.428292798418e+00       7.447103832092e-05       2.916839100556e-03       3.333333332540e-01 
       2.849539732079e+02       9.729596722526e-04      -1.429095365517e+00       7.530348424520e-05       3.454650731570e-04       3.613040957416e-04       9.451649124702e-07       7.226394036145e-05      -1.071822606870e+00       7.536021911036e-05       5.930139922732e-01       6.464252481040e-01      -1.071847817223e+00       7.564258444818e-05      -1.429073320013e+00       7.484112842688e-05       2.948392142079e-03       3.333333332528e-01 
       2.865430422257e+02       9.801671997590e-04      -1.429869215882e+00       7.567948387434e-05       3.650447759766e-04       3.700082412297e-04       1.020438978281e-06       7.400516658205e-05      -1.072403088474e+00       7.574089125958e-05       5.928045295214e-01       6.462717726044e-01      -1.072428748832e+00       7.602488213945e-05      -1.429846397667e+00       7.521053065176e-05       2.980100120292e-03       3.333333332516e-01 
       2.884005793499e+02       9.886174677803e-04      -1.430764418801e+00       7.611807868819e-05       3.888461522543e-04       3.798853401333e-04       1.113303140523e-06       7.598110139930e-05      -1.073074610086e+00       7.618532087484e-05       5.925557635278e-01       6.460949668610e-01      -1.073100799618e+00       7.647106028933e-05      -1.430740680796e+00       7.564146670175e-05       3.017361049858e-03       3.333333332502e-01 
       2.902581164740e+02       9.970947390739e-04      -1.431649566427e+00       7.655566413238e-05       4.136199493629e-04       3.894202074737e-04       1.211397809119e-06       7.788864849771e-05      -1.073738601447e+00       7.662915239012e-05       5.923034224331e-01       6.459209461978e-01      -1.073765323245e+00       7.691647419575e-05      -1.431624891045e+00       7.607145654790e-05       3.054832772389e-03       3.333333332488e-01 
       2.921156535982e+02       1.005599013640e-03      -1.432524736570e+00       7.699223285861e-05       4.393495911279e-04       3.985945949266e-04       1.314673636371e-06       7.972416220351e-05      -1.074395121687e+00       7.707238646101e-05       5.920482005813e-01       6.457496905343e-01      -1.074422378536e+00       7.736112279689e-05      -1.432499106312e+00       7.650049820302e-05       3.092514774188e-03       3.333333332473e-01 
       2.939731907224e+02       1.014130291478e-03      -1.433390030522e+00       7.742777966455e-05       4.660152577448e-04       4.073946898266e-04       1.423055485594e-06       8.148488392924e-05      -1.075044247559e+00       7.751502394390e-05       5.917907986637e-01       6.455811739168e-01      -1.075072041929e+00       7.780500639735e-05      -1.433363428013e+00       7.692859104743e-05       3.130406545051e-03       3.333333332459e-01 
       2.958307278466e+02       1.022688572589e-03      -1.434245573781e+00       7.786230161008e-05       4.935942547104e-04       4.158109993138e-04       1.536444442919e-06       8.316891897570e-05      -1.075686073980e+00       7.795706598586e-05       5.915319154132e-01       6.454153643370e-01      -1.075714408031e+00       7.824812675064e-05      -1.434217981846e+00       7.735573591014e-05       3.168507583584e-03       3.333333332444e-01 
       2.976882649708e+02       1.031273856972e-03      -1.435091513888e+00       7.829579794519e-05       5.220614043378e-04       4.238381567277e-04       1.654720139572e-06       8.477519778553e-05      -1.076320712407e+00       7.839851396247e-05       5.912722404137e-01       6.452522242742e-01      -1.076349587987e+00       7.869048696919e-05      -1.435062915611e+00       7.778193497928e-05       3.206817395913e-03       3.333333332429e-01 
       2.995458020950e+02       1.039886144627e-03      -1.435928014730e+00       7.872826979616e-05       5.513894533918e-04       4.314746567859e-04       1.777743338900e-06       8.630342295663e-05      -1.076948286557e+00       7.883936922325e-05       5.910124482530e-01       6.450917121224e-01      -1.076977705208e+00       7.913209121315e-05      -1.435898393412e+00       7.820719149464e-05       3.245335483343e-03       3.333333332414e-01 
       3.015887767853e+02       1.049389376693e-03      -1.436837335617e+00       7.920273566129e-05       5.846048792817e-04       4.394249268696e-04       1.918344236762e-06       8.789458855577e-05      -1.077630514033e+00       7.932355206005e-05       5.907273649548e-01       6.449181568117e-01      -1.077660531394e+00       7.961691384725e-05      -1.436806570017e+00       7.867381787009e-05       3.287938717342e-03       3.333333332397e-01 
       3.036317514757e+02       1.058925272609e-03      -1.437735712609e+00       7.967597215656e-05       6.187864679132e-04       4.469123041206e-04       2.064274608400e-06       8.939327844261e-05      -1.078304553967e+00       7.980702145379e-05       5.904437609340e-01       6.447476601632e-01      -1.078335171153e+00       8.010083647610e-05      -1.437703782888e+00       7.913931622917e-05       3.330792595723e-03       3.333333332380e-01 
       3.056747261660e+02       1.068493832374e-03      -1.438623437572e+00       8.014798895225e-05       6.538928069151e-04       4.539479625246e-04       2.215294485505e-06       9.080173162523e-05      -1.078970626307e+00       8.028978046216e-05       5.901624168281e-01       6.445801483758e-01      -1.079001844059e+00       8.058386960525e-05      -1.438590324312e+00       7.960369585732e-05       3.373896481204e-03       3.333333332362e-01 
       3.077177008563e+02       1.078095055989e-03      -1.439500813992e+00       8.061879764328e-05       6.898818600781e-04       4.605464837664e-04       2.371153366147e-06       9.212286839130e-05      -1.079628959698e+00       8.077183213288e-05       5.898840616065e-01       6.444155447516e-01      -1.079660778401e+00       8.106602470028e-05      -1.439466498054e+00       8.006696700879e-05       3.417249721919e-03       3.333333332345e-01 
