# Matter power spectrum P(k) at redshift z=0
# for k=1.02735e-05 to 23.4548 h/Mpc,
# number of wavenumbers equal to 850
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.229537170964e-01       1.041431286617e+02 
       8.261133642938e-01       1.032436354297e+02 
       8.292730115268e-01       1.023548919228e+02 
       8.324326587951e-01       1.014757602465e+02 
       8.355923060982e-01       1.006073878377e+02 
       8.387519534358e-01       9.974977080609e+01 
       8.419116008075e-01       9.890241287892e+01 
       8.450712482129e-01       9.806523938007e+01 
       8.482308956516e-01       9.723751567094e+01 
       8.513905431232e-01       9.641891414779e+01 
       8.545501906274e-01       9.561010847999e+01 
       8.577098381639e-01       9.481148342777e+01 
       8.608694857322e-01       9.402158689849e+01 
       8.640291333320e-01       9.324055868114e+01 
       8.671887809630e-01       9.246883443598e+01 
       8.703484286248e-01       9.170578954033e+01 
       8.735080763171e-01       9.095182172858e+01 
       8.766677240396e-01       9.020632747893e+01 
       8.798273717919e-01       8.947012485529e+01 
       8.829870195737e-01       8.874107789757e+01 
       8.861466673847e-01       8.802077174638e+01 
       8.893063152246e-01       8.730907668893e+01 
       8.924659630931e-01       8.660530304383e+01 
       8.956256109899e-01       8.590853455210e+01 
       8.987852589146e-01       8.522053326870e+01 
       9.019449068671e-01       8.453929777283e+01 
       9.051045548469e-01       8.386633585355e+01 
       9.082642028538e-01       8.320058554620e+01 
       9.114238508876e-01       8.254193301690e+01 
       9.145834989479e-01       8.189116544660e+01 
       9.177431470345e-01       8.124720446000e+01 
       9.209027951470e-01       8.061035704762e+01 
       9.240624432854e-01       7.997995818756e+01 
       9.272220914491e-01       7.935698816789e+01 
       9.303817396381e-01       7.874116613005e+01 
       9.335413878521e-01       7.813079184178e+01 
       9.367010360907e-01       7.752851515394e+01 
       9.398606843538e-01       7.693156351848e+01 
       9.430203326411e-01       7.634076122114e+01 
       9.461799809524e-01       7.575686480965e+01 
       9.493396292874e-01       7.517922754476e+01 
       9.524992776459e-01       7.460702243579e+01 
       9.556589260276e-01       7.404155327020e+01 
       9.588185744323e-01       7.348232414009e+01 
       9.619782228599e-01       7.292807780561e+01 
       9.651378713100e-01       7.238052813661e+01 
       9.682975197825e-01       7.183812909339e+01 
       9.714571682771e-01       7.130142259521e+01 
       9.746168167936e-01       7.077067456878e+01 
       9.777764653318e-01       7.024494916808e+01 
       9.809361138915e-01       6.972474211471e+01 
       9.840957624725e-01       6.920974091823e+01 
       9.872554110746e-01       6.870029582828e+01 
       9.904150596976e-01       6.819606320071e+01 
       9.935747083412e-01       6.769745172613e+01 
       9.967343570053e-01       6.720311059624e+01 
       9.998940056897e-01       6.671426760076e+01 
       1.003053654394e+00       6.622978849471e+01 
       1.006213303119e+00       6.575068885252e+01 
       1.009372951863e+00       6.527659255628e+01 
       1.012532600626e+00       6.480685598425e+01 
       1.015692249409e+00       6.434210296149e+01 
       1.018851898212e+00       6.388123618456e+01 
       1.022011547033e+00       6.342575722457e+01 
       1.025171195873e+00       6.297382521232e+01 
       1.028330844731e+00       6.252753960788e+01 
       1.031490493609e+00       6.208521621356e+01 
       1.034650142504e+00       6.164680219767e+01 
       1.037809791418e+00       6.121336096046e+01 
       1.040969440349e+00       6.078389346963e+01 
       1.044129089298e+00       6.035824583918e+01 
       1.047288738265e+00       5.993680600663e+01 
       1.050448387250e+00       5.951959860833e+01 
       1.053608036252e+00       5.910649857412e+01 
       1.056767685271e+00       5.869754684951e+01 
       1.059927334307e+00       5.829224247936e+01 
       1.063086983359e+00       5.789100384750e+01 
       1.066246632429e+00       5.749371145310e+01 
       1.069406281515e+00       5.709970718178e+01 
       1.072565930618e+00       5.670956402852e+01 
       1.075725579736e+00       5.632366097247e+01 
       1.078885228871e+00       5.594111961235e+01 
       1.082044878022e+00       5.556210310312e+01 
       1.085204527189e+00       5.518641153300e+01 
       1.088364176372e+00       5.481450283628e+01 
       1.091523825570e+00       5.444605271295e+01 
       1.094683474783e+00       5.408145499558e+01 
       1.097843124012e+00       5.371966446629e+01 
       1.101002773256e+00       5.336092897796e+01 
       1.104162422515e+00       5.300661849362e+01 
       1.107322071789e+00       5.265418969027e+01 
       1.110481721078e+00       5.230651595268e+01 
       1.113641370381e+00       5.196113461192e+01 
       1.116801019699e+00       5.161884227803e+01 
       1.119960669032e+00       5.128083487262e+01 
       1.123120318378e+00       5.094440138113e+01 
       1.126279967739e+00       5.061175644276e+01 
       1.129439617114e+00       5.028171915433e+01 
       1.132599266503e+00       4.995534487159e+01 
       1.135758915906e+00       4.963136281207e+01 
       1.138918565322e+00       4.931038481614e+01 
       1.142078214752e+00       4.899272801211e+01 
       1.145237864195e+00       4.867737582244e+01 
       1.148397513652e+00       4.836517563964e+01 
       1.151557163122e+00       4.805524001765e+01 
       1.154716812606e+00       4.774823782999e+01 
       1.157876462102e+00       4.744419810222e+01 
       1.161036111611e+00       4.714292598806e+01 
       1.164195761133e+00       4.684443799975e+01 
       1.167355410668e+00       4.654813449455e+01 
       1.170515060215e+00       4.625462516088e+01 
       1.173674709775e+00       4.596290696547e+01 
       1.176834359347e+00       4.567523921941e+01 
       1.179994008932e+00       4.538922736390e+01 
       1.183153658529e+00       4.510643219877e+01 
       1.186313308138e+00       4.482490229746e+01 
       1.189472957759e+00       4.454568492128e+01 
       1.192632607391e+00       4.427022053865e+01 
       1.195792257036e+00       4.399631784593e+01 
       1.198951906693e+00       4.372521129707e+01 
       1.202111556361e+00       4.345614369687e+01 
       1.205271206040e+00       4.318947669744e+01 
       1.208430855732e+00       4.292507277526e+01 
       1.211590505434e+00       4.266263432934e+01 
       1.214750155148e+00       4.240242779721e+01 
       1.217909804873e+00       4.214470999547e+01 
       1.221069454609e+00       4.188926273451e+01 
       1.224229104356e+00       4.163551297680e+01 
       1.227388754114e+00       4.138437667278e+01 
       1.230548403883e+00       4.113481066630e+01 
       1.233708053663e+00       4.088769009108e+01 
       1.236867703453e+00       4.064255331414e+01 
       1.240027353254e+00       4.039926016590e+01 
       1.243187003066e+00       4.015864466053e+01 
       1.246346652888e+00       3.991941779260e+01 
       1.249506302720e+00       3.968183815490e+01 
       1.252665952563e+00       3.944701072194e+01 
       1.255825602415e+00       3.921370464069e+01 
       1.258985252278e+00       3.898231963735e+01 
       1.262144902151e+00       3.875292026554e+01 
       1.265304552034e+00       3.852529223324e+01 
       1.268464201927e+00       3.829967681140e+01 
       1.271623851830e+00       3.807587095116e+01 
       1.274783501743e+00       3.785364446890e+01 
       1.277943151665e+00       3.763319480794e+01 
       1.281102801597e+00       3.741510101878e+01 
       1.284262451538e+00       3.719832932655e+01 
       1.287422101489e+00       3.698334976335e+01 
       1.290581751449e+00       3.676988209312e+01 
       1.293741401419e+00       3.655836721533e+01 
       1.296901051397e+00       3.634859184747e+01 
       1.300060701385e+00       3.614026726358e+01 
       1.303220351383e+00       3.593364780299e+01 
       1.306380001389e+00       3.572888048719e+01 
       1.309539651404e+00       3.552581853610e+01 
       1.312699301428e+00       3.532383659569e+01 
       1.315858951461e+00       3.512354200055e+01 
       1.319018601503e+00       3.492497553572e+01 
       1.322178251554e+00       3.472802614252e+01 
       1.325337901613e+00       3.453278698118e+01 
       1.328497551681e+00       3.433887708368e+01 
       1.331657201757e+00       3.414649346976e+01 
       1.334816851842e+00       3.395547936178e+01 
       1.337976501936e+00       3.376589491666e+01 
       1.341136152038e+00       3.357813382958e+01 
       1.344295802148e+00       3.339162235901e+01 
       1.347455452266e+00       3.320659560340e+01 
       1.350615102392e+00       3.302286580007e+01 
       1.353774752527e+00       3.284075576563e+01 
       1.356934402670e+00       3.265977308196e+01 
       1.360094052821e+00       3.248024798510e+01 
       1.363253702980e+00       3.230217061436e+01 
       1.366413353146e+00       3.212541885523e+01 
       1.369573003321e+00       3.194995685408e+01 
       1.372732653503e+00       3.177615387959e+01 
       1.375892303693e+00       3.160326546188e+01 
       1.379051953891e+00       3.143169948867e+01 
       1.382211604097e+00       3.126148701697e+01 
       1.385371254310e+00       3.109278782512e+01 
       1.388530904530e+00       3.092515230671e+01 
       1.391690554758e+00       3.075877585969e+01 
       1.394850204994e+00       3.059366382593e+01 
       1.398009855237e+00       3.042950698545e+01 
       1.401169505487e+00       3.026708596042e+01 
       1.404329155745e+00       3.010569795855e+01 
       1.407488806010e+00       2.994532154117e+01 
       1.410648456282e+00       2.978614549328e+01 
       1.413808106561e+00       2.962847750552e+01 
       1.416967756847e+00       2.947140252755e+01 
       1.420127407141e+00       2.931572564985e+01 
       1.423287057441e+00       2.916114364257e+01 
       1.426446707748e+00       2.900801397057e+01 
       1.429606358062e+00       2.885600353718e+01 
       1.432766008383e+00       2.870467203122e+01 
       1.435925658711e+00       2.855463388944e+01 
       1.439085309046e+00       2.840566905928e+01 
       1.442244959387e+00       2.825803716040e+01 
       1.445404609735e+00       2.811100896654e+01 
       1.448564260090e+00       2.796516446278e+01 
       1.451723910452e+00       2.782078301788e+01 
       1.454883560819e+00       2.767716554410e+01 
       1.458043211194e+00       2.753424763524e+01 
       1.458125550442e+00       2.753060856791e+01 
       1.461202861575e+00       2.739266858513e+01 
       1.464362511962e+00       2.725216296218e+01 
       1.467522162356e+00       2.711228647444e+01 
       1.470681812756e+00       2.697377055682e+01 
       1.473841463162e+00       2.683637916410e+01 
       1.477001113575e+00       2.669973861788e+01 
       1.480160763993e+00       2.656412520407e+01 
       1.863083613301e+00       1.527714368700e+01 
       2.345480802341e+00       8.708024962381e+00 
       2.952785381809e+00       4.925588190444e+00 
       3.717336552734e+00       2.766725263527e+00 
       4.679849450428e+00       1.544277583787e+00 
       5.891581396514e+00       8.570075058605e-01 
       7.417061535726e+00       4.730257104373e-01 
       9.337527248166e+00       2.598805123907e-01 
       1.175525033604e+01       1.421135555471e-01 
       1.479898337004e+01       7.739026556260e-02 
       1.863081623326e+01       4.197239798107e-02 
       2.345480799852e+01       2.267922654251e-02 
