# Matter power spectrum P(k) at redshift z=0
# for k=8.06309e-06 to 23.1709 h/Mpc,
# number of wavenumbers equal to 861
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       6.184001071435e-01       1.311627674308e+02 
       6.208800147542e-01       1.299692665422e+02 
       6.233599224167e-01       1.287904534375e+02 
       6.258398301303e-01       1.276276472835e+02 
       6.283197378945e-01       1.264788146750e+02 
       6.307996457086e-01       1.253442365146e+02 
       6.332795535721e-01       1.242249486891e+02 
       6.357594614844e-01       1.231186818969e+02 
       6.382393694449e-01       1.220273680363e+02 
       6.407192774530e-01       1.209484117072e+02 
       6.431991855083e-01       1.198834945752e+02 
       6.456790936101e-01       1.188314923070e+02 
       6.481590017579e-01       1.177916123753e+02 
       6.506389099512e-01       1.167652435488e+02 
       6.531188181895e-01       1.157508411281e+02 
       6.555987264723e-01       1.147486964689e+02 
       6.580786347990e-01       1.137582274496e+02 
       6.605585431692e-01       1.127795331823e+02 
       6.630384515823e-01       1.118134004704e+02 
       6.655183600380e-01       1.108579746324e+02 
       6.679982685357e-01       1.099145003635e+02 
       6.704781770749e-01       1.089820820971e+02 
       6.729580856552e-01       1.080609877744e+02 
       6.754379942762e-01       1.071506749919e+02 
       6.779179029373e-01       1.062508861242e+02 
       6.803978116382e-01       1.053619187546e+02 
       6.828777203784e-01       1.044836564244e+02 
       6.853576291575e-01       1.036151979247e+02 
       6.878375379751e-01       1.027560997581e+02 
       6.903174468307e-01       1.019079075305e+02 
       6.927973557240e-01       1.010688287182e+02 
       6.952772646545e-01       1.002388818236e+02 
       6.977571736219e-01       9.941956199910e+01 
       7.002370826257e-01       9.860817213400e+01 
       7.027169916656e-01       9.780701021846e+01 
       7.051969007411e-01       9.701462040158e+01 
       7.076768098520e-01       9.623090373788e+01 
       7.101567189978e-01       9.545657394577e+01 
       7.126366281782e-01       9.469125611292e+01 
       7.151165373927e-01       9.393453765966e+01 
       7.175964466412e-01       9.318559385573e+01 
       7.200763559231e-01       9.244514215703e+01 
       7.225562652382e-01       9.171364613954e+01 
       7.250361745862e-01       9.098926516181e+01 
       7.275160839666e-01       9.027397056335e+01 
       7.299959933791e-01       8.956500020917e+01 
       7.324759028235e-01       8.886485513822e+01 
       7.349558122994e-01       8.817208032228e+01 
       7.374357218065e-01       8.748658635583e+01 
       7.399156313444e-01       8.680830468044e+01 
       7.423955409129e-01       8.613692503738e+01 
       7.448754505116e-01       8.547360650165e+01 
       7.473553601403e-01       8.481744214842e+01 
       7.498352697987e-01       8.416809570517e+01 
       7.523151794864e-01       8.352552405683e+01 
       7.547950892032e-01       8.289022432364e+01 
       7.572749989488e-01       8.226141072246e+01 
       7.597549087228e-01       8.163947501679e+01 
       7.622348185251e-01       8.102449156990e+01 
       7.647147283554e-01       8.041528299305e+01 
       7.671946382133e-01       7.981283525536e+01 
       7.696745480986e-01       7.921628039419e+01 
       7.721544580111e-01       7.862643658888e+01 
       7.746343679505e-01       7.804231592334e+01 
       7.771142779165e-01       7.746432131505e+01 
       7.795941879088e-01       7.689237070237e+01 
       7.820740979273e-01       7.632580137553e+01 
       7.845540079716e-01       7.576535629290e+01 
       7.870339180416e-01       7.521063620759e+01 
       7.895138281370e-01       7.466169284232e+01 
       7.919937382575e-01       7.411819454012e+01 
       7.944736484029e-01       7.358040170315e+01 
       7.969535585730e-01       7.304806719965e+01 
       7.994334687675e-01       7.252083183006e+01 
       8.019133789863e-01       7.199932207275e+01 
       8.043932892291e-01       7.148312830553e+01 
       8.068731994956e-01       7.097167097334e+01 
       8.093531097857e-01       7.046543238941e+01 
       8.118330200991e-01       6.996450855315e+01 
       8.143129304357e-01       6.946807223741e+01 
       8.167928407951e-01       6.897659883302e+01 
       8.192727511773e-01       6.848973909777e+01 
       8.217526615820e-01       6.800808617802e+01 
       8.242325720090e-01       6.753055178773e+01 
       8.267124824580e-01       6.705825263726e+01 
       8.291923929290e-01       6.659040209566e+01 
       8.316723034217e-01       6.612701096260e+01 
       8.341522139358e-01       6.566803852097e+01 
       8.366321244713e-01       6.521373018575e+01 
       8.391120350279e-01       6.476369961470e+01 
       8.415919456055e-01       6.431810869006e+01 
       8.440718562038e-01       6.387666319101e+01 
       8.465517668227e-01       6.343961644630e+01 
       8.490316774620e-01       6.300645966952e+01 
       8.515115881215e-01       6.257759710853e+01 
       8.539914988010e-01       6.215296936616e+01 
       8.564714095004e-01       6.173199890482e+01 
       8.589513202195e-01       6.131508713454e+01 
       8.614312309581e-01       6.090189377873e+01 
       8.639111417160e-01       6.049296301826e+01 
       8.663910524931e-01       6.008733492867e+01 
       8.688709632893e-01       5.968604900296e+01 
       8.713508741043e-01       5.928809254287e+01 
       8.738307849380e-01       5.889410323992e+01 
       8.763106957903e-01       5.850320865279e+01 
       8.787906066609e-01       5.811678665782e+01 
       8.812705175498e-01       5.773353878686e+01 
       8.837504284567e-01       5.735376104368e+01 
       8.862303393815e-01       5.697749137116e+01 
       8.887102503242e-01       5.660463020790e+01 
       8.911901612844e-01       5.623546071381e+01 
       8.936700722621e-01       5.586960871792e+01 
       8.961499832572e-01       5.550643158730e+01 
       8.986298942694e-01       5.514706724743e+01 
       9.011098052987e-01       5.479080309229e+01 
       9.035897163449e-01       5.443740245477e+01 
       9.060696274078e-01       5.408753369818e+01 
       9.085495384874e-01       5.374101647110e+01 
       9.110294495834e-01       5.339703950611e+01 
       9.135093606958e-01       5.305660468304e+01 
       9.159892718245e-01       5.271865933146e+01 
       9.184691829692e-01       5.238418136271e+01 
       9.209490941299e-01       5.205283743146e+01 
       9.234290053064e-01       5.172403812683e+01 
       9.259089164987e-01       5.139837476333e+01 
       9.283888277065e-01       5.107545237594e+01 
       9.308687389297e-01       5.075529876585e+01 
       9.333486501683e-01       5.043786468842e+01 
       9.358285614221e-01       5.012324348241e+01 
       9.383084726910e-01       4.981152897218e+01 
       9.407883839749e-01       4.950239417821e+01 
       9.432682952736e-01       4.919585380973e+01 
       9.457482065870e-01       4.889193183948e+01 
       9.482281179151e-01       4.859063429320e+01 
       9.507080292577e-01       4.829200380798e+01 
       9.531879406146e-01       4.799604108631e+01 
       9.556678519859e-01       4.770222005687e+01 
       9.581477633713e-01       4.741143316670e+01 
       9.606276747707e-01       4.712281645224e+01 
       9.631075861841e-01       4.683695083999e+01 
       9.655874976114e-01       4.655315146333e+01 
       9.680674090524e-01       4.627183628980e+01 
       9.705473205070e-01       4.599280073757e+01 
       9.730272319751e-01       4.571587795691e+01 
       9.755071434567e-01       4.544209955379e+01 
       9.779870549515e-01       4.517000212502e+01 
       9.804669664596e-01       4.490013075903e+01 
       9.829468779808e-01       4.463272335397e+01 
       9.854267895151e-01       4.436752790245e+01 
       9.879067010622e-01       4.410434663679e+01 
       9.903866126222e-01       4.384308385806e+01 
       9.928665241949e-01       4.358445595996e+01 
       9.953464357802e-01       4.332767378347e+01 
       9.978263473781e-01       4.307301414242e+01 
       1.000306258988e+00       4.282058819539e+01 
       1.002786170611e+00       4.257011616133e+01 
       1.005266082246e+00       4.232175829518e+01 
       1.007745993893e+00       4.207531277615e+01 
       1.010225905552e+00       4.183137131421e+01 
       1.012705817223e+00       4.158881230899e+01 
       1.015185728906e+00       4.134815529169e+01 
       1.017665640601e+00       4.110986104249e+01 
       1.020145552308e+00       4.087304983123e+01 
       1.022625464026e+00       4.063853068805e+01 
       1.025105375756e+00       4.040560739298e+01 
       1.027585287497e+00       4.017459422330e+01 
       1.030065199250e+00       3.994529505249e+01 
       1.032545111014e+00       3.971790988720e+01 
       1.035025022789e+00       3.949242847009e+01 
       1.037504934576e+00       3.926856873721e+01 
       1.039984846373e+00       3.904664354697e+01 
       1.042464758181e+00       3.882625892321e+01 
       1.044944670001e+00       3.860782984156e+01 
       1.047424581831e+00       3.839115164876e+01 
       1.049904493672e+00       3.817570180690e+01 
       1.052384405524e+00       3.796256141817e+01 
       1.054864317386e+00       3.775056602596e+01 
       1.057344229259e+00       3.754031602133e+01 
       1.059824141142e+00       3.733207989497e+01 
       1.062304053035e+00       3.712523611241e+01 
       1.064783964939e+00       3.691971781461e+01 
       1.067263876853e+00       3.671603219556e+01 
       1.069743788778e+00       3.651363622363e+01 
       1.072223700712e+00       3.631309493196e+01 
       1.072483128768e+00       3.629210214126e+01 
       1.074703612656e+00       3.611407619307e+01 
       1.077183524611e+00       3.591633574477e+01 
       1.079663436575e+00       3.572022253788e+01 
       1.082143348549e+00       3.552544977110e+01 
       1.084623260533e+00       3.533235758207e+01 
       1.087103172527e+00       3.514084014943e+01 
       1.089583084530e+00       3.495066687871e+01 
       1.092062996542e+00       3.476169413434e+01 
       1.094542908565e+00       3.457426600907e+01 
       1.097022820596e+00       3.438854346611e+01 
       1.099502732637e+00       3.420382537932e+01 
       1.101982644688e+00       3.402070409599e+01 
       1.104462556747e+00       3.383908996345e+01 
       1.106942468816e+00       3.365831846207e+01 
       1.109422380894e+00       3.347889361479e+01 
       1.111902292980e+00       3.330115172145e+01 
       1.114382205076e+00       3.312475549885e+01 
       1.116862117181e+00       3.294940743849e+01 
       1.119342029295e+00       3.277556800957e+01 
       1.121821941417e+00       3.260293526920e+01 
       1.124301853548e+00       3.243150793469e+01 
       1.126781765688e+00       3.226159047534e+01 
       1.129261677837e+00       3.209262147894e+01 
       1.131741589994e+00       3.192523726881e+01 
       1.134221502160e+00       3.175857542114e+01 
       1.136701414334e+00       3.159338326547e+01 
       1.139181326516e+00       3.142969889331e+01 
       1.141661238707e+00       3.126672745401e+01 
       1.144141150906e+00       3.110491520087e+01 
       1.146621063114e+00       3.094413842071e+01 
       1.149100975329e+00       3.078500779978e+01 
       1.151580887553e+00       3.062695882515e+01 
       1.154060799785e+00       3.046969243521e+01 
       1.156540712025e+00       3.031345971710e+01 
       1.159020624273e+00       3.015912955395e+01 
       1.161500536529e+00       3.000506369349e+01 
       1.461983882731e+00       1.724005343323e+01 
       1.840526687459e+00       9.830571452829e+00 
       2.317085815452e+00       5.568364062094e+00 
       2.917038214380e+00       3.134707591343e+00 
       3.672333535257e+00       1.754707079708e+00 
       4.623194008119e+00       9.770033632625e-01 
       5.820256420476e+00       5.412774101501e-01 
       7.327268710895e+00       2.984503474102e-01 
       9.224484779190e+00       1.638691664597e-01 
       1.161293829923e+01       8.959349337503e-02 
       1.461982313050e+01       4.878009324857e-02 
       1.840526685492e+01       2.646311866671e-02 
       2.317085815451e+01       1.430295574881e-02 
