# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       2.454532342425e+06       1.254119040844e-10       1.887823438083e-01       1.300637269491e+07       1.419292727610e+04       5.782332238386e-03       3.483701322581e+10       1.089860114168e-01       9.987454542919e+13       3.678776504980e+10       1.946734288345e+11       6.905972405588e+13       2.301990801863e+13       3.667546103802e-08       1.691657306790e+14       1.985850009970e-04       5.886243385973e-02 
       2.437470004539e+06       1.271734140304e-10       1.901033680315e-01       1.282623872010e+07       1.419292595508e+04       5.822808119008e-03       3.459484548507e+10       1.097485994126e-01       9.712631337848e+13       3.602591091778e+10       1.906418505108e+11       6.715941856515e+13       2.238647285505e+13       3.667546103802e-08       1.645123997051e+14       1.986665502567e-04       5.885235368017e-02 
       2.420526272775e+06       1.289596629351e-10       1.914336330774e-01       1.264859996195e+07       1.419292462481e+04       5.863567324543e-03       3.435436113480e+10       1.105165211146e-01       9.445370394995e+13       3.527983434836e+10       1.866937638644e+11       6.531140344929e+13       2.177046781643e+13       3.667546103802e-08       1.599870809975e+14       1.987481191048e-04       5.884238023862e-02 
       2.403700322663e+06       1.307709981766e-10       1.927732035401e-01       1.247342185377e+07       1.419292328524e+04       5.904611838179e-03       3.411554847319e+10       1.112898137972e-01       9.185463625000e+13       3.454920859740e+10       1.828274398314e+11       6.351423984379e+13       2.117141328126e+13       3.667546103802e-08       1.555862527422e+14       1.988297076866e-04       5.883251413325e-02 
       2.386991335461e+06       1.326077720094e-10       1.941221444686e-01       1.230067030777e+07       1.419292193630e+04       5.945943656982e-03       3.387839587975e+10       1.120685149942e-01       8.932708664458e+13       3.383371368749e+10       1.790411851557e+11       6.176652847711e+13       2.058884282570e+13       3.667546103802e-08       1.513064900205e+14       1.989113161482e-04       5.882275596658e-02 
       2.370398498121e+06       1.344703416332e-10       1.954805213645e-01       1.213031170839e+07       1.419292057792e+04       5.987564791999e-03       3.364289181478e+10       1.128526625018e-01       8.686908718356e+13       3.313303626772e+10       1.753333416478e+11       6.006690858119e+13       2.002230286040e+13       3.667546103802e-08       1.471444621427e+14       1.989929446368e-04       5.881310634548e-02 
       2.353921003246e+06       1.363590692620e-10       1.968484001864e-01       1.196231290577e+07       1.419291921004e+04       6.029477268352e-03       3.340902481881e+10       1.136422943795e-01       8.447872406854e+13       3.244686947653e+10       1.717022854580e+11       5.841405683196e+13       1.947135227732e+13       3.667546103802e-08       1.430969300554e+14       1.990745933007e-04       5.880356588122e-02 
       2.337558049050e+06       1.382743221942e-10       1.982258473545e-01       1.179664120930e+07       1.419291783260e+04       6.071683125337e-03       3.317678351201e+10       1.144374489525e-01       8.215413616272e+13       3.177491280726e+10       1.681464263657e+11       5.680668631898e+13       1.893556210633e+13       3.667546103802e-08       1.391607438209e+14       1.991562622895e-04       5.879413518947e-02 
       2.321308839323e+06       1.402164728848e-10       1.996129297495e-01       1.163326438127e+07       1.419291644551e+04       6.114184416525e-03       3.294615659367e+10       1.152381648133e-01       7.989351354185e+13       3.111687197656e+10       1.646642070830e+11       5.524354554351e+13       1.841451518117e+13       3.667546103802e-08       1.353328401644e+14       1.992379517536e-04       5.878481489035e-02 
       2.305172583388e+06       1.421858990167e-10       2.010097147213e-01       1.147215063057e+07       1.419291504873e+04       6.156983209859e-03       3.271713284160e+10       1.160444808237e-01       7.769509608500e+13       3.047245879553e+10       1.612541025722e+11       5.372341744403e+13       1.790780581468e+13       3.667546103802e-08       1.316102400904e+14       1.993196618447e-04       5.877560560847e-02 
       2.289148496065e+06       1.441829835748e-10       2.024162700927e-01       1.131326860652e+07       1.419291364217e+04       6.200081587758e-03       3.248970111167e+10       1.168564361165e-01       7.555717210415e+13       2.984139104349e+10       1.579146193786e+11       5.224511844868e+13       1.741503948289e+13       3.667546103802e-08       1.279900465633e+14       1.994013927155e-04       5.876650797294e-02 
       2.273235797631e+06       1.462081149201e-10       2.038326641541e-01       1.115658739277e+07       1.419291222578e+04       6.243481647215e-03       3.226385033718e+10       1.176740700974e-01       7.347807701148e+13       2.922339234437e+10       1.546442949756e+11       5.080749755369e+13       1.693583251790e+13       3.667546103802e-08       1.244694422525e+14       1.994831445199e-04       5.875752261741e-02 
       2.257433713784e+06       1.482616868654e-10       2.052589656760e-01       1.100207650127e+07       1.419291079948e+04       6.287185499903e-03       3.203956952838e+10       1.184974224471e-01       7.145619202329e+13       2.861819204571e+10       1.514416971251e+11       4.940943542728e+13       1.646981180909e+13       3.667546103802e-08       1.210456873397e+14       1.995649174130e-04       5.874865018009e-02 
       2.241741475605e+06       1.503440987512e-10       2.066952439091e-01       1.084970586634e+07       1.419290936320e+04       6.331195272272e-03       3.181684777190e+10       1.193265331232e-01       6.948994289966e+13       2.802552510007e+10       1.483054232496e+11       4.804984353808e+13       1.601661451269e+13       3.667546103802e-08       1.177161173861e+14       1.996467115509e-04       5.873989130380e-02 
       2.226158319519e+06       1.524557555241e-10       2.081415685861e-01       1.069944583883e+07       1.419290791688e+04       6.375513105658e-03       3.159567423023e+10       1.201614423616e-01       6.757779871870e+13       2.744513194900e+10       1.452340998181e+11       4.672766330762e+13       1.557588776921e+13       3.667546103802e-08       1.144781412581e+14       1.997285270910e-04       5.873124663599e-02 
       2.210683487259e+06       1.545970678147e-10       2.095980099257e-01       1.055126718034e+07       1.419290646043e+04       6.420141156385e-03       3.137603814120e+10       1.210021906793e-01       6.571827068462e+13       2.687675840938e+10       1.422263817448e+11       4.544186528616e+13       1.514728842872e+13       3.667546103802e-08       1.113292391109e+14       1.998103641917e-04       5.872271682875e-02 
       2.195316225830e+06       1.567684520178e-10       2.110646386409e-01       1.040514105752e+07       1.419290499381e+04       6.465081595868e-03       3.115792881747e+10       1.218488188756e-01       6.390991096852e+13       2.632015556203e+10       1.392809517996e+11       4.419144835109e+13       1.473048278370e+13       3.667546103802e-08       1.082669604270e+14       1.998922230127e-04       5.871430253890e-02 
       2.180055787470e+06       1.589703303732e-10       2.125415259306e-01       1.026103903649e+07       1.419290351692e+04       6.510336610723e-03       3.094133564596e+10       1.227013680344e-01       6.215131158116e+13       2.577507964276e+10       1.363965200318e+11       4.297543892752e+13       1.432514630917e+13       3.667546103802e-08       1.052889221084e+14       1.999741037148e-04       5.870600442796e-02 
       2.164901429615e+06       1.612031310475e-10       2.140287434977e-01       1.011893307726e+07       1.419290202970e+04       6.555908402868e-03       3.072624808738e+10       1.235598795262e-01       6.044110327664e+13       2.524129193560e+10       1.335718232044e+11       4.179289023025e+13       1.393096341008e+13       3.667546103802e-08       1.023928066220e+14       2.000560064601e-04       5.869782316220e-02 
       2.149852414864e+06       1.634672882177e-10       2.155263635414e-01       9.978795528308e+06       1.419290053208e+04       6.601799189636e-03       3.051265567571e+10       1.244243950100e-01       5.877795448634e+13       2.471855866823e+10       1.308056242415e+11       4.064288152654e+13       1.354762717551e+13       3.667546103802e-08       9.957636019579e+13       2.001379314117e-04       5.868975941270e-02 
       2.134908010940e+06       1.657632421550e-10       2.170344587685e-01       9.840599121196e+06       1.419289902399e+04       6.648011203876e-03       3.030054801767e+10       1.252949564353e-01       5.716057028216e+13       2.420665090962e+10       1.280967116865e+11       3.952451741932e+13       1.317483913977e+13       3.667546103802e-08       9.683739106408e+13       2.002198787341e-04       5.868181385534e-02 
       2.120067490659e+06       1.680914393106e-10       2.185531023897e-01       9.704316965243e+06       1.419289750534e+04       6.694546694069e-03       3.008991479223e+10       1.261716060442e-01       5.558769136829e+13       2.370534446978e+10       1.254438991710e+11       3.843692714997e+13       1.281230904999e+13       3.667546103802e-08       9.417376776190e+13       2.003018485929e-04       5.867398717087e-02 
       2.105330131890e+06       1.704523324024e-10       2.200823681269e-01       9.569922542309e+06       1.419289597608e+04       6.741407924431e-03       2.988074575011e+10       1.270543863733e-01       5.405809310073e+13       2.321441980155e+10       1.228460248959e+11       3.737926392036e+13       1.245975464012e+13       3.667546103802e-08       9.158341746579e+13       2.003838411550e-04       5.866628004491e-02 
       2.090695217522e+06       1.728463805030e-10       2.216223302166e-01       9.437389701626e+06       1.419289443611e+04       6.788597175029e-03       2.967303071328e+10       1.279433402559e-01       5.257058453376e+13       2.273366190447e+10       1.203019511219e+11       3.635070423356e+13       1.211690141119e+13       3.667546103802e-08       8.906432438036e+13       2.004658565884e-04       5.865869316801e-02 
       2.076162035429e+06       1.752740491286e-10       2.231730634157e-01       9.306692654711e+06       1.419289288538e+04       6.836116741885e-03       2.946675957444e+10       1.288385108241e-01       5.112400749270e+13       2.226286023060e+10       1.178105636721e+11       3.535044725264e+13       1.178348241755e+13       3.667546103802e-08       8.661452816924e+13       2.005478950626e-04       5.865122723567e-02 
       2.061729878436e+06       1.777358103297e-10       2.247346429995e-01       9.177805970345e+06       1.419289132380e+04       6.883968937095e-03       2.926192229657e+10       1.297399415103e-01       4.971723567211e+13       2.180180859234e+10       1.153707714431e+11       3.437771417715e+13       1.145923805905e+13       3.667546103802e-08       8.423212242929e+13       2.006299567480e-04       5.864388294836e-02 
       2.047398044282e+06       1.802321427824e-10       2.263071447724e-01       9.050704569626e+06       1.419288975130e+04       6.932156088936e-03       2.905850891241e+10       1.306476760504e-01       4.834917375892e+13       2.135030507211e+10       1.129815059280e+11       3.343174763672e+13       1.114391587891e+13       3.667546103802e-08       8.191525320665e+13       2.007120418165e-04       5.863666101160e-02 
       2.033165835589e+06       1.827635318818e-10       2.278906450611e-01       8.925363721086e+06       1.419288816780e+04       6.980680541981e-03       2.885650952400e+10       1.315617584847e-01       4.701875657957e+13       2.090815193392e+10       1.106417207476e+11       3.251181110144e+13       1.083727036715e+13       3.667546103802e-08       7.966211755369e+13       2.007941504413e-04       5.862956213593e-02 
       2.019032559827e+06       1.853304698360e-10       2.294852207324e-01       8.801759035880e+06       1.419288657322e+04       7.029544657216e-03       2.865591430216e+10       1.324822331609e-01       4.572494827066e+13       2.047515553677e+10       1.083503911930e+11       3.161718830831e+13       1.053906276944e+13       3.667546103802e-08       7.747096212569e+13       2.008762827966e-04       5.862258703698e-02 
       2.004997529280e+06       1.879334557617e-10       2.310909491862e-01       8.679866463035e+06       1.419288496750e+04       7.078750812148e-03       2.845671348607e+10       1.334091447358e-01       4.446674147246e+13       2.005112624986e+10       1.061065137763e+11       3.074718270362e+13       1.024906090121e+13       3.667546103802e-08       7.534008181611e+13       2.009584390582e-04       5.861573643553e-02 
       1.991060061011e+06       1.905729957812e-10       2.327079083607e-01       8.559662284772e+06       1.419288335054e+04       7.128301400928e-03       2.825889738272e+10       1.343425381774e-01       4.324315654458e+13       1.963587836954e+10       1.039091057911e+11       2.990111690061e+13       9.967038966871e+12       3.667546103802e-08       7.326781842935e+13       2.010406194031e-04       5.860901105747e-02 
       1.977219476831e+06       1.932496031205e-10       2.343361767380e-01       8.441123111893e+06       1.419288172227e+04       7.178198834464e-03       2.806245636651e+10       1.352824587676e-01       4.205324080318e+13       1.922923003796e+10       1.017572048824e+11       2.907833215203e+13       9.692777384010e+12       3.667546103802e-08       7.125255939013e+13       2.011228240094e-04       5.860241163392e-02 
       1.963475103267e+06       1.959637982094e-10       2.359758333514e-01       8.324225879221e+06       1.419288008261e+04       7.228445540536e-03       2.786738087874e+10       1.362289521036e-01       4.089606777925e+13       1.883100316344e+10       9.964986862503e+10       2.827818783724e+13       9.426062612415e+12       3.667546103802e-08       6.929273648829e+13       2.012050530569e-04       5.859593890120e-02 
       1.949826271526e+06       1.987161087820e-10       2.376269577835e-01       8.208947841118e+06       1.419287843149e+04       7.279043963920e-03       2.767366142716e+10       1.371820641007e-01       3.977073649728e+13       1.844102334249e+10       9.758617411084e+10       2.750006096347e+13       9.166686987822e+12       3.667546103802e-08       6.738682465820e+13       2.012873067264e-04       5.858959360088e-02 
       1.936272317463e+06       2.015070699796e-10       2.392896301699e-01       8.095266567056e+06       1.419287676881e+04       7.329996566501e-03       2.748128858550e+10       1.381418409942e-01       3.867637077369e+13       1.805911978338e+10       9.556521754457e+10       2.674334568068e+13       8.914448560228e+12       3.667546103802e-08       6.553334079170e+13       2.013695852001e-04       5.858337647987e-02 
       1.922812581553e+06       2.043372244542e-10       2.409639312082e-01       7.983159937250e+06       1.419287509451e+04       7.381305827396e-03       2.729025299301e+10       1.391083293417e-01       3.761211853470e+13       1.768512523141e+10       9.358611384804e+10       2.600745280994e+13       8.669150936646e+12       3.667546103802e-08       6.373084258372e+13       2.014518886617e-04       5.857728829035e-02 
       1.909446408852e+06       2.072071224745e-10       2.426499421599e-01       7.872606138355e+06       1.419287340850e+04       7.432974243076e-03       2.710054535403e+10       1.400815760254e-01       3.657715115289e+13       1.731887589561e+10       9.164799627249e+10       2.529180938460e+13       8.430603128201e+12       3.667546103802e-08       6.197792740966e+13       2.015342172961e-04       5.857132978991e-02 
       1.896173148970e+06       2.101173220320e-10       2.443477448469e-01       7.763583659218e+06       1.419287171070e+04       7.485004327481e-03       2.691215643748e+10       1.410616282543e-01       3.557066280201e+13       1.696021137703e+10       8.975001601906e+10       2.459585820427e+13       8.198619401422e+12       3.667546103802e-08       6.027323123367e+13       2.016165712895e-04       5.856550174152e-02 
       1.882992156040e+06       2.130683889500e-10       2.460574216693e-01       7.656071286694e+06       1.419287000102e+04       7.537398612150e-03       2.672507707649e+10       1.420485335664e-01       3.459186982959e+13       1.660897459850e+10       8.789134186700e+10       2.391905740089e+13       7.973019133630e+12       3.667546103802e-08       5.861542754695e+13       2.016989508298e-04       5.855980491360e-02 
       1.869902788681e+06       2.160608969930e-10       2.477790555986e-01       7.550048101518e+06       1.419286827939e+04       7.590159646341e-03       2.653929816789e+10       1.430423398312e-01       3.364001014677e+13       1.626501173579e+10       8.607115980963e+10       2.326088001692e+13       7.753626672308e+12       3.667546103802e-08       5.700322633524e+13       2.017813561060e-04       5.855424008003e-02 
       1.856904409974e+06       2.190954279782e-10       2.495127301863e-01       7.445493474230e+06       1.419286654571e+04       7.643289997152e-03       2.635481067178e+10       1.440430952517e-01       3.271434263495e+13       1.592817215032e+10       8.428867269790e+10       2.262081359500e+13       7.540271198334e+12       3.667546103802e-08       5.543537307480e+13       2.018637873085e-04       5.854880802022e-02 
       1.843996387426e+06       2.221725718888e-10       2.512585295626e-01       7.342387061163e+06       1.419286479992e+04       7.696792249651e-03       2.617160561113e+10       1.450508483669e-01       3.181414656875e+13       1.559830832313e+10       8.254309989124e+10       2.199835977896e+13       7.332786592987e+12       3.667546103802e-08       5.391064775593e+13       2.019462446292e-04       5.854350951911e-02 
       1.831178092939e+06       2.252929269879e-10       2.530165384505e-01       7.240708800482e+06       1.419286304191e+04       7.750669006999e-03       2.598967407129e+10       1.460656480542e-01       3.093872105486e+13       1.527527579028e+10       8.083367691569e+10       2.139303392580e+13       7.131011308601e+12       3.667546103802e-08       5.242786393337e+13       2.020287282614e-04       5.853834536724e-02 
       1.818448902784e+06       2.284570999355e-10       2.547868421607e-01       7.140438908281e+06       1.419286127160e+04       7.804922890575e-03       2.580900719957e+10       1.470875435316e-01       3.008738448632e+13       1.495893307961e+10       7.915965512910e+10       2.080436472837e+13       6.934788242789e+12       3.667546103802e-08       5.098586780290e+13       2.021112383997e-04       5.853331636075e-02 
       1.805808197566e+06       2.316657059054e-10       2.565695265985e-01       7.041557874733e+06       1.419285948892e+04       7.859556540109e-03       2.562959620485e+10       1.481165843599e-01       2.925947401181e+13       1.464914164875e+10       7.752030139325e+10       2.023189384836e+13       6.743964616118e+12       3.667546103802e-08       4.958353730321e+13       2.021937752405e-04       5.852842330146e-02 
       1.793255362196e+06       2.349193687052e-10       2.583646782678e-01       6.944046460289e+06       1.419285769377e+04       7.914572613804e-03       2.545143235709e+10       1.491528204457e-01       2.845434501958e+13       1.434576582448e+10       7.591489775279e+10       1.967517555949e+13       6.558391853163e+12       3.667546103802e-08       4.821978124265e+13       2.022763389812e-04       5.852366699690e-02 
       1.780789785861e+06       2.382187208974e-10       2.601723842799e-01       6.847885691938e+06       1.419285588606e+04       7.969973788470e-03       2.527450698695e+10       1.501963020431e-01       2.767137063554e+13       1.404867274329e+10       7.434274112080e+10       1.913377640045e+13       6.377925466816e+12       3.667546103802e-08       4.689353844985e+13       2.023589298209e-04       5.851904826030e-02 
       1.768410861993e+06       2.415644039218e-10       2.619927323503e-01       6.753056859514e+06       1.419285406571e+04       8.025762759651e-03       2.509881148535e+10       1.512470797564e-01       2.690994123517e+13       1.375773229318e+10       7.280314297088e+10       1.860727483739e+13       6.202424945798e+12       3.667546103802e-08       4.560377694782e+13       2.024415479601e-04       5.851456791068e-02 
       1.756117988243e+06       2.449570682204e-10       2.638258108054e-01       6.659541512050e+06       1.419285223263e+04       8.081942241759e-03       2.492433730305e+10       1.523052045426e-01       2.616946396887e+13       1.347281705670e+10       7.129542903562e+10       1.809526093575e+13       6.031753645250e+12       3.667546103802e-08       4.434949315071e+13       2.025241936009e-04       5.851022677290e-02 
       1.743910566445e+06       2.483973733635e-10       2.656717085883e-01       6.567321454193e+06       1.419285038674e+04       8.138514968203e-03       2.475107595026e+10       1.533707277138e-01       2.544936230040e+13       1.319380225514e+10       6.981893901127e+10       1.759733604104e+13       5.865778680347e+12       3.667546103802e-08       4.312971108270e+13       2.026068669467e-04       5.850602567763e-02 
       1.731788002595e+06       2.518859881779e-10       2.675305152661e-01       6.476378742660e+06       1.419284852793e+04       8.195483691524e-03       2.457901899617e+10       1.544437009396e-01       2.474907555793e+13       1.292056569390e+10       6.837302626861e+10       1.711311246849e+13       5.704370822828e+12       3.667546103802e-08       4.194348161837e+13       2.026895682025e-04       5.850196546145e-02 
       1.719749706816e+06       2.554235908765e-10       2.694023210224e-01       6.386695682744e+06       1.419284665612e+04       8.252851183530e-03       2.440815806860e+10       1.555241762497e-01       2.406805849754e+13       1.265298770894e+10       6.695705756971e+10       1.664221320116e+13       5.547404400386e+12       3.667546103802e-08       4.078988174398e+13       2.027722975748e-04       5.849804696689e-02 
       1.707795093332e+06       2.590108691902e-10       2.712872166794e-01       6.298254824874e+06       1.419284477123e+04       8.310620235427e-03       2.423848485357e+10       1.566122060361e-01       2.340578087871e+13       1.239095111440e+10       6.557041279064e+10       1.618427159643e+13       5.394757198811e+12       3.667546103802e-08       3.966801383905e+13       2.028550552716e-04       5.849427104240e-02 
       1.695923580439e+06       2.626485205011e-10       2.731852936831e-01       6.211038961217e+06       1.419284287315e+04       8.368793657958e-03       2.406999109488e+10       1.577078430561e-01       2.276172705143e+13       1.213434115126e+10       6.421248464987e+10       1.573893110053e+13       5.246310366843e+12       3.667546103802e-08       3.857700497776e+13       2.029378415026e-04       5.849063854250e-02 
       1.684134590476e+06       2.663372519781e-10       2.750966441254e-01       6.125031122328e+06       1.419284096180e+04       8.427374281539e-03       2.390266859373e+10       1.588111404344e-01       2.213539555472e+13       1.188304543711e+10       6.288267844231e+10       1.530584497089e+13       5.101948323629e+12       3.667546103802e-08       3.751600624949e+13       2.030206564787e-04       5.848715032771e-02 
       1.672427549798e+06       2.700777807142e-10       2.770213607346e-01       6.040214573849e+06       1.419283903708e+04       8.486364956396e-03       2.373650920831e+10       1.599221516657e-01       2.152629872625e+13       1.163695391690e+10       6.158041177889e+10       1.488467600619e+13       4.961558668731e+12       3.667546103802e-08       3.648419209814e+13       2.031035004128e-04       5.848380726468e-02 
       1.660801888748e+06       2.738708338655e-10       2.789595368886e-01       5.956572813252e+06       1.419283709891e+04       8.545768552705e-03       2.357150485340e+10       1.610409306177e-01       2.093396232258e+13       1.139595881476e+10       6.030511433143e+10       1.447509628385e+13       4.825032094617e+12       3.667546103802e-08       3.548075967957e+13       2.031863735189e-04       5.848061022615e-02 
       1.649257041629e+06       2.777171487924e-10       2.809112666127e-01       5.874089566626e+06       1.419283514718e+04       8.605587960729e-03       2.340764750000e+10       1.621675315330e-01       2.035792514993e+13       1.115995458680e+10       5.905622758296e+10       1.407678690464e+13       4.692262301547e+12       3.667546103802e-08       3.450492823674e+13       2.032692760130e-04       5.847756009108e-02 
       1.637792446675e+06       2.816174732029e-10       2.828766445946e-01       5.792748785511e+06       1.419283318180e+04       8.665826090960e-03       2.324492917490e+10       1.633020090324e-01       1.979773870514e+13       1.092883787487e+10       5.783320458305e+10       1.368943774444e+13       4.563145914814e+12       3.667546103802e-08       3.355593849204e+13       2.033522081124e-04       5.847465774460e-02 
       1.626407546026e+06       2.855725652976e-10       2.848557661746e-01       5.712534643773e+06       1.419283120268e+04       8.726485874264e-03       2.308334196034e+10       1.644444181169e-01       1.925296682639e+13       1.070250746133e+10       5.663550970828e+10       1.331274721275e+13       4.437582404251e+12       3.667546103802e-08       3.263305205631e+13       2.034351700361e-04       5.847190407813e-02 
       1.615101785700e+06       2.895831939165e-10       2.868487273608e-01       5.633431534528e+06       1.419282920972e+04       8.787570262017e-03       2.292287799358e+10       1.655948141707e-01       1.872318535367e+13       1.048086422467e+10       5.546261842771e+10       1.294642201789e+13       4.315474005965e+12       3.667546103802e-08       3.173555085422e+13       2.035181620048e-04       5.846929998935e-02 
       1.603874615565e+06       2.936501386890e-10       2.888556248308e-01       5.555424067099e+06       1.419282720282e+04       8.849082226253e-03       2.276352946654e+10       1.667532529639e-01       1.820798179850e+13       1.026381109615e+10       5.431401707310e+10       1.259017693863e+13       4.196725646211e+12       3.667546103802e-08       3.086273656530e+13       2.036011842407e-04       5.846684638231e-02 
       1.592725489315e+06       2.977741901844e-10       2.908765559387e-01       5.478497064024e+06       1.419282518189e+04       8.911024759808e-03       2.260528862541e+10       1.679197906548e-01       1.770695502277e+13       1.005125301725e+10       5.318920261401e+10       1.224373460212e+13       4.081244867373e+12       3.667546103802e-08       3.001393008052e+13       2.036842369677e-04       5.846454416743e-02 
       1.581653864440e+06       3.019561500660e-10       2.929116187115e-01       5.402635558102e+06       1.419282314683e+04       8.973400876464e-03       2.244814777031e+10       1.690944837930e-01       1.721971492641e+13       9.843096898066e+09       5.208768243743e+10       1.190682526792e+13       3.968941755974e+12       3.667546103802e-08       2.918847097366e+13       2.037673204113e-04       5.846239426155e-02 
       1.570659202200e+06       3.061968312462e-10       2.949609118623e-01       5.327824789478e+06       1.419282109753e+04       9.036213611098e-03       2.229209925485e+10       1.702773893221e-01       1.674588214366e+13       9.639251576538e+09       5.100897413210e+10       1.157918661801e+13       3.859728872669e+12       3.667546103802e-08       2.838571698737e+13       2.038504347987e-04       5.846039758798e-02 
       1.559740967604e+06       3.104970580444e-10       2.970245347951e-01       5.254050202773e+06       1.419281903391e+04       9.099466019826e-03       2.213713548580e+10       1.714685645818e-01       1.628508774770e+13       9.439627778509e+09       4.995260527722e+10       1.126056355250e+13       3.753521184166e+12       3.667546103802e-08       2.760504353326e+13       2.039335803588e-04       5.845855507653e-02 
       1.548898629376e+06       3.148576663471e-10       2.991025876017e-01       5.181297444251e+06       1.419281695586e+04       9.163161180158e-03       2.198324892273e+10       1.726680673117e-01       1.583697296343e+13       9.244138078640e+09       4.891811323554e+10       1.095070799106e+13       3.650235997020e+12       3.667546103802e-08       2.684584320580e+13       2.040167573222e-04       5.845686766358e-02 
       1.538131659934e+06       3.192795037701e-10       3.011951710760e-01       5.109552359024e+06       1.419281486327e+04       9.227302191139e-03       2.183043207760e+10       1.738759556530e-01       1.540118888806e+13       9.052696862121e+09       4.790504495075e+10       1.064937867974e+13       3.549792893245e+12       3.667546103802e-08       2.610752530961e+13       2.040999659212e-04       5.845533629209e-02 
       1.527439535365e+06       3.237634298228e-10       3.033023867119e-01       5.038800988296e+06       1.419281275606e+04       9.291892173507e-03       2.167867751445e+10       1.750922881521e-01       1.497739621951e+13       8.865220287174e+09       4.691295674910e+10       1.035634100311e+13       3.452113667703e+12       3.667546103802e-08       2.538951539966e+13       2.041832063897e-04       5.845396191167e-02 
       1.516821735397e+06       3.283103160750e-10       3.054243367096e-01       4.969029566652e+06       1.419281063411e+04       9.356934269841e-03       2.152797784900e+10       1.763171237629e-01       1.456526499223e+13       8.681626248336e+09       4.594141414503e+10       1.007136680164e+13       3.357122267212e+12       3.667546103802e-08       2.469125483426e+13       2.042664789634e-04       5.845274547861e-02 
       1.506277743373e+06       3.329210463264e-10       3.075611239856e-01       4.900224519370e+06       1.419280849732e+04       9.422431644715e-03       2.137832574828e+10       1.775505218499e-01       1.416447432025e+13       8.501834340499e+09       4.498999165095e+10       9.794234194001e+12       3.264744731334e+12       3.667546103802e-08       2.401220034024e+13       2.043497838797e-04       5.845168795592e-02 
       1.495807046230e+06       3.375965167776e-10       3.097128521676e-01       4.832372459789e+06       1.419280634559e+04       9.488387484854e-03       2.122971393032e+10       1.787925421909e-01       1.377471214737e+13       8.325765823700e+09       4.405827259086e+10       9.524727404350e+12       3.174909134783e+12       3.667546103802e-08       2.335182359013e+13       2.044331213779e-04       5.845079031339e-02 
       1.485409134470e+06       3.423376362042e-10       3.118796256131e-01       4.765460186697e+06       1.419280417882e+04       9.554804999283e-03       2.108213516376e+10       1.800432449800e-01       1.339567500419e+13       8.153343588633e+09       4.314584891788e+10       9.262636594299e+12       3.087545531433e+12       3.667546103802e-08       2.270961079099e+13       2.045164916989e-04       5.845005352764e-02 
       1.475083502137e+06       3.471453261333e-10       3.140615494012e-01       4.699474681762e+06       1.419280199690e+04       9.621687419491e-03       2.093558226752e+10       1.813026908302e-01       1.302706777182e+13       7.984492122883e+09       4.225232103552e+10       9.007757699550e+12       3.002585899850e+12       3.667546103802e-08       2.208506228452e+13       2.045998950854e-04       5.844947858214e-02 
       1.464829646792e+06       3.520205210222e-10       3.162587293446e-01       4.634403107003e+06       1.419279979972e+04       9.689037999581e-03       2.079004811040e+10       1.825709407766e-01       1.266860345210e+13       7.819137477850e+09       4.137729762275e+10       8.759892271003e+12       2.919964090334e+12       3.667546103802e-08       2.147769215820e+13       2.046833317820e-04       5.844906646726e-02 
       1.454647069488e+06       3.569641684394e-10       3.184712719940e-01       4.570232802286e+06       1.419279758717e+04       9.756860016433e-03       2.064552561082e+10       1.838480562793e-01       1.232000294415e+13       7.657207236369e+09       4.052039546252e+10       8.518847320248e+12       2.839615773416e+12       3.667546103802e-08       2.088702786709e+13       2.047668020350e-04       5.844881818036e-02 
       1.444535274749e+06       3.619772292489e-10       3.206992846426e-01       4.506951282865e+06       1.419279535916e+04       9.825156769862e-03       2.050200773639e+10       1.851340992262e-01       1.198099482706e+13       7.498630480992e+09       3.968123927402e+10       8.284435169304e+12       2.761478389768e+12       3.667546103802e-08       2.031260986612e+13       2.048503060925e-04       5.844873472575e-02 
       1.434493770539e+06       3.670606777966e-10       3.229428753275e-01       4.444546236948e+06       1.419279311557e+04       9.893931582777e-03       2.035948750363e+10       1.864291319359e-01       1.165131514857e+13       7.343337762930e+09       3.885946154827e+10       8.056473304490e+12       2.685491101497e+12       3.667546103802e-08       1.975399125237e+13       2.049338442044e-04       5.844881711484e-02 
       1.424522068247e+06       3.722155020989e-10       3.252021528479e-01       4.383005523304e+06       1.419279085629e+04       9.963187801345e-03       2.021795797759e+10       1.877332171609e-01       1.133070721953e+13       7.191261071637e+09       3.805470238718e+10       7.834784234323e+12       2.611594744774e+12       3.667546103802e-08       1.921073741731e+13       2.050174166227e-04       5.844906636609e-02 
