# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=8.06198e-06 to 23.1673 h/Mpc,
# number of wavenumbers equal to 861
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       1.521441822783e-01       3.406306251058e-02      -1.500997380846e+04      -1.508449278409e+04       3.421278320005e-02       3.409298450295e-02      -1.506694899092e+04       1.757793442532e-02       1.757793442533e-02 
       1.546236463976e-01       3.329250940222e-02      -1.515190810420e+04      -1.522781044891e+04       3.343884294142e-02       3.332228709867e-02      -1.520999267278e+04       1.718028666356e-02       1.718028666357e-02 
       1.571031139300e-01       3.249810884455e-02      -1.526678997832e+04      -1.534529527272e+04       3.264095012957e-02       3.252773091093e-02      -1.532701951945e+04       1.677031988676e-02       1.677031988677e-02 
       1.595825847151e-01       3.169087529333e-02      -1.535855910347e+04      -1.544065726255e+04       3.183016771802e-02       3.172030617361e-02      -1.542177462355e+04       1.635372101727e-02       1.635372101728e-02 
       1.620620586021e-01       3.088393883250e-02      -1.543293147358e+04      -1.551929687060e+04       3.101968361460e-02       3.091309752808e-02      -1.549970652729e+04       1.593727238874e-02       1.593727238875e-02 
       1.645415354497e-01       3.009067840362e-02      -1.549658487325e+04      -1.558752837799e+04       3.022293565903e-02       3.011957276012e-02      -1.556718487632e+04       1.552788172212e-02       1.552788172213e-02 
       1.670210151249e-01       2.932367139890e-02      -1.555662813981e+04      -1.565207753208e+04       2.945255661253e-02       2.935229357741e-02      -1.563099373869e+04       1.513204324581e-02       1.513204324581e-02 
       1.695004975028e-01       2.859329352087e-02      -1.561975379258e+04      -1.571928610630e+04       2.871896784332e-02       2.862167419930e-02      -1.569752821505e+04       1.475511301711e-02       1.475511301712e-02 
       1.719799824656e-01       2.790761004860e-02      -1.569201178296e+04      -1.579490799920e+04       2.803027012896e-02       2.793576238089e-02      -1.577258706399e+04       1.440125548868e-02       1.440125548869e-02 
       1.744594699022e-01       2.727188584365e-02      -1.577833100913e+04      -1.588366054450e+04       2.739175149039e-02       2.729983448885e-02      -1.586091944803e+04       1.407318785507e-02       1.407318785507e-02 
       1.769389597080e-01       2.668834037437e-02      -1.588214955511e+04      -1.598886969698e+04       2.680564115986e-02       2.671612289531e-02      -1.596586787894e+04       1.377205708990e-02       1.377205708991e-02 
       1.794184517841e-01       2.615595220613e-02      -1.600503905542e+04      -1.611210015120e+04       2.627091318534e-02       2.618359392364e-02      -1.608899756216e+04       1.349733411613e-02       1.349733411614e-02 
       1.818979460369e-01       2.567060372266e-02      -1.614653234280e+04      -1.625297810683e+04       2.578343181401e-02       2.569813536324e-02      -1.622992000487e+04       1.324689248128e-02       1.324689248129e-02 
       1.843774423782e-01       2.522544295807e-02      -1.630409846287e+04      -1.640915080924e+04       2.533631490949e-02       2.525288731455e-02      -1.638625503033e+04       1.301719346515e-02       1.301719346516e-02 
       1.868569407241e-01       2.481178751923e-02      -1.647351577823e+04      -1.657663921586e+04       2.492084186506e-02       2.483917114560e-02      -1.655398655799e+04       1.280375490597e-02       1.280375490598e-02 
       1.893364409955e-01       2.442019134156e-02      -1.664944540765e+04      -1.675038341118e+04       2.452752504393e-02       2.444752321765e-02      -1.672801226459e+04       1.260170015625e-02       1.260170015626e-02 
       1.918159431171e-01       2.404144322384e-02      -1.682606802446e+04      -1.692485154181e+04       2.414711270894e-02       2.406870948606e-02      -1.690275671581e+04       1.240627375179e-02       1.240627375179e-02 
       1.942954470178e-01       2.366766424785e-02      -1.699789958798e+04      -1.709482685126e+04       2.377169127053e-02       2.369486511315e-02      -1.707296266267e+04       1.221340799640e-02       1.221340799641e-02 
       1.967749526297e-01       2.329267944089e-02      -1.716018815445e+04      -1.725578071789e+04       2.339505858413e-02       2.331979461438e-02      -1.723406771534e+04       1.201991465778e-02       1.201991465779e-02 
       1.992544598888e-01       2.291233710086e-02      -1.730931547575e+04      -1.740425561138e+04       2.301304468824e-02       2.293934904538e-02      -1.738259011668e+04       1.182365121045e-02       1.182365121046e-02 
       2.017339687338e-01       2.252442314389e-02      -1.744291647514e+04      -1.753797161469e+04       2.262342576472e-02       2.255130658379e-02      -1.751623728192e+04       1.162347475635e-02       1.162347475636e-02 
       2.042134791066e-01       2.212861489961e-02      -1.756002417715e+04      -1.765596741282e+04       2.222587773695e-02       2.215534701235e-02      -1.763404736026e+04       1.141921937739e-02       1.141921937740e-02 
       2.066929909520e-01       2.172618563255e-02      -1.766099926947e+04      -1.775853829827e+04       2.182167948588e-02       2.175273836152e-02      -1.773632592235e+04       1.121154290701e-02       1.121154290702e-02 
       2.091725042172e-01       2.131994762325e-02      -1.774763630627e+04      -1.784734700496e+04       2.141365568360e-02       2.134631111518e-02      -1.782475601649e+04       1.100189825801e-02       1.100189825802e-02 
       2.116520188520e-01       2.091382871981e-02      -1.782293764623e+04      -1.792521829288e+04       2.100575147116e-02       2.093998222896e-02      -1.790218955080e+04       1.079231325338e-02       1.079231325338e-02 
       2.141315348087e-01       2.051257855957e-02      -1.789096301953e+04      -1.799600479051e+04       2.060273739278e-02       2.053851315845e-02      -1.797251060052e+04       1.058524003649e-02       1.058524003649e-02 
       2.166110520416e-01       2.012086859374e-02      -1.795609150988e+04      -1.806387933943e+04       2.020930546674e-02       2.014658432132e-02      -1.803992319633e+04       1.038309154151e-02       1.038309154152e-02 
       2.190905705070e-01       1.974303465628e-02      -1.802277699452e+04      -1.813309710283e+04       1.982981060266e-02       1.976853311789e-02      -1.810871246334e+04       1.018810523882e-02       1.018810523882e-02 
       2.215700901634e-01       1.938232542328e-02      -1.809480175017e+04      -1.820727624584e+04       1.946751577499e-02       1.940761636833e-02      -1.818252127197e+04       1.000195871243e-02       1.000195871243e-02 
       2.240496109711e-01       1.904063791231e-02      -1.817490407115e+04      -1.828903841102e+04       1.912432634874e-02       1.906573682890e-02      -1.826398880665e+04       9.825631355713e-03       9.825631355716e-03 
       2.265291328919e-01       1.871859518204e-02      -1.826471493677e+04      -1.837994850568e+04       1.880086812085e-02       1.874351226789e-02      -1.835468988022e+04       9.659444418398e-03       9.659444418401e-03 
       2.290086558897e-01       1.841559473458e-02      -1.836466964464e+04      -1.848043320973e+04       1.849653594155e-02       1.844034934252e-02      -1.845505238037e+04       9.503087073557e-03       9.503087073560e-03 
       2.314881799295e-01       1.813015690257e-02      -1.847423368027e+04      -1.859000270939e+04       1.820984362747e-02       1.815475549272e-02      -1.856457957666e+04       9.355795054772e-03       9.355795054774e-03 
       2.339677049780e-01       1.786018711699e-02      -1.859208802362e+04      -1.870742786674e+04       1.793868738997e-02       1.788464816034e-02      -1.868202851576e+04       9.216487162510e-03       9.216487162512e-03 
       2.364472310035e-01       1.760319298264e-02      -1.871629633844e+04      -1.883089601627e+04       1.768056385951e-02       1.762752187585e-02      -1.880556756924e+04       9.083876108462e-03       9.083876108464e-03 
       2.389267579752e-01       1.735641147293e-02      -1.884440859692e+04      -1.895810035603e+04       1.743269784829e-02       1.738061098371e-02      -1.893286805221e+04       8.956535462813e-03       8.956535462815e-03 
       2.414062858640e-01       1.711694683503e-02      -1.897358700536e+04      -1.908635363605e+04       1.719218085882e-02       1.714102285377e-02      -1.906121981299e+04       8.832970152766e-03       8.832970152768e-03 
       2.438858146416e-01       1.688208005440e-02      -1.910095333076e+04      -1.921291581625e+04       1.695628191193e-02       1.690602890195e-02      -1.918786189200e+04       8.711776482286e-03       8.711776482288e-03 
       2.463653442812e-01       1.664937498096e-02      -1.922373151882e+04      -1.933512977840e+04       1.672255413948e-02       1.667318992582e-02      -1.931011927967e+04       8.591696858729e-03       8.591696858731e-03 
       2.488448747567e-01       1.641702986742e-02      -1.933970162400e+04      -1.945086221425e+04       1.648918786861e-02       1.644070884825e-02      -1.942584570980e+04       8.471801201319e-03       8.471801201321e-03 
       2.513244060434e-01       1.618393315469e-02      -1.944733701523e+04      -1.955864105983e+04       1.625506665326e-02       1.620746330609e-02      -1.953356100567e+04       8.351515958834e-03       8.351515958835e-03 
       2.538039381174e-01       1.594991753196e-02      -1.954620722005e+04      -1.965804333573e+04       1.602002244905e-02       1.597329161627e-02      -1.963284115732e+04       8.230754757780e-03       8.230754757781e-03 
       2.562834709557e-01       1.571541628175e-02      -1.963664491222e+04      -1.974937883975e+04       1.578449044864e-02       1.573863142744e-02      -1.972399947989e+04       8.109741474623e-03       8.109741474624e-03 
       2.587630045362e-01       1.548135799340e-02      -1.971968681457e+04      -1.983362711356e+04       1.554940333095e-02       1.550440416165e-02      -1.980802422938e+04       7.988955647147e-03       7.988955647148e-03 
       2.612425388378e-01       1.524895687539e-02      -1.979685490041e+04      -1.991222734782e+04       1.531598065096e-02       1.527182880591e-02      -1.988636720444e+04       7.869024270470e-03       7.869024270471e-03 
       2.637220738399e-01       1.501948786137e-02      -1.986988563546e+04      -1.998681876225e+04       1.508550295608e-02       1.504218140976e-02      -1.996068245507e+04       7.750605692583e-03       7.750605692585e-03 
       2.662016095228e-01       1.479423374582e-02      -1.994066249833e+04      -2.005918057265e+04       1.485925868873e-02       1.481675020116e-02      -2.003276508916e+04       7.634362299154e-03       7.634362299155e-03 
       2.686811458678e-01       1.457432568489e-02      -2.001098567257e+04      -2.013101838992e+04       1.463838398476e-02       1.459667106055e-02      -2.010433509806e+04       7.520878152004e-03       7.520878152005e-03 
       2.711606828565e-01       1.436085083192e-02      -2.008270955399e+04      -2.020409866354e+04       1.442397078249e-02       1.438302451997e-02      -2.017717223586e+04       7.410714549432e-03       7.410714549433e-03 
       2.736402204713e-01       1.415462211028e-02      -2.015739447751e+04      -2.027991887337e+04       1.421683558228e-02       1.417663193953e-02      -2.025278340234e+04       7.304291160015e-03       7.304291160016e-03 
       2.761197586953e-01       1.395618536473e-02      -2.023628614610e+04      -2.035968439921e+04       1.401752662973e-02       1.397803567137e-02      -2.033237992792e+04       7.201889732611e-03       7.201889732612e-03 
       2.785992975122e-01       1.376565180353e-02      -2.032002905211e+04      -2.044402756251e+04       1.382615562116e-02       1.378734598810e-02      -2.041659582858e+04       7.103567623929e-03       7.103567623930e-03 
       2.810788369062e-01       1.358272276546e-02      -2.040865126800e+04      -2.053298798667e+04       1.364242258000e-02       1.360427844202e-02      -2.050546887755e+04       7.009170597386e-03       7.009170597387e-03 
       2.835583768620e-01       1.340666733457e-02      -2.050147467022e+04      -2.062592378573e+04       1.346559337336e-02       1.342808713403e-02      -2.059835167432e+04       6.918321287944e-03       6.918321287945e-03 
       2.860379173651e-01       1.323651941326e-02      -2.059737119372e+04      -2.072175947074e+04       1.329469765210e-02       1.325780593832e-02      -2.069416078351e+04       6.830520925413e-03       6.830520925414e-03 
       2.885174584013e-01       1.307125640507e-02      -2.069501714453e+04      -2.081923591286e+04       1.312870831945e-02       1.309241343013e-02      -2.079162729451e+04       6.745241567518e-03       6.745241567519e-03 
       2.909969999568e-01       1.290987821530e-02      -2.079301798643e+04      -2.091702697237e+04       1.296662087958e-02       1.293090814373e-02      -2.088941470249e+04       6.661966893430e-03       6.661966893431e-03 
       2.934765420185e-01       1.275155973714e-02      -2.089016417244e+04      -2.101399056704e+04       1.280760659428e-02       1.277246329161e-02      -2.098637063852e+04       6.580270909696e-03       6.580270909697e-03 
       2.959560845736e-01       1.259565838848e-02      -2.098547257945e+04      -2.110920219487e+04       1.265102005333e-02       1.261643605111e-02      -2.108156163666e+04       6.499821858406e-03       6.499821858406e-03 
       2.984356276097e-01       1.244167185786e-02      -2.107814155024e+04      -2.120190620386e+04       1.249635673499e-02       1.246232099216e-02      -2.117422502150e+04       6.420360419872e-03       6.420360419873e-03 
       3.009151711148e-01       1.228921738428e-02      -2.116753603097e+04      -2.129149788370e+04       1.234323219470e-02       1.230973919172e-02      -2.126375149054e+04       6.341689024200e-03       6.341689024201e-03 
       3.033947150776e-01       1.213804288226e-02      -2.125322488498e+04      -2.137755863861e+04       1.219139323902e-02       1.215843459435e-02      -2.134972061384e+04       6.263677586791e-03       6.263677586792e-03 
       3.058742594867e-01       1.198799621160e-02      -2.133494317560e+04      -2.145981914441e+04       1.204068706023e-02       1.200825645774e-02      -2.143186386613e+04       6.186247648854e-03       6.186247648855e-03 
       3.083538043313e-01       1.183917148525e-02      -2.141287053581e+04      -2.153843948642e+04       1.189120818705e-02       1.185929813929e-02      -2.151034437786e+04       6.109447866908e-03       6.109447866908e-03 
       3.108333496010e-01       1.169180268012e-02      -2.148746766051e+04      -2.161384847949e+04       1.174319162687e-02       1.171179494510e-02      -2.158559586673e+04       6.033398992667e-03       6.033398992668e-03 
       3.133128952857e-01       1.154629724396e-02      -2.155955873833e+04      -2.168683015039e+04       1.159704662318e-02       1.156615516240e-02      -2.165840844383e+04       5.958311734683e-03       5.958311734684e-03 
       3.157924413756e-01       1.140305192271e-02      -2.162999902809e+04      -2.175819593643e+04       1.145317166691e-02       1.142277562914e-02      -2.172960020182e+04       5.884390639791e-03       5.884390639792e-03 
       3.182719878611e-01       1.126251958888e-02      -2.169980524637e+04      -2.182891762450e+04       1.131202162452e-02       1.128211041387e-02      -2.180014969839e+04       5.811869635271e-03       5.811869635272e-03 
       3.207515347330e-01       1.112496774684e-02      -2.176968160830e+04      -2.189966108708e+04       1.117386517831e-02       1.114442754825e-02      -2.187072864597e+04       5.740886856808e-03       5.740886856809e-03 
       3.232310819824e-01       1.099056290203e-02      -2.184016272128e+04      -2.197092772290e+04       1.103886956719e-02       1.100989419621e-02      -2.194184352979e+04       5.671528298711e-03       5.671528298711e-03 
       3.257106296007e-01       1.085938857321e-02      -2.191163134157e+04      -2.204307676091e+04       1.090711867796e-02       1.087859373652e-02      -2.201385718088e+04       5.603837099701e-03       5.603837099701e-03 
       3.281901775795e-01       1.073145311507e-02      -2.198431952671e+04      -2.211632934671e+04       1.077862090217e-02       1.075053406937e-02      -2.208699239488e+04       5.537817577662e-03       5.537817577663e-03 
       3.306697259105e-01       1.060673067764e-02      -2.205838571607e+04      -2.219084208981e+04       1.065335027587e-02       1.062569167372e-02      -2.216140601280e+04       5.473456377800e-03       5.473456377801e-03 
       3.331492745860e-01       1.048520026571e-02      -2.213399024867e+04      -2.226678492024e+04       1.053128571062e-02       1.050404287983e-02      -2.223726637659e+04       5.410742624687e-03       5.410742624687e-03 
       3.356288235983e-01       1.036674598242e-02      -2.221108375943e+04      -2.234412655860e+04       1.041231079887e-02       1.038547354249e-02      -2.231453934532e+04       5.349616454533e-03       5.349616454533e-03 
       3.381083729398e-01       1.025122183557e-02      -2.228953592895e+04      -2.242276051080e+04       1.029627890515e-02       1.026983762693e-02      -2.239311467985e+04       5.290002462629e-03       5.290002462629e-03 
       3.405879226035e-01       1.013830151129e-02      -2.236879884522e+04      -2.250216656594e+04       1.018286227972e-02       1.015680713384e-02      -2.247246796495e+04       5.231732187412e-03       5.231732187413e-03 
       3.430674725823e-01       1.002764228049e-02      -2.244824829071e+04      -2.258174963731e+04       1.007171668546e-02       1.004603866143e-02      -2.255199971073e+04       5.174628698633e-03       5.174628698633e-03 
       3.455470228694e-01       9.918912153920e-03      -2.252724565505e+04      -2.266089769920e+04       9.962508672568e-03       9.937201433275e-03      -2.263109389924e+04       5.118520617950e-03       5.118520617951e-03 
       3.480265734582e-01       9.811783642250e-03      -2.260512528582e+04      -2.273896815872e+04       9.854909311198e-03       9.829965860498e-03      -2.270910451698e+04       5.063238901687e-03       5.063238901688e-03 
       3.505061243422e-01       9.706076843640e-03      -2.268153199397e+04      -2.281562360361e+04       9.748737908102e-03       9.724152060545e-03      -2.278569145494e+04       5.008690684462e-03       5.008690684463e-03 
       3.529856755152e-01       9.601654411996e-03      -2.275619639996e+04      -2.289060515543e+04       9.643856513222e-03       9.619622166602e-03      -2.286059426422e+04       4.954805077438e-03       4.954805077439e-03 
       3.554652269711e-01       9.498471650418e-03      -2.282906189482e+04      -2.296386033552e+04       9.540220233259e-03       9.516332654620e-03      -2.293375982977e+04       4.901559018385e-03       4.901559018385e-03 
       3.579447787041e-01       9.396549167196e-03      -2.290023466057e+04      -2.303549113345e+04       9.437849767544e-03       9.414303201284e-03      -2.300529076870e+04       4.848963161732e-03       4.848963161732e-03 
       3.604243307085e-01       9.295851969866e-03      -2.296969171201e+04      -2.310546525488e+04       9.336709970458e-03       9.313499423449e-03      -2.307515627787e+04       4.796999478138e-03       4.796999478138e-03 
       3.629038829785e-01       9.196403558262e-03      -2.303755782102e+04      -2.317389401892e+04       9.236824445916e-03       9.213944268041e-03      -2.314346977164e+04       4.745680128620e-03       4.745680128620e-03 
       3.653834355088e-01       9.098230069754e-03      -2.310397307121e+04      -2.324089980691e+04       9.138219447078e-03       9.115664497212e-03      -2.321035639755e+04       4.695018640267e-03       4.695018640267e-03 
       3.678629882942e-01       9.001428803968e-03      -2.316926770718e+04      -2.330679436536e+04       9.040992702149e-03       9.018757248437e-03      -2.327613072313e+04       4.645065263215e-03       4.645065263215e-03 
       3.703425413294e-01       8.906118531380e-03      -2.323384334003e+04      -2.337196120217e+04       8.945263504473e-03       8.923341438492e-03      -2.334117898745e+04       4.595881323340e-03       4.595881323340e-03 
       3.728220946095e-01       8.812467597746e-03      -2.329825006698e+04      -2.343693455340e+04       8.851200940433e-03       8.829587032091e-03      -2.340603774451e+04       4.547553723245e-03       4.547553723246e-03 
       3.753016481296e-01       8.720614711901e-03      -2.336298146502e+04      -2.350219531029e+04       8.758944329033e-03       8.737631650116e-03      -2.347118971915e+04       4.500154063750e-03       4.500154063750e-03 
       3.777812018849e-01       8.630608219716e-03      -2.342830315030e+04      -2.356800060076e+04       8.668542228904e-03       8.647524411466e-03      -2.353689329065e+04       4.453707304517e-03       4.453707304517e-03 
       3.802607558709e-01       8.542474404220e-03      -2.349442500134e+04      -2.363455679062e+04       8.580021038622e-03       8.559291377924e-03      -2.360335530487e+04       4.408227009434e-03       4.408227009435e-03 
       3.827403100831e-01       8.456098349376e-03      -2.356116461245e+04      -2.370168182916e+04       8.493265336892e-03       8.472817822187e-03      -2.367039372354e+04       4.363653870696e-03       4.363653870697e-03 
       3.852198645170e-01       8.371375113749e-03      -2.362834995432e+04      -2.376920853599e+04       8.408169720680e-03       8.387998485112e-03      -2.373784065912e+04       4.319933719364e-03       4.319933719364e-03 
       3.876994191684e-01       8.288205864726e-03      -2.369581077066e+04      -2.383697489432e+04       8.324634922517e-03       8.304734500294e-03      -2.380553284701e+04       4.277015534471e-03       4.277015534471e-03 
       3.901789740332e-01       8.206475826308e-03      -2.376331643449e+04      -2.390476055791e+04       8.242545661449e-03       8.222910700569e-03      -2.387324839093e+04       4.234840066709e-03       4.234840066710e-03 
       3.926585291072e-01       8.126141634422e-03      -2.383083060580e+04      -2.397254104091e+04       8.161858382283e-03       8.142483893919e-03      -2.394096093094e+04       4.193384915951e-03       4.193384915951e-03 
       3.951380843866e-01       8.047110832934e-03      -2.389816621688e+04      -2.404014085734e+04       8.082480222062e-03       8.063361368726e-03      -2.400849320736e+04       4.152602351887e-03       4.152602351888e-03 
       3.976176398675e-01       7.969317448629e-03      -2.396520525244e+04      -2.410745246214e+04       8.004344917202e-03       7.985477087245e-03      -2.407573605230e+04       4.112458312815e-03       4.112458312815e-03 
       4.000971955461e-01       7.892643056648e-03      -2.403166247730e+04      -2.417419942017e+04       7.927333522023e-03       7.908712592982e-03      -2.414241173705e+04       4.072891673870e-03       4.072891673870e-03 
       4.025767514187e-01       7.816983922331e-03      -2.409728455062e+04      -2.424013406287e+04       7.851341845745e-03       7.832963675619e-03      -2.420827178551e+04       4.033848896475e-03       4.033848896475e-03 
       4.050563074818e-01       7.742265837377e-03      -2.416189810036e+04      -2.430508672949e+04       7.776295353809e-03       7.758156095732e-03      -2.427314601145e+04       3.995291682573e-03       3.995291682573e-03 
       4.075358637319e-01       7.668436883958e-03      -2.422539340766e+04      -2.436894802860e+04       7.702141900258e-03       7.684237735665e-03      -2.433692501280e+04       3.957193243371e-03       3.957193243371e-03 
       4.100154201656e-01       7.595518649429e-03      -2.428789225323e+04      -2.443183771632e+04       7.628903167479e-03       7.611230612422e-03      -2.439972882203e+04       3.919564725391e-03       3.919564725391e-03 
       4.124949767796e-01       7.523565441376e-03      -2.434962929037e+04      -2.449398627437e+04       7.556633701984e-03       7.539189020382e-03      -2.446178849649e+04       3.882434163040e-03       3.882434163040e-03 
       4.149745335706e-01       7.452618397330e-03      -2.441080704412e+04      -2.455559038820e+04       7.485374822393e-03       7.468154150465e-03      -2.452330157501e+04       3.845822796823e-03       3.845822796823e-03 
       4.174540905355e-01       7.382698930357e-03      -2.447157101453e+04      -2.461678873393e+04       7.415148036158e-03       7.398147616804e-03      -2.458440776545e+04       3.809741688304e-03       3.809741688304e-03 
       4.199336476712e-01       7.313827129933e-03      -2.453206673132e+04      -2.467772040378e+04       7.345973521305e-03       7.329189419598e-03      -2.464524713018e+04       3.774201215142e-03       3.774201215143e-03 
       4.224132049746e-01       7.245949234106e-03      -2.459219311875e+04      -2.473827712046e+04       7.277797279789e-03       7.261225857966e-03      -2.470571257703e+04       3.739173643360e-03       3.739173643360e-03 
       4.248927624428e-01       7.179048895151e-03      -2.465196953025e+04      -2.479847284427e+04       7.210602892206e-03       7.194240481152e-03      -2.476581891787e+04       3.704650544327e-03       3.704650544327e-03 
       4.273723200730e-01       7.113131819924e-03      -2.471149012039e+04      -2.485839746322e+04       7.144396090611e-03       7.128239119538e-03      -2.482565668456e+04       3.670634868009e-03       3.670634868009e-03 
       4.298518778623e-01       7.048210949471e-03      -2.477087559791e+04      -2.491816895309e+04       7.079189872991e-03       7.063234799158e-03      -2.488534424248e+04       3.637133295217e-03       3.637133295217e-03 
       4.323314358080e-01       6.984308705516e-03      -2.483028265176e+04      -2.497794291471e+04       7.015006759643e-03       6.999249897673e-03      -2.494503730649e+04       3.604157397216e-03       3.604157397216e-03 
       4.348109939074e-01       6.921422016424e-03      -2.488977989435e+04      -2.503778808222e+04       6.951843665394e-03       6.936281455343e-03      -2.500480456541e+04       3.571705587389e-03       3.571705587390e-03 
       4.372905521579e-01       6.859584906298e-03      -2.494957015811e+04      -2.509791012929e+04       6.889734763792e-03       6.874363643552e-03      -2.506485116371e+04       3.539795419089e-03       3.539795419090e-03 
       4.397701105569e-01       6.798684201689e-03      -2.500931981367e+04      -2.515797751181e+04       6.828566383842e-03       6.813382938112e-03      -2.512484535135e+04       3.508368485629e-03       3.508368485630e-03 
       4.422496691019e-01       6.738682371271e-03      -2.506895906524e+04      -2.521792432013e+04       6.768300829102e-03       6.753301919456e-03      -2.518472062621e+04       3.477405412777e-03       3.477405412778e-03 
       4.447292277904e-01       6.679517582785e-03      -2.512832074217e+04      -2.527758787192e+04       6.708875995389e-03       6.694058569621e-03      -2.524431365438e+04       3.446874286317e-03       3.446874286317e-03 
       4.472087866201e-01       6.621150070745e-03      -2.518731338452e+04      -2.533688056345e+04       6.650251942309e-03       6.635613070472e-03      -2.530353625258e+04       3.416754580225e-03       3.416754580225e-03 
       4.496883455887e-01       6.563556493058e-03      -2.524590355622e+04      -2.539577268041e+04       6.592405225068e-03       6.577942058937e-03      -2.536235812647e+04       3.387034244639e-03       3.387034244639e-03 
       4.521679046938e-01       6.506743669648e-03      -2.530417316150e+04      -2.545434947430e+04       6.535342693498e-03       6.521052252086e-03      -2.542086396348e+04       3.357716795786e-03       3.357716795786e-03 
       4.546474639332e-01       6.450702942089e-03      -2.536214618051e+04      -2.551263712278e+04       6.479055651058e-03       6.464935426348e-03      -2.547907958224e+04       3.328797763243e-03       3.328797763244e-03 
       4.571270233046e-01       6.395410352305e-03      -2.541978597760e+04      -2.557060014245e+04       6.423520034366e-03       6.409566966572e-03      -2.553696932970e+04       3.300264783521e-03       3.300264783521e-03 
       4.596065828061e-01       6.340831611943e-03      -2.547701172236e+04      -2.562815814648e+04       6.368701404349e-03       6.354913056565e-03      -2.559445277897e+04       3.272100162068e-03       3.272100162068e-03 
       4.620861424354e-01       6.286923443099e-03      -2.553370205894e+04      -2.568518892984e+04       6.314556292920e-03       6.300930263974e-03      -2.565140790613e+04       3.244281567477e-03       3.244281567478e-03 
       4.645657021905e-01       6.233655408402e-03      -2.558978246805e+04      -2.574161658426e+04       6.261054128975e-03       6.247587874378e-03      -2.570775905231e+04       3.216793295029e-03       3.216793295029e-03 
       4.670452620694e-01       6.181019503530e-03      -2.564526832036e+04      -2.579745417511e+04       6.208186873083e-03       6.194878095104e-03      -2.576351964419e+04       3.189631217371e-03       3.189631217371e-03 
       4.695248220702e-01       6.129044348445e-03      -2.570032900861e+04      -2.585286855767e+04       6.155983271087e-03       6.142829705648e-03      -2.581885687710e+04       3.162810107173e-03       3.162810107173e-03 
       4.720043821909e-01       6.077761755279e-03      -2.575515301887e+04      -2.590804627854e+04       6.104475275025e-03       6.091474197417e-03      -2.587395753522e+04       3.136346384366e-03       3.136346384366e-03 
       4.744839424296e-01       6.027183654375e-03      -2.580985065362e+04      -2.596309481760e+04       6.053674867756e-03       6.040823806095e-03      -2.592892950624e+04       3.110246208625e-03       3.110246208625e-03 
       4.769635027844e-01       5.977311530575e-03      -2.586448901836e+04      -2.601807951990e+04       6.003583540694e-03       5.990880079000e-03      -2.598383839019e+04       3.084510348294e-03       3.084510348294e-03 
       4.794430632537e-01       5.928117115758e-03      -2.591900595384e+04      -2.607293621242e+04       5.954172901508e-03       5.941615022475e-03      -2.603862035826e+04       3.059124217490e-03       3.059124217490e-03 
       4.819226238355e-01       5.879573713868e-03      -2.597334098124e+04      -2.612760374870e+04       5.905416136808e-03       5.893001050187e-03      -2.609321439319e+04       3.034074040343e-03       3.034074040344e-03 
       4.844021845282e-01       5.831634829577e-03      -2.602734074231e+04      -2.618192826022e+04       5.857266546904e-03       5.844992624957e-03      -2.614746676572e+04       3.009335823400e-03       3.009335823400e-03 
       4.868817453301e-01       5.784314357982e-03      -2.608111732608e+04      -2.623602199441e+04       5.809738087951e-03       5.797602843630e-03      -2.620148965567e+04       2.984916736489e-03       2.984916736489e-03 
       4.893613062395e-01       5.737610717521e-03      -2.613471495199e+04      -2.628992985578e+04       5.762829171417e-03       5.750830508758e-03      -2.625532784170e+04       2.960815962603e-03       2.960815962603e-03 
       4.918408672548e-01       5.691537827605e-03      -2.618824956809e+04      -2.634376910276e+04       5.716553777865e-03       5.704689519265e-03      -2.630909832973e+04       2.937040683423e-03       2.937040683423e-03 
       4.943204283743e-01       5.646089607580e-03      -2.624174725365e+04      -2.639756702970e+04       5.670905799883e-03       5.659173854275e-03      -2.636282821075e+04       2.913587759762e-03       2.913587759762e-03 
       4.967999895966e-01       5.601245065471e-03      -2.629516308323e+04      -2.645128039590e+04       5.625864153186e-03       5.614262456031e-03      -2.641647399271e+04       2.890446357088e-03       2.890446357088e-03 
       4.992795509200e-01       5.556974085691e-03      -2.634840600421e+04      -2.650481931896e+04       5.581398589775e-03       5.569925099306e-03      -2.646994564132e+04       2.867600932727e-03       2.867600932727e-03 
       5.017591123431e-01       5.513232594349e-03      -2.640131267718e+04      -2.655802192689e+04       5.537464842007e-03       5.526117768023e-03      -2.652308111263e+04       2.845028741466e-03       2.845028741466e-03 
       5.042386738644e-01       5.470002059378e-03      -2.645383671955e+04      -2.661084281321e+04       5.494044296328e-03       5.482821601522e-03      -2.657583486228e+04       2.822720218650e-03       2.822720218650e-03 
       5.067182354825e-01       5.427256199624e-03      -2.650589130743e+04      -2.666319566902e+04       5.451110556065e-03       5.440010901883e-03      -2.662812053217e+04       2.800661801965e-03       2.800661801965e-03 
