# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ddec[0]        15:(.)p_ddec[0]          16:(.)rho_lambda         17:(.)rho_crit           18:gr.fac. D             19:gr.fac. f          
       1.435347379169e+05       3.418980017810e-08       3.014395080549e+00       4.785977779176e+04       1.371977425002e+04       9.558437814254e-02       1.969277921029e+09       1.738314726982e+00       1.167936570518e+09       7.356593098220e+06       3.892960610768e+07       8.075869274611e+08       2.691956424870e+08       2.687486330918e+08       8.958287769726e+07       5.697627337930e-08       2.290558330277e+09       2.890224257501e-04       7.590553560062e-02 
       1.425369370735e+05       3.466850813869e-08       3.035388704251e+00       4.720002601853e+04       1.371975325639e+04       9.625334516607e-02       1.955585326323e+09       1.750406773202e+00       1.135797603671e+09       7.204237197956e+06       3.812336942906e+07       7.853639659215e+08       2.617879886405e+08       2.613532799305e+08       8.711775997683e+07       5.697627337930e-08       2.227842456150e+09       2.891756732318e-04       7.607205089137e-02 
       1.415460722885e+05       3.515390737606e-08       3.056527793435e+00       4.654939140787e+04       1.371973211730e+04       9.692699322906e-02       1.941987913787e+09       1.762582404520e+00       1.104543020889e+09       7.055036570460e+06       3.733382981719e+07       7.637525247566e+08       2.545841749188e+08       2.541614284099e+08       8.472047613665e+07       5.697627337930e-08       2.166845840443e+09       2.893293393264e-04       7.623979500910e-02 
       1.405620953472e+05       3.564609118241e-08       3.077813345750e+00       4.590774780917e+04       1.371971083175e+04       9.760535507462e-02       1.928485021780e+09       1.774842191373e+00       1.074148486288e+09       6.908925870907e+06       3.656064148045e+07       7.427357765616e+08       2.475785921872e+08       2.471674787095e+08       8.238915956982e+07       5.697627337930e-08       2.107521308910e+09       2.894834271044e-04       7.640877552136e-02 
       1.395849583698e+05       3.614515414570e-08       3.099246365542e+00       4.527497081843e+04       1.371968939873e+04       9.828846367474e-02       1.915075993258e+09       1.787186707993e+00       1.044590333639e+09       6.765841107742e+06       3.580346578843e+07       7.222973569749e+08       2.407657856583e+08       2.403659850997e+08       8.012199503322e+07       5.697627337930e-08       2.049822982610e+09       2.896379396587e-04       7.657900003605e-02 
       1.386146138094e+05       3.665119216756e-08       3.120827863906e+00       4.465093775409e+04       1.371966781723e+04       9.897635223188e-02       1.901760175746e+09       1.799616532423e+00       1.015845547943e+09       6.625719614645e+06       3.506197112363e+07       7.024213519359e+08       2.341404506453e+08       2.337516517023e+08       7.791721723411e+07       5.697627337930e-08       1.993706242320e+09       2.897928801047e-04       7.675047620150e-02 
       1.376510144496e+05       3.716430248144e-08       3.142558858717e+00       4.403552763314e+04       1.371964608624e+04       9.966905418055e-02       1.888536921306e+09       1.812132246550e+00       9.878917475079e+08       6.488500023098e+06       3.433583273622e+07       6.830922852946e+08       2.276974284315e+08       2.273193283670e+08       7.577310945567e+07       5.697627337930e-08       1.939127693929e+09       2.899482515806e-04       7.692321170664e-02 
       1.366941134023e+05       3.768458367099e-08       3.164440374687e+00       4.342862114761e+04       1.371962420472e+04       1.003666031890e-01       1.875405586502e+09       1.824734436122e+00       9.607071665231e+08       6.354122235496e+06       3.362473260180e+07       6.642951067610e+08       2.214317022537e+08       2.210640066610e+08       7.368800222033e+07       5.697627337930e-08       1.886045134782e+09       2.901040572476e-04       7.709721428108e-02 
       1.357438641053e+05       3.821213568870e-08       3.186473443398e+00       4.283010064138e+04       1.371960217165e+04       1.010690331607e-01       1.862365532370e+09       1.837423690775e+00       9.342706381126e+08       6.222527398837e+06       3.292835928218e+07       6.460151801874e+08       2.153383933958e+08       2.149808159695e+08       7.166027198983e+07       5.697627337930e-08       1.834417520950e+09       2.902603002898e-04       7.727249169521e-02 
       1.348002203200e+05       3.874705987481e-08       3.208659103355e+00       4.223985008729e+04       1.371957998599e+04       1.017763782362e-01       1.849416124390e+09       1.850200604058e+00       9.085615778536e+08       6.093657878938e+06       3.224640778888e+07       6.282382721715e+08       2.094127573905e+08       2.090650197036e+08       6.968833990120e+07       5.697627337930e-08       1.784204935396e+09       2.904169839147e-04       7.744905176037e-02 
       1.338631361294e+05       3.928945897643e-08       3.230998400022e+00       4.165775506458e+04       1.371955764670e+04       1.024886727946e-01       1.836556732452e+09       1.863065773457e+00       8.835599677490e+08       5.967457235203e+06       3.157857944965e+07       6.109505409748e+08       2.036501803249e+08       2.033120116120e+08       6.777067053732e+07       5.697627337930e-08       1.735368557021e+09       2.905741113531e-04       7.762690232892e-02 
       1.329325659353e+05       3.983943716700e-08       3.253492385871e+00       4.108370273666e+04       1.371953515271e+04       1.032059514554e-01       1.823786730825e+09       1.876019800416e+00       8.592463406413e+08       5.843870195896e+06       3.092458177763e+07       5.941385257446e+08       1.980461752482e+08       1.977173121945e+08       6.590577073150e+07       5.697627337930e-08       1.687870630554e+09       2.907316858596e-04       7.780605129436e-02 
       1.320084644570e+05       4.039710006594e-08       3.276142120425e+00       4.051758182913e+04       1.371951250298e+04       1.039282490798e-01       1.811105498129e+09       1.889063290370e+00       8.356017650548e+08       5.722842633939e+06       3.028412834324e+07       5.777891360338e+08       1.925963786779e+08       1.922765652145e+08       6.409218840483e+07       5.697627337930e-08       1.641674437280e+09       2.908897107124e-04       7.798650659143e-02 
       1.310907867281e+05       4.096255475863e-08       3.298948670310e+00       3.995928260820e+04       1.371948969643e+04       1.046556007729e-01       1.798512417303e+09       1.902196852762e+00       8.126078304555e+08       5.604321543207e+06       2.965693864877e+07       5.618896416074e+08       1.872965472025e+08       1.869855343067e+08       6.232851143556e+07       5.697627337930e-08       1.596744266562e+09       2.910481892136e-04       7.816827619625e-02 
       1.301794880951e+05       4.153590981658e-08       3.321913109290e+00       3.940869685929e+04       1.371946673199e+04       1.053880418851e-01       1.786006875575e+09       1.915421101069e+00       7.902466329160e+08       5.488255015311e+06       2.904273800549e+07       5.464276625315e+08       1.821425541772e+08       1.818400996789e+08       6.061336655962e+07       5.697627337930e-08       1.553045388147e+09       2.912071246895e-04       7.835136812638e-02 
       1.292745242147e+05       4.211727531799e-08       3.345036518316e+00       3.886571786604e+04       1.371944360858e+04       1.061256080137e-01       1.773588264433e+09       1.928736652833e+00       7.685007611751e+08       5.374592216866e+06       2.844125741338e+07       5.313911595334e+08       1.771303865111e+08       1.768362549040e+08       5.894541830134e+07       5.697627337930e-08       1.510544025243e+09       2.913665204907e-04       7.853579044098e-02 
       1.283758510519e+05       4.270676286850e-08       3.368319985577e+00       3.833024038955e+04       1.371942032511e+04       1.068683350051e-01       1.761255979595e+09       1.942144129679e+00       7.473532830816e+08       5.263283367227e+06       2.785223344334e+07       5.167684246279e+08       1.722561415426e+08       1.719701038009e+08       5.732336793364e+07       5.697627337930e-08       1.469207328321e+09       2.915263799922e-04       7.872155124087e-02 
       1.274834248778e+05       4.330448562226e-08       3.391764606540e+00       3.780216064790e+04       1.371939688049e+04       1.076162589559e-01       1.749009420980e+09       1.955644157345e+00       7.267877324099e+08       5.154279716689e+06       2.727540812174e+07       5.025480720011e+08       1.675160240004e+08       1.672378574004e+08       5.574595246682e+07       5.697627337930e-08       1.429003349650e+09       2.916867065937e-04       7.890865866865e-02 
       1.265972022676e+05       4.391055830328e-08       3.415371483999e+00       3.728137629598e+04       1.371937327361e+04       1.083694162150e-01       1.736847992678e+09       1.969237365707e+00       7.067880960393e+08       5.047533525136e+06       2.671052881753e+07       4.887190291451e+08       1.629063430484e+08       1.626358309954e+08       5.421194366514e+07       5.697627337930e-08       1.389901018523e+09       2.918475037196e-04       7.909712090880e-02 
       1.257171400981e+05       4.452509722709e-08       3.439141728126e+00       3.676778640559e+04       1.371934950337e+04       1.091278433857e-01       1.724771102920e+09       1.982924388801e+00       6.873388014863e+08       4.942998041131e+06       2.615734813154e+07       4.752705282368e+08       1.584235094123e+08       1.581604412716e+08       5.272014709055e+07       5.697627337930e-08       1.351870117167e+09       2.920087748194e-04       7.928694618779e-02 
       1.248431955462e+05       4.514822032263e-08       3.463076456503e+00       3.626129144584e+04       1.371932556864e+04       1.098915773266e-01       1.712778164053e+09       1.996705864855e+00       6.684247047787e+08       4.840627481443e+06       2.561562378816e+07       4.621920977541e+08       1.540640325847e+08       1.538082035178e+08       5.126940117259e+07       5.697627337930e-08       1.314881257320e+09       2.921705233678e-04       7.947814277415e-02 
       1.239753260861e+05       4.578004715456e-08       3.487176794191e+00       3.576179326375e+04       1.371930146830e+04       1.106606551543e-01       1.700868592508e+09       2.010582436308e+00       6.500310786649e+08       4.740377010997e+06       2.508511852921e+07       4.494735543220e+08       1.498245181073e+08       1.495757289122e+08       4.985857630405e+07       5.697627337930e-08       1.278905857439e+09       2.923327528647e-04       7.967071897860e-02 
       1.231134894879e+05       4.642069894576e-08       3.511443873758e+00       3.526919506521e+04       1.371927720122e+04       1.114351142444e-01       1.689041808771e+09       2.024554749844e+00       6.321436011467e+08       4.642202723234e+06       2.456560001004e+07       4.371049947840e+08       1.457016649280e+08       1.454597218842e+08       4.848657396139e+07       5.697627337930e-08       1.243916120548e+09       2.924954668358e-04       7.986468315412e-02 
       1.222576438151e+05       4.707029860017e-08       3.535878835339e+00       3.478340139616e+04       1.371925276626e+04       1.122149922341e-01       1.677297237360e+09       2.038623456410e+00       6.147483443277e+08       4.546061620887e+06       2.405684069779e+07       4.250767884915e+08       1.416922628305e+08       1.414569775482e+08       4.715232584942e+07       5.697627337930e-08       1.209885012686e+09       2.926586688323e-04       8.006004369606e-02 
       1.214077474229e+05       4.772897072599e-08       3.560482826679e+00       3.430431812398e+04       1.371922816227e+04       1.130003270232e-01       1.665634306790e+09       2.052789211249e+00       5.978317635692e+08       4.451911597143e+06       2.355861777172e+07       4.133795698044e+08       1.377931899348e+08       1.375643792084e+08       4.585479306947e+07       5.697627337930e-08       1.176786241951e+09       2.928223624314e-04       8.025680904222e-02 
       1.205637589558e+05       4.839684165911e-08       3.585257003180e+00       3.383185241925e+04       1.371920338809e+04       1.137911567768e-01       1.654052449551e+09       2.067052673921e+00       5.813806869436e+08       4.359711417211e+06       2.307071302561e+07       4.020042307998e+08       1.340014102666e+08       1.337788959316e+08       4.459296531054e+07       5.697627337930e-08       1.144594238118e+09       2.929865512364e-04       8.045498767295e-02 
       1.197256373458e+05       4.907403948697e-08       3.610202527954e+00       3.336591273768e+04       1.371917844257e+04       1.145875199263e-01       1.642551102076e+09       2.081414508334e+00       5.653823049786e+08       4.269420700256e+06       2.259291277224e+07       3.909419141796e+08       1.303139713932e+08       1.300975801879e+08       4.336586006262e+07       5.697627337930e-08       1.113284132819e+09       2.931512388770e-04       8.065458811121e-02 
       1.188933418104e+05       4.976069407264e-08       3.635320571870e+00       3.290640880230e+04       1.371915332453e+04       1.153894551719e-01       1.631129704716e+09       2.095875382771e+00       5.498241606836e+08       4.180999901715e+06       2.212500774977e+07       3.801840063742e+08       1.267280021247e+08       1.265175655550e+08       4.217252185166e+07       5.697627337930e-08       1.082831740264e+09       2.933164290092e-04       8.085561892270e-02 
       1.180668318507e+05       5.045693707925e-08       3.660612313599e+00       3.245325158593e+04       1.371912803278e+04       1.161970014841e-01       1.619787701713e+09       2.110435969911e+00       5.346941398504e+08       4.094410295981e+06       2.166679303010e+07       3.697221308361e+08       1.232407102787e+08       1.230360644870e+08       4.101202149567e+07       5.697627337930e-08       1.053213538500e+09       2.934821253159e-04       8.105808871591e-02 
       1.172460672492e+05       5.116290199486e-08       3.686078939671e+00       3.200635329384e+04       1.371910256616e+04       1.170101981059e-01       1.608524541173e+09       2.125096946863e+00       5.199804616204e+08       4.009613959440e+06       2.121806792911e+07       3.595481415174e+08       1.198493805058e+08       1.196503661436e+08       3.988345538119e+07       5.697627337930e-08       1.024406651170e+09       2.936483315065e-04       8.126200614222e-02 
       1.164310080679e+05       5.187872415748e-08       3.711721644519e+00       3.156562734671e+04       1.371907692345e+04       1.178290845542e-01       1.597339675036e+09       2.139858995190e+00       5.056716693125e+08       3.926573753865e+06       2.077863591881e+07       3.496541165272e+08       1.165513721757e+08       1.163578342792e+08       3.878594475975e+07       5.697627337930e-08       9.963888297916e+08       2.938150513179e-04       8.146737989598e-02 
       1.156216146467e+05       5.260454078063e-08       3.737541630528e+00       3.113098836381e+04       1.371905110347e+04       1.186537006224e-01       1.586232559055e+09       2.154722800935e+00       4.917566215020e+08       3.845253310145e+06       2.034830454119e+07       3.400323519636e+08       1.133441173212e+08       1.131559051909e+08       3.771863506363e+07       5.697627337930e-08       9.691384365078e+08       2.939822885140e-04       8.167421871457e-02 
       1.148178476009e+05       5.334049097907e-08       3.763540108092e+00       3.070235214635e+04       1.371902510499e+04       1.194840863817e-01       1.575202652762e+09       2.169689054653e+00       4.782244833458e+08       3.765617012366e+06       1.992688532403e+07       3.306753559149e+08       1.102251186383e+08       1.100420857215e+08       3.668069524051e+07       5.697627337930e-08       9.426344273186e+08       2.941500468862e-04       8.188253137848e-02 
       1.140196678197e+05       5.408671579503e-08       3.789718295659e+00       3.027963566116e+04       1.371899892680e+04       1.203202821834e-01       1.564249419451e+09       2.184758451432e+00       4.650647181466e+08       3.687629982203e+06       1.951419369827e+07       3.215758426265e+08       1.071919475422e+08       1.070139513190e+08       3.567131710634e+07       5.697627337930e-08       9.168563357726e+08       2.943183302536e-04       8.209232671143e-02 
       1.132270364641e+05       5.484335822469e-08       3.816077419779e+00       2.986275702452e+04       1.371897256768e+04       1.211623286608e-01       1.553372326143e+09       2.199931690928e+00       4.522670791480e+08       3.611258063652e+06       1.911004891724e+07       3.127267268282e+08       1.042422422761e+08       1.040691441484e+08       3.468971471615e+07       5.697627337930e-08       8.917842571056e+08       2.944871424632e-04       8.230361358036e-02 
       1.124399149653e+05       5.561056324508e-08       3.842618715165e+00       2.945163548626e+04       1.371894602638e+04       1.220102667309e-01       1.542570843565e+09       2.215209477387e+00       4.398216015569e+08       3.536467808070e+06       1.871427397744e+07       3.041211182170e+08       1.013737060723e+08       1.012053712560e+08       3.373512375198e+07       5.697627337930e-08       8.673988328154e+08       2.946564873899e-04       8.251640089558e-02 
       1.116582650223e+05       5.638847784133e-08       3.869343424736e+00       2.904619141404e+04       1.371891930167e+04       1.228641375970e-01       1.531844446125e+09       2.230592519677e+00       4.277185947841e+08       3.463226459519e+06       1.832669554109e+07       2.957523160924e+08       9.858410536414e+07       9.842040278369e+07       3.280680092790e+07       5.697627337930e-08       8.436812356608e+08       2.948263689370e-04       8.273069761079e-02 
       1.108820486005e+05       5.717725103427e-08       3.896252799670e+00       2.864634627789e+04       1.371889239230e+04       1.237239827498e-01       1.521192611881e+09       2.246081531313e+00       4.159486348993e+08       3.391501940432e+06       1.794714386017e+07       2.876138041393e+08       9.587126804642e+07       9.571207023342e+07       3.190402341114e+07       5.697627337930e-08       8.206131550726e+08       2.949967910363e-04       8.294651272316e-02 
       1.101112279298e+05       5.797703390845e-08       3.923348099457e+00       2.825202263493e+04       1.371886529700e+04       1.245898439703e-01       1.510614822522e+09       2.261677230489e+00       4.045025572934e+08       3.321262837554e+06       1.757545270206e+07       2.796992453536e+08       9.323308178453e+07       9.307826477813e+07       3.102608825938e+07       5.697627337930e-08       7.981767829647e+08       2.951677576481e-04       8.316385527339e-02 
       1.093457655025e+05       5.878797964049e-08       3.950630591953e+00       2.786314411434e+04       1.371883801451e+04       1.254617633312e-01       1.500110563339e+09       2.277380340102e+00       3.933714495424e+08       3.252478388189e+06       1.721145927679e+07       2.720024771088e+08       9.066749236961e+07       9.051693562003e+07       3.017231187334e+07       5.697627337930e-08       7.763547999362e+08       2.953392727618e-04       8.338273434577e-02 
       1.085856240716e+05       5.961024352787e-08       3.978101553426e+00       2.747963540246e+04       1.371881054354e+04       1.263397831992e-01       1.489679323202e+09       2.293191587785e+00       3.825466444684e+08       3.185118466726e+06       1.685500416571e+07       2.645175063573e+08       8.817250211909e+07       8.802608839379e+07       2.934202946460e+07       5.697627337930e-08       7.551303618519e+08       2.955113403957e-04       8.360315906826e-02 
       1.078307666492e+05       6.044398301805e-08       4.005762268620e+00       2.710142222821e+04       1.371878288283e+04       1.272239462371e-01       1.479320594532e+09       2.309111705932e+00       3.720197133910e+08       3.119153571448e+06       1.650593125169e+07       2.572385049637e+08       8.574616832123e+07       8.560378361362e+07       2.853459453787e+07       5.697627337930e-08       7.344870867915e+08       2.956839645975e-04       8.382513861250e-02 
       1.070811565043e+05       6.128935773805e-08       4.033614030797e+00       2.672843134861e+04       1.371875503107e+04       1.281142954057e-01       1.469033873280e+09       2.325141431730e+00       3.617824595643e+08       3.054554811608e+06       1.616408765071e+07       2.501598051676e+08       8.338660172254e+07       8.324813516319e+07       2.774937838773e+07       5.697627337930e-08       7.144090423575e+08       2.958571494445e-04       8.404868219391e-02 
       1.063367571613e+05       6.214652952437e-08       4.061658141794e+00       2.636059053458e+04       1.371872698696e+04       1.290108739659e-01       1.458818658901e+09       2.341281507187e+00       3.518269117949e+08       2.991293894775e+06       1.582932364495e+07       2.432758951701e+08       8.109196505669e+07       8.095730882702e+07       2.698576960901e+07       5.697627337930e-08       6.948807333317e+08       2.960308990435e-04       8.427379907173e-02 
       1.055975323982e+05       6.301566245337e-08       4.089895912080e+00       2.599782855685e+04       1.371869874919e+04       1.299137254810e-01       1.448674454328e+09       2.357532679160e+00       3.421453182353e+08       2.929343114449e+06       1.550149261719e+07       2.365814148420e+08       7.886047161401e+07       7.872952086236e+07       2.624317362079e+07       5.697627337930e-08       6.758870896714e+08       2.962052175315e-04       8.450049854904e-02 
       1.048634462449e+05       6.389692287206e-08       4.118328660807e+00       2.564007517216e+04       1.371867031644e+04       1.308228938185e-01       1.438600765950e+09       2.373895699384e+00       3.327301403482e+08       2.868675337920e+06       1.518045098662e+07       2.300711515509e+08       7.669038385031e+07       7.656303661025e+07       2.552101220342e+07       5.697627337930e-08       6.574134548339e+08       2.963801090755e-04       8.472878997286e-02 
       1.041344629811e+05       6.479047942922e-08       4.146957715862e+00       2.528726110957e+04       1.371864168738e+04       1.317384231524e-01       1.428597103588e+09       2.390371324505e+00       3.235740470365e+08       2.809263994389e+06       1.486605814593e+07       2.237400361019e+08       7.458001203396e+07       7.445616914494e+07       2.481872304831e+07       5.697627337930e-08       6.394455744236e+08       2.965555778728e-04       8.495868273413e-02 
       1.034105471350e+05       6.569650310708e-08       4.175784413927e+00       2.493931805703e+04       1.371861286068e+04       1.326603579654e-01       1.418662980470e+09       2.406960316107e+00       3.146699089356e+08       2.751083063332e+06       1.455817639974e+07       2.175831387908e+08       7.252771293025e+07       7.240727796037e+07       2.413575932012e+07       5.697627337930e-08       6.219695851498e+08       2.967316281516e-04       8.519018626780e-02 
       1.026916634812e+05       6.661516725334e-08       4.204810100526e+00       2.459617864807e+04       1.371858383500e+04       1.335887430508e-01       1.408797913206e+09       2.423663440740e+00       3.060107928619e+08       2.694107063098e+06       1.425667090432e+07       2.115956655658e+08       7.053188852192e+07       7.041476769284e+07       2.347158923095e+07       5.697627337930e-08       6.049720040880e+08       2.969082641706e-04       8.542331005285e-02 
       1.019777770394e+05       6.754664761363e-08       4.234036130092e+00       2.425777644873e+04       1.371855460897e+04       1.345236235150e-01       1.399001421770e+09       2.440481469953e+00       2.975899564147e+08       2.638311039757e+06       1.396140960850e+07       2.057729542947e+08       6.859098476488e+07       6.847708687881e+07       2.282569562627e+07       5.697627337930e-08       5.884397182364e+08       2.970854902198e-04       8.565806361233e-02 
       1.012688530721e+05       6.849112236444e-08       4.263463866009e+00       2.392404594461e+04       1.371852518123e+04       1.354650447795e-01       1.389273029469e+09       2.457415180326e+00       2.894008427260e+08       2.583670556165e+06       1.367226319584e+07       2.001104711347e+08       6.670349037823e+07       6.659272674692e+07       2.219757558231e+07       5.697627337930e-08       5.723599743596e+08       2.972633106203e-04       8.589445651338e-02 
       1.005648570837e+05       6.944877214648e-08       4.293094680677e+00       2.359492252818e+04       1.371849555042e+04       1.364130525830e-01       1.379612262927e+09       2.474465353492e+00       2.814370753558e+08       2.530161681266e+06       1.338910502801e+07       1.946038070025e+08       6.486793566749e+07       6.476022004318e+07       2.158674001439e+07       5.697627337930e-08       5.567203691107e+08       2.974417297247e-04       8.613249836728e-02 
       9.986575481812e+04       7.041978009852e-08       4.322929955566e+00       2.327034248620e+04       1.371846571514e+04       1.373676929838e-01       1.370018652055e+09       2.491632776176e+00       2.736924533264e+08       2.477760979606e+06       1.311181108935e+07       1.892486741409e+08       6.308289138031e+07       6.297813988854e+07       2.099271329618e+07       5.697627337930e-08       5.415088394249e+08       2.976207519175e-04       8.637219882946e-02 
       9.917151225745e+04       7.140433189161e-08       4.352971081267e+00       2.295024298733e+04       1.371843567402e+04       1.383290123618e-01       1.360491730034e+09       2.508918240221e+00       2.661609462952e+08       2.426445501076e+06       1.284025993248e+07       1.840409027807e+08       6.134696759355e+07       6.124509866792e+07       2.041503288931e+07       5.697627337930e-08       5.267136531773e+08       2.978003816150e-04       8.661356759954e-02 
       9.848209562029e+04       7.240261576387e-08       4.383219457555e+00       2.263456206993e+04       1.371840542564e+04       1.392970574212e-01       1.351031033291e+09       2.526322542621e+00       2.588366898581e+08       2.376192770854e+06       1.257433262520e+07       1.789764378934e+08       5.965881263113e+07       5.955974694972e+07       1.985324898324e+07       5.697627337930e-08       5.123234000973e+08       2.979806232656e-04       8.685661442133e-02 
       9.779747136005e+04       7.341482255570e-08       4.413676493446e+00       2.232323863000e+04       1.371837496860e+04       1.402718751922e-01       1.341636101473e+09       2.543846485548e+00       2.517139809844e+08       2.326980779565e+06       1.231391269833e+07       1.740513360345e+08       5.801711201151e+07       5.792077243516e+07       1.930692414505e+07       5.697627337930e-08       4.983269829320e+08       2.981614813503e-04       8.710134908287e-02 
       9.711760616332e+04       7.444114574542e-08       4.444343607249e+00       2.201621240934e+04       1.371834430149e+04       1.412535130335e-01       1.332306477429e+09       2.561490876388e+00       2.447872735757e+08       2.278787973645e+06       1.205888609476e+07       1.692617622727e+08       5.642058742423e+07       5.632689893644e+07       1.877563297881e+07       5.697627337930e-08       4.847136088532e+08       2.983429603828e-04       8.734778141643e-02 
       9.644246694829e+04       7.548178148550e-08       4.475222226627e+00       2.171342398379e+04       1.371831342287e+04       1.422420186349e-01       1.323041707185e+09       2.579256527768e+00       2.380511741475e+08       2.231593245895e+06       1.180914111945e+07       1.646039872037e+08       5.486799573457e+07       5.477688538313e+07       1.825896179438e+07       5.697627337930e-08       4.714727810996e+08       2.985250649094e-04       8.759592129853e-02 
       9.577202086309e+04       7.653692863917e-08       4.506313788655e+00       2.141481475169e+04       1.371828233131e+04       1.432374400189e-01       1.313841339922e+09       2.597144257588e+00       2.315004376299e+08       2.185375926241e+06       1.156456839055e+07       1.600743840469e+08       5.335812801562e+07       5.326952485580e+07       1.775650828527e+07       5.697627337930e-08       4.585942908494e+08       2.987077995098e-04       8.784577864993e-02 
       9.510623528422e+04       7.760678881763e-08       4.537619739878e+00       2.112032692255e+04       1.371825102536e+04       1.442398255439e-01       1.304704927957e+09       2.615154889056e+00       2.251299632838e+08       2.140115772681e+06       1.132506079145e+07       1.556694258210e+08       5.188980860699e+07       5.180364364626e+07       1.726788121542e+07       5.697627337930e-08       4.460682093152e+08       2.988911687970e-04       8.809736343568e-02 
       9.444507781496e+04       7.869156641766e-08       4.569141536365e+00       2.082990350571e+04       1.371821950356e+04       1.452492239057e-01       1.295632026716e+09       2.633289250714e+00       2.189347907290e+08       2.095792962418e+06       1.109051342393e+07       1.513856825981e+08       5.046189419937e+07       5.037810034372e+07       1.679270011457e+07       5.697627337930e-08       4.338848800571e+08       2.990751774175e-04       8.835068566508e-02 
       9.378851628381e+04       7.979146865982e-08       4.600880643775e+00       2.054348829937e+04       1.371818776445e+04       1.462656841405e-01       1.286622194719e+09       2.651548176474e+00       2.129100960818e+08       2.052388083181e+06       1.086082356215e+07       1.472198188331e+08       4.907327294435e+07       4.899178494603e+07       1.633059498201e+07       5.697627337930e-08       4.220349115062e+08       2.992598300517e-04       8.860575539166e-02 
       9.313651874287e+04       8.090670562714e-08       4.632838537411e+00       2.026102587959e+04       1.371815580656e+04       1.472892556268e-01       1.277674993551e+09       2.669932505646e+00       2.070511881995e+08       2.009882124720e+06       1.063589060772e+07       1.431685907661e+08       4.772286358868e+07       4.764361799542e+07       1.588120599847e+07       5.697627337930e-08       4.105091696934e+08       2.994451314143e-04       8.886258271326e-02 
       9.248905346633e+04       8.203749030432e-08       4.665016702282e+00       1.998246158957e+04       1.371812362840e+04       1.483199880881e-01       1.268789987848e+09       2.688443082974e+00       2.013535050273e+08       1.968256470483e+06       1.041561604561e+07       1.392288438972e+08       4.640961463241e+07       4.633254973797e+07       1.544418324599e+07       5.697627337930e-08       3.992987711786e+08       2.996310862539e-04       8.912117777194e-02 
       9.184608894895e+04       8.318403861747e-08       4.697416633158e+00       1.970774152899e+04       1.371809122846e+04       1.493579315953e-01       1.259966745271e+09       2.707080758667e+00       1.958126100463e+08       1.927492889463e+06       1.019990340098e+07       1.353975105303e+08       4.513250351011e+07       4.505755930628e+07       1.501918643543e+07       5.697627337930e-08       3.883950761734e+08       2.998176993542e-04       8.938155075399e-02 
       9.120759390445e+04       8.434656947438e-08       4.730039834640e+00       1.943681254355e+04       1.371805860526e+04       1.504031365688e-01       1.251204836485e+09       2.725846388427e+00       1.904241888193e+08       1.887573528210e+06       9.988658196999e+06       1.316716073842e+08       4.389053579472e+07       4.381765392456e+07       1.460588464152e+07       5.697627337930e-08       3.777896818532e+08       3.000049755334e-04       8.964371188993e-02 
       9.057353726406e+04       8.552530480540e-08       4.762887821207e+00       1.916962221466e+04       1.371802575728e+04       1.514556537814e-01       1.242503835142e+09       2.744740833488e+00       1.851840456309e+08       1.848480903016e+06       9.781787913404e+06       1.280482332697e+08       4.268274442323e+07       4.261186813565e+07       1.420395604522e+07       5.697627337930e-08       3.674744158526e+08       3.001929196449e-04       8.990767145450e-02 
       8.994388817497e+04       8.672046960472e-08       4.795962117287e+00       1.890611884919e+04       1.371799268298e+04       1.525155343603e-01       1.233863317856e+09       2.763764960644e+00       1.800881002212e+08       1.810197892255e+06       9.579201946007e+06       1.245245668311e+08       4.150818894370e+07       4.143926304926e+07       1.381308768309e+07       5.697627337930e-08       3.574413299398e+08       3.003815365775e-04       9.017343976658e-02 
       8.931861599883e+04       8.793229197239e-08       4.829264257311e+00       1.864625146952e+04       1.371795938084e+04       1.535828297898e-01       1.225282864184e+09       2.782919642284e+00       1.751323846085e+08       1.772707728886e+06       9.380811567009e+06       1.210978643491e+08       4.036595478302e+07       4.029892561097e+07       1.343297520366e+07       5.697627337930e-08       3.476826938644e+08       3.005708312554e-04       9.044102718925e-02 
       8.869769031029e+04       8.916100315677e-08       4.862795785779e+00       1.838996980352e+04       1.371792584931e+04       1.546575919140e-01       1.216762056608e+09       2.802205756424e+00       1.703130399996e+08       1.735993993107e+06       9.186529886139e+06       1.177654576043e+08       3.925515253477e+07       3.918996789124e+07       1.306332263041e+07       5.697627337930e-08       3.381909893744e+08       3.007608086389e-04       9.071044412968e-02 
       8.808108089548e+04       9.040683759763e-08       4.896558257322e+00       1.813722427489e+04       1.371789208684e+04       1.557398729387e-01       1.208300480509e+09       2.821624186740e+00       1.656263137856e+08       1.700040605169e+06       8.996271812602e+06       1.145247518001e+08       3.817491726670e+07       3.811152639408e+07       1.270384213136e+07       5.697627337930e-08       3.289589043975e+08       3.009514737244e-04       9.098170103914e-02 
