#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ddec[0]         19:theta_ddec[0]         20:shear_ddec[0]         21:cs2_ddec[0]        
       2.699602906540e+02       9.059751194636e-04      -1.441085954558e+00       7.273103001346e-05       1.993302135458e-04       2.756327449370e-04       4.239830845416e-07       5.512745088979e-05      -1.080814959665e+00       7.275651139756e-05       6.010168693588e-01       6.431152204748e-01      -1.441050988904e+00       7.232858048380e-05       2.698030792104e-03      -1.080836084639e+00       7.301838629476e-05      -1.441071576831e+00       7.255967104664e-05       1.184098682222e-04       3.333333333333e-01 
       2.713031600000e+02       9.119073388132e-04      -1.441755505054e+00       7.305622066133e-05       2.102535500452e-04       2.840427073119e-04       4.591437834174e-07       5.680955969882e-05      -1.081317158070e+00       7.308368343554e-05       6.008533973477e-01       6.429804617400e-01      -1.441719813669e+00       7.264801966048e-05       2.723902733497e-03      -1.081338636174e+00       7.334773258178e-05      -1.441740818473e+00       7.288258433069e-05       1.189513536991e-04       3.333333333333e-01 
       2.726460293460e+02       9.178536708239e-04      -1.442419944638e+00       7.338093553309e-05       2.216718893807e-04       2.924529771686e-04       4.966288503213e-07       5.849174319556e-05      -1.081815526046e+00       7.341052093768e-05       6.006856721524e-01       6.428471261900e-01      -1.442383517219e+00       7.296697792997e-05       2.749887718533e-03      -1.081837360162e+00       7.367668892978e-05      -1.442404945144e+00       7.320505065859e-05       1.194921262915e-04       3.333333333333e-01 
       2.739888986919e+02       9.238141154956e-04      -1.443079235638e+00       7.370516727348e-05       2.335935642373e-04       3.008454915045e-04       5.365135132087e-07       6.017038994463e-05      -1.082310035533e+00       7.373702363198e-05       6.005137979297e-01       6.427152230280e-01      -1.443042061875e+00       7.328545122249e-05       2.775985562261e-03      -1.082332228468e+00       7.400525162827e-05      -1.443063919229e+00       7.352706611106e-05       1.200321791425e-04       3.333333333333e-01 
       2.753317680379e+02       9.297886728284e-04      -1.443733344412e+00       7.402890867210e-05       2.460258365016e-04       3.092023786005e-04       5.788677540134e-07       6.184192682312e-05      -1.082800661504e+00       7.406319134498e-05       6.003378973893e-01       6.425847604466e-01      -1.443695413997e+00       7.360343563814e-05       2.802196078242e-03      -1.082823215982e+00       7.433341713604e-05      -1.443717707147e+00       7.384862693846e-05       1.205715054831e-04       3.333333333333e-01 
       2.769186226321e+02       9.368669362244e-04      -1.444499581113e+00       7.441082899517e-05       2.613834262106e-04       3.190077573627e-04       6.321879694964e-07       6.380321283117e-05      -1.083375395842e+00       7.444818856640e-05       6.001250403763e-01       6.424324600154e-01      -1.444460743288e+00       7.397855941460e-05       2.833313751683e-03      -1.083398380948e+00       7.472069047860e-05      -1.444483559749e+00       7.422802127907e-05       1.212078764691e-04       3.333333333333e-01 
       2.785054772263e+02       9.439649063998e-04      -1.445258500320e+00       7.479204361360e-05       2.774705659581e-04       3.287108799285e-04       6.891400894296e-07       6.574407332278e-05      -1.083944647129e+00       7.483271790353e-05       5.999070222608e-01       6.422821907890e-01      -1.445218740716e+00       7.435298959802e-05       2.864588184853e-03      -1.083968066398e+00       7.510739934732e-05      -1.445242089570e+00       7.460677031199e-05       1.218432131258e-04       3.333333333333e-01 
       2.800923318205e+02       9.510825833548e-04      -1.446010071416e+00       7.517254187064e-05       2.942929588833e-04       3.382849467586e-04       7.498046612846e-07       6.765915066643e-05      -1.084508392789e+00       7.521677949540e-05       5.996841389531e-01       6.421339600453e-01      -1.445969375697e+00       7.472672088754e-05       2.896019062947e-03      -1.084532249600e+00       7.549353902978e-05      -1.445993266127e+00       7.498486898295e-05       1.224775052235e-04       3.333333333333e-01 
       2.816791864147e+02       9.582199670893e-04      -1.446754274263e+00       7.555231375309e-05       3.118539416063e-04       3.477046861774e-04       8.142477249203e-07       6.954339287891e-05      -1.085066618120e+00       7.560037361978e-05       5.994567160506e-01       6.419877724376e-01      -1.446712628133e+00       7.509974849376e-05       2.927606068902e-03      -1.085090915688e+00       7.587910532374e-05      -1.446737069425e+00       7.536231274852e-05       1.231107430177e-04       3.333333333333e-01 
       2.832660410088e+02       9.653770576033e-04      -1.447491099675e+00       7.593134997970e-05       3.301544797134e-04       3.569466040157e-04       8.825201446105e-07       7.139210354173e-05      -1.085619316653e+00       7.598350067495e-05       5.992251060387e-01       6.418436298752e-01      -1.447448488894e+00       7.547206817761e-05       2.959348883638e-03      -1.085644058019e+00       7.626409457607e-05      -1.447473490438e+00       7.573909761511e-05       1.237429173604e-04       3.333333333333e-01 
       2.848528956030e+02       9.725538548969e-04      -1.448220549779e+00       7.630964208203e-05       3.491931931720e-04       3.659891955006e-04       9.546571747452e-07       7.320098416622e-05      -1.086166490415e+00       7.636616116037e-05       5.989896851618e-01       6.417015314350e-01      -1.448176960170e+00       7.584367628322e-05       2.991247186314e-03      -1.086191678446e+00       7.664850371560e-05      -1.448202531462e+00       7.611522017172e-05       1.243740197905e-04       3.333333333333e-01 
       2.864397501972e+02       9.797503589700e-04      -1.448942638258e+00       7.668718247723e-05       3.689664118097e-04       3.748131154206e-04       1.030678270640e-06       7.496616821285e-05      -1.086708150117e+00       7.674835565828e-05       5.987508499994e-01       6.415614733008e-01      -1.448898055717e+00       7.621456976539e-05       3.023300654579e-03      -1.086733787495e+00       7.703233028060e-05      -1.448924206360e+00       7.649067761752e-05       1.250040425954e-04       3.333333333333e-01 
       2.882940776410e+02       9.881848416365e-04      -1.449777143443e+00       7.712739793112e-05       3.929951778156e-04       3.848245896206e-04       1.124438500792e-06       7.696898174040e-05      -1.087334147765e+00       7.719438139976e-05       5.984679861456e-01       6.414003841578e-01      -1.449731382848e+00       7.664707054941e-05       3.060953074392e-03      -1.087360313379e+00       7.748011217809e-05      -1.449758222769e+00       7.692857470726e-05       1.257388817723e-04       3.333333333333e-01 
       2.901484050848e+02       9.966462343367e-04      -1.450601697006e+00       7.756656933579e-05       4.180058287731e-04       3.944911517450e-04       1.223486172423e-06       7.890287187271e-05      -1.087952692850e+00       7.763977312489e-05       5.981817049789e-01       6.412420546992e-01      -1.450554739359e+00       7.707858979268e-05       3.098816416182e-03      -1.087979389802e+00       7.792709457243e-05      -1.450582282052e+00       7.736555858612e-05       1.264722281653e-04       3.333333333333e-01 
       2.920027325286e+02       1.005134537071e-03      -1.451416378249e+00       7.800468961933e-05       4.439817561401e-04       4.037941862934e-04       1.327772810732e-06       8.076411953769e-05      -1.088563845615e+00       7.808453186303e-05       5.978927041370e-01       6.410864644519e-01      -1.451368204713e+00       7.750912582125e-05       3.136890160754e-03      -1.088591076702e+00       7.837327671438e-05      -1.451396463798e+00       7.780162796845e-05       1.272040737670e-04       3.333333333333e-01 
       2.938570599724e+02       1.013649749839e-03      -1.452221287092e+00       7.844175367748e-05       4.709030696860e-04       4.127195480585e-04       1.437223875435e-06       8.254989967759e-05      -1.089167681783e+00       7.852865868035e-05       5.976016887267e-01       6.409335877846e-01      -1.452171879004e+00       7.793867815828e-05       3.175173788255e-03      -1.089195449487e+00       7.881865904948e-05      -1.452200868206e+00       7.823678276523e-05       1.279344122110e-04       3.333333333333e-01 
       2.957113874162e+02       1.022191872640e-03      -1.453016549062e+00       7.887775873626e-05       4.987469669821e-04       4.212574498901e-04       1.551740764644e-06       8.425825877403e-05      -1.089764296291e+00       7.897215501364e-05       5.973093620486e-01       6.407833926615e-01      -1.452965887944e+00       7.836724785206e-05       3.213666778758e-03      -1.089792602785e+00       7.926324354620e-05      -1.452995621157e+00       7.867102440991e-05       1.286632393069e-04       3.333333333333e-01 
       2.975657148601e+02       1.030760905476e-03      -1.453802312927e+00       7.931270427193e-05       5.274881261319e-04       4.294022717690e-04       1.671203134742e-06       8.588807663742e-05      -1.090353801509e+00       7.941502259779e-05       5.970164183702e-01       6.406358412360e-01      -1.453750380493e+00       7.879483737719e-05       3.252368612981e-03      -1.090382648657e+00       7.970703359700e-05      -1.453780871833e+00       7.910435575986e-05       1.293905531235e-04       3.333333333333e-01 
       2.994200423039e+02       1.039356848345e-03      -1.454578746491e+00       7.974659179613e-05       5.570991152649e-04       4.371522976899e-04       1.795471490523e-06       8.743901376081e-05      -1.090936324092e+00       7.985726330726e-05       5.967235365823e-01       6.404908909025e-01      -1.454525524654e+00       7.922145042117e-05       3.291278772998e-03      -1.090965713453e+00       8.015003380507e-05      -1.454556788464e+00       7.953678088406e-05       1.301163538552e-04       3.333333333333e-01 
       3.014588796275e+02       1.048839167123e-03      -1.455421881899e+00       8.022243471017e-05       5.906256538892e-04       4.452201167399e-04       1.937465627719e-06       8.905369702356e-05      -1.091568911070e+00       8.034278643220e-05       5.964023683917e-01       6.403344655927e-01      -1.455367221727e+00       7.968939074683e-05       3.334300419262e-03      -1.091598898039e+00       8.063620836358e-05      -1.455399351588e+00       8.001119315117e-05       1.309126290308e-04       3.333333333333e-01 
       3.034977169511e+02       1.058354017586e-03      -1.456254211555e+00       8.069700883967e-05       6.251280119947e-04       4.528199490047e-04       2.084855110842e-06       9.057488656995e-05      -1.092193413996e+00       8.082755599365e-05       5.960829084004e-01       6.401810646782e-01      -1.456198091703e+00       8.015616325541e-05       3.377572605184e-03      -1.092223999709e+00       8.112144304843e-05      -1.456231105231e+00       8.048452350589e-05       1.317070813706e-04       3.333333333333e-01 
       3.055365542748e+02       1.067901399732e-03      -1.457076028594e+00       8.117032411908e-05       6.605644553035e-04       4.599628564929e-04       2.237398762215e-06       9.200479906055e-05      -1.092810053766e+00       8.131157550672e-05       5.957659437267e-01       6.400306140161e-01      -1.457018427990e+00       8.062177759047e-05       3.421094652313e-03      -1.092841238989e+00       8.160574871101e-05      -1.457052343133e+00       8.095678209391e-05       1.324997191493e-04       3.333333333333e-01 
       3.075753915984e+02       1.077481313562e-03      -1.457887644416e+00       8.164239282156e-05       6.968925934433e-04       4.666633639400e-04       2.394844560432e-06       9.334634344003e-05      -1.093419064959e+00       8.179484888533e-05       5.954522082345e-01       6.398830349047e-01      -1.457828542262e+00       8.108624477237e-05       3.464865887484e-03      -1.093450850099e+00       8.208913757635e-05      -1.457863377299e+00       8.142798043607e-05       1.332905534897e-04       3.333333333333e-01 
       3.096142289220e+02       1.087093759076e-03      -1.458689370113e+00       8.211322835138e-05       7.340699273403e-04       4.729388213231e-04       2.556933824278e-06       9.460299343205e-05      -1.094020681905e+00       8.227737952674e-05       5.951423815215e-01       6.397382487285e-01      -1.458628745877e+00       8.154957609557e-05       3.508885643457e-03      -1.094053067032e+00       8.257162214038e-05      -1.458664519174e+00       8.189813033278e-05       1.340795966953e-04       3.333333333333e-01 
       3.116530662457e+02       1.096738736274e-03      -1.459481539278e+00       8.258284653980e-05       7.720543427654e-04       4.788087850336e-04       2.723405084444e-06       9.577866377093e-05      -1.094615155786e+00       8.275917192953e-05       5.948370801590e-01       6.395961712565e-01      -1.459419372689e+00       8.201178454502e-05       3.553153259390e-03      -1.094648140649e+00       8.305321658643e-05      -1.459456102830e+00       8.236724526976e-05       1.348668640837e-04       3.333333333333e-01 
       3.136919035693e+02       1.106416245156e-03      -1.460264506359e+00       8.305126546067e-05       8.108045449285e-04       4.842944311523e-04       2.893997583236e-06       9.687759285894e-05      -1.095202753405e+00       8.324023183217e-05       5.945368556815e-01       6.394567130552e-01      -1.460200777399e+00       8.247288473748e-05       3.597668081559e-03      -1.095236337453e+00       8.353393672650e-05      -1.460238483340e+00       8.283534035875e-05       1.356523740527e-04       3.333333333333e-01 
       3.163322041363e+02       1.118996991410e-03      -1.461265352237e+00       8.365611808257e-05       8.620588600637e-04       4.908636566883e-04       3.120620883311e-06       9.819395522825e-05      -1.095953909075e+00       8.386212683650e-05       5.941564014959e-01       6.392798613291e-01      -1.461199570647e+00       8.306838833493e-05       3.655681211887e-03      -1.095988267802e+00       8.415519781700e-05      -1.461238568756e+00       8.344003455897e-05       1.366670325587e-04       3.333333333333e-01 
       3.189725047032e+02       1.131632294369e-03      -1.462252138016e+00       8.425903480679e-05       9.144470535153e-04       4.968753548895e-04       3.353184052725e-06       9.939902777713e-05      -1.096694565642e+00       8.448281747395e-05       5.937861865422e-01       6.391070561034e-01      -1.462184271128e+00       8.366209253108e-05       3.714106450109e-03      -1.096729697106e+00       8.477505643039e-05      -1.462224594014e+00       8.404307953570e-05       1.376788242953e-04       3.333333333333e-01 
       3.216128052701e+02       1.144322154033e-03      -1.463225649321e+00       8.486006140803e-05       9.678909543746e-04       5.023792624809e-04       3.591171548577e-06       1.005027629098e-04      -1.097425314214e+00       8.510231985204e-05       5.934269491266e-01       6.389380992883e-01      -1.463155664928e+00       8.425403296216e-05       3.772942437602e-03      -1.097461215983e+00       8.539355077606e-05      -1.463197345646e+00       8.464451199986e-05       1.386878007460e-04       3.333333333333e-01 
       3.242531058370e+02       1.157066570402e-03      -1.464186691600e+00       8.545924637868e-05       1.022318043679e-03       5.074240092802e-04       3.834098947351e-06       1.015148910463e-04      -1.098146760693e+00       8.572065329587e-05       5.930792619409e-01       6.387727878792e-01      -1.464114557923e+00       8.484424769524e-05       3.832187840828e-03      -1.098183429896e+00       8.601072148588e-05      -1.464157630315e+00       8.524437107905e-05       1.396940190331e-04       3.333333333333e-01 
       3.268934064040e+02       1.169865543476e-03      -1.465136032220e+00       8.605663691746e-05       1.077661811362e-03       5.120561245543e-04       4.081516761976e-06       1.024447219558e-04      -1.098859482342e+00       8.633783707147e-05       5.927435548835e-01       6.386109284346e-01      -1.465061717868e+00       8.543277355787e-05       3.891841351935e-03      -1.098896915727e+00       8.662660794398e-05      -1.465106215993e+00       8.584269467439e-05       1.406975361155e-04       3.333333333333e-01 
       3.295337069709e+02       1.182719073255e-03      -1.466074464697e+00       8.665228276703e-05       1.133861910419e-03       5.163192948308e-04       4.333012675538e-06       1.033009963814e-04      -1.099564075966e+00       8.695389474031e-05       5.924201129068e-01       6.384523210182e-01      -1.465997938633e+00       8.601965023606e-05       3.951901689442e-03      -1.099602269950e+00       8.724125238488e-05      -1.466043897387e+00       8.643952352319e-05       1.416984148048e-04       3.333333333333e-01 
       3.321740075378e+02       1.195627159739e-03      -1.467002735204e+00       8.724623135646e-05       1.190864101347e-03       5.202539006054e-04       4.588212138242e-06       1.040917934459e-04      -1.100261102796e+00       8.756884954516e-05       5.921091058125e-01       6.382967775716e-01      -1.466923966713e+00       8.660491557555e-05       4.012367598340e-03      -1.100300053515e+00       8.785469519484e-05      -1.466971421323e+00       8.703489653386e-05       1.426967168624e-04       3.333333333333e-01 
       3.354052872244e+02       1.211498706879e-03      -1.468126028612e+00       8.797088328934e-05       1.261646317207e-03       5.246756856963e-04       4.905081995001e-06       1.049812183201e-04      -1.101104657886e+00       8.831998630045e-05       5.917454884503e-01       6.381103170217e-01      -1.468044474386e+00       8.731904450077e-05       4.086917711299e-03      -1.101144529111e+00       8.860386979193e-05      -1.468093808522e+00       8.776160867263e-05       1.439150568082e-04       3.333333333333e-01 
       3.386365669109e+02       1.227451966895e-03      -1.469236497923e+00       8.869314822370e-05       1.333480371438e-03       5.287205147843e-04       5.226448798838e-06       1.057956130559e-04      -1.101938681819e+00       8.906955773794e-05       5.914005102384e-01       6.379278417204e-01      -1.469152112847e+00       8.803088663870e-05       4.162071234914e-03      -1.101979467045e+00       8.935137966520e-05      -1.469203381244e+00       8.848627042018e-05       1.451297516025e-04       3.333333333333e-01 
       3.418678465974e+02       1.243486939788e-03      -1.470335384029e+00       8.941310746867e-05       1.406300156483e-03       5.324407096686e-04       5.551839218898e-06       1.065454457717e-04      -1.102764107870e+00       8.981761494132e-05       5.910739317905e-01       6.377490389184e-01      -1.470248123388e+00       8.874051004159e-05       4.237826027439e-03      -1.102805800303e+00       9.009729747639e-05      -1.470301381834e+00       8.920895174114e-05       1.463409190207e-04       3.333333333333e-01 
       3.450991262840e+02       1.259603625557e-03      -1.471423869701e+00       9.013083905943e-05       1.480049571850e-03       5.358812781302e-04       5.880845764021e-06       1.072397213464e-04      -1.103581825632e+00       9.056421093363e-05       5.907653810357e-01       6.375736104816e-01      -1.471333689132e+00       8.944798126939e-05       4.314180003675e-03      -1.103624418258e+00       9.084169437817e-05      -1.471388994424e+00       8.992972110132e-05       1.475486757768e-04       3.333333333333e-01 
       3.483304059705e+02       1.275802024202e-03      -1.472503061068e+00       9.084641670513e-05       1.554681262407e-03       5.390805488761e-04       6.213119271594e-06       1.078861084972e-04      -1.104392667143e+00       9.130939870227e-05       5.904743882711e-01       6.374012775189e-01      -1.472409916510e+00       9.015336407538e-05       4.391131132973e-03      -1.104436152782e+00       9.158463870005e-05      -1.472467326442e+00       9.064864415267e-05       1.487531364021e-04       3.333333333333e-01 
       3.515616856571e+02       1.292082135724e-03      -1.473573971090e+00       9.155990885072e-05       1.630155397758e-03       5.420708988975e-04       6.548361428043e-06       1.084910853242e-04      -1.105197394506e+00       9.205322928402e-05       5.902004167046e-01       6.372317845069e-01      -1.473477818744e+00       9.085671816565e-05       4.468677436091e-03      -1.105241765854e+00       9.232619470815e-05      -1.473537392132e+00       9.136578249194e-05       1.499544116632e-04       3.333333333333e-01 
       3.547929653436e+02       1.308443960123e-03      -1.474637537350e+00       9.227137961265e-05       1.706438483233e-03       5.448795944324e-04       6.886317224575e-06       1.090601075576e-04      -1.105996713236e+00       9.279575261643e-05       5.899428809386e-01       6.370648948385e-01      -1.474538333646e+00       9.155810012136e-05       4.546816982170e-03      -1.106041962909e+00       9.306642352774e-05      -1.474600130365e+00       9.208119458225e-05       1.511526078435e-04       3.333333333333e-01 
       3.582603832433e+02       1.326092376177e-03      -1.475771694040e+00       9.303266651199e-05       1.789163954704e-03       5.477176098862e-04       7.251740300548e-06       1.096359471936e-04      -1.106849207868e+00       9.359114409900e-05       5.896840916825e-01       6.368884436401e-01      -1.475669167753e+00       9.230860880987e-05       4.631324588881e-03      -1.106895391783e+00       9.385934048976e-05      -1.475733418182e+00       9.284703434037e-05       1.524350594692e-04       3.333333333333e-01 
       3.617278011429e+02       1.343834884464e-03      -1.476899533237e+00       9.379177283282e-05       1.872759133027e-03       5.503966868651e-04       7.619805510293e-06       1.101804377453e-04      -1.107697084030e+00       9.438515781185e-05       5.894426972367e-01       6.367144504482e-01      -1.476793634639e+00       9.305698092940e-05       4.716510878803e-03      -1.107744193594e+00       9.465087432710e-05      -1.476860410339e+00       9.361102513047e-05       1.537142086622e-04       3.333333333333e-01 
       3.651952190425e+02       1.361671484984e-03      -1.478022060463e+00       9.454876897145e-05       1.957199449473e-03       5.529366044259e-04       7.990315650113e-06       1.106975375083e-04      -1.108541098635e+00       9.517785900529e-05       5.892178821805e-01       6.365426614038e-01      -1.477912740022e+00       9.380328219310e-05       4.802373645941e-03      -1.108589125251e+00       9.544109630867e-05      -1.477982113900e+00       9.437323496333e-05       1.549901768753e-04       3.333333333333e-01 
       3.686626369422e+02       1.379602177737e-03      -1.479140084789e+00       9.530371424279e-05       2.042464244266e-03       5.553537854393e-04       8.363101819233e-06       1.111905334040e-04      -1.109381861242e+00       9.596930085638e-05       5.890088649193e-01       6.363728718350e-01      -1.479027293139e+00       9.454756700853e-05       4.888910737021e-03      -1.109430796325e+00       9.623006637803e-05      -1.479099339436e+00       9.513372053588e-05       1.562630769637e-04       3.333333333333e-01 
       3.721300548418e+02       1.397626962722e-03      -1.480254263608e+00       9.605665919852e-05       2.128535985621e-03       5.576619804809e-04       8.738018089613e-06       1.116621777759e-04      -1.110219867631e+00       9.675952736462e-05       5.888148969705e-01       6.362049150514e-01      -1.480137951534e+00       9.528988097337e-05       4.976120042092e-03      -1.110269702632e+00       9.701783564947e-05      -1.480212745821e+00       9.589252972665e-05       1.575330094112e-04       3.333333333333e-01 
       3.755974727414e+02       1.415745839941e-03      -1.481365305677e+00       9.680765718305e-05       2.215399637964e-03       5.598728302922e-04       9.114937207627e-06       1.121148008957e-04      -1.111055652090e+00       9.754859012160e-05       5.886352199495e-01       6.360386115818e-01      -1.481245424093e+00       9.603027420370e-05       5.063999493669e-03      -1.111106378518e+00       9.780445973651e-05      -1.481323043282e+00       9.664971492388e-05       1.588000675739e-04       3.333333333333e-01 
       3.790648906411e+02       1.433958809394e-03      -1.482474067463e+00       9.755677018231e-05       2.303042217239e-03       5.619962347919e-04       9.493747547438e-06       1.125503847769e-04      -1.111889859687e+00       9.833655663812e-05       5.884690465975e-01       6.358737450969e-01      -1.482350567400e+00       9.676880803150e-05       5.152547075183e-03      -1.111941469119e+00       9.859000544973e-05      -1.482431089769e+00       9.740533972267e-05       1.600643481880e-04       3.333333333333e-01 
       3.831905811043e+02       1.455752005515e-03      -1.483791184669e+00       9.844570869029e-05       2.408322666250e-03       5.644202771380e-04       9.946802195549e-06       1.130487548207e-04      -1.112881011847e+00       9.927275386739e-05       5.882879328572e-01       6.356792403470e-01      -1.483663315534e+00       9.764518938437e-05       5.258772691685e-03      -1.112933661036e+00       9.952334874504e-05      -1.483747396298e+00       9.830244934059e-05       1.615651577189e-04       3.333333333333e-01 
       3.873162715675e+02       1.477678410980e-03      -1.485106742303e+00       9.933211400256e-05       2.514673725344e-03       5.667440552308e-04       1.040225132226e-05       1.135277147327e-04      -1.113871191611e+00       1.002075368062e-04       5.881238052454e-01       6.354863462363e-01      -1.484974435103e+00       9.851906699383e-05       5.365938163538e-03      -1.113924868849e+00       1.004553109167e-04      -1.485062189429e+00       9.919748549666e-05       1.630623122916e-04       3.333333333333e-01 
       3.914419620307e+02       1.499738025788e-03      -1.486421471660e+00       1.002160491958e-04       2.622081253164e-03       5.689774913409e-04       1.085996777150e-05       1.139892519699e-04      -1.114860952075e+00       1.011409707529e-04       5.879755953469e-01       6.352948765030e-01      -1.486284657557e+00       9.939050074610e-05       5.474040305634e-03      -1.114915645796e+00       1.013859609788e-04      -1.486376202999e+00       1.000905118426e-04       1.645559373506e-04       3.333333333333e-01 
       3.955676524940e+02       1.521930849940e-03      -1.487736109707e+00       1.010975775910e-04       2.730532882457e-03       5.711289904430e-04       1.131983901853e-05       1.144350504050e-04      -1.115850850598e+00       1.020731250165e-04       5.878422695272e-01       6.351046435507e-01      -1.487594720001e+00       1.002595521416e-04       5.583075991763e-03      -1.115906549394e+00       1.023153695239e-04      -1.487690176528e+00       1.009815936279e-04       1.660461467097e-04       3.333333333333e-01 
       3.996933429572e+02       1.544256883437e-03      -1.489051338262e+00       1.019767591631e-04       2.840017716579e-03       5.732056872952e-04       1.178176490122e-05       1.148665397524e-04      -1.116841403204e+00       1.030040672543e-04       5.877228450320e-01       6.349154736540e-01      -1.488905304380e+00       1.011262799944e-04       5.693042157244e-03      -1.116898095827e+00       1.032436044232e-04      -1.489004794397e+00       1.018707934001e-04       1.675330515908e-04       3.333333333333e-01 
       4.038190334204e+02       1.566716126278e-03      -1.490367724317e+00       1.028536468293e-04       2.950526068128e-03       5.752136677143e-04       1.224565562459e-05       1.152849398321e-04      -1.117833039835e+00       1.039338576459e-04       5.876164052130e-01       6.347272218746e-01      -1.490216977813e+00       1.019907359920e-04       5.803935797045e-03      -1.117890715197e+00       1.041707263871e-04      -1.490320626170e+00       1.027581665652e-04       1.690167596153e-04       3.333333333333e-01 
       4.079447238836e+02       1.589308578463e-03      -1.491685734445e+00       1.037282871630e-04       3.062049227700e-03       5.771581761692e-04       1.271142998374e-05       1.156913020966e-04      -1.118826115149e+00       1.048625496135e-04       5.875220958163e-01       6.345397684493e-01      -1.491530206992e+00       1.028529653994e-04       5.915753957217e-03      -1.118884762323e+00       1.050967896691e-04      -1.491638140999e+00       1.036437620911e-04       1.704973684356e-04       3.333333333333e-01 
       4.129696409260e+02       1.617005157186e-03      -1.493293807195e+00       1.047905891267e-04       3.199239023797e-03       5.794473374333e-04       1.328116104755e-05       1.161712909924e-04      -1.120038037893e+00       1.059922468649e-04       5.874224531687e-01       6.343123823899e-01      -1.493132364618e+00       1.039001778971e-04       6.053188287748e-03      -1.120097854171e+00       1.062233395885e-04      -1.493245694046e+00       1.047200452674e-04       1.722966272767e-04       3.333333333333e-01 
       4.179945579684e+02       1.644899341488e-03      -1.494905543286e+00       1.058496916015e-04       3.337909533969e-03       5.816562160681e-04       1.385345538920e-05       1.166362052857e-04      -1.121253051141e+00       1.071204747261e-04       5.873382581239e-01       6.340858571335e-01      -1.494738084583e+00       1.049442187474e-04       6.191984573818e-03      -1.121314020857e+00       1.073484797567e-04      -1.494857006222e+00       1.057938348947e-04       1.740915570487e-04       3.333333333333e-01 
       4.230194750108e+02       1.672991131372e-03      -1.496521515842e+00       1.069056604450e-04       3.478048971466e-03       5.837909388020e-04       1.442820280768e-05       1.170872744336e-04      -1.122471593465e+00       1.082473146386e-04       5.872682474704e-01       6.338600440942e-01      -1.496347940191e+00       1.059851528247e-04       6.332137713988e-03      -1.122533701253e+00       1.084722910897e-04      -1.496472655850e+00       1.068652024320e-04       1.758822913542e-04       3.333333333333e-01 
       4.280443920532e+02       1.701280526837e-03      -1.498142167134e+00       1.079585520194e-04       3.619646541697e-03       5.858567944095e-04       1.500530276908e-05       1.175255601379e-04      -1.123694005379e+00       1.093728387160e-04       5.872112609765e-01       6.336348275036e-01      -1.497962373890e+00       1.070230356567e-04       6.473642680555e-03      -1.123757236169e+00       1.095948450859e-04      -1.498093089677e+00       1.079342099887e-04       1.776689511592e-04       3.333333333333e-01 
       4.330693090955e+02       1.729767527885e-03      -1.499767858662e+00       1.090084168071e-04       3.762692264612e-03       5.878583870934e-04       1.558466291821e-05       1.179519870324e-04      -1.124920566902e+00       1.104971132125e-04       5.871662263970e-01       6.334101118769e-01      -1.499581747354e+00       1.080579169796e-04       6.616494509264e-03      -1.124984905915e+00       1.107162073827e-04      -1.499718674077e+00       1.090009138382e-04       1.794516456754e-04       3.333333333333e-01 
       4.380942261379e+02       1.758452134515e-03      -1.501398885256e+00       1.100553001388e-04       3.907176828123e-03       5.897997633203e-04       1.616619784028e-05       1.183673680593e-04      -1.126151508125e+00       1.116201994520e-04       5.871321519748e-01       6.331858184763e-01      -1.501206355579e+00       1.090898415268e-04       6.760688289646e-03      -1.126216940872e+00       1.118364385451e-04      -1.501349709004e+00       1.100653652105e-04       1.812304720067e-04       3.333333333333e-01 
       4.431191431803e+02       1.787334346730e-03      -1.503035461018e+00       1.110992407299e-04       4.053091476190e-03       5.916845062943e-04       1.674982810425e-05       1.187724233717e-04      -1.127386998679e+00       1.127421524438e-04       5.871081252526e-01       6.329618888146e-01      -1.502836412833e+00       1.101188475860e-04       6.906219157440e-03      -1.127453510952e+00       1.129555926247e-04      -1.502986413055e+00       1.111276088865e-04       1.830055147661e-04       3.333333333333e-01 
       4.486579816964e+02       1.819399430306e-03      -1.504846063032e+00       1.122465832711e-04       4.215576534361e-03       5.937002027389e-04       1.739548794765e-05       1.192077077582e-04      -1.128754292989e+00       1.139776023397e-04       5.870922693904e-01       6.327154182604e-01      -1.504639713826e+00       1.112497559044e-04       7.068177567366e-03      -1.128821979075e+00       1.141880211513e-04      -1.504797301772e+00       1.122959854454e-04       1.849578117679e-04       3.333333333333e-01 
       4.541968202125e+02       1.851704606513e-03      -1.506663780243e+00       1.133904341095e-04       4.379778571588e-03       5.956547592811e-04       1.804351070848e-05       1.196319887773e-04      -1.130127417904e+00       1.152118011606e-04       5.870865538861e-01       6.324692839925e-01      -1.506450008752e+00       1.123772013056e-04       7.231748282264e-03      -1.130196261250e+00       1.154192640823e-04      -1.506615464239e+00       1.134617791215e-04       1.869057038248e-04       3.333333333333e-01 
