# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02735e-05 to 23.4548 h/Mpc,
# number of wavenumbers equal to 850
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       3.479481035157e-02       9.636794661357e-02      -4.188131061691e+03      -4.214577303712e+03      -1.384115996485e-01      -4.209122294316e+03       1.735978079664e-01       1.735978091092e-01 
       3.495459273628e-02       9.594361728028e-02      -4.207978786137e+03      -4.234661449594e+03      -1.251982719039e-01      -4.229162902800e+03       1.728333552914e-01       1.728333565437e-01 
       3.511522446894e-02       9.551991114138e-02      -4.227894343436e+03      -4.254813739020e+03      -1.315863556113e-01      -4.249271587587e+03       1.720700287861e-01       1.720700299526e-01 
       3.527673145131e-02       9.509731211309e-02      -4.247904726845e+03      -4.275060530620e+03      -1.437599955974e-01      -4.269474798626e+03       1.713086986517e-01       1.713086996791e-01 
       3.543914060283e-02       9.467529517103e-02      -4.267991209547e+03      -4.295383692618e+03      -1.362463175009e-01      -4.289754311889e+03       1.705484180097e-01       1.705484190912e-01 
       3.560247991263e-02       9.425421165609e-02      -4.288175557481e+03      -4.315804443025e+03      -1.230699997586e-01      -4.310131427845e+03       1.697898216362e-01       1.697898228231e-01 
       3.576677849487e-02       9.383406371087e-02      -4.308463765637e+03      -4.336328771321e+03      -1.299363799434e-01      -4.330612138193e+03       1.690329136042e-01       1.690329147041e-01 
       3.593206664762e-02       9.341448763574e-02      -4.328844740558e+03      -4.356945932570e+03      -1.415961720552e-01      -4.351185643961e+03       1.682770377714e-01       1.682770387424e-01 
       3.609837591567e-02       9.299577011674e-02      -4.349338338938e+03      -4.377675326551e+03      -1.326827342354e-01      -4.371871408676e+03       1.675227105388e-01       1.675227115751e-01 
       3.626573915752e-02       9.257776778367e-02      -4.369944265325e+03      -4.398516853256e+03      -1.207284039474e-01      -4.392669303437e+03       1.667696741507e-01       1.667696752773e-01 
       3.643419061693e-02       9.216027967159e-02      -4.390659700396e+03      -4.419467679374e+03      -1.298048661644e-01      -4.413576500925e+03       1.660175667271e-01       1.660175677498e-01 
       3.660376599932e-02       9.174364064508e-02      -4.411507989466e+03      -4.440550803969e+03      -1.393031535934e-01      -4.434616045876e+03       1.652669914064e-01       1.652669923250e-01 
       3.677450255347e-02       9.132750297749e-02      -4.432479620878e+03      -4.461756953952e+03      -1.275281328403e-01      -4.455778627415e+03       1.645173214088e-01       1.645173224159e-01 
       3.694643915907e-02       9.091196468129e-02      -4.453587119804e+03      -4.483098487129e+03      -1.189252408993e-01      -4.477076629239e+03       1.637687328667e-01       1.637687339306e-01 
       3.711961642039e-02       9.049691558760e-02      -4.474833133995e+03      -4.504578096674e+03      -1.312445446054e-01      -4.498512738661e+03       1.630210297538e-01       1.630210306897e-01 
       3.729407676682e-02       9.008241094599e-02      -4.496228765847e+03      -4.526206845923e+03      -1.358128531898e-01      -4.520098018448e+03       1.622743089877e-01       1.622743098668e-01 
       3.746986456072e-02       8.966830648525e-02      -4.517775853339e+03      -4.547986267223e+03      -1.210687995763e-01      -4.541834047650e+03       1.615283108699e-01       1.615283118594e-01 
       3.764702621334e-02       8.925479657345e-02      -4.539493434424e+03      -4.569935524541e+03      -1.193324902715e-01      -4.563739968440e+03       1.607833876304e-01       1.607833886155e-01 
       3.782561030946e-02       8.884134035314e-02      -4.561363159378e+03      -4.592036634511e+03      -1.333350271751e-01      -4.585797744923e+03       1.600385634772e-01       1.600385643255e-01 
       3.800566774162e-02       8.842862841424e-02      -4.583431660776e+03      -4.614335075910e+03      -1.291089709910e-01      -4.608053021551e+03       1.592950823838e-01       1.592950832519e-01 
       3.818725185471e-02       8.801590606045e-02      -4.605669620616e+03      -4.636802555618e+03      -1.153196020121e-01      -4.630477351826e+03       1.585515853989e-01       1.585515863643e-01 
       3.837041860203e-02       8.760343955130e-02      -4.628102176261e+03      -4.659463861094e+03      -1.235818562065e-01      -4.653095575277e+03       1.578085517460e-01       1.578085526248e-01 
       3.855522671382e-02       8.719119632907e-02      -4.650739842643e+03      -4.682328932991e+03      -1.325561210860e-01      -4.675917718256e+03       1.570659238282e-01       1.570659246176e-01 
       3.874173787950e-02       8.677913879901e-02      -4.673592547101e+03      -4.705408135887e+03      -1.188692675674e-01      -4.698954069945e+03       1.563236324802e-01       1.563236333646e-01 
       3.893001694499e-02       8.636707335903e-02      -4.696662875312e+03      -4.728703913168e+03      -1.151680400349e-01      -4.722207099579e+03       1.555813297540e-01       1.555813306501e-01 
       3.912013212653e-02       8.595508811591e-02      -4.719969424468e+03      -4.752234624215e+03      -1.293380280057e-01      -4.745695199828e+03       1.548391755423e-01       1.548391763092e-01 
       3.931215524282e-02       8.554309467066e-02      -4.743521630359e+03      -4.776009750147e+03      -1.238190683981e-01      -4.769427837221e+03       1.540970086502e-01       1.540970094456e-01 
       3.950616196719e-02       8.513096204795e-02      -4.767327503439e+03      -4.800037087389e+03      -1.114353778478e-01      -4.793412841434e+03       1.533545935647e-01       1.533545944399e-01 
       3.970223210203e-02       8.471860577019e-02      -4.791398188038e+03      -4.824327785063e+03      -1.231926431232e-01      -4.817661361281e+03       1.526117792711e-01       1.526117800387e-01 
       3.990044987786e-02       8.430599014100e-02      -4.815748134612e+03      -4.848896613321e+03      -1.262753174828e-01      -4.842188107737e+03       1.518685007922e-01       1.518685015215e-01 
       4.010090427955e-02       8.389314938714e-02      -4.840398025722e+03      -4.873763168731e+03      -1.108947640138e-01      -4.867012842908e+03       1.511248189365e-01       1.511248197666e-01 
       4.030368940291e-02       8.348006093759e-02      -4.865365212375e+03      -4.898945338847e+03      -1.176651546042e-01      -4.892153368715e+03       1.503806959493e-01       1.503806967118e-01 
       4.050890484479e-02       8.306642583292e-02      -4.890652606156e+03      -4.924445550244e+03      -1.261448685713e-01      -4.917612185590e+03       1.496355915756e-01       1.496355922607e-01 
       4.071665613083e-02       8.265213892488e-02      -4.916274321402e+03      -4.950278660560e+03      -1.108115817588e-01      -4.943404025549e+03       1.488893148388e-01       1.488893156215e-01 
       4.092705518487e-02       8.223715804543e-02      -4.942250746939e+03      -4.976464397217e+03      -1.141090250500e-01      -4.969548720398e+03       1.481417911230e-01       1.481417918654e-01 
       4.114022084525e-02       8.182167373003e-02      -4.968617933697e+03      -5.003038198362e+03      -1.246743748285e-01      -4.996081793732e+03       1.473933653341e-01       1.473933659860e-01 
       4.135627943352e-02       8.140528708260e-02      -4.995376802340e+03      -5.030001393887e+03      -1.095868288791e-01      -5.023004506025e+03       1.466433177735e-01       1.466433185183e-01 
       4.157536538188e-02       8.098812472498e-02      -5.022563023308e+03      -5.057388731731e+03      -1.126509073654e-01      -5.050351746786e+03       1.458918762654e-01       1.458918769726e-01 
       4.179762192697e-02       8.056967329200e-02      -5.050172132456e+03      -5.085197380481e+03      -1.225848241895e-01      -5.078120424646e+03       1.451381158698e-01       1.451381164937e-01 
       4.202320187813e-02       8.015027126022e-02      -5.078257892839e+03      -5.113479051909e+03      -1.067680450954e-01      -5.106362557970e+03       1.443826469833e-01       1.443826477019e-01 
       4.225226847013e-02       7.972951179472e-02      -5.106827078382e+03      -5.142241156626e+03      -1.135258375153e-01      -5.135085459874e+03       1.436247368173e-01       1.436247374742e-01 
       4.248499631127e-02       7.930759364436e-02      -5.135928573909e+03      -5.171531840796e+03      -1.189886622396e-01      -5.164337376673e+03       1.428647441200e-01       1.428647447264e-01 
       4.272157244006e-02       7.888401542361e-02      -5.165567393746e+03      -5.201356702861e+03      -1.036358272796e-01      -5.194123809963e+03       1.421017642914e-01       1.421017649857e-01 
       4.296219750515e-02       7.845878195855e-02      -5.195785255968e+03      -5.231756638097e+03      -1.166763633113e-01      -5.224485779577e+03       1.413358085170e-01       1.413358091103e-01 
       4.320708708617e-02       7.803181203872e-02      -5.226620876219e+03      -5.262770118591e+03      -1.116805791696e-01      -5.255461779220e+03       1.405667281119e-01       1.405667287246e-01 
       4.345647317561e-02       7.760286055397e-02      -5.258105345871e+03      -5.294428114201e+03      -1.042719329379e-01      -5.287082790748e+03       1.397940822637e-01       1.397940829093e-01 
       4.371060584555e-02       7.717170679865e-02      -5.290275219223e+03      -5.326766615201e+03      -1.179907676077e-01      -5.319384886216e+03       1.390174740805e-01       1.390174746247e-01 
       4.396975512697e-02       7.673839651818e-02      -5.323188953548e+03      -5.359844243175e+03      -1.019770190080e-01      -5.352426637491e+03       1.382369870142e-01       1.382369876457e-01 
       4.423421313441e-02       7.630234683923e-02      -5.356866463912e+03      -5.393680258726e+03      -1.122660557416e-01      -5.386227410248e+03       1.374515694703e-01       1.374515700230e-01 
       4.450429647462e-02       7.586376793050e-02      -5.391388047456e+03      -5.428354443977e+03      -1.082069030585e-01      -5.420867039780e+03       1.366616011548e-01       1.366616017194e-01 
       4.478034898494e-02       7.542214452297e-02      -5.426788518909e+03      -5.463901091528e+03      -1.034651561043e-01      -5.456379893116e+03       1.358661539149e-01       1.358661544937e-01 
       4.506274485580e-02       7.497735979070e-02      -5.463136928529e+03      -5.500388954724e+03      -1.129501126718e-01      -5.492834752149e+03       1.350650175083e-01       1.350650180169e-01 
       4.535189220227e-02       7.452903969519e-02      -5.500490608787e+03      -5.537875187836e+03      -9.855212651549e-02      -5.530288777839e+03       1.342575183269e-01       1.342575189068e-01 
       4.564823716236e-02       7.407704449380e-02      -5.538933241047e+03      -5.576441809050e+03      -1.133721778698e-01      -5.568824234708e+03       1.334434059495e-01       1.334434064290e-01 
       4.595226861560e-02       7.362103964487e-02      -5.578541127325e+03      -5.616165651129e+03      -9.689355533054e-02      -5.608517840989e+03       1.326220755668e-01       1.326220761278e-01 
       4.626452363460e-02       7.316061479524e-02      -5.619396405734e+03      -5.657127505873e+03      -1.118954386497e-01      -5.649450586009e+03       1.317927903622e-01       1.317927908239e-01 
       4.658559380650e-02       7.269538308136e-02      -5.661593584290e+03      -5.699421055042e+03      -9.586517465198e-02      -5.691716247363e+03       1.309548530830e-01       1.309548536212e-01 
       4.691613259066e-02       7.222504952016e-02      -5.705246874837e+03      -5.743160213209e+03      -1.105729895342e-01      -5.735428760499e+03       1.301077323810e-01       1.301077328238e-01 
       4.725686391609e-02       7.174908164143e-02      -5.750467639469e+03      -5.788454831268e+03      -9.448513606653e-02      -5.780698176289e+03       1.292504689097e-01       1.292504694269e-01 
       4.760859226853e-02       7.126701249564e-02      -5.797388704940e+03      -5.835436836456e+03      -1.087843855696e-01      -5.827656533108e+03       1.283822240465e-01       1.283822244729e-01 
       4.797221457507e-02       7.077831536610e-02      -5.846157757206e+03      -5.884252496339e+03      -9.514869916740e-02      -5.876450273317e+03       1.275020470907e-01       1.275020475756e-01 
       4.834873426804e-02       7.028242397451e-02      -5.896941562050e+03      -5.935067459862e+03      -1.025502159151e-01      -5.927245180022e+03       1.266089190748e-01       1.266089195075e-01 
       4.873927800244e-02       6.977864087004e-02      -5.949922371988e+03      -5.988062303679e+03      -1.019375997303e-01      -5.980222038938e+03       1.257015847397e-01       1.257015851615e-01 
       4.914511561964e-02       6.926616253347e-02      -6.005302828773e+03      -6.043438518254e+03      -9.194602120391e-02      -6.035582463390e+03       1.247785953115e-01       1.247785957701e-01 
       4.956768410016e-02       6.874439344611e-02      -6.063340913765e+03      -6.101451137855e+03      -1.043364177934e-01      -6.093581883949e+03       1.238388815887e-01       1.238388819716e-01 
       5.000861643991e-02       6.821205648402e-02      -6.124274667785e+03      -6.162336870837e+03      -9.816143179513e-02      -6.154457145336e+03       1.228801405232e-01       1.228801409223e-01 
       5.046977662859e-02       6.766836528923e-02      -6.188435815139e+03      -6.226424616598e+03      -8.923857080505e-02      -6.218537499940e+03       1.219009578608e-01       1.219009582886e-01 
       5.095330221923e-02       6.711209060434e-02      -6.256174677715e+03      -6.294061943140e+03      -9.647417710914e-02      -6.286170852299e+03       1.208991188086e-01       1.208991191879e-01 
       5.146165637063e-02       6.654164403350e-02      -6.327876723098e+03      -6.365631680909e+03      -1.020006708792e-01      -6.357740335885e+03       1.198717624323e-01       1.198717627719e-01 
       5.199769173516e-02       6.595563341879e-02      -6.404029642975e+03      -6.441617410449e+03      -9.826000023612e-02      -6.433730039779e+03       1.188163833932e-01       1.188163837355e-01 
       5.256472916703e-02       6.535224501147e-02      -6.485180135909e+03      -6.522562232351e+03      -9.230594854701e-02      -6.514683475649e+03       1.177297121972e-01       1.177297125513e-01 
       5.316665493874e-02       6.472913712921e-02      -6.571943041862e+03      -6.609076584191e+03      -8.867930312214e-02      -6.601211599638e+03       1.166075323425e-01       1.166075326972e-01 
       5.380804094473e-02       6.408387810498e-02      -6.665068321339e+03      -6.701905680290e+03      -8.754948409752e-02      -6.694060158660e+03       1.154454641853e-01       1.154454645292e-01 
       5.449429313176e-02       6.341357554721e-02      -6.765434882572e+03      -6.801923007066e+03      -8.911319698350e-02      -6.794103240946e+03       1.142382966160e-01       1.142382969376e-01 
       5.523183386313e-02       6.271458991087e-02      -6.874054689610e+03      -6.910135109483e+03      -9.379640790745e-02      -6.902347953310e+03       1.129794732504e-01       1.129794735376e-01 
       5.602832352038e-02       6.198261967168e-02      -6.992121614202e+03      -7.027730787447e+03      -9.397032435951e-02      -7.019983547172e+03       1.116612440534e-01       1.116612443246e-01 
       5.689292419167e-02       6.121244682280e-02      -7.121029874636e+03      -7.156099429953e+03      -8.136503965028e-02      -7.148399764790e+03       1.102742067162e-01       1.102742070188e-01 
       5.783660149455e-02       6.039799379284e-02      -7.262428390878e+03      -7.296886622656e+03      -9.130156973242e-02      -7.289242236678e+03       1.088074103844e-01       1.088074106332e-01 
       5.887244522265e-02       5.953132752355e-02      -7.418140671613e+03      -7.451916834238e+03      -7.859185999461e-02      -7.444334731089e+03       1.072465589245e-01       1.072465592012e-01 
       6.001595846639e-02       5.860318437254e-02      -7.590235338161e+03      -7.623266385093e+03      -8.282587716129e-02      -7.615751732648e+03       1.055749555754e-01       1.055749558193e-01 
       6.128520774168e-02       5.760217524024e-02      -7.780873531917e+03      -7.813115594164e+03      -8.272047458834e-02      -7.805669862398e+03       1.037720689104e-01       1.037720691361e-01 
       6.270063300765e-02       5.651466878430e-02      -7.992102412284e+03      -8.023550971803e+03      -7.521430201875e-02      -8.016168757549e+03       1.018133252491e-01       1.018133254789e-01 
       6.428418998647e-02       5.532489182265e-02      -8.225445371132e+03      -8.256167171799e+03      -8.331373275681e-02      -8.248831277812e+03       9.967028255291e-02       9.967028273843e-02 
       6.605739323785e-02       5.401575524260e-02      -8.481242966535e+03      -8.511421988685e+03      -7.315739884270e-02      -8.504096449829e+03       9.731212007741e-02       9.731212027172e-02 
       6.803791392072e-02       5.257082342151e-02      -8.757745831419e+03      -8.787741770701e+03      -7.323064966550e-02      -8.780363173768e+03       9.470918961600e-02       9.470918978897e-02 
       7.023494477016e-02       5.097801251483e-02      -9.050211455538e+03      -9.080621386005e+03      -7.718814631370e-02      -9.073089939354e+03       9.183967641801e-02       9.183967656038e-02 
       7.264470560518e-02       4.923495006330e-02      -9.350592829879e+03      -9.382288024901e+03      -7.298265462908e-02      -9.374462678761e+03       8.869927441417e-02       8.869927454632e-02 
       7.524856209706e-02       4.735398919229e-02      -9.648410906741e+03      -9.682516212054e+03      -7.113642680672e-02      -9.674218667839e+03       8.531022887438e-02       8.531022899095e-02 
       7.801571716186e-02       4.536465887998e-02      -9.933064736752e+03      -9.970854897641e+03      -6.773275487640e-02      -9.961886145811e+03       8.172576261769e-02       8.172576272260e-02 
       8.090974112640e-02       4.331164294557e-02      -1.019678389308e+04      -1.023950544504e+04      -5.885003324039e-02      -1.022967327631e+04       7.802643375011e-02       7.802643385412e-02 
       8.389564345082e-02       4.124866037198e-02      -1.043682772215e+04      -1.048549238537e+04      -5.879606085417e-02      -1.047464278654e+04       7.430910322809e-02       7.430910331569e-02 
       8.694444879910e-02       3.923120976433e-02      -1.065618974853e+04      -1.071138924668e+04      -6.075548471361e-02      -1.069943417178e+04       7.067384362366e-02       7.067384369360e-02 
       9.003457461758e-02       3.730981760041e-02      -1.086272426696e+04      -1.092451146618e+04      -5.413513523476e-02      -1.091144631210e+04       6.721176542802e-02       6.721176549563e-02 
       9.315107947317e-02       3.552534663261e-02      -1.106741689955e+04      -1.113526616835e+04      -4.766491912692e-02      -1.112117515642e+04       6.399654281816e-02       6.399654288386e-02 
       9.628411148571e-02       3.390604878417e-02      -1.128229169362e+04      -1.135514085666e+04      -4.493415126037e-02      -1.134019004484e+04       6.107910927237e-02       6.107910933192e-02 
       9.942737583556e-02       3.246632892259e-02      -1.151840212456e+04      -1.159476553111e+04      -4.513724497380e-02      -1.157918510294e+04       5.848542606615e-02       5.848542611714e-02 
       1.025769295205e-01       3.120695705492e-02      -1.178415156985e+04      -1.186228591196e+04      -4.624134417732e-02      -1.184634456818e+04       5.621686028454e-02       5.621686032737e-02 
       1.057303329134e-01       3.011666372797e-02      -1.208416772826e+04      -1.216226617069e+04      -4.669353357605e-02      -1.214624134877e+04       5.425307054727e-02       5.425307058399e-02 
       1.088860878769e-01       2.917440571380e-02      -1.241864423424e+04      -1.249503941935e+04      -4.569031039288e-02      -1.247918629608e+04       5.255609570022e-02       5.255609573334e-02 
       1.120432785726e-01       2.835229767705e-02      -1.278327362059e+04      -1.285662414582e+04      -4.327508518944e-02      -1.284114729073e+04       5.107564101782e-02       5.107564104934e-02 
       1.152013465918e-01       2.761898183207e-02      -1.316979659476e+04      -1.323923313371e+04      -4.007278138412e-02      -1.322426442341e+04       4.975514871245e-02       4.975514874343e-02 
       1.183599519277e-01       2.694266049185e-02      -1.356688526780e+04      -1.363210534431e+04      -3.704772228033e-02      -1.361768978800e+04       4.853728632626e-02       4.853728635668e-02 
       1.215188876613e-01       2.629414258284e-02      -1.396150941478e+04      -1.402280574794e+04      -3.499408040716e-02      -1.400889748131e+04       4.736941279668e-02       4.736941282583e-02 
       1.246780278464e-01       2.564906251066e-02      -1.434036756668e+04      -1.439859327463e+04      -3.430020868750e-02      -1.438506117956e+04       4.620760725213e-02       4.620760727904e-02 
       1.278372957598e-01       2.498978319818e-02      -1.469153659828e+04      -1.474800478564e+04      -3.478502928508e-02      -1.473464806478e+04       4.502007683553e-02       4.502007685948e-02 
       1.309966445903e-01       2.430597012366e-02      -1.500568212617e+04      -1.506202253369e+04      -3.574778357310e-02      -1.504859276024e+04       4.378820687547e-02       4.378820689631e-02 
       1.341560457040e-01       2.359480450133e-02      -1.527719824411e+04      -1.533517667821e+04      -3.638023827129e-02      -1.532140543198e+04       4.250692825406e-02       4.250692827223e-02 
       1.373154815171e-01       2.286011254785e-02      -1.550471728311e+04      -1.556604507770e+04      -3.601534017847e-02      -1.555167301636e+04       4.118316526086e-02       4.118316527719e-02 
       1.404749411687e-01       2.211108892671e-02      -1.569121590668e+04      -1.575736852051e+04      -3.442860167102e-02      -1.574217296503e+04       3.983350998679e-02       3.983351000214e-02 
       1.436344178923e-01       2.136051808037e-02      -1.584356762884e+04      -1.591563230636e+04      -3.191345158498e-02      -1.589945033300e+04       3.848102995219e-02       3.848102996718e-02 
       1.458125550442e-01       2.084979159907e-02      -1.593385523194e+04      -1.601037110720e+04      -3.151851286829e-02      -1.599345371854e+04       3.756073068114e-02       3.756073069514e-02 
       1.467939074201e-01       2.062301001676e-02      -1.597179461799e+04      -1.605035994582e+04      -2.912028789559e-02      -1.603310503129e+04       3.715208487747e-02       3.715208489230e-02 
       1.499534070135e-01       1.991308471193e-02      -1.608785807768e+04      -1.617296340696e+04      -2.679889447566e-02      -1.615463290327e+04       3.587286248649e-02       3.587286250093e-02 
       1.531129148730e-01       1.924375362763e-02      -1.620450474844e+04      -1.629564244739e+04      -2.551139003058e-02      -1.627631698970e+04       3.466682792735e-02       3.466682794096e-02 
       1.562724297798e-01       1.862506110233e-02      -1.633376738999e+04      -1.642994766793e+04      -2.534593824722e-02      -1.640978106764e+04       3.355209722368e-02       3.355209723601e-02 
       1.594319508773e-01       1.806334141390e-02      -1.648579901511e+04      -1.658566027187e+04      -2.597462117613e-02      -1.656486250919e+04       3.254008844187e-02       3.254008845271e-02 
       1.625914775371e-01       1.756081344426e-02      -1.666784665001e+04      -1.676980132916e+04      -2.680559002252e-02      -1.674861619903e+04       3.163479244206e-02       3.163479245150e-02 
       1.657510092775e-01       1.711553581601e-02      -1.688347445441e+04      -1.698587763497e+04      -2.716837644543e-02      -1.696455700436e+04       3.083271540930e-02       3.083271541770e-02 
       1.689105457130e-01       1.672214138893e-02      -1.713252816673e+04      -1.723383699494e+04      -2.666366529509e-02      -1.721261652885e+04       3.012416220162e-02       3.012416220949e-02 
       1.720700865232e-01       1.637223006663e-02      -1.741089406991e+04      -1.750983039473e+04      -2.531481465754e-02      -1.748890484386e+04       2.949398632681e-02       2.949398633456e-02 
       1.752296314330e-01       1.605582958835e-02      -1.771151020385e+04      -1.780716973122e+04      -2.347693143210e-02      -1.778667643261e+04       2.892419785013e-02       2.892419785800e-02 
       1.783891802008e-01       1.576212458642e-02      -1.802485740760e+04      -1.811679371343e+04      -2.173426891184e-02      -1.809679994718e+04       2.839529467667e-02       2.839529468464e-02 
       1.815487326099e-01       1.548247520664e-02      -1.834235915198e+04      -1.843059689444e+04      -2.062102003153e-02      -1.841109750023e+04       2.789169123457e-02       2.789169124240e-02 
       1.847082884639e-01       1.520603124973e-02      -1.865137394427e+04      -1.873640831528e+04      -2.039547700448e-02      -1.871732698816e+04       2.739382475133e-02       2.739382475872e-02 
       1.878678475825e-01       1.492458784223e-02      -1.894091217013e+04      -1.902363860829e+04      -2.094786509652e-02      -1.900483859636e+04       2.688690917157e-02       2.688690917827e-02 
       1.910274097994e-01       1.463318325769e-02      -1.920293728787e+04      -1.928454424931e+04      -2.184764224731e-02      -1.926584454519e+04       2.636199609942e-02       2.636199610534e-02 
       1.941869749604e-01       1.432958484533e-02      -1.943235335605e+04      -1.951418962792e+04      -2.253633451493e-02      -1.949538521654e+04       2.581506613443e-02       2.581506613967e-02 
       1.973465429216e-01       1.401412063183e-02      -1.962733839597e+04      -1.971077341963e+04      -2.254347777687e-02      -1.969165653964e+04       2.524671166328e-02       2.524671166809e-02 
       2.005061135492e-01       1.368925064347e-02      -1.978929694403e+04      -1.987558394579e+04      -2.172019395185e-02      -1.985596491820e+04       2.466137984275e-02       2.466137984740e-02 
       2.036656867176e-01       1.335907455451e-02      -1.992258581662e+04      -2.001274296074e+04      -2.023832360412e-02      -1.999246823018e+04       2.406646459768e-02       2.406646460236e-02 
       2.068252623092e-01       1.302868379646e-02      -2.003389739210e+04      -2.012861684833e+04      -1.852864001091e-02      -2.010758276398e+04       2.347114686658e-02       2.347114687136e-02 
       2.099848402138e-01       1.270354535690e-02      -2.013152161696e+04      -2.023111464621e+04      -1.712676464353e-02      -2.020927572856e+04       2.288529308400e-02       2.288529308878e-02 
       2.131444203275e-01       1.238887705679e-02      -2.022440386120e+04      -2.032878748910e+04      -1.642248455484e-02      -2.030615835645e+04       2.231831720534e-02       2.231831720994e-02 
       2.163040025529e-01       1.208918239414e-02      -2.032129492509e+04      -2.043001766401e+04      -1.648733998252e-02      -2.040666899566e+04       2.177833239505e-02       2.177833239929e-02 
       2.194635867980e-01       1.180789925959e-02      -2.042999812953e+04      -2.054229763167e+04      -1.711972655046e-02      -2.051834727196e+04       2.127154544318e-02       2.127154544694e-02 
       2.226231729762e-01       1.154713667265e-02      -2.055661132332e+04      -2.067150279706e+04      -1.784480398932e-02      -2.064710218759e+04       2.080175533901e-02       2.080175534232e-02 
       2.257827610058e-01       1.130761426734e-02      -2.070509751960e+04      -2.082147778729e+04      -1.823346797394e-02      -2.079679603696e+04       2.037025599839e-02       2.037025600136e-02 
       2.289423508096e-01       1.108870017571e-02      -2.087701310534e+04      -2.099377189152e+04      -1.796806353800e-02      -2.096897877638e+04       1.997591207638e-02       1.997591207919e-02 
       2.321019423147e-01       1.088860424804e-02      -2.107152258161e+04      -2.118764620897e+04      -1.705677657258e-02      -2.116289637627e+04       1.961549035614e-02       1.961549035897e-02 
       2.352615354520e-01       1.070455624429e-02      -2.128546108848e+04      -2.140012753163e+04      -1.575628793377e-02      -2.137554606102e+04       1.928399353445e-02       1.928399353738e-02 
       2.384211301563e-01       1.053318155504e-02      -2.151385286711e+04      -2.162649673404e+04      -1.453250891483e-02      -2.160216933177e+04       1.897533687992e-02       1.897533688294e-02 
       2.415807263656e-01       1.037080488736e-02      -2.175037552785e+04      -2.186072991663e+04      -1.375661810522e-02      -2.183669665284e+04       1.868288708464e-02       1.868288708765e-02 
       2.447403240213e-01       1.021379317411e-02      -2.198803872853e+04      -2.209614468645e+04      -1.365155832173e-02      -2.207239868795e+04       1.840009579815e-02       1.840009580102e-02 
       2.478999230677e-01       1.005887398195e-02      -2.221989174542e+04      -2.232607760732e+04      -1.414663001721e-02      -2.230256833484e+04       1.812106458026e-02       1.812106458287e-02 
       2.510595234520e-01       9.903370204572e-03      -2.243965297632e+04      -2.254448676758e+04      -1.490839655845e-02      -2.252112739365e+04       1.784096496315e-02       1.784096496548e-02 
       2.542191251240e-01       9.745400712061e-03      -2.264234557494e+04      -2.274656917092e+04      -1.552478388531e-02      -2.272324667293e+04       1.755640362351e-02       1.755640362558e-02 
       2.573787280360e-01       9.583940767503e-03      -2.282467729418e+04      -2.292912459766e+04      -1.565307075088e-02      -2.290571228215e+04       1.726553793670e-02       1.726553793862e-02 
       2.605383321427e-01       9.418851900656e-03      -2.298534047083e+04      -2.309085405245e+04      -1.514355537196e-02      -2.306722423489e+04       1.696811869273e-02       1.696811869461e-02 
       2.636979374007e-01       9.250767654632e-03      -2.312499254658e+04      -2.323234126542e+04      -1.414157085012e-02      -2.320837779977e+04       1.666529221806e-02       1.666529222000e-02 
       2.668575437690e-01       9.081001893626e-03      -2.324622729773e+04      -2.335603704022e+04      -1.296582976624e-02      -2.333164576877e+04       1.635942438743e-02       1.635942438945e-02 
       2.700171512084e-01       8.911271701868e-03      -2.335306091286e+04      -2.346576364531e+04      -1.202706084073e-02      -2.344088008600e+04       1.605361430170e-02       1.605361430375e-02 
       2.731767596814e-01       8.743516303112e-03      -2.345055431025e+04      -2.356635757689e+04      -1.159494243739e-02      -2.354095146821e+04       1.575136251039e-02       1.575136251239e-02 
       2.763363691526e-01       8.579716813886e-03      -2.354437265160e+04      -2.366324832402e+04      -1.174626194689e-02      -2.363732523628e+04       1.545623990923e-02       1.545623991109e-02 
       2.794959795876e-01       8.421581602684e-03      -2.363991047224e+04      -2.376161614081e+04      -1.231666963807e-02      -2.373521415137e+04       1.517132938609e-02       1.517132938775e-02 
       2.826555909542e-01       8.270478252672e-03      -2.374200221550e+04      -2.386611344047e+04      -1.295561954913e-02      -2.383929816624e+04       1.489909599291e-02       1.489909599438e-02 
       2.858152032213e-01       8.127322256865e-03      -2.385448257815e+04      -2.398044211745e+04      -1.330250709727e-02      -2.395329917566e+04       1.464118740410e-02       1.464118740543e-02 
       2.889748163590e-01       7.992476694262e-03      -2.397974933312e+04      -2.410692825829e+04      -1.315274582856e-02      -2.407955396487e+04       1.439826155123e-02       1.439826155250e-02 
       2.921344303391e-01       7.865815243825e-03      -2.411876432777e+04      -2.424652366649e+04      -1.247618193574e-02      -2.421901565026e+04       1.417009007902e-02       1.417009008032e-02 
       2.952940451343e-01       7.746761181602e-03      -2.427101722464e+04      -2.439876907413e+04      -1.151538097571e-02      -2.437121698605e+04       1.395563015156e-02       1.395563015292e-02 
