# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   78       3.032037685267e-10       6.323594085208e-14      -1.491689094708e-12       2.171316831131e-16       1.636008360700e-11       2.582385384530e-12      -8.515396728367e-15 
   79       3.071849837311e-10       6.533185998618e-14      -1.570408517345e-12       2.227718669979e-16       1.584614854554e-11       2.512831019107e-12      -8.460526741376e-15 
   80       3.112006104505e-10       6.744663537513e-14      -1.650463509328e-12       2.284862691047e-16       1.535359003543e-11       2.445912002779e-12      -8.422594428616e-15 
   81       3.152505291114e-10       6.957861669862e-14      -1.731811597970e-12       2.342749939393e-16       1.488140010995e-11       2.381545812215e-12      -8.396173455033e-15 
   82       3.193342525382e-10       7.172608888945e-14      -1.814408975184e-12       2.401381491646e-16       1.442820694700e-11       2.319606328534e-12      -8.375171572199e-15 
   83       3.234509075162e-10       7.388727161019e-14      -1.898210524386e-12       2.460758456931e-16       1.399226020050e-11       2.259922018590e-12      -8.352808734802e-15 
   84       3.275996011589e-10       7.606034524559e-14      -1.983168578358e-12       2.520882112608e-16       1.357185415022e-11       2.202319959203e-12      -8.322987138469e-15 
   85       3.317806301847e-10       7.824353497742e-14      -2.069228897280e-12       2.581754335304e-16       1.316670988228e-11       2.146770279286e-12      -8.284710228090e-15 
   86       3.359944392399e-10       8.043503975262e-14      -2.156334070180e-12       2.643377243370e-16       1.277679641608e-11       2.093262439966e-12      -8.238359551259e-15 
   87       3.402412421242e-10       8.263300693010e-14      -2.244424730199e-12       2.705753071567e-16       1.240190605617e-11       2.041760487850e-12      -8.184369459370e-15 
   88       3.445210098197e-10       8.483553220295e-14      -2.333439560177e-12       2.768884174264e-16       1.204164708189e-11       1.992202006777e-12      -8.123228617747e-15 
   89       3.488334585211e-10       8.704065952067e-14      -2.423315298232e-12       2.832773028623e-16       1.169543643710e-11       1.944497069565e-12      -8.055481515774e-15 
   90       3.531780376648e-10       8.924638101148e-14      -2.513986743340e-12       2.897422237798e-16       1.136249241981e-11       1.898527189763e-12      -7.981729977025e-15 
   91       3.575539179587e-10       9.145063690445e-14      -2.605386760920e-12       2.962834534128e-16       1.104182737192e-11       1.854144273397e-12      -7.902634669392e-15 
   92       3.619599794123e-10       9.365131545185e-14      -2.697446288414e-12       3.029012782326e-16       1.073224036884e-11       1.811169570721e-12      -7.818916615221e-15 
   93       3.663951450407e-10       9.584629812301e-14      -2.790095358401e-12       3.095960357394e-16       1.043260066132e-11       1.769436757836e-12      -7.731341642991e-15 
   94       3.708594653918e-10       9.803360313035e-14      -2.883266331831e-12       3.163682336444e-16       1.014276264335e-11       1.728930870268e-12      -7.640667787328e-15 
   95       3.753531757595e-10       1.002112634464e-13      -2.976891163649e-12       3.232184492865e-16       9.862775619706e-12       1.689668424129e-12      -7.547692733220e-15 
   96       3.798763579134e-10       1.023772839917e-13      -3.070900447885e-12       3.301472945796e-16       9.592602040615e-12       1.651654711531e-12      -7.453271428447e-15 
   97       3.844289328735e-10       1.045296421788e-13      -3.165223437198e-12       3.371554168467e-16       9.332114182496e-12       1.614883358095e-12      -7.358317359548e-15 
   98       3.890106536850e-10       1.066662884558e-13      -3.259788062426e-12       3.442434996535e-16       9.081090828761e-12       1.579335880469e-12      -7.263803827801e-15 
   99       3.936210981929e-10       1.087851468499e-13      -3.354520952139e-12       3.514122636418e-16       8.839213950603e-12       1.544981243838e-12      -7.170765225184e-15 
  100       3.982596618164e-10       1.108841155110e-13      -3.449347452182e-12       3.586624673632e-16       8.606065387781e-12       1.511775419437e-12      -7.080298310355e-15 
  101       4.029255503240e-10       1.129610672560e-13      -3.544191645229e-12       3.659949081131e-16       8.381123529407e-12       1.479660942063e-12      -6.993563484622e-15 
  102       4.076177726080e-10       1.150138501115e-13      -3.638976370330e-12       3.734104227640e-16       8.163759994737e-12       1.448566467591e-12      -6.911786067911e-15 
  103       4.123351334589e-10       1.170402878585e-13      -3.733623242461e-12       3.809098885993e-16       7.953236313954e-12       1.418406330480e-12      -6.836257574742e-15 
  104       4.170764688479e-10       1.190382331908e-13      -3.828053457890e-12       3.884941607030e-16       7.748870470370e-12       1.389100267331e-12      -6.768009142255e-15 
  105       4.218414035332e-10       1.210057342003e-13      -3.922190292080e-12       3.961638727013e-16       7.550569297970e-12       1.360636574975e-12      -6.706778824214e-15 
  106       4.266296828017e-10       1.229408915001e-13      -4.015956977233e-12       4.039196105327e-16       7.358362149861e-12       1.333016698914e-12      -6.651906522821e-15 
  107       4.314409345944e-10       1.248418087253e-13      -4.109275974447e-12       4.117619736236e-16       7.172236024056e-12       1.306235610938e-12      -6.602647080509e-15 
  108       4.362746649468e-10       1.267065936552e-13      -4.202069001903e-12       4.196915750246e-16       6.992134110868e-12       1.280281588241e-12      -6.558167953187e-15 
  109       4.411302534277e-10       1.285333593348e-13      -4.294257063047e-12       4.277090415466e-16       6.817954340309e-12       1.255135992542e-12      -6.517546883488e-15 
  110       4.460069485795e-10       1.303202251972e-13      -4.385760474776e-12       4.358150138979e-16       6.649547929485e-12       1.230773049197e-12      -6.479769574016e-15 
