# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   53       2.270143822865e-10       2.191333409973e-14      -1.078044592373e-13       8.712982618274e-17       3.633327520589e-11       6.136232356091e-12      -1.090378814141e-14 
   54       2.305189886255e-10       2.322566555525e-14      -1.456845299492e-13       9.047551124416e-17       3.481886806181e-11       5.902249244756e-12      -1.113302732991e-14 
   55       2.340475885809e-10       2.458316458517e-14      -1.856759698926e-13       9.388443506313e-17       3.338120797820e-11       5.678961539915e-12      -1.131580227199e-14 
   56       2.376025278939e-10       2.598546076581e-14      -2.277708915884e-13       9.735650676025e-17       3.201848853676e-11       5.466153518473e-12      -1.145020585317e-14 
   57       2.411874156882e-10       2.743193125602e-14      -2.719484766802e-13       1.008916499814e-16       3.072986036131e-11       5.263977570774e-12      -1.153513044064e-14 
   58       2.448050821977e-10       2.892180888880e-14      -3.181812855805e-13       1.044897843046e-16       2.951228279220e-11       5.072292474698e-12      -1.156981751051e-14 
   59       2.484575070469e-10       3.045417708621e-14      -3.664350548240e-13       1.081508253878e-16       2.836038894973e-11       4.890644478199e-12      -1.155387904328e-14 
   60       2.521457475320e-10       3.202796477421e-14      -4.166684944211e-13       1.118746851169e-16       2.726635079766e-11       4.718248381846e-12      -1.148731891939e-14 
   61       2.558703057971e-10       3.364210340383e-14      -4.688422142539e-13       1.156612945324e-16       2.622203361070e-11       4.554221287421e-12      -1.137157145952e-14 
   62       2.596324889233e-10       3.529605070409e-14      -5.229483030618e-13       1.195106782893e-16       2.522632974950e-11       4.398387951727e-12      -1.121284104648e-14 
   63       2.634332282485e-10       3.698937600248e-14      -5.789870593917e-13       1.234228972489e-16       2.427923907447e-11       4.250623456399e-12      -1.101955349549e-14 
   64       2.672726107621e-10       3.872160854986e-14      -6.369585337100e-13       1.273980280285e-16       2.337966373910e-11       4.110605808702e-12      -1.080145766257e-14 
   65       2.711498213119e-10       4.049223757891e-14      -6.968626154122e-13       1.314361638720e-16       2.252534589449e-11       3.977805040971e-12      -1.056967911330e-14 
   66       2.750630848103e-10       4.230071236255e-14      -7.586991198350e-13       1.355374155206e-16       2.171280539387e-11       3.851472310051e-12      -1.033677379154e-14 
   67       2.790096084410e-10       4.414644227230e-14      -8.224678752668e-13       1.397019120836e-16       2.093727749716e-11       3.730628996744e-12      -1.011678168828e-14 
   68       2.829866763615e-10       4.602872218082e-14      -8.881636689280e-13       1.439297951343e-16       2.019397359868e-11       3.614319145891e-12      -9.922267063745e-15 
   69       2.869953205718e-10       4.794649098646e-14      -9.557597012361e-13       1.482211976626e-16       1.948229930101e-11       3.502450550267e-12      -9.754622730353e-15 
   70       2.910372934556e-10       4.989852403955e-14      -1.025220919846e-12       1.525762624025e-16       1.880238305068e-11       3.395105293235e-12      -9.611888548523e-15 
   71       2.951139532863e-10       5.188350165128e-14      -1.096508820367e-12       1.569951489140e-16       1.815380078944e-11       3.292287396472e-12      -9.491568063723e-15 
   72       2.992262359097e-10       5.390000724274e-14      -1.169581401892e-12       1.614780342806e-16       1.753554749570e-11       3.193918654461e-12      -9.390605104981e-15 
   73       3.033746264262e-10       5.594652549399e-14      -1.244393122519e-12       1.660251138067e-16       1.694600872599e-11       3.099834468991e-12      -9.305360383400e-15 
   74       3.075591308728e-10       5.802144049310e-14      -1.320894854886e-12       1.706366017155e-16       1.638293215637e-11       3.009779683650e-12      -9.231588090684e-15 
   75       3.117792479052e-10       6.012303388518e-14      -1.399033841690e-12       1.753127318456e-16       1.584339912390e-11       2.923404418323e-12      -9.164412497649e-15 
