# Matter power spectrum P(k) at redshift z=0
# for k=9.01777e-06 to 20.5825 h/Mpc,
# number of wavenumbers equal to 855
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       7.081464503875e-01       1.186559699588e+02 
       7.109199424697e-01       1.176070372221e+02 
       7.136934345950e-01       1.165712494654e+02 
       7.164669267629e-01       1.155475157599e+02 
       7.192404189730e-01       1.145354091652e+02 
       7.220139112247e-01       1.135354463149e+02 
       7.247874035176e-01       1.125470049524e+02 
       7.275608958512e-01       1.115711269818e+02 
       7.303343882250e-01       1.106086839383e+02 
       7.331078806386e-01       1.096573412343e+02 
       7.358813730916e-01       1.087179623355e+02 
       7.386548655834e-01       1.077891531494e+02 
       7.414283581136e-01       1.068703438053e+02 
       7.442018506818e-01       1.059621563719e+02 
       7.469753432877e-01       1.050645247789e+02 
       7.497488359307e-01       1.041781334733e+02 
       7.525223286105e-01       1.033027436075e+02 
       7.552958213266e-01       1.024378460388e+02 
       7.580693140787e-01       1.015833078933e+02 
       7.608428068663e-01       1.007382517898e+02 
       7.636162996891e-01       9.990155023576e+01 
       7.663897925467e-01       9.907483985726e+01 
       7.691632854387e-01       9.825726334690e+01 
       7.719367783647e-01       9.744982938208e+01 
       7.747102713244e-01       9.665230217461e+01 
       7.774837643175e-01       9.586409634457e+01 
       7.802572573434e-01       9.508459926414e+01 
       7.830307504020e-01       9.431375009081e+01 
       7.858042434929e-01       9.355070809958e+01 
       7.885777366156e-01       9.279609799895e+01 
       7.913512297700e-01       9.205016474124e+01 
       7.941247229556e-01       9.131301100103e+01 
       7.968982161721e-01       9.058430052602e+01 
       7.996717094192e-01       8.986454500746e+01 
       8.024452026967e-01       8.915243426865e+01 
       8.052186960040e-01       8.844769745731e+01 
       8.079921893411e-01       8.774955837770e+01 
       8.107656827075e-01       8.705958785454e+01 
       8.135391761029e-01       8.637721841266e+01 
       8.163126695271e-01       8.570267312175e+01 
       8.190861629798e-01       8.503563780040e+01 
       8.218596564607e-01       8.437633699422e+01 
       8.246331499694e-01       8.372379613291e+01 
       8.274066435058e-01       8.307796093278e+01 
       8.301801370695e-01       8.243878328609e+01 
       8.329536306602e-01       8.180578945093e+01 
       8.357271242778e-01       8.117986709416e+01 
       8.385006179219e-01       8.056133729500e+01 
       8.412741115922e-01       7.994957736188e+01 
       8.440476052885e-01       7.934426496925e+01 
       8.468210990106e-01       7.874539028309e+01 
       8.495945927582e-01       7.815218781354e+01 
       8.523680865310e-01       7.756517252627e+01 
       8.551415803289e-01       7.698371798176e+01 
       8.579150741514e-01       7.640878042703e+01 
       8.606885679985e-01       7.584045904284e+01 
       8.634620618699e-01       7.527795312268e+01 
       8.662355557654e-01       7.472106551632e+01 
       8.690090496846e-01       7.417057709225e+01 
       8.717825436274e-01       7.362460548295e+01 
       8.745560375936e-01       7.308409833696e+01 
       8.773295315829e-01       7.254908619959e+01 
       8.801030255952e-01       7.201962120380e+01 
       8.828765196302e-01       7.149607159374e+01 
       8.856500136876e-01       7.097794437379e+01 
       8.884235077674e-01       7.046488252199e+01 
       8.911970018692e-01       6.995724566666e+01 
       8.939704959928e-01       6.945422255922e+01 
       8.967439901382e-01       6.895574584162e+01 
       8.995174843050e-01       6.846215049299e+01 
       9.022909784931e-01       6.797368880154e+01 
       9.050644727022e-01       6.749060063922e+01 
       9.078379669322e-01       6.701237032915e+01 
       9.106114611829e-01       6.653893734166e+01 
       9.133849554541e-01       6.606996205935e+01 
       9.161584497456e-01       6.560506793524e+01 
       9.189319440573e-01       6.514466136757e+01 
       9.217054383888e-01       6.468873017475e+01 
       9.244789327402e-01       6.423716642390e+01 
       9.272524271111e-01       6.379049902596e+01 
       9.300259215014e-01       6.334849779403e+01 
       9.327994159110e-01       6.291069692924e+01 
       9.355729103396e-01       6.247680116774e+01 
       9.383464047872e-01       6.204663695358e+01 
       9.411198992534e-01       6.162055285113e+01 
       9.438933937383e-01       6.119843055409e+01 
       9.466668882415e-01       6.078039842967e+01 
       9.494403827630e-01       6.036679836156e+01 
       9.522138773025e-01       5.995752865366e+01 
       9.549873718600e-01       5.955193181659e+01 
       9.577608664352e-01       5.914980300147e+01 
       9.605343610281e-01       5.875108164821e+01 
       9.633078556384e-01       5.835589856502e+01 
       9.660813502660e-01       5.796465742012e+01 
       9.688548449108e-01       5.757737232583e+01 
       9.716283395726e-01       5.719356661371e+01 
       9.744018342512e-01       5.681348953134e+01 
       9.771753289466e-01       5.643743466195e+01 
       9.799488236586e-01       5.606419188806e+01 
       9.827223183870e-01       5.569421055231e+01 
       9.854958131317e-01       5.532726364170e+01 
       9.882693078926e-01       5.496378998188e+01 
       9.910428026694e-01       5.460417500654e+01 
       9.938162974622e-01       5.424764112056e+01 
       9.965897922708e-01       5.389476379112e+01 
       9.993632870950e-01       5.354500664918e+01 
       1.002136781935e+00       5.319811191910e+01 
       1.004910276790e+00       5.285417485816e+01 
       1.007683771660e+00       5.251280287709e+01 
       1.010457266545e+00       5.217507994872e+01 
       1.013230761446e+00       5.184049560699e+01 
       1.016004256361e+00       5.150895468664e+01 
       1.018777751291e+00       5.118034681405e+01 
       1.021551246236e+00       5.085500280720e+01 
       1.024324741195e+00       5.053197365450e+01 
       1.027098236169e+00       5.021157741159e+01 
       1.029871731156e+00       4.989413042698e+01 
       1.032645226158e+00       4.957913146635e+01 
       1.035418721174e+00       4.926773490156e+01 
       1.038192216204e+00       4.895883210675e+01 
       1.040965711248e+00       4.865292909022e+01 
       1.043739206306e+00       4.834931944977e+01 
       1.046512701377e+00       4.804828136669e+01 
       1.049286196461e+00       4.774943502446e+01 
       1.052059691559e+00       4.745353346096e+01 
       1.054833186671e+00       4.715994802433e+01 
       1.057606681795e+00       4.686926331325e+01 
       1.060380176933e+00       4.658097123400e+01 
       1.063153672083e+00       4.629545972115e+01 
       1.065927167247e+00       4.601225061856e+01 
       1.068700662423e+00       4.573111704932e+01 
       1.071474157612e+00       4.545221868487e+01 
       1.074247652813e+00       4.517580434025e+01 
       1.077021148027e+00       4.490171583542e+01 
       1.079794643253e+00       4.463011073632e+01 
       1.082568138492e+00       4.436087778402e+01 
       1.085341633742e+00       4.409408025610e+01 
       1.088115129005e+00       4.382919269307e+01 
       1.090888624280e+00       4.356642553052e+01 
       1.093662119567e+00       4.330590013178e+01 
       1.096435614865e+00       4.304725388944e+01 
       1.099209110176e+00       4.279092735493e+01 
       1.101982605498e+00       4.253692381252e+01 
       1.104756100831e+00       4.228512538158e+01 
       1.107529596176e+00       4.203544571738e+01 
       1.110303091532e+00       4.178762192910e+01 
       1.113076586900e+00       4.154167291114e+01 
       1.115850082279e+00       4.129764640011e+01 
       1.118623577669e+00       4.105553195085e+01 
       1.121397073070e+00       4.081561032393e+01 
       1.124170568482e+00       4.057765095755e+01 
       1.126944063905e+00       4.034193211998e+01 
       1.129717559338e+00       4.010768743167e+01 
       1.132491054783e+00       3.987557331542e+01 
       1.135264550238e+00       3.964513497563e+01 
       1.138038045704e+00       3.941639599765e+01 
       1.140811541180e+00       3.918954898205e+01 
       1.143585036666e+00       3.896444102982e+01 
       1.146358532163e+00       3.874139704971e+01 
       1.149132027670e+00       3.852031310112e+01 
       1.151905523187e+00       3.830078360460e+01 
       1.154679018715e+00       3.808282665236e+01 
       1.157452514252e+00       3.786679314390e+01 
       1.160226009800e+00       3.765211503985e+01 
       1.162999505357e+00       3.743915075191e+01 
       1.165773000924e+00       3.722803813948e+01 
       1.168546496501e+00       3.701866024841e+01 
       1.171319992088e+00       3.681093099597e+01 
       1.174093487684e+00       3.660485800300e+01 
       1.176866983290e+00       3.640043821079e+01 
       1.179640478905e+00       3.619735397797e+01 
       1.182413974530e+00       3.599574541669e+01 
       1.185187470164e+00       3.579559849282e+01 
       1.187960965807e+00       3.559717586204e+01 
       1.190734461460e+00       3.540050063560e+01 
       1.193507957122e+00       3.520521152707e+01 
       1.196281452792e+00       3.501139366545e+01 
       1.199054948472e+00       3.481917284938e+01 
       1.201828444161e+00       3.462818862713e+01 
       1.204601939859e+00       3.443863838515e+01 
       1.207375435565e+00       3.425042445546e+01 
       1.210148931281e+00       3.406394616109e+01 
       1.212922427005e+00       3.387884882218e+01 
       1.215695922738e+00       3.369532253621e+01 
       1.218469418479e+00       3.351288788084e+01 
       1.221242914229e+00       3.333187292251e+01 
       1.224016409987e+00       3.315211696193e+01 
       1.226789905754e+00       3.297359203762e+01 
       1.229563401529e+00       3.279658225583e+01 
       1.232336897313e+00       3.262092701054e+01 
       1.235110393104e+00       3.244671651474e+01 
       1.237436309153e+00       3.230137822775e+01 
       1.237883888904e+00       3.227390936789e+01 
       1.240657384712e+00       3.210203508295e+01 
       1.243430880529e+00       3.193143898915e+01 
       1.246204376353e+00       3.176192183147e+01 
       1.248977872185e+00       3.159384378004e+01 
       1.251751368025e+00       3.142694774207e+01 
       1.254524863873e+00       3.126137350807e+01 
       1.257298359729e+00       3.109728414227e+01 
       1.260071855593e+00       3.093410223247e+01 
       1.262845351464e+00       3.077221886934e+01 
       1.265618847343e+00       3.061145152098e+01 
       1.268392343230e+00       3.045161851632e+01 
       1.271165839124e+00       3.029316104025e+01 
       1.273939335026e+00       3.013559855358e+01 
       1.276712830935e+00       2.997935466639e+01 
       1.279486326852e+00       2.982448278755e+01 
       1.282259822776e+00       2.967063183373e+01 
       1.285033318707e+00       2.951777839540e+01 
       1.287806814646e+00       2.936606844282e+01 
       1.290580310592e+00       2.921493768826e+01 
       1.293353806545e+00       2.906525176526e+01 
       1.296127302505e+00       2.891659502662e+01 
       1.298900798472e+00       2.876914599576e+01 
       1.634929533045e+00       1.651453145587e+01 
       2.058252123404e+00       9.397389925896e+00 
       2.591185899256e+00       5.306952883610e+00 
       3.262109775256e+00       2.976448111250e+00 
       4.106752892132e+00       1.658951391583e+00 
       5.170095575864e+00       9.192545021093e-01 
       6.508764701860e+00       5.067167759643e-01 
       8.194049282560e+00       2.779711203805e-01 
       1.031569686731e+01       1.518072873155e-01 
       1.298669292662e+01       8.255440298405e-02 
       1.634927774049e+01       4.472475634719e-02 
       2.058252121198e+01       2.414548978066e-02 
