# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       8.272094679493e+04       1.024222936080e-07       5.210669289429e+00       1.601501675781e+04       1.371699066768e+04       1.658204527232e-01       1.134696172199e+09       3.002259436303e+00       1.288433649194e+08       1.408182154261e+06       7.451815787733e+06       2.964756740999e+07       9.882522469997e+06       5.700558260441e-08       8.912983148170e+07       2.564807617530e+08       3.027726633893e-04       9.350067086829e-02 
       8.214588384590e+04       1.038528795576e-07       5.246826206174e+00       1.579503515461e+04       1.371695451077e+04       1.669808259130e-01       1.126805068915e+09       3.023049310889e+00       1.252978001774e+08       1.379017816225e+06       7.297483996240e+06       2.883171344839e+07       9.610571149465e+06       5.700558260441e-08       8.667712009715e+07       2.494831355354e+08       3.029705218019e-04       9.379086811989e-02 
       8.157481836366e+04       1.053033896549e-07       5.283231834987e+00       1.557808784614e+04       1.371691810514e+04       1.681493165534e-01       1.118968819854e+09       3.043981594735e+00       1.218498023612e+08       1.350457478468e+06       7.146348452335e+06       2.803831017343e+07       9.346103391142e+06       5.700558260441e-08       8.429190247652e+07       2.426768209419e+08       3.031691254044e-04       9.408302295305e-02 
       8.100772256050e+04       1.067741001957e-07       5.319887856840e+00       1.536413288748e+04       1.371688144912e+04       1.693259813950e-01       1.111187043707e+09       3.065057242001e+00       1.184966866514e+08       1.322488632167e+06       6.998342961853e+06       2.726673979336e+07       9.088913264454e+06       5.700558260441e-08       8.197232134528e+07       2.360565793840e+08       3.033684796481e-04       9.437714634302e-02 
       8.044456884189e+04       1.082652912828e-07       5.356795963668e+00       1.515312891419e+04       1.371684454101e+04       1.705108775844e-01       1.103459361817e+09       3.086277212949e+00       1.152358421081e+08       1.295099027555e+06       6.853402701495e+06       2.651640151656e+07       8.838800505519e+06       5.700558260441e-08       7.971657053642e+07       2.296173158901e+08       3.035685900238e-04       9.467324930833e-02 
       7.988532980510e+04       1.097772468779e-07       5.393957858421e+00       1.494503513427e+04       1.371680737911e+04       1.717040626673e-01       1.095785398161e+09       3.107642473978e+00       1.120647296378e+08       1.268276668553e+06       6.711464190441e+06       2.578671108365e+07       8.595570361215e+06       5.700558260441e-08       7.752289358411e+07       2.233540751646e+08       3.037694620622e-04       9.497134291067e-02 
       7.932997823790e+04       1.113102548543e-07       5.431375255142e+00       1.473981132022e+04       1.371676996172e+04       1.729055945911e-01       1.088164779327e+09       3.129153997658e+00       1.089808800168e+08       1.242009807522e+06       6.572465262541e+06       2.507710031262e+07       8.359033437540e+06       5.700558260441e-08       7.538958235610e+07       2.172620377556e+08       3.039711013345e-04       9.527143825481e-02 
       7.877848711724e+04       1.128646070500e-07       5.469049879031e+00       1.453741780122e+04       1.371673228709e+04       1.741155317079e-01       1.080597134502e+09       3.150812762771e+00       1.059818919680e+08       1.216286940109e+06       6.436345039096e+06       2.438701665643e+07       8.129005552142e+06       5.700558260441e-08       7.331497572365e+07       2.113365163272e+08       3.041735134521e-04       9.557354648853e-02 
       7.823082960787e+04       1.144405993222e-07       5.506983466505e+00       1.433781545546e+04       1.371669435351e+04       1.753339327772e-01       1.073082095447e+09       3.172619754338e+00       1.030654302915e+08       1.191096800218e+06       6.303043902188e+06       2.371592277273e+07       7.905307590910e+06       5.700558260441e-08       7.129745826816e+07       2.055729520348e+08       3.043767040675e-04       9.587767880244e-02 
       7.768697906113e+04       1.160385316018e-07       5.545177765278e+00       1.414096570249e+04       1.371665615921e+04       1.765608569688e-01       1.065619296485e+09       3.194575963662e+00       1.002292240464e+08       1.166428355069e+06       6.172503468578e+06       2.306329610552e+07       7.687765368506e+06       5.700558260441e-08       6.933545902334e+07       1.999669109989e+08       3.045806788741e-04       9.618384642994e-02 
       7.714690901358e+04       1.176587079490e-07       5.583634534418e+00       1.394683049575e+04       1.371661770244e+04       1.777963638655e-01       1.058208374482e+09       3.216682388360e+00       9.747106478245e+07       1.142270800370e+06       6.044666564129e+06       2.242862847823e+07       7.476209492744e+06       5.700558260441e-08       6.742745025201e+07       1.945140808772e+08       3.047854436070e-04       9.649206064705e-02 
       7.661059318572e+04       1.193014366097e-07       5.622355544418e+00       1.375537231519e+04       1.371657898143e+04       1.790405134661e-01       1.050848968825e+09       3.238940032400e+00       9.478880482046e+07       1.118613555582e+06       5.919477198768e+06       2.181142569807e+07       7.270475232689e+06       5.700558260441e-08       6.557194625651e+07       1.892102675294e+08       3.049910040427e-04       9.680233277230e-02 
       7.607800548077e+04       1.209670300723e-07       5.661342577267e+00       1.356655415993e+04       1.371653999439e+04       1.802933661884e-01       1.043540721411e+09       3.261349906137e+00       9.218035558008e+07       1.095446259289e+06       5.796880541968e+06       2.121120717119e+07       7.070402390396e+06       5.700558260441e-08       6.376750222193e+07       1.840513917744e+08       3.051973659999e-04       9.711467416663e-02 
       7.554911998333e+04       1.226558051259e-07       5.700597426514e+00       1.338033954115e+04       1.371650073955e+04       1.815549828719e-01       1.036283276624e+09       3.283913026350e+00       8.964368595352e+07       1.072758764655e+06       5.676822898727e+06       2.062750552852e+07       6.875835176173e+06       5.700558260441e-08       6.201271309110e+07       1.790334862365e+08       3.054045353396e-04       9.742909623321e-02 
       7.502391095814e+04       1.243680829183e-07       5.740121897345e+00       1.319669247492e+04       1.371646121507e+04       1.828254247809e-01       1.029076281322e+09       3.306630416277e+00       8.717682072411e+07       1.050541134987e+06       5.559251686061e+06       2.005986626183e+07       6.686622087278e+06       5.700558260441e-08       6.030621247058e+07       1.741526922776e+08       3.056125179654e-04       9.774561041734e-02 
       7.450235284886e+04       1.261041890160e-07       5.779917806638e+00       1.301557747525e+04       1.371642141917e+04       1.841047536074e-01       1.021919384816e+09       3.329503105652e+00       8.477783902830e+07       1.028783639374e+06       5.444115409964e+06       1.950784736985e+07       6.502615789951e+06       5.700558260441e-08       5.864667156671e+07       1.694052570142e+08       3.058213198238e-04       9.806422820628e-02 
       7.398442027679e+04       1.278644534639e-07       5.819986983048e+00       1.283695954720e+04       1.371638134999e+04       1.853930314740e-01       1.014812238856e+09       3.352532130743e+00       8.244487285999e+07       1.007476748435e+06       5.331363642866e+06       1.897101901409e+07       6.323673004698e+06       5.700558260441e-08       5.703279815100e+07       1.647875304164e+08       3.060309469047e-04       9.838496112911e-02 
       7.347008803964e+04       1.296492108466e-07       5.860331267069e+00       1.266080418006e+04       1.371634100570e+04       1.866903209369e-01       1.007754497612e+09       3.375718534387e+00       8.017610561606e+07       9.866111301370e+05       5.220947001538e+06       1.844896318418e+07       6.149654394726e+06       5.700558260441e-08       5.546333555392e+07       1.602959624858e+08       3.062414052413e-04       9.870782075658e-02 
       7.295933111031e+04       1.314588003498e-07       5.900952511105e+00       1.248707734067e+04       1.371630038446e+04       1.879966849893e-01       1.000745817659e+09       3.399063366027e+00       7.796977068186e+07       9.661776457145e+05       5.112817125473e+06       1.794127337235e+07       5.980424457451e+06       5.700558260441e-08       5.393706168642e+07       1.559271005118e+08       3.064527009108e-04       9.903281870094e-02 
       7.245212463569e+04       1.332935658235e-07       5.941852579539e+00       1.231574546678e+04       1.371625948439e+04       1.893121870639e-01       9.937858579581e+08       3.422567681752e+00       7.582415005570e+07       9.461673456626e+05       5.006926655697e+06       1.744755425697e+07       5.815851418992e+06       5.700558260441e-08       5.245278808837e+07       1.516775864024e+08       3.066648400347e-04       9.935996661579e-02 
       7.194844393541e+04       1.351538558447e-07       5.983033348808e+00       1.214677546054e+04       1.371621830362e+04       1.906368910361e-01       9.868742798424e+08       3.446232544330e+00       7.373757301112e+07       9.265714658192e+05       4.903229214035e+06       1.696742139469e+07       5.655807131563e+06       5.700558260441e-08       5.100935900319e+07       1.475441540889e+08       3.068778287789e-04       9.968927619588e-02 
       7.144826450068e+04       1.370400237824e-07       6.024496707472e+00       1.198013468210e+04       1.371617684026e+04       1.919708612275e-01       9.800107469981e+08       3.470059023250e+00       7.170841479602e+07       9.073814235268e+05       4.801679382794e+06       1.650050092109e+07       5.500166973698e+06       5.700558260441e-08       4.960565047792e+07       1.435236270014e+08       3.070916733540e-04       1.000207591770e-01 
       7.095156199306e+04       1.389524278624e-07       6.066244556288e+00       1.181579094322e+04       1.371613509242e+04       1.933141624084e-01       9.731949254498e+08       3.494048194755e+00       6.973509536754e+07       8.885888138730e+05       4.702232684874e+06       1.604642925963e+07       5.348809753210e+06       5.700558260441e-08       4.824056948807e+07       1.396129156140e+08       3.073063800159e-04       1.003544273356e-01 
       7.045831224331e+04       1.408914312334e-07       6.108278808279e+00       1.165371250105e+04       1.371609305816e+04       1.946668598013e-01       9.664264835435e+08       3.518201141883e+00       6.781607816180e+07       8.701854060098e+05       4.604845564288e+06       1.560485283850e+07       5.201617612832e+06       5.700558260441e-08       4.691305308654e+07       1.358090150571e+08       3.075219550660e-04       1.006902924889e-01 
       6.996849125021e+04       1.428574020339e-07       6.150601388799e+00       1.149386805194e+04       1.371605073558e+04       1.960290190840e-01       9.597050919308e+08       3.542518954504e+00       6.594986889746e+07       8.521631395486e+05       4.509475367088e+06       1.517542781533e+07       5.058475938442e+06       5.700558260441e-08       4.562206757600e+07       1.321090027954e+08       3.077384048513e-04       1.010283664944e-01 
       6.948207517935e+04       1.448507134602e-07       6.193214235627e+00       1.133622672539e+04       1.371600812274e+04       1.974007063926e-01       9.530304235526e+08       3.567002729356e+00       6.413501441223e+07       8.345141210302e+05       4.416080322679e+06       1.475781980948e+07       4.919273269828e+06       5.700558260441e-08       4.436660770399e+07       1.285100363694e+08       3.079557357653e-04       1.013686612501e-01 
       6.899904036202e+04       1.468717438349e-07       6.236119299017e+00       1.118075807802e+04       1.371596521767e+04       1.987819883251e-01       9.464021536235e+08       3.591653570087e+00       6.237010153136e+07       8.172306204677e+05       4.324619525530e+06       1.435170364168e+07       4.783901213893e+06       5.700558260441e-08       4.314569588016e+07       1.250093511992e+08       3.081739542476e-04       1.017111886937e-01 
       6.851936329404e+04       1.489208766764e-07       6.279318541785e+00       1.102743208768e+04       1.371592201843e+04       2.001729319439e-01       9.398199596156e+08       3.616472587290e+00       6.065375596731e+07       8.003050679609e+05       4.235052917259e+06       1.395676308078e+07       4.652254360260e+06       5.700558260441e-08       4.195838141516e+07       1.216042584485e+08       3.083930667847e-04       1.020559608028e-01 
       6.804302063462e+04       1.509985007701e-07       6.322813939374e+00       1.087621914762e+04       1.371587852303e+04       2.015736047798e-01       9.332835212432e+08       3.641460898542e+00       5.898464124964e+07       7.837300503811e+05       4.147341269082e+06       1.357269059759e+07       4.524230199197e+06       5.700558260441e-08       4.080373978031e+07       1.182921429470e+08       3.086130799103e-04       1.024029895945e-01 
       6.756998920521e+04       1.531050102393e-07       6.366607479940e+00       1.072709006070e+04       1.371583472949e+04       2.029840748348e-01       9.267925204469e+08       3.666619628445e+00       5.736145768442e+07       7.674983081244e+05       4.061446164642e+06       1.319918712538e+07       4.399729041793e+06       5.700558260441e-08       3.968087188779e+07       1.150704611704e+08       3.088340002056e-04       1.027522871255e-01 
       6.710024598838e+04       1.552408046177e-07       6.410701164412e+00       1.058001603377e+04       1.371579063581e+04       2.044044105855e-01       9.203466413784e+08       3.691949908661e+00       5.578294134221e+07       7.516027319321e+05       3.977329983176e+06       1.283596182703e+07       4.278653942343e+06       5.700558260441e-08       3.858890339054e+07       1.119367392749e+08       3.090558342995e-04       1.031038654914e-01 
       6.663376812671e+04       1.574062889234e-07       6.455097006576e+00       1.043496867206e+04       1.371574623997e+04       2.058346809864e-01       9.139455703849e+08       3.717452877953e+00       5.424786307394e+07       7.360363597774e+05       3.894955883043e+06       1.248273186857e+07       4.160910622856e+06       5.700558260441e-08       3.752698400145e+07       1.088885711868e+08       3.092785888692e-04       1.034577368266e-01 
       6.617053292167e+04       1.596018737327e-07       6.499797033144e+00       1.029191997362e+04       1.371570153994e+04       2.072749554733e-01       9.075889959939e+08       3.743129682224e+00       5.275502755379e+07       7.207923738158e+05       3.814287785587e+06       1.213922219895e+07       4.046407399651e+06       5.700558260441e-08       3.649428683133e+07       1.059236167435e+08       3.095022706403e-04       1.038139133045e-01 
       6.571051783252e+04       1.618279752557e-07       6.544803283838e+00       1.015084232397e+04       1.371565653369e+04       2.087253039664e-01       9.012766088982e+08       3.768981474555e+00       5.130327234852e+07       7.058640973998e+05       3.735290359335e+06       1.180516533589e+07       3.935055111965e+06       5.700558260441e-08       3.549000774503e+07       1.030395998862e+08       3.097268863872e-04       1.041724071365e-01 
       6.525370047520e+04       1.640850154129e-07       6.590117811455e+00       1.001170849066e+04       1.371561121916e+04       2.101857968741e-01       8.950081019406e+08       3.795009415247e+00       4.989146701233e+07       6.912449921540e+05       3.657929004524e+06       1.148030115759e+07       3.826767052530e+06       5.700558260441e-08       3.451336473529e+07       1.002343069019e+08       3.099524429338e-04       1.045332305723e-01 
       6.480005862125e+04       1.663734219125e-07       6.635742681950e+00       9.874491617991e+03       1.371556559429e+04       2.116565050959e-01       8.887831700991e+08       3.821214671856e+00       4.851851220664e+07       6.769286551120e+05       3.582169837950e+06       1.116437670018e+07       3.721458900061e+06       5.700558260441e-08       3.356359731390e+07       9.750558471378e+07       3.101789471531e-04       1.048963958994e-01 
       6.434957019673e+04       1.686936283287e-07       6.681679974512e+00       9.739165221845e+03       1.371551965700e+04       2.131375000263e-01       8.826015104722e+08       3.847598419235e+00       4.718333884409e+07       6.629088159121e+05       3.507979678122e+06       1.085714596079e+07       3.619048653597e+06       5.700558260441e-08       3.263996591947e+07       9.485133921839e+07       3.104064059686e-04       1.052619154429e-01 
       6.390221328114e+04       1.710460741815e-07       6.727931781634e+00       9.605703184491e+03       1.371547340519e+04       2.146288535578e-01       8.764628222637e+08       3.874161839575e+00       4.588490725614e+07       6.491793340509e+05       3.435326030736e+06       1.055836970595e+07       3.519456568651e+06       5.700558260441e-08       3.174175134166e+07       9.226953366855e+07       3.106348263535e-04       1.056298015652e-01 
       6.345796610637e+04       1.734312050172e-07       6.774500209202e+00       9.474079749538e+03       1.371542683676e+04       2.161306380847e-01       8.703668067685e+08       3.900906122442e+00       4.462220638350e+07       6.357341961941e+05       3.364177074441e+06       1.026781528537e+07       3.422605095123e+06       5.700558260441e-08       3.086825416111e+07       8.975818710061e+07       3.108642153321e-04       1.060000666658e-01 
       6.301680705562e+04       1.758494724898e-07       6.821387376554e+00       9.344269516923e+03       1.371537994960e+04       2.176429265063e-01       8.643131673581e+08       3.927832464819e+00       4.339425298888e+07       6.225675135429e+05       3.294501646901e+06       9.985256450726e+06       3.328418816909e+06       5.700558260441e-08       3.001879420484e+07       8.731537280490e+07       3.110945799795e-04       1.063727231808e-01 
       6.257871466235e+04       1.783013344441e-07       6.868595416583e+00       9.216247437982e+03       1.371533274156e+04       2.191657922309e-01       8.583016094657e+08       3.954942071144e+00       4.220009089145e+07       6.096735192546e+05       3.226269231148e+06       9.710473179548e+06       3.236824393183e+06       5.700558260441e-08       2.919271001671e+07       8.493921683811e+07       3.113259274221e-04       1.067477835828e-01 
       6.214366760924e+04       1.807872549992e-07       6.916126475789e+00       9.089988810583e+03       1.371528521050e+04       2.206993091786e-01       8.523318405723e+08       3.982236153354e+00       4.103879022224e+07       5.970465659174e+05       3.159449942220e+06       9.443251503869e+06       3.147750501290e+06       5.700558260441e-08       2.838935834228e+07       8.262789657652e+07       3.115582648382e-04       1.071252603805e-01 
       6.171164472718e+04       1.833077046336e-07       6.963982714376e+00       8.965469274330e+03       1.371523735426e+04       2.222435517857e-01       8.464035701923e+08       4.009715930921e+00       3.990944670014e+07       5.846811230768e+05       3.094014514067e+06       9.183383343633e+06       3.061127781211e+06       5.700558260441e-08       2.760811362803e+07       8.037963930895e+07       3.117915994582e-04       1.075051661183e-01 
       6.128262499419e+04       1.858631602715e-07       7.012166306318e+00       8.842664805830e+03       1.371518917067e+04       2.237985950075e-01       8.405165098594e+08       4.037382630893e+00       3.881118092782e+07       5.725717748132e+05       3.029934286735e+06       8.930666344667e+06       2.976888781556e+06       5.700558260441e-08       2.684836753423e+07       7.819272086827e+07       3.120259385649e-04       1.078875133762e-01 
       6.085658753441e+04       1.884541053695e-07       7.060679439450e+00       8.721551714030e+03       1.371514065753e+04       2.253645143225e-01       8.346703731126e+08       4.065237487939e+00       3.774313770692e+07       5.607132173703e+05       2.967181193816e+06       8.684903721126e+06       2.894967907042e+06       5.700558260441e-08       2.610952846127e+07       7.606546430051e+07       3.122612894941e-04       1.082723147693e-01 
       6.043351161713e+04       1.910810300054e-07       7.109524315534e+00       8.602106635614e+03       1.371509181266e+04       2.269413857358e-01       8.288648754821e+08       4.093281744384e+00       3.670448537221e+07       5.491002568321e+05       2.905727750155e+06       8.445904102263e+06       2.815301367421e+06       5.700558260441e-08       2.539102108902e+07       7.399623857048e+07       3.124976596346e-04       1.086595829476e-01 
       6.001337665573e+04       1.937444309675e-07       7.158703150353e+00       8.484306530467e+03       1.371504263382e+04       2.285292857826e-01       8.230997344756e+08       4.121516650253e+00       3.569441514400e+07       5.377278068479e+05       2.845547039812e+06       8.213481383418e+06       2.737827127806e+06       5.700558260441e-08       2.469228592884e+07       7.198345730292e+07       3.127350564292e-04       1.090493305954e-01 
       5.959616220669e+04       1.964448118455e-07       7.208218173777e+00       8.368128677198e+03       1.371499311880e+04       2.301282915323e-01       8.173746695646e+08       4.149943463312e+00       3.471214049838e+07       5.265908864052e+05       2.786612704271e+06       7.987454581112e+06       2.662484860371e+06       5.700558260441e-08       2.401277888797e+07       7.002557755814e+07       3.129734873744e-04       1.094415704312e-01 
       5.918184796860e+04       1.991826831225e-07       7.258071629853e+00       8.253550668732e+03       1.371494326534e+04       2.317384805919e-01       8.116894021707e+08       4.178563449108e+00       3.375689655482e+07       5.156846176475e+05       2.728898930901e+06       7.767647692122e+06       2.589215897374e+06       5.700558260441e-08       2.335197084584e+07       6.812109864132e+07       3.132129600214e-04       1.098363152072e-01 
       5.877041378118e+04       2.019585622680e-07       7.308265776883e+00       8.140550407956e+03       1.371489307120e+04       2.333599311097e-01       8.060436556518e+08       4.207377881010e+00       3.282793948055e+07       5.050042237385e+05       2.672380441649e+06       7.553889556439e+06       2.517963185480e+06       5.700558260441e-08       2.270934724209e+07       6.626856094447e+07       3.134534819758e-04       1.102335777092e-01 
       5.836183962428e+04       2.047729738321e-07       7.358802887502e+00       8.029106103427e+03       1.371484253408e+04       2.349927217794e-01       8.004371552891e+08       4.236388040253e+00       3.192454591144e+07       4.945450267696e+05       2.617032481967e+06       7.346013723992e+06       2.448671241331e+06       5.700558260441e-08       2.208440767592e+07       6.446654482009e+07       3.136950608988e-04       1.106333707556e-01 
       5.795610561695e+04       2.076264495418e-07       7.409685248764e+00       7.919196265144e+03       1.371479165172e+04       2.366369318435e-01       7.948696282733e+08       4.265595215974e+00       3.104601238871e+07       4.843024457115e+05       2.562830809971e+06       7.143858325044e+06       2.381286108348e+06       5.700558260441e-08       2.147666551643e+07       6.271366948588e+07       3.139377045069e-04       1.110357071978e-01 
       5.755319201639e+04       2.105195283971e-07       7.460915162221e+00       7.810799700371e+03       1.371474042181e+04       2.382926410974e-01       7.893408036917e+08       4.295000705260e+00       3.019165481121e+07       4.742719944076e+05       2.509751685826e+06       6.947265944154e+06       2.315755314718e+06       5.700558260441e-08       2.088564752373e+07       6.100859195932e+07       3.141814205729e-04       1.114405999193e-01 
       5.715307921707e+04       2.134527567701e-07       7.512494944007e+00       7.703895509524e+03       1.371468884203e+04       2.399599298930e-01       7.838504125148e+08       4.324605813187e+00       2.936080790270e+07       4.644492796093e+05       2.457771861347e+06       6.756083497602e+06       2.252027832534e+06       5.700558260441e-08       2.031089348041e+07       5.935000602167e+07       3.144262169256e-04       1.118480618353e-01 
       5.675574774975e+04       2.164266885035e-07       7.564426924915e+00       7.598463082112e+03       1.371463691005e+04       2.416388791429e-01       7.783981875829e+08       4.354411852858e+00       2.855282469391e+07       4.548299990519e+05       2.406868569818e+06       6.570162114193e+06       2.190054038064e+06       5.700558260441e-08       1.975195583325e+07       5.773664121022e+07       3.146721014508e-04       1.122581058926e-01 
       5.636117828051e+04       2.194418850123e-07       7.616713450487e+00       7.494482092736e+03       1.371458462352e+04       2.433295703240e-01       7.729838635940e+08       4.384420145453e+00       2.776707601871e+07       4.454099395703e+05       2.357019516020e+06       6.389357019340e+06       2.129785673113e+06       5.700558260441e-08       1.920839934471e+07       5.616726183834e+07       3.149190820917e-04       1.126707450690e-01 
       5.596935160983e+04       2.224989153854e-07       7.669356881092e+00       7.391932497141e+03       1.371453198009e+04       2.450320854815e-01       7.676071770900e+08       4.414632020264e+00       2.700295002424e+07       4.361849752539e+05       2.308202866464e+06       6.213527422334e+06       2.071175807445e+06       5.700558260441e-08       1.867980075400e+07       5.464066604229e+07       3.151671668487e-04       1.130859923726e-01 
       5.558024867167e+04       2.255983564894e-07       7.722359592010e+00       7.290794528325e+03       1.371447897738e+04       2.467465072330e-01       7.622678664441e+08       4.445048814740e+00       2.625985169449e+07       4.271510656393e+05       2.260397239836e+06       6.042536406714e+06       2.014178802238e+06       5.700558260441e-08       1.816574844758e+07       5.315568485426e+07       3.154163637805e-04       1.135038608421e-01 
       5.519385053250e+04       2.287407930731e-07       7.775723973517e+00       7.191048692701e+03       1.371442561300e+04       2.484729187721e-01       7.569656718485e+08       4.475671874530e+00       2.553720238700e+07       4.183042539410e+05       2.213581697625e+06       5.876250823665e+06       1.958750274555e+06       5.700558260441e-08       1.766584213857e+07       5.171118130079e+07       3.156666810044e-04       1.139243635455e-01 
       5.481013839042e+04       2.319268178743e-07       7.829452430969e+00       7.092675766311e+03       1.371437188454e+04       2.502114038730e-01       7.517003353012e+08       4.506502553523e+00       2.483443938227e+07       4.096406653184e+05       2.167735734955e+06       5.714541188334e+06       1.904847062778e+06       5.700558260441e-08       1.717969255514e+07       5.030604952601e+07       3.159181266961e-04       1.143475135802e-01 
       5.442909357422e+04       2.351570317270e-07       7.883547384887e+00       6.995656791095e+03       1.371431778959e+04       2.519620468939e-01       7.464716005938e+08       4.537542213893e+00       2.415101544563e+07       4.011565051786e+05       2.122839271607e+06       5.557281579010e+06       1.852427193003e+06       5.700558260441e-08       1.670692113737e+07       4.893921393879e+07       3.161707090909e-04       1.147733240725e-01 
       5.405069754250e+04       2.384320436707e-07       7.938011271037e+00       6.899973071209e+03       1.371426332570e+04       2.537249327816e-01       7.412792132989e+08       4.568792226141e+00       2.348639840112e+07       3.928480575145e+05       2.078872643222e+06       5.404349539077e+06       1.801449846359e+06       5.700558260441e-08       1.624715974248e+07       4.760962838342e+07       3.164244364840e-04       1.152018081769e-01 
       5.367493188272e+04       2.417524710608e-07       7.992846540523e+00       6.805606169397e+03       1.371420849043e+04       2.555001470752e-01       7.361229207578e+08       4.600253969137e+00       2.284007071711e+07       3.847116832775e+05       2.035816592689e+06       5.255625981659e+06       1.751875327220e+06       5.700558260441e-08       1.580005035820e+07       4.631627533294e+07       3.166793172302e-04       1.156329790757e-01 
       5.330177831034e+04       2.451189396807e-07       8.048055659861e+00       6.712537903409e+03       1.371415328131e+04       2.572877759104e-01       7.310024720679e+08       4.631928830162e+00       2.221152910334e+07       3.767438187836e+05       1.993652261710e+06       5.110995096894e+06       1.703665032298e+06       5.700558260441e-08       1.536524482398e+07       4.505816510470e+07       3.169353597455e-04       1.160668499787e-01 
       5.293121866795e+04       2.485320838552e-07       8.103641111078e+00       6.620750342472e+03       1.371409769586e+04       2.590879060236e-01       7.259176180709e+08       4.663818204955e+00       2.160028411899e+07       3.689409741524e+05       1.952361182544e+06       4.970344261761e+06       1.656781420587e+06       5.700558260441e-08       1.494240455989e+07       4.383433509734e+07       3.171925725064e-04       1.165034341225e-01 
       5.256323492432e+04       2.519925465654e-07       8.159605391787e+00       6.530225803810e+03       1.371404173158e+04       2.609006247561e-01       7.208681113407e+08       4.695923497751e+00       2.100585979165e+07       3.612997317791e+05       1.911925269915e+06       4.833563952381e+06       1.611187984127e+06       5.700558260441e-08       1.453120030302e+07       4.264384904874e+07       3.174509640511e-04       1.169427447699e-01 
       5.219780917358e+04       2.555009795652e-07       8.215951015281e+00       6.440946849209e+03       1.371398538596e+04       2.627260200583e-01       7.158537061708e+08       4.728246121327e+00       2.042779324661e+07       3.538167448372e+05       1.872326813093e+06       4.700547658743e+06       1.566849219581e+06       5.700558260441e-08       1.413131185105e+07       4.148579631433e+07       3.177105429797e-04       1.173847952099e-01 
       5.183492363433e+04       2.590580434994e-07       8.272680510614e+00       6.352896281634e+03       1.371392865646e+04       2.645641804939e-01       7.108741585630e+08       4.760787497044e+00       1.986563434653e+07       3.464887358131e+05       1.833548468138e+06       4.571191801763e+06       1.523730600588e+06       5.700558260441e-08       1.374242781296e+07       4.035929116520e+07       3.179713179546e-04       1.178295987566e-01 
       5.147456064878e+04       2.626644080230e-07       8.329796422688e+00       6.266057141890e+03       1.371387154055e+04       2.664151952442e-01       7.059292262151e+08       4.793549054894e+00       1.931894534087e+07       3.393124950704e+05       1.795573250300e+06       4.445395652634e+06       1.481798550878e+06       5.700558260441e-08       1.336424536656e+07       3.926347210543e+07       3.182332977009e-04       1.182771687487e-01 
       5.111670268187e+04       2.663207519226e-07       8.387301312347e+00       6.180412705328e+03       1.371381403566e+04       2.682791541124e-01       7.010186685093e+08       4.826532233537e+00       1.878730052507e+07       3.322848794441e+05       1.758384526586e+06       4.323061254395e+06       1.441020418132e+06       5.700558260441e-08       1.299647002268e+07       3.819750120817e+07       3.184964910071e-04       1.187275185497e-01 
       5.076133232044e+04       2.700277632391e-07       8.445197756457e+00       6.095946478599e+03       1.371375613922e+04       2.701561475278e-01       6.961422465004e+08       4.859738480351e+00       1.827028590908e+07       3.254028108644e+05       1.721966008471e+06       4.204093345655e+06       1.401364448552e+06       5.700558260441e-08       1.263881539587e+07       3.716056346994e+07       3.187609067252e-04       1.191806615462e-01 
       5.040843227239e+04       2.737861393918e-07       8.503488347998e+00       6.012642196454e+03       1.371369784862e+04       2.720462665503e-01       6.912997229043e+08       4.893169251470e+00       1.776749889497e+07       3.186632750082e+05       1.686301744765e+06       4.088399286415e+06       1.362799762138e+06       5.700558260441e-08       1.229100298142e+07       3.615186618258e+07       3.190265537715e-04       1.196366111484e-01 
       5.005798536580e+04       2.775965873044e-07       8.562175696152e+00       5.930483818587e+03       1.371363916128e+04       2.739496028748e-01       6.864908620862e+08       4.926826011834e+00       1.727854796349e+07       3.120633199790e+05       1.651376114628e+06       3.975888985940e+06       1.325296328647e+06       5.700558260441e-08       1.195276193848e+07       3.517063832252e+07       3.192934411268e-04       1.200953807888e-01 
       4.970997454814e+04       2.814598235331e-07       8.621262426390e+00       5.849455526516e+03       1.371358007455e+04       2.758662488354e-01       6.817154300496e+08       4.960710235227e+00       1.680305236916e+07       3.056000550143e+05       1.617173820728e+06       3.866474832600e+06       1.288824944200e+06       5.700558260441e-08       1.162382887919e+07       3.421612995669e+07       3.195615778370e-04       1.205569839220e-01 
       4.936438288539e+04       2.853765743950e-07       8.680751180558e+00       5.769541720520e+03       1.371352058579e+04       2.777962974100e-01       6.769731944243e+08       4.994823404325e+00       1.634064184385e+07       2.992706492189e+05       1.583679882540e+06       3.760071625661e+06       1.253357208554e+06       5.700558260441e-08       1.130394766356e+07       3.328761166482e+07       3.198309730137e-04       1.210214340240e-01 
