# Matter power spectrum P(k) at redshift z=0
# for k=8.06309e-06 to 23.1709 h/Mpc,
# number of wavenumbers equal to 861
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       6.208800147542e-01       1.266918951808e+02 
       6.233599224167e-01       1.255660662441e+02 
       6.258398301303e-01       1.244574176269e+02 
       6.283197378945e-01       1.233639131008e+02 
       6.307996457086e-01       1.222856317208e+02 
       6.332795535721e-01       1.212235407557e+02 
       6.357594614844e-01       1.201753340576e+02 
       6.382393694449e-01       1.191426596424e+02 
       6.407192774530e-01       1.181233240809e+02 
       6.431991855083e-01       1.171184379351e+02 
       6.456790936101e-01       1.161270149339e+02 
       6.481590017579e-01       1.151482838833e+02 
       6.506389099512e-01       1.141832889040e+02 
       6.531188181895e-01       1.132304487988e+02 
       6.555987264723e-01       1.122899923252e+02 
       6.580786347990e-01       1.113610503741e+02 
       6.605585431692e-01       1.104435364682e+02 
       6.630384515823e-01       1.095381173872e+02 
       6.655183600380e-01       1.086427068521e+02 
       6.679982685357e-01       1.077584729810e+02 
       6.704781770749e-01       1.068843137921e+02 
       6.729580856552e-01       1.060203841934e+02 
       6.754379942762e-01       1.051660579752e+02 
       6.779179029373e-01       1.043209308692e+02 
       6.803978116382e-01       1.034852510626e+02 
       6.828777203784e-01       1.026588075415e+02 
       6.853576291575e-01       1.018405965627e+02 
       6.878375379751e-01       1.010301567668e+02 
       6.903174468307e-01       1.002289043422e+02 
       6.927973557240e-01       9.943490017795e+01 
       6.952772646545e-01       9.864809871831e+01 
       6.977571736219e-01       9.786993307408e+01 
       7.002370826257e-01       9.709760623387e+01 
       7.027169916656e-01       9.633322876788e+01 
       7.051969007411e-01       9.557533375197e+01 
       7.076768098520e-01       9.482378374720e+01 
       7.101567189978e-01       9.407920172195e+01 
       7.126366281782e-01       9.334121184074e+01 
       7.151165373927e-01       9.260941186687e+01 
       7.175964466412e-01       9.188306712233e+01 
       7.200763559231e-01       9.116287044977e+01 
       7.225562652382e-01       9.044937994882e+01 
       7.250361745862e-01       8.974085586374e+01 
       7.275160839666e-01       8.903927448501e+01 
       7.299959933791e-01       8.834201045679e+01 
       7.324759028235e-01       8.765173255802e+01 
       7.349558122994e-01       8.696694138171e+01 
       7.374357218065e-01       8.628769087940e+01 
       7.399156313444e-01       8.561399320374e+01 
       7.423955409129e-01       8.494566416566e+01 
       7.448754505116e-01       8.428387882822e+01 
       7.473553601403e-01       8.362783791120e+01 
       7.498352697987e-01       8.297736421336e+01 
       7.523151794864e-01       8.233246990202e+01 
       7.547950892032e-01       8.169378335223e+01 
       7.572749989488e-01       8.106063953220e+01 
       7.597549087228e-01       8.043353581708e+01 
       7.622348185251e-01       7.981266035285e+01 
       7.647147283554e-01       7.919704498442e+01 
       7.671946382133e-01       7.858769539116e+01 
       7.696745480986e-01       7.798389502604e+01 
       7.721544580111e-01       7.738656085544e+01 
       7.746343679505e-01       7.679473134118e+01 
       7.771142779165e-01       7.620894464672e+01 
       7.795941879088e-01       7.562908999753e+01 
       7.820740979273e-01       7.505456461784e+01 
       7.845540079716e-01       7.448611793984e+01 
       7.870339180416e-01       7.392341844801e+01 
       7.895138281370e-01       7.336648834800e+01 
       7.919937382575e-01       7.281497797877e+01 
       7.944736484029e-01       7.226918665856e+01 
       7.969535585730e-01       7.172884249642e+01 
       7.994334687675e-01       7.119360914516e+01 
       8.019133789863e-01       7.066413432257e+01 
       8.043932892291e-01       7.013995843400e+01 
       8.068731994956e-01       6.962058369993e+01 
       8.093531097857e-01       6.910642468552e+01 
       8.118330200991e-01       6.859761322800e+01 
       8.143129304357e-01       6.809328609749e+01 
       8.167928407951e-01       6.759394042867e+01 
       8.192727511773e-01       6.709921738285e+01 
       8.217526615820e-01       6.660963988546e+01 
       8.242325720090e-01       6.612414720578e+01 
       8.267124824580e-01       6.564388720840e+01 
       8.291923929290e-01       6.516794945296e+01 
       8.316723034217e-01       6.469644293145e+01 
       8.341522139358e-01       6.422931722633e+01 
       8.366321244713e-01       6.376683358461e+01 
       8.391120350279e-01       6.330861345257e+01 
       8.415919456055e-01       6.285492969474e+01 
       8.440718562038e-01       6.240549539027e+01 
       8.465517668227e-01       6.196063168742e+01 
       8.490316774620e-01       6.151988112442e+01 
       8.515115881215e-01       6.108373862646e+01 
       8.539914988010e-01       6.065219346839e+01 
       8.564714095004e-01       6.022479171503e+01 
       8.589513202195e-01       5.980191505032e+01 
       8.614312309581e-01       5.938331602217e+01 
       8.639111417160e-01       5.896960876044e+01 
       8.663910524931e-01       5.855989595887e+01 
       8.688709632893e-01       5.815526455385e+01 
       8.713508741043e-01       5.775472299964e+01 
       8.738307849380e-01       5.735898108304e+01 
       8.763106957903e-01       5.696724555701e+01 
       8.787906066609e-01       5.658086566036e+01 
       8.812705175498e-01       5.619864014956e+01 
       8.837504284567e-01       5.582091197124e+01 
       8.862303393815e-01       5.544773076588e+01 
       8.887102503242e-01       5.507901218806e+01 
       8.911901612844e-01       5.471507093188e+01 
       8.936700722621e-01       5.435554765240e+01 
       8.961499832572e-01       5.399976848317e+01 
       8.986298942694e-01       5.364886668864e+01 
       9.011098052987e-01       5.330211865346e+01 
       9.035897163449e-01       5.295923107980e+01 
       9.060696274078e-01       5.262082162424e+01 
       9.085495384874e-01       5.228663123806e+01 
       9.110294495834e-01       5.195583907340e+01 
       9.135093606958e-01       5.162930962794e+01 
       9.159892718245e-01       5.130597000384e+01 
       9.184691829692e-01       5.098669000696e+01 
       9.209490941299e-01       5.067106583465e+01 
       9.234290053064e-01       5.035843458819e+01 
       9.259089164987e-01       5.004930621698e+01 
       9.283888277065e-01       4.974322652167e+01 
       9.308687389297e-01       4.944014588150e+01 
       9.333486501683e-01       4.913991593574e+01 
       9.358285614221e-01       4.884257936824e+01 
       9.383084726910e-01       4.854815701869e+01 
       9.407883839749e-01       4.825624293183e+01 
       9.432682952736e-01       4.796678010143e+01 
       9.457482065870e-01       4.767973678291e+01 
       9.482281179151e-01       4.739506024508e+01 
       9.507080292577e-01       4.711272649845e+01 
       9.531879406146e-01       4.683267735505e+01 
       9.556678519859e-01       4.655437027599e+01 
       9.581477633713e-01       4.627864922533e+01 
       9.606276747707e-01       4.600461977742e+01 
       9.631075861841e-01       4.573285115312e+01 
       9.655874976114e-01       4.546266903970e+01 
       9.680674090524e-01       4.519446188891e+01 
       9.705473205070e-01       4.492804267472e+01 
       9.730272319751e-01       4.466326832008e+01 
       9.755071434567e-01       4.440116352170e+01 
       9.779870549515e-01       4.414028841817e+01 
       9.804669664596e-01       4.388121659777e+01 
       9.829468779808e-01       4.362418574147e+01 
       9.854267895151e-01       4.336898313491e+01 
       9.879067010622e-01       4.311541793738e+01 
       9.903866126222e-01       4.286341385402e+01 
       9.928665241949e-01       4.261369695348e+01 
       9.953464357802e-01       4.236548555169e+01 
       9.978263473781e-01       4.211908620150e+01 
       1.000306258988e+00       4.187462186381e+01 
       1.002786170611e+00       4.163182972624e+01 
       1.005266082246e+00       4.139087874338e+01 
       1.007745993893e+00       4.115155597028e+01 
       1.010225905552e+00       4.091449289262e+01 
       1.012705817223e+00       4.067858183699e+01 
       1.015185728906e+00       4.044432715329e+01 
       1.017665640601e+00       4.021217689644e+01 
       1.020145552308e+00       3.998127757856e+01 
       1.022625464026e+00       3.975240797131e+01 
       1.025105375756e+00       3.952487682003e+01 
       1.027585287497e+00       3.929897540951e+01 
       1.030065199250e+00       3.907447018798e+01 
       1.032545111014e+00       3.885156587011e+01 
       1.035025022789e+00       3.863023396608e+01 
       1.037504934576e+00       3.841015625332e+01 
       1.039984846373e+00       3.819163404816e+01 
       1.042464758181e+00       3.797426796930e+01 
       1.044944670001e+00       3.775846223278e+01 
       1.047424581831e+00       3.754397908965e+01 
       1.049904493672e+00       3.733033647728e+01 
       1.052384405524e+00       3.711857136763e+01 
       1.054864317386e+00       3.690755072428e+01 
       1.057344229259e+00       3.669789205976e+01 
       1.059824141142e+00       3.648985531153e+01 
       1.062304053035e+00       3.628283626620e+01 
       1.064783964939e+00       3.607678332352e+01 
       1.067263876853e+00       3.587225554580e+01 
       1.069743788778e+00       3.566870524063e+01 
       1.072223700712e+00       3.546672600582e+01 
       1.072483128768e+00       3.544556444876e+01 
       1.074703612656e+00       3.526602722663e+01 
       1.077183524611e+00       3.506639990403e+01 
       1.079663436575e+00       3.486822144806e+01 
       1.082143348549e+00       3.467125024136e+01 
       1.084623260533e+00       3.447588807129e+01 
       1.087103172527e+00       3.428205659168e+01 
       1.089583084530e+00       3.408957137660e+01 
       1.092062996542e+00       3.389835068092e+01 
       1.094542908565e+00       3.370879289942e+01 
       1.097022820596e+00       3.352109522991e+01 
       1.099502732637e+00       3.333461451490e+01 
       1.101982644688e+00       3.314997874770e+01 
       1.104462556747e+00       3.296712636496e+01 
       1.106942468816e+00       3.278545489732e+01 
       1.109422380894e+00       3.260548420603e+01 
       1.111902292980e+00       3.242755682873e+01 
       1.114382205076e+00       3.225137510655e+01 
       1.116862117181e+00       3.207665542126e+01 
       1.119342029295e+00       3.190385800333e+01 
       1.121821941417e+00       3.173268490073e+01 
       1.124301853548e+00       3.156314421455e+01 
       1.126781765688e+00       3.139551864121e+01 
       1.129261677837e+00       3.122925356646e+01 
       1.131741589994e+00       3.106494363245e+01 
       1.134221502160e+00       3.090174509417e+01 
       1.136701414334e+00       3.074034946044e+01 
       1.139181326516e+00       3.058078342239e+01 
       1.141661238707e+00       3.042223034070e+01 
       1.144141150906e+00       3.026508420714e+01 
       1.146621063114e+00       3.010920669760e+01 
       1.149100975329e+00       2.995515621570e+01 
       1.151580887553e+00       2.980230217930e+01 
       1.154060799785e+00       2.965035015699e+01 
       1.156540712025e+00       2.949948077959e+01 
       1.159020624273e+00       2.935051576487e+01 
       1.161500536529e+00       2.920179661747e+01 
       1.461983882731e+00       1.646982364192e+01 
       1.840526687459e+00       9.342759781596e+00 
       2.317085815452e+00       5.566647705025e+00 
       2.917038214380e+00       3.133613827653e+00 
       3.672333535257e+00       1.753938972319e+00 
       4.623194008119e+00       9.765936297755e-01 
       5.820256420476e+00       5.410528473483e-01 
       7.327268710895e+00       2.983277263563e-01 
       9.224484779190e+00       1.638032844604e-01 
       1.161293829923e+01       8.955727176730e-02 
       1.461982313050e+01       4.876034738725e-02 
       1.840526685492e+01       2.645239737384e-02 
       2.317085815451e+01       1.429717149113e-02 
