# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       5.952677051862e+06       1.891028943924e-11       6.902886923854e-02       8.624418750319e+07       1.330053721743e+04       2.234378728625e-03       7.917381597217e+10       3.985270139429e-02       3.454845655315e+15       5.247274451447e+11       2.776751749164e+12       1.589958000883e+15       5.299860002942e+14       8.111013765352e-08       2.389954742693e+15       7.438059878085e+15       2.752534190966e-04       6.068550319940e-02 
       5.911297927229e+06       1.917594044068e-11       6.951201769880e-02       8.504946068083e+07       1.330053673428e+04       2.250019310141e-03       7.862344852894e+10       4.013163134588e-02       3.359779365642e+15       5.138606492412e+11       2.719246858174e+12       1.546207447902e+15       5.154024826342e+14       8.111013765352e-08       2.324190841048e+15       7.233410762099e+15       2.753699434663e-04       6.066438911360e-02 
       5.870206442987e+06       1.944532315745e-11       6.999854744572e-02       8.387128512180e+07       1.330053624775e+04       2.265769374750e-03       7.807690687727e+10       4.041251325992e-02       3.267328995354e+15       5.032188982145e+11       2.662932859257e+12       1.503660769820e+15       5.012202566065e+14       8.111013765352e-08       2.260236551052e+15       7.034392467983e+15       2.754864766386e-04       6.064332485915e-02 
       5.829400599648e+06       1.971849000765e-11       7.048848213526e-02       8.270943152530e+07       1.330053575782e+04       2.281629688821e-03       7.753416442280e+10       4.069536079247e-02       3.177422562752e+15       4.927975315200e+11       2.607785089752e+12       1.462284839862e+15       4.874282799542e+14       8.111013765352e-08       2.198042078003e+15       6.840850063239e+15       2.756030186789e-04       6.062231061144e-02 
       5.788878411625e+06       1.999549414558e-11       7.098184559436e-02       8.156367376727e+07       1.330053526445e+04       2.297601024085e-03       7.699519475599e+10       4.098018769507e-02       3.089990066839e+15       4.825919851300e+11       2.553779397746e+12       1.422047442802e+15       4.740158142674e+14       8.111013765352e-08       2.137558997391e+15       6.652632878414e+15       2.757195696531e-04       6.060134654734e-02 
       5.748637907134e+06       2.027638947216e-11       7.147866181185e-02       8.043378885643e+07       1.330053476764e+04       2.313684157676e-03       7.645997165093e+10       4.126700781540e-02       3.004963432820e+15       4.725977895353e+11       2.500892131498e+12       1.382917249869e+15       4.609724166231e+14       8.111013765352e-08       2.078740217190e+15       6.469594389800e+15       2.758361296276e-04       6.058043284516e-02 
       5.708677128096e+06       2.056123064532e-11       7.197895494573e-02       7.931955689084e+07       1.330053426734e+04       2.329879872169e-03       7.592846906399e+10       4.155583509798e-02       2.922276459103e+15       4.628105677873e+11       2.449100129079e+12       1.344863794362e+15       4.482879314539e+14       8.111013765352e-08       2.021539941197e+15       6.291592105359e+15       2.759526986693e-04       6.055956968472e-02 
       5.668994130045e+06       2.085007309071e-11       7.248274932499e-02       7.822076101512e+07       1.330053376355e+04       2.346188955616e-03       7.540066113257e+10       4.184668358481e-02       2.841864765747e+15       4.532260335814e+11       2.398380708230e+12       1.307857447922e+15       4.359524826407e+14       8.111013765352e-08       1.965913633374e+15       6.118487453785e+15       2.760692768455e-04       6.053875724730e-02 
       5.629586982030e+06       2.114297301245e-11       7.299006944595e-02       7.713718737827e+07       1.330053325623e+04       2.362612201583e-03       7.487652217386e+10       4.213956741609e-02       2.763665744342e+15       4.438399893801e+11       2.348711656430e+12       1.271869397471e+15       4.239564658238e+14       8.111013765352e-08       1.911817983170e+15       5.950145676630e+15       2.761858642240e-04       6.051799571571e-02 
       5.590453766523e+06       2.143998740407e-11       7.350093997593e-02       7.606862509197e+07       1.330053274536e+04       2.379150409195e-03       7.435602668360e+10       4.243450083086e-02       2.687618509262e+15       4.346483245739e+11       2.300071221164e+12       1.236871622773e+15       4.122905409244e+14       8.111013765352e-08       1.859210871802e+15       5.786435723383e+15       2.763024608733e-04       6.049728527424e-02 
       5.551592579327e+06       2.174117405958e-11       7.401538575868e-02       7.501486618962e+07       1.330053223091e+04       2.395804383167e-03       7.383914933478e+10       4.273149816775e-02       2.613663850254e+15       4.256470136820e+11       2.252438100398e+12       1.202836874618e+15       4.009456248728e+14       8.111013765352e-08       1.808051339460e+15       5.627230149446e+15       2.764190668622e-04       6.047662610871e-02 
       5.513001529480e+06       2.204659158473e-11       7.453343180714e-02       7.397570558579e+07       1.330053171287e+04       2.412574933848e-03       7.332586497647e+10       4.303057386562e-02       2.541744186343e+15       4.168321145886e+11       2.205791433251e+12       1.169738653608e+15       3.899128845361e+14       8.111013765352e-08       1.758299553416e+15       5.472405016915e+15       2.765356822601e-04       6.045601840649e-02 
       5.474678739166e+06       2.235629940840e-11       7.505510331430e-02       7.295094103636e+07       1.330053119120e+04       2.429462877261e-03       7.281614863258e+10       4.333174246427e-02       2.471803520998e+15       4.081997668169e+11       2.160110790860e+12       1.137551189522e+15       3.791837298408e+14       8.111013765352e-08       1.709916777013e+15       5.321839798091e+15       2.766523071369e-04       6.043546235644e-02 
       5.436622343620e+06       2.267035779416e-11       7.558042564233e-02       7.194037309913e+07       1.330053066587e+04       2.446469035138e-03       7.230997550062e+10       4.363501860518e-02       2.403787398531e+15       3.997461898382e+11       2.115376167429e+12       1.106249421254e+15       3.687498070847e+14       8.111013765352e-08       1.662865339500e+15       5.175417281642e+15       2.767689415629e-04       6.041495814902e-02 
       5.398830491042e+06       2.298882785201e-11       7.610942433530e-02       7.094380509498e+07       1.330053013688e+04       2.463594234964e-03       7.180732095052e+10       4.394041703218e-02       2.337642861700e+15       3.914676814162e+11       2.071567971471e+12       1.075808977298e+15       3.586029924326e+14       8.111013765352e-08       1.617108606704e+15       5.033023481355e+15       2.768855856093e-04       6.039450597622e-02 
       5.361301342505e+06       2.331177155021e-11       7.664212511736e-02       6.996104306964e+07       1.330052960417e+04       2.480839310017e-03       7.130816052341e+10       4.424795259220e-02       2.273318410478e+15       3.833606159858e+11       2.028667017228e+12       1.046206156773e+15       3.487353855911e+14       8.111013765352e-08       1.572610952508e+15       4.894547547392e+15       2.770022393473e-04       6.037410603162e-02 
       5.324033071862e+06       2.363925172743e-11       7.717855388910e-02       6.899189575589e+07       1.330052906775e+04       2.498205099408e-03       7.081246993046e+10       4.455764023596e-02       2.210763961949e+15       3.754214430652e+11       1.986654516265e+12       1.017417910973e+15       3.391393036576e+14       8.111013765352e-08       1.529337731110e+15       4.759881679992e+15       2.771189028490e-04       6.035375851035e-02 
       5.287023865662e+06       2.397133210487e-11       7.771873673300e-02       6.803617453637e+07       1.330052852756e+04       2.515692448119e-03       7.032022505167e+10       4.486949501868e-02       2.149930811323e+15       3.676466857009e+11       1.945512069248e+12       9.894218254145e+14       3.298072751382e+14       8.111013765352e-08       1.487255250051e+15       4.628921045544e+15       2.772355761869e-04       6.033346360918e-02 
       5.250271923061e+06       2.430807729872e-11       7.826269991710e-02       6.709369340685e+07       1.330052798360e+04       2.533302207049e-03       6.983140193471e+10       4.518353210089e-02       2.090771594006e+15       3.600329389450e+11       1.905221657877e+12       9.621961023914e+14       3.207320341305e+14       8.111013765352e-08       1.446330743978e+15       4.501563694973e+15       2.773522594340e-04       6.031322152643e-02 
       5.213775455731e+06       2.464955283271e-11       7.881046988769e-02       6.616426894003e+07       1.330052743583e+04       2.551035233053e-03       6.934597679373e+10       4.549976674906e-02       2.033240248726e+15       3.525768683639e+11       1.865765637005e+12       9.357195439991e+14       3.119065146664e+14       8.111013765352e-08       1.406532349137e+15       4.377710484368e+15       2.774689526640e-04       6.029303246207e-02 
       5.177532687777e+06       2.499582515086e-11       7.936207327839e-02       6.524772024982e+07       1.330052688423e+04       2.568892388982e-03       6.886392600826e+10       4.581821433642e-02       1.977291981670e+15       3.452752085785e+11       1.827126726903e+12       9.099715356317e+14       3.033238452106e+14       8.111013765352e-08       1.367829078561e+15       4.257264997799e+15       2.775856559511e-04       6.027289661767e-02 
       5.141541855648e+06       2.534696163036e-11       7.991753691385e-02       6.434386895618e+07       1.330052632876e+04       2.586874543728e-03       6.838522612201e+10       4.613889034366e-02       1.922883231607e+15       3.381247618333e+11       1.789288005695e+12       8.849320299308e+14       2.949773433103e+14       8.111013765352e-08       1.330190797946e+15       4.140133472251e+15       2.777023693698e-04       6.025281419647e-02 
       5.105801208052e+06       2.570303059476e-11       8.047688779698e-02       6.345253915036e+07       1.330052576941e+04       2.604982572266e-03       6.790985384172e+10       4.646181035971e-02       1.869971635968e+15       3.311223965967e+11       1.752232901948e+12       8.605815311770e+14       2.868605103923e+14       8.111013765352e-08       1.293588202184e+15       4.026224724628e+15       2.778190929954e-04       6.023278540331e-02 
       5.070309005872e+06       2.606410132718e-11       8.104015312892e-02       6.257355736068e+07       1.330052520615e+04       2.623217355693e-03       6.743778603607e+10       4.678699008247e-02       1.818515997871e+15       3.242650461892e+11       1.715945187411e+12       8.369010801104e+14       2.789670267035e+14       8.111013765352e-08       1.257992792555e+15       3.915450080770e+15       2.779358269038e-04       6.021281044471e-02 
       5.035063522078e+06       2.643024408383e-11       8.160736029276e-02       6.170675251874e+07       1.330052463894e+04       2.641579781276e-03       6.696899973455e+10       4.711444531959e-02       1.768476254036e+15       3.175497074401e+11       1.680408969914e+12       8.138722391691e+14       2.712907463897e+14       8.111013765352e-08       1.223376854526e+15       3.807723306409e+15       2.780525711713e-04       6.019288952887e-02 
       5.000063041648e+06       2.680153010765e-11       8.217853686983e-02       6.085195592616e+07       1.330052406776e+04       2.660070742490e-03       6.650347212629e+10       4.744419198922e-02       1.719813443596e+15       3.109734393730e+11       1.645608686400e+12       7.914770781336e+14       2.638256927112e+14       8.111013765352e-08       1.189713436184e+15       3.702960540040e+15       2.781693258748e-04       6.017302286565e-02 
       4.965305861478e+06       2.717803164219e-11       8.275371062882e-02       6.000900122175e+07       1.330052349259e+04       2.678691139067e-03       6.604118055900e+10       4.777624612081e-02       1.672489677764e+15       3.045333619171e+11       1.611529096118e+12       7.696981601664e+14       2.565660533888e+14       8.111013765352e-08       1.156976327243e+15       3.601080227632e+15       2.782860910919e-04       6.015321066661e-02 
       4.930790290307e+06       2.755982194564e-11       8.333290953851e-02       5.917772434908e+07       1.330052291339e+04       2.697441877034e-03       6.558210253788e+10       4.811062385584e-02       1.626468110330e+15       2.982266546461e+11       1.578155273940e+12       7.485185282359e+14       2.495061760786e+14       8.111013765352e-08       1.125140038641e+15       3.502003059135e+15       2.784028669005e-04       6.013345314501e-02 
       4.896514648628e+06       2.794697530509e-11       8.391616175686e-02       5.835796352458e+07       1.330052233014e+04       2.716323868762e-03       6.512621572445e+10       4.844734144865e-02       1.581712908970e+15       2.920505555432e+11       1.545472603830e+12       7.279216919133e+14       2.426405639711e+14       8.111013765352e-08       1.094179782693e+15       3.405651906737e+15       2.785196533794e-04       6.011375051581e-02 
       4.862477268609e+06       2.833956705099e-11       8.450349564373e-02       5.754955920608e+07       1.330052174280e+04       2.735338033008e-03       6.467349793555e+10       4.878641526721e-02       1.538189227356e+15       2.860023597912e+11       1.513466772443e+12       7.078916145338e+14       2.359638715113e+14       8.111013765352e-08       1.064071453792e+15       3.311951764814e+15       2.786364506078e-04       6.009410299572e-02 
       4.828676494013e+06       2.873767357176e-11       8.509493975544e-02       5.675235406170e+07       1.330052115136e+04       2.754485294959e-03       6.422392714221e+10       4.912786179388e-02       1.495863178015e+15       2.800794185881e+11       1.482123762852e+12       6.884127007096e+14       2.294709002365e+14       8.111013765352e-08       1.034791609639e+15       3.220829691545e+15       2.787532586655e-04       6.007451080317e-02 
       4.795110680114e+06       2.914137232869e-11       8.569052284656e-02       5.596619293927e+07       1.330052055578e+04       2.773766586279e-03       6.377748146860e+10       4.947169762628e-02       1.454701805950e+15       2.742791379870e+11       1.451429848413e+12       6.694697841883e+14       2.231565947294e+14       8.111013765352e-08       1.006317452991e+15       3.132214752115e+15       2.788700776329e-04       6.005497415834e-02 
       4.761778193620e+06       2.955074187099e-11       8.629027387360e-02       5.519092283610e+07       1.330051995603e+04       2.793182845153e-03       6.333413919093e+10       4.981793947803e-02       1.414673062978e+15       2.685989777600e+11       1.421371586754e+12       6.510481160439e+14       2.170160386813e+14       8.111013765352e-08       9.786268139138e+14       3.046037963501e+15       2.789869075910e-04       6.003549328318e-02 
       4.728677412594e+06       2.996586185108e-11       8.689422199859e-02       5.442639286925e+07       1.330051935208e+04       2.812735016332e-03       6.289387873646e+10       5.016660417959e-02       1.375745782782e+15       2.630364502858e+11       1.391935813885e+12       6.331333531934e+14       2.110444510645e+14       8.111013765352e-08       9.516981325178e+14       2.962232240758e+15       2.791037486214e-04       6.001606840139e-02 
       4.695806726372e+06       3.038681304003e-11       8.750239658366e-02       5.367245424610e+07       1.330051874390e+04       2.832424051182e-03       6.245667868237e+10       5.051770867906e-02       1.337889656640e+15       2.575891194604e+11       1.363109638434e+12       6.157115472294e+14       2.052371824098e+14       8.111013765352e-08       9.255104421721e+14       2.880732344800e+15       2.792206008063e-04       5.999669973848e-02 
       4.663164535485e+06       3.081367734335e-11       8.811482719648e-02       5.292896023544e+07       1.330051813147e+04       2.852250907728e-03       6.202251775478e+10       5.087127004303e-02       1.301075209829e+15       2.522545996299e+11       1.334880436002e+12       5.987691335600e+14       1.995897111867e+14       8.111013765352e-08       9.000433531802e+14       2.801474831604e+15       2.793374642285e-04       5.997738752174e-02 
       4.630749251587e+06       3.124653781685e-11       8.873154361572e-02       5.219576613887e+07       1.330051751476e+04       2.872216550698e-03       6.159137482769e+10       5.122730545737e-02       1.265273778674e+15       2.470305545460e+11       1.307235843636e+12       5.822929208472e+14       1.940976402824e+14       8.111013765352e-08       8.752770369046e+14       2.724398002824e+15       2.794543389715e-04       5.995813198027e-02 
       4.598559297367e+06       3.168547868284e-11       8.935257582016e-02       5.147272926270e+07       1.330051689372e+04       2.892321951576e-03       6.116322892194e+10       5.158583222809e-02       1.230457488236e+15       2.419146963425e+11       1.280163754408e+12       5.662700807361e+14       1.887566935787e+14       8.111013765352e-08       8.511922103284e+14       2.649441857751e+15       2.795712251193e-04       5.993893334500e-02 
       4.566593106485e+06       3.213058534647e-11       8.997795400683e-02       5.075970889009e+07       1.330051626835e+04       2.912568088646e-03       6.073805920423e+10       5.194686778216e-02       1.196599230601e+15       2.369047845337e+11       1.253652312122e+12       5.506881378673e+14       1.835627126224e+14       8.111013765352e-08       8.277701210410e+14       2.576548046606e+15       2.796881227566e-04       5.991979184867e-02 
       4.534849123483e+06       3.258194441238e-11       9.060770857832e-02       5.005656625372e+07       1.330051563859e+04       2.932955947037e-03       6.031584498605e+10       5.231042966836e-02       1.163672643781e+15       2.319986250330e+11       1.227689906112e+12       5.355349601628e+14       1.785116533876e+14       8.111013765352e-08       8.049925326384e+14       2.505659825114e+15       2.798050319686e-04       5.990070772588e-02 
       4.503325803720e+06       3.303964370152e-11       9.124187015368e-02       4.936316450880e+07       1.330051500443e+04       2.953486518776e-03       5.989656572272e+10       5.267653555816e-02       1.131652091183e+15       2.271940691919e+11       1.202265166165e+12       5.207987493808e+14       1.735995831269e+14       8.111013765352e-08       7.828417105234e+14       2.436722010323e+15       2.799219528414e-04       5.988168121310e-02 
       4.472021613290e+06       3.350377226822e-11       9.188046956115e-02       4.867936870635e+07       1.330051436583e+04       2.974160802833e-03       5.948020101238e+10       5.304520324652e-02       1.100512641651e+15       2.224890128592e+11       1.177366957538e+12       5.064680319290e+14       1.688226773097e+14       8.111013765352e-08       7.613004080983e+14       2.369680937649e+15       2.800388854613e-04       5.986271254865e-02 
       4.440935028950e+06       3.397442041755e-11       9.252353784905e-02       4.800504576703e+07       1.330051372276e+04       2.994979805171e-03       5.906673059496e+10       5.341645065280e-02       1.070230050056e+15       2.178813954596e+11       1.152984376081e+12       4.925316499315e+14       1.641772166438e+14       8.111013765352e-08       7.403518533362e+14       2.304484419095e+15       2.801558299157e-04       5.984380197273e-02 
       4.410064538047e+06       3.445167972281e-11       9.317110628035e-02       4.734006445518e+07       1.330051307519e+04       3.015944538793e-03       5.865613435125e+10       5.379029582159e-02       1.040780738414e+15       2.133691990907e+11       1.129106743463e+12       4.789787525414e+14       1.596595841805e+14       8.111013765352e-08       7.199797357226e+14       2.241081702621e+15       2.802727862924e-04       5.982494972745e-02 
       4.379408638441e+06       3.493564304344e-11       9.382320633813e-02       4.668429535329e+07       1.330051242309e+04       3.037056023795e-03       5.824839230190e+10       5.416675692362e-02       1.012141777535e+15       2.089504476399e+11       1.105723602494e+12       4.657987874923e+14       1.552662624974e+14       8.111013765352e-08       7.001681935560e+14       2.179423432633e+15       2.803897546799e-04       5.980615605682e-02 
       4.348965838436e+06       3.542640454299e-11       9.447986972555e-02       4.603761083681e+07       1.330051176643e+04       3.058315287411e-03       5.784348460643e+10       5.454585225662e-02       9.842908691635e+14       2.046232059187e+11       1.082824712547e+12       4.529814928821e+14       1.509938309607e+14       8.111013765352e-08       6.809018015978e+14       2.119461611562e+15       2.805067351673e-04       5.978742120678e-02 
       4.318734656702e+06       3.592405970747e-11       9.514112836405e-02       4.539988504934e+07       1.330051110517e+04       3.079723364066e-03       5.744139156227e+10       5.492760024622e-02       9.572063286227e+14       2.003855788151e+11       1.060400045072e+12       4.405168891836e+14       1.468389630612e+14       8.111013765352e-08       6.621655590628e+14       2.061149562493e+15       2.806237278445e-04       5.976874542518e-02 
       4.288713622211e+06       3.642870536393e-11       9.580701440245e-02       4.477099387807e+07       1.330051043929e+04       3.101281295427e-03       5.704209360383e+10       5.531201944680e-02       9.308670679274e+14       1.962357104638e+11       1.038439779205e+12       4.283952714739e+14       1.427984238246e+14       8.111013765352e-08       6.439448779389e+14       2.004441892830e+15       2.807407328018e-04       5.975012896184e-02 
       4.258901274155e+06       3.694043969925e-11       9.647756021150e-02       4.415081492968e+07       1.330050976874e+04       3.122990130450e-03       5.664557130151e+10       5.569912854247e-02       9.052525793662e+14       1.921717834333e+11       1.016934297464e+12       4.166072018784e+14       1.388690672928e+14       8.111013765352e-08       6.262255716294e+14       1.949294458955e+15       2.808577501306e-04       5.973157206853e-02 
       4.229296161886e+06       3.745936227930e-11       9.715279839111e-02       4.353922750651e+07       1.330050909350e+04       3.144850925436e-03       5.625180536079e+10       5.608894634788e-02       8.803429195340e+14       1.881920179301e+11       9.958741815423e+11       4.051435022227e+14       1.350478340742e+14       8.111013765352e-08       6.089938439072e+14       1.895664331863e+15       2.809747799225e-04       5.971307499900e-02 
       4.199896844837e+06       3.798557406823e-11       9.783276176859e-02       4.293611258303e+07       1.330050841354e+04       3.166864744077e-03       5.586077662125e+10       5.648149180920e-02       8.561186938044e+14       1.842946710191e+11       9.752502081780e+11       3.939952468861e+14       1.313317489620e+14       8.111013765352e-08       5.922362781729e+14       1.843509763743e+15       2.810918222700e-04       5.969463800898e-02 
       4.170701892454e+06       3.851917744816e-11       9.851748339679e-02       4.234135278273e+07       1.330050772882e+04       3.189032657512e-03       5.547246605568e+10       5.687678400503e-02       8.325610412286e+14       1.804780358604e+11       9.550533451190e+11       3.831537558524e+14       1.277179186175e+14       8.111013765352e-08       5.759398270092e+14       1.792790155471e+15       2.812088772665e-04       5.967626135619e-02 
       4.141709884129e+06       3.906027623906e-11       9.920699656323e-02       4.175483235521e+07       1.330050703930e+04       3.211355744378e-03       5.508685476912e+10       5.727484214728e-02       8.096516198508e+14       1.767404409617e+11       9.352747471652e+11       3.726105879517e+14       1.242035293172e+14       8.111013765352e-08       5.600918020215e+14       1.743466025012e+15       2.813259450056e-04       5.965794530040e-02 
       4.112919409130e+06       3.960897571895e-11       9.990133478823e-02       4.117643715373e+07       1.330050634496e+04       3.233835090861e-03       5.470392399797e+10       5.767568558215e-02       7.873725924268e+14       1.730802494461e+11       9.159057522955e+11       3.623575342877e+14       1.207858447626e+14       8.111013765352e-08       5.446798639591e+14       1.695498976675e+15       2.814430255821e-04       5.963969010336e-02 
       4.084329066529e+06       4.016538264437e-11       1.006005318250e-01       4.060605461292e+07       1.330050564577e+04       3.256471790751e-03       5.432365510905e+10       5.807933379104e-02       7.657066125360e+14       1.694958583359e+11       8.969378778738e+11       3.523866118468e+14       1.174622039489e+14       8.111013765352e-08       5.296920131081e+14       1.648851671227e+15       2.815601190911e-04       5.962149602889e-02 
       4.055937465138e+06       4.072960527116e-11       1.013046216649e-01       4.004357372689e+07       1.330050494168e+04       3.279266945492e-03       5.394602959871e+10       5.848580639149e-02       7.446368110759e+14       1.659856978496e+11       8.783628169346e+11       3.426900572824e+14       1.142300190941e+14       8.111013765352e-08       5.151165799481e+14       1.603487796821e+15       2.816772256286e-04       5.960336334286e-02 
       4.027743223439e+06       4.130175337546e-11       1.020136385341e-01       3.948888502767e+07       1.330050423266e+04       3.302221664241e-03       5.357102909193e+10       5.889512313815e-02       7.241467831271e+14       1.625482307153e+11       8.601724345445e+11       3.332603208699e+14       1.110867736233e+14       8.111013765352e-08       5.009422160663e+14       1.559372040729e+15       2.817943452913e-04       5.958529231320e-02 
       3.999744969518e+06       4.188193827513e-11       1.027276168988e-01       3.894188056384e+07       1.330050351868e+04       3.325337063915e-03       5.319863534141e+10       5.930730392374e-02       7.042205751815e+14       1.591819514970e+11       8.423587642397e+11       3.240900606293e+14       1.080300202098e+14       8.111013765352e-08       4.871578853219e+14       1.516470061848e+15       2.819114781766e-04       5.956728320993e-02 
       3.971941340996e+06       4.247027285134e-11       1.034465914672e-01       3.840245387956e+07       1.330050279971e+04       3.348614269253e-03       5.282883022670e+10       5.972236877999e-02       6.848426727197e+14       1.558853859353e+11       8.249140045373e+11       3.151721366080e+14       1.050573788693e+14       8.111013765352e-08       4.737528552533e+14       1.474748463972e+15       2.820286243826e-04       5.954933630517e-02 
       3.944330984967e+06       4.306687157054e-11       1.041705971911e-01       3.787049999383e+07       1.330050207570e+04       3.372054412863e-03       5.246159575331e+10       6.014033787859e-02       6.659979881327e+14       1.526570903018e+11       8.078305155182e+11       3.064996053222e+14       1.021665351074e+14       8.111013765352e-08       4.607166887218e+14       1.434174769782e+15       2.821457840082e-04       5.953145187315e-02 
       3.916912557927e+06       4.367185050672e-11       1.048996692625e-01       3.734591538007e+07       1.330050134663e+04       3.395658635283e-03       5.209691405184e+10       6.056123153225e-02       6.476718489735e+14       1.494956507669e+11       7.911008154815e+11       2.980657143504e+14       9.935523811679e+13       8.111013765352e-08       4.480392357851e+14       1.394717395575e+15       2.822629571528e-04       5.951363019020e-02 
       3.889684725713e+06       4.428532736400e-11       1.056338431245e-01       3.682859794597e+07       1.330050061246e+04       3.419428085034e-03       5.173476737710e+10       6.098507019558e-02       6.298499865342e+14       1.463996827807e+11       7.747175776679e+11       2.898638970760e+14       9.662129902533e+13       8.111013765352e-08       4.357106257950e+14       1.356345626666e+15       2.823801439169e-04       5.949587153482e-02 
       3.862646163434e+06       4.490742149948e-11       1.063731544637e-01       3.631844701360e+07       1.330049987315e+04       3.443363918676e-03       5.137513810726e+10       6.141187446617e-02       6.125185247356e+14       1.433678304663e+11       7.586736270510e+11       2.818877675747e+14       9.396258919158e+13       8.111013765352e-08       4.237212597115e+14       1.319029593479e+15       2.824973444014e-04       5.947817618766e-02 
       3.835795555413e+06       4.553825394647e-11       1.071176392179e-01       3.581536329984e+07       1.330049912866e+04       3.467467300864e-03       5.101800874298e+10       6.184166508553e-02       5.956639693238e+14       1.403987660262e+11       7.429619371946e+11       2.741311156424e+14       9.137703854747e+13       8.111013765352e-08       4.120618026298e+14       1.282740248299e+15       2.826145587082e-04       5.946054443153e-02 
       3.809131595113e+06       4.617794743803e-11       1.078673335796e-01       3.531924889704e+07       1.330049837897e+04       3.491739404407e-03       5.066336190657e+10       6.227446294010e-02       5.792731973637e+14       1.374911891611e+11       7.275756271762e+11       2.665879019597e+14       8.886263398657e+13       8.111013765352e-08       4.007231765113e+14       1.247449342651e+15       2.827317869399e-04       5.944297655141e-02 
       3.782652985084e+06       4.682662643084e-11       1.086222739868e-01       3.483000725398e+07       1.330049762403e+04       3.516181410320e-03       5.031118034112e+10       6.271028906229e-02       5.633334470208e+14       1.346438264997e+11       7.125079585727e+11       2.592522533901e+14       8.641741779669e+13       8.111013765352e-08       3.896965531162e+14       1.213129405312e+15       2.828490291996e-04       5.942547283451e-02 
       3.756358436892e+06       4.748441712938e-11       1.093824971394e-01       3.434754315705e+07       1.330049686380e+04       3.540794507888e-03       4.996144690970e+10       6.314916463148e-02       5.478323076256e+14       1.318554310416e+11       6.977523325099e+11       2.521184584067e+14       8.403948613557e+13       8.111013765352e-08       3.789733471294e+14       1.179753720925e+15       2.829662855915e-04       5.940803357023e-02 
       3.730246671062e+06       4.815144751049e-11       1.101480399884e-01       3.387176271174e+07       1.330049609826e+04       3.565579894719e-03       4.961414459450e+10       6.359111097504e-02       5.327577100104e+14       1.291247816113e+11       6.833022867723e+11       2.451809626458e+14       8.172698754860e+13       8.111013765352e-08       3.685452094760e+14       1.147296309201e+15       2.830835562204e-04       5.939065905020e-02 
       3.704316417009e+06       4.882784734825e-11       1.109189397466e-01       3.340257332438e+07       1.330049532736e+04       3.590538776803e-03       4.926925649599e+10       6.403614956936e-02       5.180979171122e+14       1.264506823227e+11       6.691514929731e+11       2.384343645817e+14       7.947812152724e+13       8.111013765352e-08       3.584040208212e+14       1.115731904690e+15       2.832008411920e-04       5.937334956830e-02 
       3.678566412985e+06       4.951374823920e-11       1.116952338871e-01       3.293988368406e+07       1.330049455107e+04       3.615672368573e-03       4.892676583214e+10       6.448430204092e-02       5.038415148343e+14       1.238319620560e+11       6.552937537825e+11       2.318734113216e+14       7.729113710719e+13       8.111013765352e-08       3.485418852478e+14       1.085035937119e+15       2.833181406126e-04       5.935610542066e-02 
       3.652995406011e+06       5.020928362795e-11       1.124769601411e-01       3.248360374493e+07       1.330049376934e+04       3.640981892962e-03       4.858665593756e+10       6.493559016730e-02       4.899774031593e+14       1.212674739447e+11       6.417230002138e+11       2.254929945152e+14       7.516433150506e+13       8.111013765352e-08       3.389511241092e+14       1.055184512258e+15       2.834354545895e-04       5.933892690568e-02 
       3.627602151815e+06       5.091458883312e-11       1.132641565073e-01       3.203364470863e+07       1.330049298214e+04       3.666468581462e-03       4.824891026272e+10       6.539003587824e-02       4.764947875069e+14       1.187560948730e+11       6.284332889651e+11       2.192881463778e+14       7.309604879259e+13       8.111013765352e-08       3.296242700505e+14       1.026154393319e+15       2.835527832305e-04       5.932181432407e-02 
       3.602385414779e+06       5.162980107366e-11       1.140568612500e-01       3.158991900701e+07       1.330049218944e+04       3.692133674186e-03       4.791351237311e+10       6.584766125672e-02       4.633831703286e+14       1.162967249842e+11       6.154187998172e+11       2.132540358220e+14       7.108467860734e+13       8.111013765352e-08       3.205540611943e+14       9.979229828697e+14       2.836701266445e-04       5.930476797883e-02 
       3.577343967872e+06       5.235505949550e-11       1.148551128972e-01       3.115234028510e+07       1.330049139119e+04       3.717978419928e-03       4.758044594848e+10       6.630848854003e-02       4.506323429350e+14       1.138882871992e+11       6.026738330837e+11       2.073859646967e+14       6.912865489892e+13       8.111013765352e-08       3.117334354869e+14       9.704683052389e+14       2.837874849411e-04       5.928778817526e-02 
       3.552476592592e+06       5.309050519864e-11       1.156589502516e-01       3.072082338430e+07       1.330049058735e+04       3.744004076222e-03       4.724969478203e+10       6.677254012082e-02       4.382323775471e+14       1.115297267441e+11       5.901928071157e+11       2.016793641287e+14       6.722645470957e+13       8.111013765352e-08       3.031555251995e+14       9.437689894092e+14       2.839048582305e-04       5.927087522103e-02 
