# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.01777e-06 to 20.5825 h/Mpc,
# number of wavenumbers equal to 855
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       1.368119206865e-01       3.461175997418e-02      -1.431533035848e+04      -1.440784296012e+04       3.485369770233e-02       3.469639000021e-02      -1.438827808823e+04       2.764496215736e-02       2.764496215737e-02 
       1.395852687945e-01       3.353679550158e-02      -1.443625165206e+04      -1.453253089475e+04       3.377121806341e-02       3.361939631680e-02      -1.451232545406e+04       2.678631005270e-02       2.678631005271e-02 
       1.423586231877e-01       3.257643776558e-02      -1.458460994020e+04      -1.468307661777e+04       3.280414716837e-02       3.265731172950e-02      -1.466247278460e+04       2.601924660812e-02       2.601924660813e-02 
       1.451319833522e-01       3.172750066060e-02      -1.476396412564e+04      -1.486296604413e+04       3.194927655473e-02       3.180684910040e-02      -1.484221641402e+04       2.534122211962e-02       2.534122211963e-02 
       1.479053488686e-01       3.097968561927e-02      -1.497426777631e+04      -1.507224910872e+04       3.119623542018e-02       3.105774230062e-02      -1.505159094921e+04       2.474398839039e-02       2.474398839040e-02 
       1.506787193831e-01       3.031721037695e-02      -1.521206528435e+04      -1.530771827390e+04       3.052913107120e-02       3.039409997290e-02      -1.528735052164e+04       2.421494232227e-02       2.421494232228e-02 
       1.534520945883e-01       2.972073705897e-02      -1.547094853467e+04      -1.556333618928e+04       2.992849019474e-02       2.979670288736e-02      -1.554340091164e+04       2.373861973042e-02       2.373861973043e-02 
       1.562254742117e-01       2.916946097828e-02      -1.574235641710e+04      -1.583099176426e+04       2.937336252775e-02       2.924457883824e-02      -1.581156226743e+04       2.329840206376e-02       2.329840206377e-02 
       1.589988580075e-01       2.864651031750e-02      -1.601843022131e+04      -1.610329478130e+04       2.884675809363e-02       2.872080610981e-02      -1.608437243175e+04       2.288079797991e-02       2.288079797991e-02 
       1.617722457517e-01       2.813097814875e-02      -1.628772470303e+04      -1.636927490854e+04       2.832762368403e-02       2.820445409952e-02      -1.635078932221e+04       2.246910376559e-02       2.246910376560e-02 
       1.645456372383e-01       2.760725951524e-02      -1.654041861232e+04      -1.661951244194e+04       2.780024513065e-02       2.767988426095e-02      -1.660133261722e+04       2.205084635796e-02       2.205084635797e-02 
       1.673190322769e-01       2.706498936569e-02      -1.676878229105e+04      -1.684657492434e+04       2.725418489304e-02       2.713664773756e-02      -1.682852514959e+04       2.161774670789e-02       2.161774670790e-02 
       1.700924306907e-01       2.649900623601e-02      -1.696766063406e+04      -1.704547777688e+04       2.668424544404e-02       2.656967034415e-02      -1.702735693018e+04       2.116568463799e-02       2.116568463799e-02 
       1.728658323149e-01       2.590950393745e-02      -1.713509437166e+04      -1.721429134362e+04       2.609062196613e-02       2.597907030923e-02      -1.719589424963e+04       2.069481262116e-02       2.069481262116e-02 
       1.756392369955e-01       2.530124454829e-02      -1.727234352974e+04      -1.735417178255e+04       2.547810993082e-02       2.536963523018e-02      -1.733530937834e+04       2.020894161173e-02       2.020894161174e-02 
       1.784126445885e-01       2.468240693136e-02      -1.738355263059e+04      -1.746903712412e+04       2.485494547272e-02       2.474956532500e-02      -1.744955500924e+04       1.971460820490e-02       1.971460820490e-02 
       1.811860549591e-01       2.406294255825e-02      -1.747492133393e+04      -1.756477351814e+04       2.423114974953e-02       2.412884938148e-02      -1.754456511568e+04       1.921976731082e-02       1.921976731082e-02 
       1.839594679804e-01       2.345320015378e-02      -1.755387237305e+04      -1.764843284190e+04       2.361714395968e-02       2.351786204018e-02      -1.762744811608e+04       1.873269279801e-02       1.873269279801e-02 
       1.867328835334e-01       2.286277423580e-02      -1.762819718477e+04      -1.772742094451e+04       2.302258978283e-02       2.292621161014e-02      -1.770566862174e+04       1.826105145592e-02       1.826105145593e-02 
       1.895063015060e-01       2.229984473502e-02      -1.770545495853e+04      -1.780893106929e+04       2.245572442878e-02       2.236213320270e-02      -1.778647558929e+04       1.781138309795e-02       1.781138309795e-02 
       1.922797217929e-01       2.177068933573e-02      -1.779239789355e+04      -1.789940759379e+04       2.192286950889e-02       2.183190263332e-02      -1.787636012750e+04       1.738870263727e-02       1.738870263728e-02 
       1.950531442946e-01       2.127944152811e-02      -1.789455404017e+04      -1.800415328144e+04       2.142818744433e-02       2.133961784020e-02      -1.798065900315e+04       1.699631413473e-02       1.699631413473e-02 
       1.978265689172e-01       2.082792192641e-02      -1.801582192407e+04      -1.812694380804e+04       2.097351157961e-02       2.088720461529e-02      -1.810316613566e+04       1.663567224371e-02       1.663567224371e-02 
       2.005999955723e-01       2.041556724078e-02      -1.815813261026e+04      -1.826969431873e+04       2.055827465665e-02       2.047401553911e-02      -1.824579855273e+04       1.630632496690e-02       1.630632496691e-02 
       2.033734241760e-01       2.003942312806e-02      -1.832115822630e+04      -1.843216519547e+04       2.017950163995e-02       2.009714682691e-02      -1.840830269511e+04       1.600591111869e-02       1.600591111869e-02 
       2.061468546492e-01       1.969445755029e-02      -1.850231363745e+04      -1.861194865777e+04       1.983212525099e-02       1.975153120315e-02      -1.858824341686e+04       1.573040778083e-02       1.573040778083e-02 
       2.089202869170e-01       1.937416663041e-02      -1.869708816234e+04      -1.880477979064e+04       1.950959607993e-02       1.943064648734e-02      -1.878131819525e+04       1.547461664606e-02       1.547461664606e-02 
       2.116937209083e-01       1.907131345705e-02      -1.889959637795e+04      -1.900505957831e+04       1.920462655849e-02       1.912723397320e-02      -1.898188440019e+04       1.523275393745e-02       1.523275393745e-02 
       2.144671565559e-01       1.877880507254e-02      -1.910338118315e+04      -1.920662802888e+04       1.891007408360e-02       1.883419225988e-02      -1.918373691452e+04       1.499915101392e-02       1.499915101392e-02 
       2.172405937959e-01       1.849040034939e-02      -1.930217482458e+04      -1.940349744056e+04       1.861965385074e-02       1.854525037056e-02      -1.938084556325e+04       1.476882056405e-02       1.476882056405e-02 
       2.200140325678e-01       1.820118237282e-02      -1.949051848531e+04      -1.959044593281e+04       1.832841453603e-02       1.825547289264e-02      -1.956795258421e+04       1.453783316245e-02       1.453783316245e-02 
       2.227874728140e-01       1.790785239339e-02      -1.966426813369e+04      -1.976349900612e+04       1.803303431464e-02       1.796157972294e-02      -1.974105788442e+04       1.430355345052e-02       1.430355345052e-02 
       2.255609144797e-01       1.760857227557e-02      -1.982062603102e+04      -1.991995529924e+04       1.773166219666e-02       1.766170002535e-02      -1.989744570221e+04       1.406451272741e-02       1.406451272741e-02 
       2.283343575129e-01       1.730295581877e-02      -1.995833215342e+04      -2.005857014640e+04       1.742390929553e-02       1.735544910642e-02      -2.003586935204e+04       1.382040331393e-02       1.382040331394e-02 
       2.311078018642e-01       1.699200786076e-02      -2.007779126419e+04      -2.017968120016e+04       1.711078749837e-02       1.704383546951e-02      -2.015667703522e+04       1.357202900061e-02       1.357202900061e-02 
       2.338812474863e-01       1.667775064961e-02      -2.018080102744e+04      -2.028495613115e+04       1.679433322543e-02       1.672889550747e-02      -2.026155651294e+04       1.332100702724e-02       1.332100702725e-02 
       2.366546943342e-01       1.636319803248e-02      -2.027066151399e+04      -2.037751110998e+04       1.647758142843e-02       1.641362758392e-02      -2.035365212202e+04       1.306974624194e-02       1.306974624194e-02 
       2.394281423653e-01       1.605189359279e-02      -2.035171913246e+04      -2.046148137121e+04       1.616410050542e-02       1.610164125748e-02      -2.043713125244e+04       1.282107962792e-02       1.282107962792e-02 
       2.422015915385e-01       1.574761647637e-02      -2.042905530366e+04      -2.054172557660e+04       1.585769605288e-02       1.579667709602e-02      -2.051688631770e+04       1.257802698727e-02       1.257802698727e-02 
       2.449750418148e-01       1.545376598040e-02      -2.050769384537e+04      -2.062306012104e+04       1.556179116355e-02       1.550215748770e-02      -2.059776504202e+04       1.234330539377e-02       1.234330539378e-02 
       2.477484931571e-01       1.517301486997e-02      -2.059206706086e+04      -2.070974166047e+04       1.527907730765e-02       1.522077069144e-02      -2.068405055114e+04       1.211905070197e-02       1.211905070197e-02 
       2.505219455297e-01       1.490705187076e-02      -2.068554471095e+04      -2.080501108641e+04       1.501125502752e-02       1.495420882162e-02      -2.077900311719e+04       1.190661229013e-02       1.190661229013e-02 
       2.532953988986e-01       1.465645417300e-02      -2.079010104267e+04      -2.091076982580e+04       1.475890555116e-02       1.470304974283e-02      -2.088453509480e+04       1.170645137361e-02       1.170645137361e-02 
       2.560688532312e-01       1.442082478683e-02      -2.090634330134e+04      -2.102761138900e+04       1.452162910734e-02       1.446689886887e-02      -2.100124197616e+04       1.151825054615e-02       1.151825054615e-02 
       2.588423084965e-01       1.419904183939e-02      -2.103373222485e+04      -2.115503968274e+04       1.429829596708e-02       1.424462953232e-02      -2.112862097673e+04       1.134111303133e-02       1.134111303133e-02 
       2.616157646645e-01       1.398947304463e-02      -2.117079803709e+04      -2.129167631490e+04       1.408726241511e-02       1.403460637489e-02      -2.126527965052e+04       1.117373410674e-02       1.117373410675e-02 
       2.643892217067e-01       1.379009723335e-02      -2.131525108066e+04      -2.143536135666e+04       1.388649313138e-02       1.383480186026e-02      -2.140903818651e+04       1.101449827641e-02       1.101449827641e-02 
       2.671626795958e-01       1.359874712394e-02      -2.146431104602e+04      -2.158346673932e+04       1.369380566133e-02       1.364304438177e-02      -2.155724521506e+04       1.086167329728e-02       1.086167329728e-02 
       2.699361383056e-01       1.341319707065e-02      -2.161483328342e+04      -2.173300468490e+04       1.350695878019e-02       1.345709516334e-02      -2.170688904297e+04       1.071348042402e-02       1.071348042402e-02 
       2.727095978107e-01       1.323124558075e-02      -2.176343638244e+04      -2.188074530211e+04       1.332373558765e-02       1.327474602715e-02      -2.185471679597e+04       1.056816031066e-02       1.056816031066e-02 
       2.754830580872e-01       1.305098649308e-02      -2.190697138415e+04      -2.202366775776e+04       1.314221658428e-02       1.309409911836e-02      -2.199768830406e+04       1.042418975892e-02       1.042418975892e-02 
       2.782565191119e-01       1.287095034735e-02      -2.204281529116e+04      -2.215924502337e+04       1.296092202957e-02       1.291366336233e-02      -2.213326214439e+04       1.028039465414e-02       1.028039465414e-02 
       2.810299808624e-01       1.269021726337e-02      -2.216914335388e+04      -2.228570969762e+04       1.277892561038e-02       1.273251753683e-02      -2.225966240087e+04       1.013604012190e-02       1.013604012190e-02 
       2.838034433174e-01       1.250854307538e-02      -2.228524769190e+04      -2.240236994092e+04       1.259598145663e-02       1.255043109411e-02      -2.237619491897e+04       9.990931262908e-03       9.990931262909e-03 
       2.865769064563e-01       1.232622313614e-02      -2.239140354917e+04      -2.250947670439e+04       1.241238699269e-02       1.236768114537e-02      -2.248311442476e+04       9.845304336046e-03       9.845304336047e-03 
       2.893503702595e-01       1.214400543321e-02      -2.248879895449e+04      -2.260815769954e+04       1.222889544543e-02       1.218503619350e-02      -2.258155783231e+04       9.699757340016e-03       9.699757340016e-03 
       2.921238347078e-01       1.196287218042e-02      -2.257919300508e+04      -2.270008681003e+04       1.204649590672e-02       1.200346870751e-02      -2.267321199895e+04       9.555075389923e-03       9.555075389924e-03 
       2.948972997829e-01       1.178389029925e-02      -2.266466877983e+04      -2.278724089100e+04       1.186626276948e-02       1.182405361694e-02      -2.276006998934e+04       9.412111350480e-03       9.412111350481e-03 
       2.976707654674e-01       1.160807380207e-02      -2.274736561668e+04      -2.287165021246e+04       1.168921714660e-02       1.164780913559e-02      -2.284417871685e+04       9.271675766084e-03       9.271675766084e-03 
       3.004442317442e-01       1.143641360307e-02      -2.282952858794e+04      -2.295545290332e+04       1.151635689001e-02       1.147572852247e-02      -2.292769257980e+04       9.134560664949e-03       9.134560664949e-03 
       3.032176985970e-01       1.126971097249e-02      -2.291315780270e+04      -2.304055554927e+04       1.134848887951e-02       1.130861731551e-02      -2.301253237926e+04       9.001406473615e-03       9.001406473615e-03 
       3.059911660101e-01       1.110865279046e-02      -2.300012418266e+04      -2.312875901793e+04       1.118630480208e-02       1.114716449637e-02      -2.310050950505e+04       8.872762093334e-03       8.872762093334e-03 
       3.087646339683e-01       1.095371077380e-02      -2.309193654594e+04      -2.322152619262e+04       1.103027967444e-02       1.099184351023e-02      -2.319309364467e+04       8.749004425010e-03       8.749004425011e-03 
       3.115381024569e-01       1.080496848106e-02      -2.318932348323e+04      -2.331957123299e+04       1.088049763839e-02       1.084273908502e-02      -2.329100100945e+04       8.630200165439e-03       8.630200165439e-03 
       3.143115714620e-01       1.066229202215e-02      -2.329254183982e+04      -2.342315984366e+04       1.073682386483e-02       1.069971638336e-02      -2.339449580664e+04       8.516242216037e-03       8.516242216038e-03 
       3.170850409698e-01       1.052512858900e-02      -2.340087826426e+04      -2.353161832193e+04       1.059870167565e-02       1.056222138443e-02      -2.350289826157e+04       8.406688741533e-03       8.406688741533e-03 
       3.198585109672e-01       1.039272604424e-02      -2.351307816035e+04      -2.364374790032e+04       1.046537366900e-02       1.042949943373e-02      -2.361500114137e+04       8.300938642731e-03       8.300938642732e-03 
       3.226319814416e-01       1.026424137210e-02      -2.362755712764e+04      -2.375803389384e+04       1.033599092876e-02       1.030070489564e-02      -2.372927919600e+04       8.198318202215e-03       8.198318202216e-03 
       3.254054523807e-01       1.013881787833e-02      -2.374256891243e+04      -2.387280539374e+04       1.020969076487e-02       1.017497813837e-02      -2.384405010999e+04       8.098142784613e-03       8.098142784614e-03 
       3.281789237727e-01       1.001576818501e-02      -2.385664400375e+04      -2.398666643950e+04       1.008578098806e-02       1.005162942053e-02      -2.395790670833e+04       7.999863037036e-03       7.999863037036e-03 
       3.309523956061e-01       9.894511716374e-03      -2.396847364881e+04      -2.409837454685e+04       9.963676959028e-03       9.930076058243e-03      -2.406959639745e+04       7.903014976800e-03       7.903014976800e-03 
       3.337258678700e-01       9.774650962730e-03      -2.407712474429e+04      -2.420704777767e+04       9.842978385960e-03       9.809919431340e-03      -2.417822940778e+04       7.807280927632e-03       7.807280927633e-03 
       3.364993405535e-01       9.655887025885e-03      -2.418186545056e+04      -2.431198771792e+04       9.723384279679e-03       9.690858733324e-03      -2.428310225040e+04       7.712422070019e-03       7.712422070020e-03 
       3.392728136464e-01       9.538012083378e-03      -2.428216478068e+04      -2.441267940302e+04       9.604685364902e-03       9.572688002097e-03      -2.438369758897e+04       7.618272405795e-03       7.618272405795e-03 
       3.420462871386e-01       9.420947665290e-03      -2.437781190084e+04      -2.450890861995e+04       9.486802624664e-03       9.455324908535e-03      -2.447980181971e+04       7.524769333961e-03       7.524769333961e-03 
       3.448197610206e-01       9.304729658996e-03      -2.446890204710e+04      -2.460074914787e+04       9.369772199999e-03       9.338808588758e-03      -2.457149210601e+04       7.431941660874e-03       7.431941660875e-03 
       3.475932352829e-01       9.189572030223e-03      -2.455602828268e+04      -2.468875849988e+04       9.253809555937e-03       9.223353569389e-03      -2.465933142100e+04       7.339960470894e-03       7.339960470895e-03 
       3.503667099165e-01       9.075755863510e-03      -2.464001176429e+04      -2.477371468481e+04       9.139197745888e-03       9.109239141159e-03      -2.474410436624e+04       7.249050477488e-03       7.249050477489e-03 
       3.531401849125e-01       8.963668648709e-03      -2.472202512699e+04      -2.485674043408e+04       9.026326972513e-03       8.996858571218e-03      -2.482694122279e+04       7.159521390322e-03       7.159521390322e-03 
       3.559136602625e-01       8.853646877077e-03      -2.480316661051e+04      -2.493888562851e+04       8.915536082920e-03       8.886545100436e-03      -2.490889920032e+04       7.071642161295e-03       7.071642161295e-03 
       3.586871359583e-01       8.745973049628e-03      -2.488444046345e+04      -2.502110903525e+04       8.807109556018e-03       8.778586258689e-03      -2.499094396840e+04       6.985638591025e-03       6.985638591026e-03 
       3.614606119918e-01       8.640815381021e-03      -2.496656439714e+04      -2.510409360067e+04       8.701216784421e-03       8.673149392708e-03      -2.507376376634e+04       6.901645143487e-03       6.901645143487e-03 
       3.642340883553e-01       8.538243033550e-03      -2.504999393433e+04      -2.518826606877e+04       8.597927415310e-03       8.570305047448e-03      -2.515778976646e+04       6.819717132593e-03       6.819717132593e-03 
       3.670075650413e-01       8.438270710074e-03      -2.513502511311e+04      -2.527391025671e+04       8.497256254528e-03       8.470066349511e-03      -2.524330763175e+04       6.739866312842e-03       6.739866312843e-03 
       3.697810420425e-01       8.340827789032e-03      -2.522169313557e+04      -2.536106037291e+04       8.399132186250e-03       8.372362464583e-03      -2.533035171698e+04       6.662036246177e-03       6.662036246177e-03 
       3.725545193518e-01       8.245903336548e-03      -2.531020217675e+04      -2.544992839154e+04       8.303544199078e-03       8.277185320149e-03      -2.541913268555e+04       6.586218144212e-03       6.586218144212e-03 
       3.753279969624e-01       8.153386064376e-03      -2.540043347185e+04      -2.554041743469e+04       8.210380224916e-03       8.184419858389e-03      -2.550955021484e+04       6.512323020544e-03       6.512323020544e-03 
       3.781014748677e-01       8.063138945769e-03      -2.549216724860e+04      -2.563233401831e+04       8.119502277086e-03       8.093931702668e-03      -2.560140670936e+04       6.440241322676e-03       6.440241322676e-03 
       3.808749530611e-01       7.974963087474e-03      -2.558495896213e+04      -2.572526538079e+04       8.030710069762e-03       8.005519202955e-03      -2.569428449708e+04       6.369814074518e-03       6.369814074519e-03 
       3.836484315364e-01       7.888579001370e-03      -2.567806809546e+04      -2.581850231304e+04       7.943722159007e-03       7.918902612245e-03      -2.578746963413e+04       6.300817933649e-03       6.300817933650e-03 
       3.864219102875e-01       7.803713092546e-03      -2.577072519853e+04      -2.591130631780e+04       7.858263035488e-03       7.833807185231e-03      -2.588021895481e+04       6.233034275067e-03       6.233034275067e-03 
       3.891953893086e-01       7.720105365253e-03      -2.586216162651e+04      -2.600293541471e+04       7.774070884502e-03       7.749972282678e-03      -2.597178649279e+04       6.166255356022e-03       6.166255356023e-03 
       3.919688685937e-01       7.637553180016e-03      -2.595176369377e+04      -2.609279542768e+04       7.690941649120e-03       7.667194398628e-03      -2.606157517294e+04       6.100319274660e-03       6.100319274661e-03 
       3.947423481374e-01       7.555960345873e-03      -2.603925578798e+04      -2.618062292582e+04       7.608778465568e-03       7.585376961727e-03      -2.614931971789e+04       6.035149179682e-03       6.035149179682e-03 
       3.975158279343e-01       7.475282554790e-03      -2.612453422208e+04      -2.626631892644e+04       7.527536716182e-03       7.504475614291e-03      -2.623492043096e+04       5.970709685927e-03       5.970709685927e-03 
       4.002893079789e-01       7.395526402993e-03      -2.620767717027e+04      -2.634995764559e+04       7.447223043865e-03       7.424496956043e-03      -2.631845213199e+04       5.907006090655e-03       5.907006090655e-03 
       4.030627882663e-01       7.316716862432e-03      -2.628883760814e+04      -2.643168190794e+04       7.367862596032e-03       7.345466225163e-03      -2.640005921024e+04       5.844058385661e-03       5.844058385661e-03 
       4.058362687914e-01       7.238852932511e-03      -2.636808554859e+04      -2.651154545510e+04       7.289454366215e-03       7.267382444971e-03      -2.647979797442e+04       5.781865828656e-03       5.781865828656e-03 
       4.086097495494e-01       7.161971693500e-03      -2.644563681743e+04      -2.658974454694e+04       7.212035695127e-03       7.190282724734e-03      -2.655786772679e+04       5.720458099862e-03       5.720458099862e-03 
       4.113832305355e-01       7.086154753128e-03      -2.652188536778e+04      -2.666665207839e+04       7.135688762209e-03       7.114249244270e-03      -2.663464458215e+04       5.659900445124e-03       5.659900445124e-03 
       4.141567117452e-01       7.011477129411e-03      -2.659721831933e+04      -2.674263450407e+04       7.060489111012e-03       7.039357386153e-03      -2.671049815469e+04       5.600252841240e-03       5.600252841240e-03 
       4.169301931739e-01       6.938067240565e-03      -2.667224479436e+04      -2.681828236501e+04       6.986566058392e-03       6.965736026615e-03      -2.678602173824e+04       5.541617908310e-03       5.541617908311e-03 
       4.197036748173e-01       6.866045013787e-03      -2.674756572665e+04      -2.689418243770e+04       6.914040370565e-03       6.893505599450e-03      -2.686180416047e+04       5.484091470602e-03       5.484091470603e-03 
       4.224771566711e-01       6.795485334617e-03      -2.682362748218e+04      -2.697077095546e+04       6.842987456938e-03       6.822741406599e-03      -2.693828311727e+04       5.427733361438e-03       5.427733361438e-03 
       4.252506387313e-01       6.726395087359e-03      -2.690061698973e+04      -2.704823023064e+04       6.773414250001e-03       6.753450469477e-03      -2.701564159289e+04       5.372549082617e-03       5.372549082617e-03 
       4.280241209938e-01       6.658744311899e-03      -2.697857090550e+04      -2.712659786183e+04       6.705290579969e-03       6.685602747077e-03      -2.709391702349e+04       5.318514692027e-03       5.318514692027e-03 
       4.307976034547e-01       6.592435152748e-03      -2.705723885523e+04      -2.720562880789e+04       6.638517906854e-03       6.619100017732e-03      -2.717286360336e+04       5.265552006304e-03       5.265552006304e-03 
       4.335710861102e-01       6.527359237641e-03      -2.713630550605e+04      -2.728501674503e+04       6.572987100216e-03       6.553833573318e-03      -2.725217368076e+04       5.213574433989e-03       5.213574433989e-03 
       4.363445689565e-01       6.463423162654e-03      -2.721549561785e+04      -2.736449865842e+04       6.508604102493e-03       6.489709608317e-03      -2.733158238731e+04       5.162507334269e-03       5.162507334269e-03 
       4.391180519900e-01       6.400570232454e-03      -2.729467246705e+04      -2.744395137457e+04       6.445311821337e-03       6.426671343456e-03      -2.741096443823e+04       5.112305387470e-03       5.112305387470e-03 
       4.418915352072e-01       6.338726443611e-03      -2.737361435263e+04      -2.752316664534e+04       6.383035735358e-03       6.364644586893e-03      -2.749010951827e+04       5.062909451690e-03       5.062909451690e-03 
       4.446650186046e-01       6.277826852506e-03      -2.745212632788e+04      -2.760196192276e+04       6.321710446405e-03       6.303563977397e-03      -2.756883317117e+04       5.014267626273e-03       5.014267626273e-03 
       4.474385021789e-01       6.217811320145e-03      -2.753002442484e+04      -2.768016351144e+04       6.261275394670e-03       6.243369394403e-03      -2.764696012806e+04       4.966331855004e-03       4.966331855004e-03 
       4.502119859268e-01       6.158584210537e-03      -2.760695609460e+04      -2.775742604008e+04       6.201634275367e-03       6.183964763607e-03      -2.772414399388e+04       4.919025736811e-03       4.919025736811e-03 
       4.529854698451e-01       6.100082055998e-03      -2.768269853622e+04      -2.783353088185e+04       6.142723177055e-03       6.125286247389e-03      -2.780016555245e+04       4.872298573345e-03       4.872298573345e-03 
       4.557589539307e-01       6.042252803935e-03      -2.775707236587e+04      -2.790829891328e+04       6.084489683345e-03       6.067281869404e-03      -2.787484569943e+04       4.826108791853e-03       4.826108791853e-03 
       4.585324381805e-01       5.985100582632e-03      -2.783015267832e+04      -2.798180282525e+04       6.026937951592e-03       6.009955570051e-03      -2.794825748307e+04       4.780459700877e-03       4.780459700877e-03 
       4.613059225915e-01       5.928666112806e-03      -2.790219180189e+04      -2.805429030465e+04       5.970108987478e-03       5.953348436014e-03      -2.802064924408e+04       4.735383840957e-03       4.735383840957e-03 
       4.640794071609e-01       5.872988405971e-03      -2.797344659342e+04      -2.812601118772e+04       5.914042075610e-03       5.897499730201e-03      -2.809227184975e+04       4.690912391664e-03       4.690912391664e-03 
       4.668528918859e-01       5.818117975010e-03      -2.804424105195e+04      -2.819728124255e+04       5.858788082374e-03       5.842460017343e-03      -2.816344226931e+04       4.647085719429e-03       4.647085719430e-03 
       4.696263767636e-01       5.764053574398e-03      -2.811465845076e+04      -2.826817588766e+04       5.804345753905e-03       5.788228292627e-03      -2.823423714378e+04       4.603902848051e-03       4.603902848051e-03 
       4.723998617914e-01       5.710800692275e-03      -2.818481705482e+04      -2.833880523682e+04       5.750720617024e-03       5.734810023293e-03      -2.830476784482e+04       4.561368177250e-03       4.561368177250e-03 
       4.751733469666e-01       5.658326059458e-03      -2.825464231616e+04      -2.840908813651e+04       5.697879170214e-03       5.682171681040e-03      -2.837495429587e+04       4.519455145553e-03       4.519455145553e-03 
       4.779468322866e-01       5.606629000396e-03      -2.832421772809e+04      -2.847910291469e+04       5.645820733376e-03       5.630312915884e-03      -2.844487561907e+04       4.478163222197e-03       4.478163222197e-03 
       4.807203177490e-01       5.555717179758e-03      -2.839366926177e+04      -2.854897245915e+04       5.594553024836e-03       5.579241248719e-03      -2.851465515065e+04       4.437498533197e-03       4.437498533197e-03 
       4.834938033513e-01       5.505584554927e-03      -2.846305372847e+04      -2.861875212176e+04       5.544069959752e-03       5.528950784352e-03      -2.858434845564e+04       4.397456252981e-03       4.397456252981e-03 
       4.862672890911e-01       5.456266123043e-03      -2.853264182710e+04      -2.868871334568e+04       5.494406779853e-03       5.479476600779e-03      -2.865422676727e+04       4.358064331971e-03       4.358064331971e-03 
       4.890407749660e-01       5.407735563267e-03      -2.860238708905e+04      -2.875881199553e+04       5.445536980171e-03       5.430792358802e-03      -2.872424559436e+04       4.319301739961e-03       4.319301739961e-03 
       4.918142609738e-01       5.359978128047e-03      -2.867229933122e+04      -2.882906165120e+04       5.397445709893e-03       5.382883269783e-03      -2.879441791434e+04       4.281156689075e-03       4.281156689075e-03 
       4.945877471122e-01       5.312941987380e-03      -2.874218427142e+04      -2.889927247750e+04       5.350080776488e-03       5.335697356115e-03      -2.886455324956e+04       4.243587769886e-03       4.243587769886e-03 
       4.973612333789e-01       5.266556064361e-03      -2.881173052155e+04      -2.896913782419e+04       5.303370605998e-03       5.289163148984e-03      -2.893434430061e+04       4.206538200897e-03       4.206538200897e-03 
       5.001347197720e-01       5.220795060788e-03      -2.888086477237e+04      -2.903858951239e+04       5.257289723179e-03       5.243255383619e-03      -2.900372209650e+04       4.169987765548e-03       4.169987765548e-03 
       5.029082062892e-01       5.175638429010e-03      -2.894953603366e+04      -2.910758104933e+04       5.211817436593e-03       5.197953409646e-03      -2.907263944558e+04       4.133920044071e-03       4.133920044071e-03 
       5.056816929286e-01       5.131061177274e-03      -2.901766465804e+04      -2.917603680297e+04       5.166928579673e-03       5.153232187686e-03      -2.914102010340e+04       4.098315069093e-03       4.098315069093e-03 
       5.084551796881e-01       5.087081777744e-03      -2.908541745040e+04      -2.924412546472e+04       5.122641753667e-03       5.109110247183e-03      -2.920903240465e+04       4.063187592569e-03       4.063187592570e-03 
       5.112286665657e-01       5.043687992510e-03      -2.915278841089e+04      -2.931184329514e+04       5.078944635072e-03       5.065575354932e-03      -2.927667225200e+04       4.028527837521e-03       4.028527837521e-03 
       5.140021535596e-01       5.000848489674e-03      -2.921965959471e+04      -2.937907226415e+04       5.035805673001e-03       5.022596075527e-03      -2.934382166881e+04       3.994310779667e-03       3.994310779667e-03 
       5.167756406679e-01       4.958544053317e-03      -2.928597861886e+04      -2.944575939015e+04       4.993205517240e-03       4.980152954386e-03      -2.941042778646e+04       3.960521072304e-03       3.960521072304e-03 
       5.195491278887e-01       4.916737271723e-03      -2.935158158196e+04      -2.951173856184e+04       4.951106494639e-03       4.938208720969e-03      -2.947632490088e+04       3.927128837925e-03       3.927128837925e-03 
       5.223226152203e-01       4.875434008347e-03      -2.941655849174e+04      -2.957709745100e+04       4.909514509740e-03       4.896769349493e-03      -2.954160102539e+04       3.894138764962e-03       3.894138764962e-03 
       5.250961026608e-01       4.834617041315e-03      -2.948086119047e+04      -2.964178471670e+04       4.868412220395e-03       4.855817258064e-03      -2.960620534215e+04       3.861537103450e-03       3.861537103450e-03 
       5.278695902086e-01       4.794327682190e-03      -2.954480007606e+04      -2.970610802726e+04       4.827841227072e-03       4.815394103019e-03      -2.967044584924e+04       3.829356856493e-03       3.829356856493e-03 
       5.306430778619e-01       4.754588902101e-03      -2.960858270334e+04      -2.977027206222e+04       4.787824661588e-03       4.775522790834e-03      -2.973452761394e+04       3.797616377449e-03       3.797616377449e-03 
       5.334165656192e-01       4.715398254992e-03      -2.967226298196e+04      -2.983432793391e+04       4.748360060870e-03       4.736201057906e-03      -2.979850217574e+04       3.766313716736e-03       3.766313716736e-03 
