# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   76       2.916037767511e-10       5.723963302209e-14      -1.326911386156e-12       2.024628345221e-16       1.729182933442e-11       2.710272178706e-12      -8.532840809507e-15 
   77       2.954847272600e-10       5.922003220090e-14      -1.401663442278e-12       2.078626963221e-16       1.673964655914e-11       2.636106919145e-12      -8.431012573412e-15 
   78       2.993996037040e-10       6.122105518596e-14      -1.477784930117e-12       2.133356254690e-16       1.620958570754e-11       2.564588471200e-12      -8.354675818541e-15 
   79       3.033489227067e-10       6.324120971987e-14      -1.555235685490e-12       2.188817311262e-16       1.570132522874e-11       2.495715767170e-12      -8.299732740797e-15 
   80       3.073328698394e-10       6.527894215257e-14      -1.633974185235e-12       2.245011254309e-16       1.521421250149e-11       2.429448142867e-12      -8.261472642445e-15 
   81       3.113512812853e-10       6.733263695702e-14      -1.713957574936e-12       2.301939235786e-16       1.474724931732e-11       2.365703535571e-12      -8.234550373523e-15 
   82       3.154036255040e-10       6.940061624490e-14      -1.795141696635e-12       2.359602439076e-16       1.429907736375e-11       2.304356681987e-12      -8.212964773252e-15 
   83       3.194889848957e-10       7.148113928224e-14      -1.877481116559e-12       2.418002079835e-16       1.386796370743e-11       2.245237316202e-12      -8.190037111442e-15 
   84       3.236064219515e-10       7.357242791554e-14      -1.960927893551e-12       2.477139534180e-16       1.345221964681e-11       2.188173887041e-12      -8.159761183101e-15 
   85       3.277561876130e-10       7.567274875368e-14      -2.045427589075e-12       2.537016745820e-16       1.305156885035e-11       2.133136984576e-12      -8.121157976720e-15 
   86       3.319386805468e-10       7.778034378539e-14      -2.130922643503e-12       2.597635888283e-16       1.266598046528e-11       2.080116497290e-12      -8.074606747663e-15 
   87       3.361540687707e-10       7.989340563209e-14      -2.217353583046e-12       2.658999246514e-16       1.229524878730e-11       2.029077185006e-12      -8.020539023537e-15 
   88       3.404022777798e-10       8.201007749901e-14      -2.304659026309e-12       2.721109219861e-16       1.193898602727e-11       1.979957641878e-12      -7.959440098597e-15 
   89       3.446829786725e-10       8.412845312638e-14      -2.392775690845e-12       2.783968325061e-16       1.159661507788e-11       1.932669259377e-12      -7.891850528145e-15 
   90       3.489955762775e-10       8.624657674056e-14      -2.481638399713e-12       2.847579199222e-16       1.126736228039e-11       1.887095189283e-12      -7.818367622939e-15 
   91       3.533391972792e-10       8.836244300518e-14      -2.571180088031e-12       2.911944602815e-16       1.095025019126e-11       1.843089306673e-12      -7.739646943592e-15 
   92       3.577126783445e-10       9.047399697232e-14      -2.661331809529e-12       2.977067422653e-16       1.064409034889e-11       1.800475172912e-12      -7.656403794976e-15 
   93       3.621148995773e-10       9.257917828223e-14      -2.752023768735e-12       3.042951037173e-16       1.034776376254e-11       1.759088634822e-12      -7.569396574115e-15 
   94       3.665458680414e-10       9.467606147301e-14      -2.843188580851e-12       3.109600468633e-16       1.006112634642e-11       1.718915203528e-12      -7.479370703087e-15 
   95       3.710057760041e-10       9.676273678140e-14      -2.934758516566e-12       3.177021410534e-16       9.784226922936e-12       1.679971516212e-12      -7.387108987387e-15 
   96       3.754946630907e-10       9.883726832550e-14      -3.026664540465e-12       3.245219888611e-16       9.517028394329e-12       1.642263108785e-12      -7.293450239714e-15 
   97       3.800124091508e-10       1.008976946633e-13      -3.118836331668e-12       3.314202268802e-16       9.259404458862e-12       1.605783977857e-12      -7.199290525273e-15 
   98       3.845587271250e-10       1.029420293514e-13      -3.211202304463e-12       3.383975265197e-16       9.011136327042e-12       1.570516142715e-12      -7.105584407088e-15 
   99       3.891331559109e-10       1.049682615032e-13      -3.303689628937e-12       3.454545948000e-16       8.771909437828e-12       1.536429207304e-12      -7.013346191309e-15 
  100       3.937350532303e-10       1.069743563477e-13      -3.396224251613e-12       3.525921751492e-16       8.541310174837e-12       1.503479922194e-12      -6.923651172521e-15 
  101       3.983635884955e-10       1.089582557882e-13      -3.488730916084e-12       3.598110481981e-16       8.318822582549e-12       1.471611746564e-12      -6.837636879052e-15 
  102       4.030177356755e-10       1.109178789604e-13      -3.581133183642e-12       3.671120325768e-16       8.103825082524e-12       1.440754410171e-12      -6.756504318286e-15 
  103       4.076962661630e-10       1.128511227912e-13      -3.673353453916e-12       3.744959857100e-16       7.895587189603e-12       1.410823475334e-12      -6.681519221968e-15 
  104       4.123979821576e-10       1.147559137557e-13      -3.765313745642e-12       3.819637429661e-16       7.693434277034e-12       1.381739768614e-12      -6.613692004535e-15 
  105       4.171224680854e-10       1.166303699069e-13      -3.856938114648e-12       3.895159240269e-16       7.497274293105e-12       1.353491608823e-12      -6.552765718733e-15 
  106       4.218694278590e-10       1.184726618772e-13      -3.948150602493e-12       3.971531017232e-16       7.307136405559e-12       1.326080207642e-12      -6.498093072731e-15 
  107       4.266384489885e-10       1.202809647419e-13      -4.038874534129e-12       4.048758614630e-16       7.123007886658e-12       1.299500333540e-12      -6.448943251123e-15 
  108       4.314289980915e-10       1.220534591404e-13      -4.129032546896e-12       4.126848013499e-16       6.944832676090e-12       1.273740092099e-12      -6.404499629609e-15 
  109       4.362404164021e-10       1.237883323976e-13      -4.218546619504e-12       4.205805323017e-16       6.772509943863e-12       1.248780706331e-12      -6.363857489679e-15 
  110       4.410719152811e-10       1.254837796446e-13      -4.307338101019e-12       4.285636781687e-16       6.605892653208e-12       1.224596297013e-12      -6.326021733296e-15 
  111       4.459225717251e-10       1.271380049406e-13      -4.395327739855e-12       4.366348758523e-16       6.444786123478e-12       1.201153663003e-12      -6.289904597578e-15 
  112       4.507913238761e-10       1.287492223932e-13      -4.482435712754e-12       4.447947754228e-16       6.288946593047e-12       1.178412061567e-12      -6.254323369482e-15 
  113       4.556769665315e-10       1.303156572802e-13      -4.568581653779e-12       4.530440402388e-16       6.138079782209e-12       1.156322988705e-12      -6.217998100486e-15 
  114       4.605781466530e-10       1.318355471705e-13      -4.653684683297e-12       4.613833470647e-16       5.991839456080e-12       1.134829959474e-12      -6.179549321271e-15 
  115       4.654933588769e-10       1.333071430453e-13      -4.737663436968e-12       4.698133861895e-16       5.849825987499e-12       1.113868288312e-12      -6.137495756405e-15 
  116       4.704211462638e-10       1.347287604116e-13      -4.820436943171e-12       4.783348577173e-16       5.711673508399e-12       1.093379536590e-12      -6.090580845805e-15 
  117       4.753607398397e-10       1.360989372959e-13      -4.901927314338e-12       4.869484596739e-16       5.577326457241e-12       1.073357317676e-12      -6.038802232418e-15 
  118       4.803114887410e-10       1.374162976539e-13      -4.982057438796e-12       4.956548986696e-16       5.446794112383e-12       1.053806674306e-12      -5.982503731970e-15 
  119       4.852726592841e-10       1.386795046439e-13      -5.060750197689e-12       5.044548936817e-16       5.320064365388e-12       1.034729820651e-12      -5.922058340890e-15 
  120       4.902434322901e-10       1.398872621897e-13      -5.137928501472e-12       5.133491761388e-16       5.197103067202e-12       1.016126052323e-12      -5.857868858219e-15 
  121       4.952229004090e-10       1.410383165433e-13      -5.213515326399e-12       5.223384900054e-16       5.077853374328e-12       9.979916563813e-13      -5.790368507515e-15 
  122       5.002100654437e-10       1.421314578490e-13      -5.287433751007e-12       5.314235918668e-16       4.962235095002e-12       9.803198213459e-13      -5.720021558753e-15 
  123       5.052038356745e-10       1.431655217057e-13      -5.359606992611e-12       5.406052510133e-16       4.850144035366e-12       9.631005472007e-13      -5.647323950235e-15 
  124       5.102030231831e-10       1.441393907307e-13      -5.429958443788e-12       5.498842495248e-16       4.741451345649e-12       9.463205554037e-13      -5.572803910490e-15 
  125       5.152063411773e-10       1.450519961224e-13      -5.498411708868e-12       5.592613823556e-16       4.636002866336e-12       9.299631988950e-13      -5.497022580180e-15 
  126       5.202124013148e-10       1.459023192240e-13      -5.564890640421e-12       5.687374574186e-16       4.533618474348e-12       9.140083721047e-13      -5.420574634007e-15 
  127       5.252197110276e-10       1.466893930863e-13      -5.629319375745e-12       5.783132956703e-16       4.434091429215e-12       8.984324209610e-13      -5.344088902615e-15 
  128       5.302266708465e-10       1.474123040308e-13      -5.691622373356e-12       5.879897311950e-16       4.337187719251e-12       8.832080528985e-13      -5.268228994494e-15 
  129       5.352317245012e-10       1.480702333707e-13      -5.751725194180e-12       5.977675932206e-16       4.242696088996e-12       8.683104979732e-13      -5.193568444677e-15 
  130       5.402338335230e-10       1.486625844264e-13      -5.809556864504e-12       6.076476497551e-16       4.150585715224e-12       8.537369475234e-13      -5.120199354450e-15 
  131       5.452320498926e-10       1.491888724626e-13      -5.865047842408e-12       6.176306578980e-16       4.060864673110e-12       8.394890878146e-13      -5.048081794358e-15 
  132       5.502253663637e-10       1.496486876120e-13      -5.918129337700e-12       6.277173813106e-16       3.973530517180e-12       8.255669952672e-13      -4.977165155728e-15 
