#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       4.111729542550e+00       1.007081816679e-05      -1.229497383417e+00       1.255584626574e-06       1.015709736786e-10       2.539274341966e-10       1.155816249113e-17       5.078548683932e-11      -9.221230375628e-01       1.255584626577e-06       6.141739017495e-01       6.926265084516e-01      -9.221230375647e-01       1.255586536664e-06      -1.229497389197e+00       1.255583680410e-06       6.841490850810e-07       3.333333333333e-01      -1.229497383417e+00       1.255584544035e-06       1.909674051190e-08       3.333333333333e-01 
       4.421060789692e+00       1.083381143500e-05      -1.230375815950e+00       1.350349031404e-06       1.264132366060e-10       3.160330915150e-10       1.664733680773e-17       6.320661830301e-11      -9.227818619625e-01       1.350349031408e-06       6.141478146405e-01       6.924070346685e-01      -9.227818619651e-01       1.350351403923e-06      -1.230375822629e+00       1.350347852341e-06       7.917398704851e-07       3.333333333333e-01      -1.230375815950e+00       1.350348938608e-06       1.909674054228e-08       3.333333333333e-01 
       4.730392036833e+00       1.159755354309e-05      -1.231156420293e+00       1.445041568758e-06       1.550197050002e-10       3.875492625006e-10       2.339426199295e-17       7.750985250012e-11      -9.233673152197e-01       1.445041568764e-06       6.141218490004e-01       6.922120277003e-01      -9.233673152231e-01       1.445044472593e-06      -1.231156427936e+00       1.445040121220e-06       9.071526033939e-07       3.333333333333e-01      -1.231156420293e+00       1.445041464692e-06       1.909674048093e-08       3.333333333333e-01 
       5.039723283974e+00       1.236204449108e-05      -1.231862428189e+00       1.539668983736e-06       1.876599324497e-10       4.691498311241e-10       3.217672441831e-17       9.382996622483e-11      -9.238968211419e-01       1.539668983744e-06       6.140966029245e-01       6.920356796042e-01      -9.238968211464e-01       1.539672492472e-06      -1.231862436861e+00       1.539667229576e-06       1.030381687685e-06       3.333333333333e-01      -1.231862428189e+00       1.539668867239e-06       1.909674051779e-08       3.333333333333e-01 
       5.730281321583e+00       1.407141315223e-05      -1.233248203886e+00       1.750708047933e-06       2.764584516496e-10       6.911461291240e-10       6.141790117198e-17       1.382292258248e-10      -9.249361529143e-01       1.750708047946e-06       6.140438930429e-01       6.916896143852e-01      -9.249361529217e-01       1.750713196395e-06      -1.233248215085e+00       1.750705458494e-06       1.333657450872e-06       3.333333333333e-01      -1.233248203886e+00       1.750707898695e-06       1.909674052655e-08       3.333333333333e-01 
       6.420839359193e+00       1.578451381441e-05      -1.234459655763e+00       1.961490578199e-06       3.897322545306e-10       9.743306363266e-10       1.089477936596e-16       1.948661272653e-10      -9.258447418222e-01       1.961490578221e-06       6.139963337131e-01       6.913871786694e-01      -9.258447418339e-01       1.961497808297e-06      -1.234459669811e+00       1.961486921683e-06       1.675811690290e-06       3.333333333333e-01      -1.234459655763e+00       1.961490387742e-06       1.909674052774e-08       3.333333333333e-01 
       7.111397396803e+00       1.750134647761e-05      -1.235561943103e+00       2.172043947467e-06       5.305252956309e-10       1.326313239077e-09       1.823218387642e-16       2.652626478155e-10      -9.266714573275e-01       2.172043947505e-06       6.139532083540e-01       6.911120825801e-01      -9.266714573450e-01       2.172053752582e-06      -1.235561960318e+00       2.172038963041e-06       2.056799346214e-06       3.333333333333e-01      -1.235561943103e+00       2.172043705164e-06       1.909674047912e-08       3.333333333333e-01 
       7.801955434413e+00       1.922191114184e-05      -1.236592392094e+00       2.382386227698e-06       7.019021772319e-10       1.754755443080e-09       2.909774883567e-16       3.509510886159e-10      -9.274442940704e-01       2.382386227762e-06       6.139136421830e-01       6.908549945198e-01      -9.274442940957e-01       2.382399152303e-06      -1.236592412794e+00       2.382379625280e-06       2.476579643836e-06       3.333333333333e-01      -1.236592392094e+00       2.382385920533e-06       1.909674057359e-08       3.333333333333e-01 
       8.492513472022e+00       2.094620780710e-05      -1.237573501317e+00       2.592529767534e-06       9.069481357081e-10       2.267370339270e-09       4.464603946714e-16       4.534740678541e-10      -9.281801259880e-01       2.592529767634e-06       6.138768747380e-01       6.906102897957e-01      -9.281801260234e-01       2.592546406817e-06      -1.237573525818e+00       2.592521227586e-06       2.935114846872e-06       3.333333333333e-01      -1.237573501317e+00       2.592529379864e-06       1.909674051883e-08       3.333333333333e-01 
       9.183071509632e+00       2.267423647338e-05      -1.238519510123e+00       2.802483486863e-06       1.148769128242e-09       2.871922820606e-09       6.626554435662e-16       5.743845641211e-10      -9.288896325919e-01       2.802483487014e-06       6.138422867464e-01       6.903744085263e-01      -9.288896326404e-01       2.802504486351e-06      -1.238519538740e+00       2.802472660176e-06       3.432369276908e-06       3.333333333333e-01      -1.238519510122e+00       2.802483000179e-06       1.909674050388e-08       3.333333333333e-01 
