# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=8.06309e-06 to 23.1709 h/Mpc,
# number of wavenumbers equal to 861
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       6.244512541451e-03       6.107014335778e-01      -4.550522953636e+02      -4.553163144246e+02       4.839722421996e-01       4.838423051120e-01      -4.551019879945e+02       3.152973190314e-01       3.152973395656e-01 
       6.341603461591e-03       6.081004197270e-01      -4.673078850274e+02      -4.675863787643e+02       4.673765098355e-01       4.670582562199e-01      -4.673651166357e+02       3.139545165960e-01       3.139545306926e-01 
       6.438775235358e-03       6.055094026514e-01      -4.796796678484e+02      -4.799732183018e+02       4.625300589922e-01       4.621329295329e-01      -4.797448814556e+02       3.126168644044e-01       3.126168749833e-01 
       6.536024897612e-03       6.029280891106e-01      -4.921655195388e+02      -4.924747261774e+02       4.815552075978e-01      -7.374295476774e-01      -4.922392697208e+02       3.112843524784e-01       3.112843307938e-01 
       6.633349656274e-03       6.003550128054e-01      -5.047634103918e+02      -5.050888859353e+02       5.021699083027e-01      -1.325662399500e+01      -5.048470851741e+02       3.099577783080e-01       3.099573141548e-01 
       6.730746881282e-03       5.977943015469e-01      -5.174711801406e+02      -5.178135632393e+02       4.344139231164e-01      -1.565340696422e+01      -5.175644670299e+02       3.086359338007e-01       3.086355759801e-01 
       6.828214094389e-03       5.952458801790e-01      -5.302869316252e+02      -5.306468678026e+02       3.094786931715e-01      -7.085236768060e+00      -5.303894526948e+02       3.073188587998e-01       3.073190643332e-01 
       6.925748959723e-03       5.927077090910e-01      -5.432084747871e+02      -5.435866402566e+02       2.314148911118e-01       3.643228640151e+00      -5.433205781485e+02       3.060068910568e-01       3.060075349718e-01 
       7.023349275051e-03       5.901783174375e-01      -5.562338922995e+02      -5.566309735028e+02       2.429568361353e-01       7.216027672698e+00      -5.563566835996e+02       3.047005445145e-01       3.047010712243e-01 
       7.121012963686e-03       5.876578522379e-01      -5.693612189022e+02      -5.697779167433e+02       2.781555166309e-01       2.684847259398e+00      -5.694959013977e+02       3.033999109409e-01       3.033999317021e-01 
       7.218738066990e-03       5.851475434373e-01      -5.825883458580e+02      -5.830253869441e+02       2.519965370361e-01      -3.023089150989e+00      -5.827355953243e+02       3.021046315628e-01       3.021042962683e-01 
       7.316522737415e-03       5.826485307993e-01      -5.959134485012e+02      -5.963715639414e+02       1.660385540722e-01      -3.489651169819e+00      -5.960734259492e+02       3.008144799993e-01       3.008142481011e-01 
       7.414365232052e-03       5.801605161538e-01      -6.093345444416e+02      -6.098144822990e+02       9.924539928592e-02       6.694041967670e-01      -6.095074660860e+02       2.995294345687e-01       2.995295559328e-01 
       7.512263906638e-03       5.776826216153e-01      -6.228498037036e+02      -6.233523201066e+02       1.040855693031e-01       3.830345086463e+00      -6.230363416603e+02       2.982497562703e-01       2.982500528483e-01 
       7.610217209981e-03       5.752143249832e-01      -6.364572799483e+02      -6.369831480002e+02       1.430201783267e-01       2.510350818150e+00      -6.366584075671e+02       2.969755699598e-01       2.969757094612e-01 
       7.708223678793e-03       5.727560266622e-01      -6.501550744541e+02      -6.507050830790e+02       1.411433145523e-01      -1.022244220954e+00      -6.503716047626e+02       2.957067875584e-01       2.957066766173e-01 
       7.806281932865e-03       5.703083398320e-01      -6.639412789404e+02      -6.645162371349e+02       8.183754048357e-02      -2.247947316497e+00      -6.641736790810e+02       2.944432096083e-01       2.944430550270e-01 
       7.904390670592e-03       5.678714615298e-01      -6.778141976706e+02      -6.784149196505e+02       2.364721839496e-02      -1.929444054923e-02      -6.780628399011e+02       2.931848316454e-01       2.931848539241e-01 
       8.002548664795e-03       5.654448168239e-01      -6.917719180496e+02      -6.923992428018e+02       2.206458333760e-02       2.526140157061e+00      -6.920374431759e+02       2.919317101719e-01       2.919318880581e-01 
       8.100754758836e-03       5.630278786702e-01      -7.058125004113e+02      -7.064672913612e+02       5.974119689134e-02       2.255997381361e+00      -7.060958259495e+02       2.906838965975e-01       2.906840301952e-01 
       8.199007862992e-03       5.606209743717e-01      -7.199344381945e+02      -7.206175584931e+02       7.219550312562e-02      -1.765562970676e-01      -7.202364370135e+02       2.894414776888e-01       2.894414497958e-01 
       8.297306951075e-03       5.582243786063e-01      -7.341357943563e+02      -7.348481341619e+02       3.166072038227e-02      -1.549875717609e+00      -7.344571055965e+02       2.882042680251e-01       2.882041700514e-01 
