# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.01777e-06 to 20.5825 h/Mpc,
# number of wavenumbers equal to 855
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       1.395852687945e-01       3.353678619071e-02      -1.443625227957e+04      -1.453253152207e+04       3.377120874474e-02       3.374550201378e-02      -1.451232608120e+04       2.678631121024e-02       2.678631121025e-02 
       1.423586231877e-01       3.257642929219e-02      -1.458461053549e+04      -1.468307721314e+04       3.280413868789e-02       3.278014593485e-02      -1.466247337976e+04       2.601924766426e-02       2.601924766426e-02 
       1.451319833522e-01       3.172749972764e-02      -1.476396419215e+04      -1.486296611039e+04       3.194927562098e-02       3.192675047728e-02      -1.484221648029e+04       2.534122223278e-02       2.534122223278e-02 
       1.479053488686e-01       3.097968284897e-02      -1.497426798539e+04      -1.507224931791e+04       3.119623264755e-02       3.117506924251e-02      -1.505159115831e+04       2.474398873414e-02       2.474398873414e-02 
       1.506787193831e-01       3.031720917715e-02      -1.521206537850e+04      -1.530771836826e+04       3.052912987041e-02       3.050917568030e-02      -1.528735061593e+04       2.421494247162e-02       2.421494247162e-02 
       1.534520945883e-01       2.972073249709e-02      -1.547094890666e+04      -1.556333656119e+04       2.992848562905e-02       2.990961904900e-02      -1.554340128342e+04       2.373862029823e-02       2.373862029823e-02 
       1.562254742117e-01       2.916945797271e-02      -1.574235667223e+04      -1.583099201935e+04       2.937335951967e-02       2.935547799084e-02      -1.581156252244e+04       2.329840243952e-02       2.329840243952e-02 
       1.589988580075e-01       2.864650713072e-02      -1.601843050073e+04      -1.610329506083e+04       2.884675490419e-02       2.882979825524e-02      -1.608437271116e+04       2.288079837738e-02       2.288079837738e-02 
       1.617722457517e-01       2.813097639856e-02      -1.628772486167e+04      -1.636927506709e+04       2.832762193238e-02       2.831151797915e-02      -1.635078948071e+04       2.246910398341e-02       2.246910398341e-02 
       1.645456372383e-01       2.760725690548e-02      -1.654041885692e+04      -1.661951268639e+04       2.780024251872e-02       2.778495218663e-02      -1.660133286161e+04       2.205084668257e-02       2.205084668257e-02 
       1.673190322769e-01       2.706498606663e-02      -1.676878261152e+04      -1.684657524481e+04       2.725418159123e-02       2.723967515914e-02      -1.682852546996e+04       2.161774711943e-02       2.161774711943e-02 
       1.700924306907e-01       2.649900500210e-02      -1.696766075755e+04      -1.704547790034e+04       2.668424420910e-02       2.667048228990e-02      -1.702735705360e+04       2.116568479140e-02       2.116568479140e-02 
       1.728658323149e-01       2.590950240415e-02      -1.713509453087e+04      -1.721429150286e+04       2.609062043155e-02       2.607758445575e-02      -1.719589440881e+04       2.069481281273e-02       2.069481281273e-02 
       1.756392369955e-01       2.530124375297e-02      -1.727234361357e+04      -1.735417186635e+04       2.547810913483e-02       2.546578068246e-02      -1.733530946211e+04       2.020894170939e-02       2.020894170939e-02 
       1.784126445885e-01       2.468240587404e-02      -1.738355274687e+04      -1.746903724030e+04       2.485494441451e-02       2.484326849959e-02      -1.744955512539e+04       1.971460833613e-02       1.971460833613e-02 
       1.811860549591e-01       2.406294066499e-02      -1.747492155010e+04      -1.756477373426e+04       2.423114785469e-02       2.422008791872e-02      -1.754456533174e+04       1.921976754750e-02       1.921976754750e-02 
       1.839594679804e-01       2.345319886667e-02      -1.755387252487e+04      -1.764843299370e+04       2.361714267151e-02       2.360667474392e-02      -1.762744826783e+04       1.873269295927e-02       1.873269295927e-02 
       1.867328835334e-01       2.286277275372e-02      -1.762819736420e+04      -1.772742112394e+04       2.302258829951e-02       2.301267181384e-02      -1.770566880111e+04       1.826105164091e-02       1.826105164091e-02 
       1.895063015060e-01       2.229984436160e-02      -1.770545500445e+04      -1.780893111522e+04       2.245572405505e-02       2.244630435806e-02      -1.778647563521e+04       1.781138314392e-02       1.781138314392e-02 
       1.922797217929e-01       2.177068890105e-02      -1.779239794888e+04      -1.789940764915e+04       2.192286907384e-02       2.191393289747e-02      -1.787636018283e+04       1.738870269110e-02       1.738870269110e-02 
       1.950531442946e-01       2.127944098310e-02      -1.789455411180e+04      -1.800415335310e+04       2.142818689887e-02       2.141967732214e-02      -1.798065907478e+04       1.699631420244e-02       1.699631420244e-02 
       1.978265689172e-01       2.082792160685e-02      -1.801582196648e+04      -1.812694385043e+04       2.097351125978e-02       2.096541366883e-02      -1.810316617803e+04       1.663567228264e-02       1.663567228264e-02 
       2.005999955723e-01       2.041556667507e-02      -1.815813268873e+04      -1.826969439719e+04       2.055827409047e-02       2.055053331004e-02      -1.824579863116e+04       1.630632503699e-02       1.630632503699e-02 
       2.033734241760e-01       2.003942282631e-02      -1.832115826972e+04      -1.843216523884e+04       2.017950133794e-02       2.017211257841e-02      -1.840830273847e+04       1.600591115639e-02       1.600591115639e-02 
       2.061468546492e-01       1.969445740252e-02      -1.850231365911e+04      -1.861194867941e+04       1.983212510309e-02       1.982501766748e-02      -1.858824343849e+04       1.573040779914e-02       1.573040779914e-02 
       2.089202869170e-01       1.937416654932e-02      -1.869708817446e+04      -1.880477980275e+04       1.950959599877e-02       1.950278353223e-02      -1.878131820735e+04       1.547461665603e-02       1.547461665603e-02 
       2.116937209083e-01       1.907131339541e-02      -1.889959638755e+04      -1.900505958792e+04       1.920462649680e-02       1.919810202831e-02      -1.898188440978e+04       1.523275394515e-02       1.523275394515e-02 
       2.144671565559e-01       1.877880490098e-02      -1.910338121062e+04      -1.920662805634e+04       1.891007391190e-02       1.890378520047e-02      -1.918373694198e+04       1.499915103539e-02       1.499915103539e-02 
       2.172405937959e-01       1.849040022837e-02      -1.930217484437e+04      -1.940349746034e+04       1.861965372963e-02       1.861359995763e-02      -1.938084558302e+04       1.476882057911e-02       1.476882057911e-02 
       2.200140325678e-01       1.820118213186e-02      -1.949051852591e+04      -1.959044597341e+04       1.832841429486e-02       1.832258215334e-02      -1.956795262479e+04       1.453783319260e-02       1.453783319260e-02 
       2.227874728140e-01       1.790785232698e-02      -1.966426814514e+04      -1.976349901758e+04       1.803303424817e-02       1.802743197749e-02      -1.974105789587e+04       1.430355345881e-02       1.430355345881e-02 
       2.255609144797e-01       1.760857225924e-02      -1.982062603389e+04      -1.991995530212e+04       1.773166218032e-02       1.772627843336e-02      -1.989744570508e+04       1.406451272944e-02       1.406451272944e-02 
       2.283343575129e-01       1.730295582796e-02      -1.995833215171e+04      -2.005857014471e+04       1.742390930473e-02       1.741873752463e-02      -2.003586935034e+04       1.382040331276e-02       1.382040331276e-02 
       2.311078018642e-01       1.699200777019e-02      -2.007779128098e+04      -2.017968121695e+04       1.711078740773e-02       1.710581829436e-02      -2.015667705200e+04       1.357202901191e-02       1.357202901191e-02 
       2.338812474863e-01       1.667775064549e-02      -2.018080102817e+04      -2.028495613188e+04       1.679433322131e-02       1.678956277591e-02      -2.026155651366e+04       1.332100702772e-02       1.332100702772e-02 
       2.366546943342e-01       1.636319784312e-02      -2.027066155093e+04      -2.037751114691e+04       1.647758123891e-02       1.647300976348e-02      -2.035365215894e+04       1.306974626564e-02       1.306974626564e-02 
       2.394281423653e-01       1.605189358884e-02      -2.035171913325e+04      -2.046148137200e+04       1.616410050146e-02       1.615972899559e-02      -2.043713125323e+04       1.282107962841e-02       1.282107962841e-02 
       2.422015915385e-01       1.574761636964e-02      -2.042905532542e+04      -2.054172559836e+04       1.585769594607e-02       1.585350516348e-02      -2.051688633945e+04       1.257802700061e-02       1.257802700061e-02 
       2.449750418148e-01       1.545376590752e-02      -2.050769386060e+04      -2.062306013627e+04       1.556179109061e-02       1.555781280117e-02      -2.059776505724e+04       1.234330540290e-02       1.234330540290e-02 
       2.477484931571e-01       1.517301486679e-02      -2.059206706154e+04      -2.070974166114e+04       1.527907730447e-02       1.527516556216e-02      -2.068405055182e+04       1.211905070236e-02       1.211905070236e-02 
       2.505219455297e-01       1.490705186767e-02      -2.068554471162e+04      -2.080501108708e+04       1.501125502443e-02       1.500741767442e-02      -2.077900311786e+04       1.190661229052e-02       1.190661229052e-02 
       2.532953988986e-01       1.465645417014e-02      -2.079010104330e+04      -2.091076982643e+04       1.475890554830e-02       1.475532357323e-02      -2.088453509544e+04       1.170645137396e-02       1.170645137396e-02 
       2.560688532312e-01       1.442082478409e-02      -2.090634330197e+04      -2.102761138962e+04       1.452162910459e-02       1.451797831544e-02      -2.100124197678e+04       1.151825054649e-02       1.151825054649e-02 
       2.588423084965e-01       1.419904183697e-02      -2.103373222541e+04      -2.115503968330e+04       1.429829596467e-02       1.429475079764e-02      -2.112862097729e+04       1.134111303163e-02       1.134111303163e-02 
       2.616157646645e-01       1.398947304236e-02      -2.117079803763e+04      -2.129167631544e+04       1.408726241284e-02       1.408385695713e-02      -2.126527965105e+04       1.117373410703e-02       1.117373410703e-02 
       2.643892217067e-01       1.379009723122e-02      -2.131525108118e+04      -2.143536135719e+04       1.388649312924e-02       1.388341350444e-02      -2.140903818703e+04       1.101449827668e-02       1.101449827668e-02 
       2.671626795958e-01       1.359874711446e-02      -2.146431104838e+04      -2.158346674168e+04       1.369380565184e-02       1.369068752043e-02      -2.155724521741e+04       1.086167329847e-02       1.086167329847e-02 
       2.699361383056e-01       1.341319706869e-02      -2.161483328392e+04      -2.173300468540e+04       1.350695877823e-02       1.350402746874e-02      -2.170688904347e+04       1.071348042426e-02       1.071348042426e-02 
       2.727095978107e-01       1.323124558074e-02      -2.176343638244e+04      -2.188074530211e+04       1.332373558764e-02       1.332081906674e-02      -2.185471679596e+04       1.056816031066e-02       1.056816031066e-02 
       2.754830580872e-01       1.305098649132e-02      -2.190697138461e+04      -2.202366775823e+04       1.314221658252e-02       1.313940536461e-02      -2.199768830453e+04       1.042418975914e-02       1.042418975914e-02 
       2.782565191119e-01       1.287095034568e-02      -2.204281529161e+04      -2.215924502382e+04       1.296092202790e-02       1.295815531790e-02      -2.213326214484e+04       1.028039465435e-02       1.028039465435e-02 
       2.810299808624e-01       1.269021726337e-02      -2.216914335388e+04      -2.228570969762e+04       1.277892561038e-02       1.277626406701e-02      -2.225966240087e+04       1.013604012189e-02       1.013604012189e-02 
       2.838034433174e-01       1.250854307391e-02      -2.228524769232e+04      -2.240236994133e+04       1.259598145515e-02       1.259348932303e-02      -2.237619491938e+04       9.990931263092e-03       9.990931263092e-03 
       2.865769064563e-01       1.232622312383e-02      -2.239140355269e+04      -2.250947670790e+04       1.241238698037e-02       1.241015866477e-02      -2.248311442827e+04       9.845304337583e-03       9.845304337583e-03 
       2.893503702595e-01       1.214400543187e-02      -2.248879895488e+04      -2.260815769993e+04       1.222889544410e-02       1.222649732058e-02      -2.258155783270e+04       9.699757340182e-03       9.699757340182e-03 
       2.921238347078e-01       1.196287217923e-02      -2.257919300544e+04      -2.270008681038e+04       1.204649590553e-02       1.204416858580e-02      -2.267321199930e+04       9.555075390071e-03       9.555075390071e-03 
       2.948972997829e-01       1.178389029807e-02      -2.266466878019e+04      -2.278724089136e+04       1.186626276830e-02       1.186383193709e-02      -2.276006998969e+04       9.412111350628e-03       9.412111350628e-03 
       2.976707654674e-01       1.160807380095e-02      -2.274736561702e+04      -2.287165021281e+04       1.168921714548e-02       1.168713995346e-02      -2.284417871720e+04       9.271675766223e-03       9.271675766223e-03 
       3.004442317442e-01       1.143641360203e-02      -2.282952858826e+04      -2.295545290365e+04       1.151635688897e-02       1.151427408956e-02      -2.292769258013e+04       9.134560665078e-03       9.134560665078e-03 
       3.032176985970e-01       1.126971097248e-02      -2.291315780270e+04      -2.304055554927e+04       1.134848887950e-02       1.134641973465e-02      -2.301253237926e+04       9.001406473615e-03       9.001406473615e-03 
       3.059911660101e-01       1.110865278945e-02      -2.300012418299e+04      -2.312875901826e+04       1.118630480107e-02       1.118439095882e-02      -2.310050950537e+04       8.872762093460e-03       8.872762093460e-03 
       3.087646339683e-01       1.095371077285e-02      -2.309193654626e+04      -2.322152619293e+04       1.103027967349e-02       1.102827046810e-02      -2.319309364499e+04       8.749004425129e-03       8.749004425129e-03 
       3.115381024569e-01       1.080496848015e-02      -2.318932348354e+04      -2.331957123330e+04       1.088049763748e-02       1.087877829496e-02      -2.329100100975e+04       8.630200165552e-03       8.630200165552e-03 
       3.143115714620e-01       1.066229202126e-02      -2.329254184013e+04      -2.342315984396e+04       1.073682386394e-02       1.073501124881e-02      -2.339449580694e+04       8.516242216148e-03       8.516242216148e-03 
       3.170850409698e-01       1.052512858814e-02      -2.340087826456e+04      -2.353161832223e+04       1.059870167478e-02       1.059698792065e-02      -2.350289826187e+04       8.406688741639e-03       8.406688741639e-03 
       3.198585109672e-01       1.039272604344e-02      -2.351307816063e+04      -2.364374790061e+04       1.046537366819e-02       1.046361395958e-02      -2.361500114166e+04       8.300938642831e-03       8.300938642831e-03 
       3.226319814416e-01       1.026424137131e-02      -2.362755712793e+04      -2.375803389413e+04       1.033599092797e-02       1.033443082394e-02      -2.372927919629e+04       8.198318202314e-03       8.198318202314e-03 
       3.254054523807e-01       1.013881787756e-02      -2.374256891271e+04      -2.387280539402e+04       1.020969076410e-02       1.020801025714e-02      -2.384405011027e+04       8.098142784708e-03       8.098142784708e-03 
       3.281789237727e-01       1.001576818428e-02      -2.385664400402e+04      -2.398666643978e+04       1.008578098733e-02       1.008411444406e-02      -2.395790670861e+04       7.999863037127e-03       7.999863037127e-03 
       3.309523956061e-01       9.894511715670e-03      -2.396847364908e+04      -2.409837454712e+04       9.963676958324e-03       9.962384330531e-03      -2.406959639772e+04       7.903014976887e-03       7.903014976887e-03 
       3.337258678700e-01       9.774650962050e-03      -2.407712474455e+04      -2.420704777794e+04       9.842978385279e-03       9.841470046455e-03      -2.417822940805e+04       7.807280927717e-03       7.807280927717e-03 
       3.364993405535e-01       9.655887025222e-03      -2.418186545082e+04      -2.431198771818e+04       9.723384279015e-03       9.722046817534e-03      -2.428310225066e+04       7.712422070102e-03       7.712422070102e-03 
       3.392728136464e-01       9.538012082745e-03      -2.428216478094e+04      -2.441267940327e+04       9.604685364268e-03       9.603268471038e-03      -2.438369758922e+04       7.618272405874e-03       7.618272405874e-03 
       3.420462871386e-01       9.420947664672e-03      -2.437781190110e+04      -2.450890862020e+04       9.486802624046e-03       9.485560010990e-03      -2.447980181996e+04       7.524769334038e-03       7.524769334038e-03 
       3.448197610206e-01       9.304729658395e-03      -2.446890204734e+04      -2.460074914811e+04       9.369772199396e-03       9.368438945464e-03      -2.457149210625e+04       7.431941660949e-03       7.431941660949e-03 
       3.475932352829e-01       9.189572029639e-03      -2.455602828292e+04      -2.468875850012e+04       9.253809555354e-03       9.252359385169e-03      -2.465933142125e+04       7.339960470967e-03       7.339960470967e-03 
       3.503667099165e-01       9.075755862948e-03      -2.464001176453e+04      -2.477371468505e+04       9.139197745326e-03       9.137882199228e-03      -2.474410436648e+04       7.249050477559e-03       7.249050477559e-03 
       3.531401849125e-01       8.963668648167e-03      -2.472202512723e+04      -2.485674043431e+04       9.026326971971e-03       9.025063081472e-03      -2.482694122302e+04       7.159521390389e-03       7.159521390389e-03 
       3.559136602625e-01       8.853646876544e-03      -2.480316661075e+04      -2.493888562874e+04       8.915536082387e-03       8.914291251563e-03      -2.490889920055e+04       7.071642161362e-03       7.071642161362e-03 
       3.586871359583e-01       8.745973049115e-03      -2.488444046368e+04      -2.502110903548e+04       8.807109555505e-03       8.805867734584e-03      -2.499094396864e+04       6.985638591090e-03       6.985638591090e-03 
       3.614606119918e-01       8.640815380524e-03      -2.496656439737e+04      -2.510409360090e+04       8.701216783924e-03       8.700046977528e-03      -2.507376376657e+04       6.901645143549e-03       6.901645143549e-03 
       3.642340883553e-01       8.538243033057e-03      -2.504999393456e+04      -2.518826606900e+04       8.597927414816e-03       8.596872470944e-03      -2.515778976668e+04       6.819717132655e-03       6.819717132655e-03 
       3.670075650413e-01       8.438270709590e-03      -2.513502511334e+04      -2.527391025694e+04       8.497256254043e-03       8.496047938492e-03      -2.524330763198e+04       6.739866312903e-03       6.739866312903e-03 
       3.697810420425e-01       8.340827788559e-03      -2.522169313580e+04      -2.536106037314e+04       8.399132185776e-03       8.398030076084e-03      -2.533035171721e+04       6.662036246237e-03       6.662036246237e-03 
       3.725545193518e-01       8.245903336093e-03      -2.531020217698e+04      -2.544992839176e+04       8.303544198623e-03       8.302565975658e-03      -2.541913268578e+04       6.586218144269e-03       6.586218144269e-03 
       3.753279969624e-01       8.153386063929e-03      -2.540043347207e+04      -2.554041743491e+04       8.210380224468e-03       8.209309473217e-03      -2.550955021506e+04       6.512323020600e-03       6.512323020600e-03 
       3.781014748677e-01       8.063138945342e-03      -2.549216724882e+04      -2.563233401853e+04       8.119502276659e-03       8.118570830692e-03      -2.560140670957e+04       6.440241322731e-03       6.440241322731e-03 
       3.808749530611e-01       7.974963087054e-03      -2.558495896235e+04      -2.572526538101e+04       8.030710069341e-03       8.029609645025e-03      -2.569428449729e+04       6.369814074572e-03       6.369814074572e-03 
       3.836484315364e-01       7.888579000954e-03      -2.567806809568e+04      -2.581850231326e+04       7.943722158589e-03       7.942737231522e-03      -2.578746963435e+04       6.300817933703e-03       6.300817933703e-03 
       3.864219102875e-01       7.803713092130e-03      -2.577072519875e+04      -2.591130631803e+04       7.858263035072e-03       7.857170707107e-03      -2.588021895503e+04       6.233034275120e-03       6.233034275120e-03 
       3.891953893086e-01       7.720105364840e-03      -2.586216162673e+04      -2.600293541493e+04       7.774070884089e-03       7.773126976558e-03      -2.597178649301e+04       6.166255356075e-03       6.166255356075e-03 
       3.919688685937e-01       7.637553179613e-03      -2.595176369399e+04      -2.609279542790e+04       7.690941648717e-03       7.689937230476e-03      -2.606157517316e+04       6.100319274712e-03       6.100319274712e-03 
       3.947423481374e-01       7.555960345477e-03      -2.603925578820e+04      -2.618062292604e+04       7.608778465170e-03       7.607929009080e-03      -2.614931971811e+04       6.035149179733e-03       6.035149179733e-03 
       3.975158279343e-01       7.475282554396e-03      -2.612453422230e+04      -2.626631892667e+04       7.527536715787e-03       7.526672172099e-03      -2.623492043118e+04       5.970709685977e-03       5.970709685977e-03 
       4.002893079789e-01       7.395526402608e-03      -2.620767717049e+04      -2.634995764581e+04       7.447223043480e-03       7.446325717863e-03      -2.631845213220e+04       5.907006090704e-03       5.907006090704e-03 
       4.030627882663e-01       7.316716862054e-03      -2.628883760836e+04      -2.643168190816e+04       7.367862595654e-03       7.367134311229e-03      -2.640005921046e+04       5.844058385710e-03       5.844058385710e-03 
       4.058362687914e-01       7.238852932132e-03      -2.636808554881e+04      -2.651154545532e+04       7.289454365836e-03       7.288608343842e-03      -2.647979797464e+04       5.781865828704e-03       5.781865828704e-03 
       4.086097495494e-01       7.161971693122e-03      -2.644563681765e+04      -2.658974454717e+04       7.212035694749e-03       7.211140965469e-03      -2.655786772701e+04       5.720458099909e-03       5.720458099909e-03 
       4.113832305355e-01       7.086154752764e-03      -2.652188536800e+04      -2.666665207861e+04       7.135688761845e-03       7.134837960989e-03      -2.663464458237e+04       5.659900445170e-03       5.659900445170e-03 
       4.141567117452e-01       7.011477129041e-03      -2.659721831956e+04      -2.674263450430e+04       7.060489110641e-03       7.059875752552e-03      -2.671049815492e+04       5.600252841287e-03       5.600252841287e-03 
       4.169301931739e-01       6.938067240201e-03      -2.667224479458e+04      -2.681828236523e+04       6.986566058027e-03       6.985863861143e-03      -2.678602173846e+04       5.541617908357e-03       5.541617908357e-03 
       4.197036748173e-01       6.866045013429e-03      -2.674756572687e+04      -2.689418243792e+04       6.914040370207e-03       6.913325254377e-03      -2.686180416069e+04       5.484091470648e-03       5.484091470648e-03 
       4.224771566711e-01       6.795485334260e-03      -2.682362748241e+04      -2.697077095569e+04       6.842987456581e-03       6.842293372320e-03      -2.693828311749e+04       5.427733361484e-03       5.427733361484e-03 
       4.252506387313e-01       6.726395086993e-03      -2.690061698997e+04      -2.704823023087e+04       6.773414249635e-03       6.772638302528e-03      -2.701564159312e+04       5.372549082663e-03       5.372549082663e-03 
       4.280241209938e-01       6.658744311549e-03      -2.697857090572e+04      -2.712659786206e+04       6.705290579619e-03       6.704497681205e-03      -2.709391702372e+04       5.318514692072e-03       5.318514692072e-03 
       4.307976034547e-01       6.592435152370e-03      -2.705723885546e+04      -2.720562880812e+04       6.638517906475e-03       6.637782736155e-03      -2.717286360359e+04       5.265552006349e-03       5.265552006349e-03 
       4.335710861102e-01       6.527359237298e-03      -2.713630550628e+04      -2.728501674526e+04       6.572987099872e-03       6.572251803363e-03      -2.725217368099e+04       5.213574434032e-03       5.213574434032e-03 
       4.363445689565e-01       6.463423162314e-03      -2.721549561809e+04      -2.736449865865e+04       6.508604102153e-03       6.507848135299e-03      -2.733158238754e+04       5.162507334313e-03       5.162507334313e-03 
       4.391180519900e-01       6.400570232134e-03      -2.729467246726e+04      -2.744395137479e+04       6.445311821017e-03       6.444598538693e-03      -2.741096443845e+04       5.112305387510e-03       5.112305387510e-03 
       4.418915352072e-01       6.338726443278e-03      -2.737361435286e+04      -2.752316664557e+04       6.383035735025e-03       6.382375320646e-03      -2.749010951850e+04       5.062909451733e-03       5.062909451733e-03 
       4.446650186046e-01       6.277826852171e-03      -2.745212632811e+04      -2.760196192299e+04       6.321710446069e-03       6.321090518348e-03      -2.756883317140e+04       5.014267626315e-03       5.014267626315e-03 
       4.474385021789e-01       6.217811319787e-03      -2.753002442507e+04      -2.768016351168e+04       6.261275394312e-03       6.260690434388e-03      -2.764696012830e+04       4.966331855046e-03       4.966331855046e-03 
       4.502119859268e-01       6.158584210204e-03      -2.760695609484e+04      -2.775742604032e+04       6.201634275034e-03       6.201062032286e-03      -2.772414399412e+04       4.919025736853e-03       4.919025736853e-03 
       4.529854698451e-01       6.100082055670e-03      -2.768269853646e+04      -2.783353088209e+04       6.142723176728e-03       6.142172920866e-03      -2.780016555269e+04       4.872298573386e-03       4.872298573386e-03 
       4.557589539307e-01       6.042252803465e-03      -2.775707236620e+04      -2.790829891361e+04       6.084489682875e-03       6.083935754227e-03      -2.787484569976e+04       4.826108791910e-03       4.826108791910e-03 
       4.585324381805e-01       5.985100582314e-03      -2.783015267856e+04      -2.798180282549e+04       6.026937951273e-03       6.026353936012e-03      -2.794825748331e+04       4.780459700918e-03       4.780459700918e-03 
       4.613059225915e-01       5.928666112466e-03      -2.790219180213e+04      -2.805429030489e+04       5.970108987137e-03       5.969503089147e-03      -2.802064924432e+04       4.735383840997e-03       4.735383840997e-03 
       4.640794071609e-01       5.872988405640e-03      -2.797344659366e+04      -2.812601118796e+04       5.914042075279e-03       5.913446241090e-03      -2.809227185000e+04       4.690912391705e-03       4.690912391705e-03 
       4.668528918859e-01       5.818117974684e-03      -2.804424105219e+04      -2.819728124279e+04       5.858788082048e-03       5.858251655414e-03      -2.816344226955e+04       4.647085719469e-03       4.647085719469e-03 
       4.696263767636e-01       5.764053574068e-03      -2.811465845101e+04      -2.826817588791e+04       5.804345753575e-03       5.803841150117e-03      -2.823423714402e+04       4.603902848091e-03       4.603902848091e-03 
       4.723998617914e-01       5.710800691948e-03      -2.818481705507e+04      -2.833880523707e+04       5.750720616696e-03       5.750188054520e-03      -2.830476784507e+04       4.561368177290e-03       4.561368177290e-03 
       4.751733469666e-01       5.658326059129e-03      -2.825464231641e+04      -2.840908813676e+04       5.697879169885e-03       5.697292573203e-03      -2.837495429611e+04       4.519455145592e-03       4.519455145592e-03 
       4.779468322866e-01       5.606629000076e-03      -2.832421772834e+04      -2.847910291494e+04       5.645820733056e-03       5.645267065926e-03      -2.844487561932e+04       4.478163222236e-03       4.478163222236e-03 
       4.807203177490e-01       5.555717179438e-03      -2.839366926203e+04      -2.854897245940e+04       5.594553024516e-03       5.594085708348e-03      -2.851465515090e+04       4.437498533236e-03       4.437498533236e-03 
       4.834938033513e-01       5.505584554614e-03      -2.846305372872e+04      -2.861875212202e+04       5.544069959440e-03       5.543617051251e-03      -2.858434845589e+04       4.397456253020e-03       4.397456253020e-03 
       4.862672890911e-01       5.456266122730e-03      -2.853264182735e+04      -2.868871334593e+04       5.494406779540e-03       5.493893265181e-03      -2.865422676752e+04       4.358064332010e-03       4.358064332010e-03 
       4.890407749660e-01       5.407735562957e-03      -2.860238708931e+04      -2.875881199579e+04       5.445536979861e-03       5.445052762238e-03      -2.872424559462e+04       4.319301740000e-03       4.319301740000e-03 
       4.918142609738e-01       5.359978127746e-03      -2.867229933148e+04      -2.882906165146e+04       5.397445709592e-03       5.397043745358e-03      -2.879441791459e+04       4.281156689112e-03       4.281156689112e-03 
       4.945877471122e-01       5.312941987079e-03      -2.874218427168e+04      -2.889927247775e+04       5.350080776187e-03       5.349650825047e-03      -2.886455324982e+04       4.243587769923e-03       4.243587769923e-03 
       4.973612333789e-01       5.266556064062e-03      -2.881173052181e+04      -2.896913782444e+04       5.303370605699e-03       5.302898502750e-03      -2.893434430087e+04       4.206538200934e-03       4.206538200934e-03 
       5.001347197720e-01       5.220795060493e-03      -2.888086477263e+04      -2.903858951265e+04       5.257289722884e-03       5.256896363966e-03      -2.900372209676e+04       4.169987765585e-03       4.169987765585e-03 
       5.029082062892e-01       5.175638428719e-03      -2.894953603392e+04      -2.910758104958e+04       5.211817436302e-03       5.211416498706e-03      -2.907263944584e+04       4.133920044107e-03       4.133920044107e-03 
       5.056816929286e-01       5.131061176991e-03      -2.901766465829e+04      -2.917603680322e+04       5.166928579390e-03       5.166476221337e-03      -2.914102010365e+04       4.098315069128e-03       4.098315069128e-03 
       5.084551796881e-01       5.087081777464e-03      -2.908541745066e+04      -2.924412546497e+04       5.122641753387e-03       5.122270464129e-03      -2.920903240490e+04       4.063187592605e-03       4.063187592605e-03 
       5.112286665657e-01       5.043687992233e-03      -2.915278841114e+04      -2.931184329539e+04       5.078944634796e-03       5.078545677009e-03      -2.927667225225e+04       4.028527837555e-03       4.028527837555e-03 
       5.140021535596e-01       5.000848489404e-03      -2.921965959495e+04      -2.937907226440e+04       5.035805672731e-03       5.035391308191e-03      -2.934382166906e+04       3.994310779701e-03       3.994310779701e-03 
       5.167756406679e-01       4.958544053050e-03      -2.928597861911e+04      -2.944575939040e+04       4.993205516972e-03       4.992854379167e-03      -2.941042778671e+04       3.960521072338e-03       3.960521072338e-03 
       5.195491278887e-01       4.916737271460e-03      -2.935158158221e+04      -2.951173856209e+04       4.951106494376e-03       4.950695991922e-03      -2.947632490113e+04       3.927128837958e-03       3.927128837958e-03 
       5.223226152203e-01       4.875434008086e-03      -2.941655849199e+04      -2.957709745125e+04       4.909514509478e-03       4.909136419945e-03      -2.954160102564e+04       3.894138764994e-03       3.894138764994e-03 
       5.250961026608e-01       4.834617041063e-03      -2.948086119071e+04      -2.964178471695e+04       4.868412220143e-03       4.868046539505e-03      -2.960620534239e+04       3.861537103482e-03       3.861537103482e-03 
       5.278695902086e-01       4.794327681942e-03      -2.954480007630e+04      -2.970610802750e+04       4.827841226825e-03       4.827426140939e-03      -2.967044584949e+04       3.829356856525e-03       3.829356856525e-03 
       5.306430778619e-01       4.754588901858e-03      -2.960858270358e+04      -2.977027206246e+04       4.787824661345e-03       4.787483549022e-03      -2.973452761418e+04       3.797616377480e-03       3.797616377480e-03 
       5.334165656192e-01       4.715398254757e-03      -2.967226298219e+04      -2.983432793415e+04       4.748360060635e-03       4.747974361654e-03      -2.979850217597e+04       3.766313716765e-03       3.766313716765e-03 
       5.361900534787e-01       4.676753487893e-03      -2.973589583989e+04      -2.989832859263e+04       4.709445156250e-03       4.709085742985e-03      -2.986242278128e+04       3.735447077580e-03       3.735447077580e-03 
