#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]        
       1.730032113179e+02       4.903457607370e-04      -1.380550558459e+00       4.781981450894e-05       9.860585272880e-06       2.465146318220e-05       2.927036742988e-09       4.930292636440e-06      -1.035412929818e+00       4.782021649036e-05       6.018939235657e-01       6.562766826633e-01      -1.035417307168e+00       4.791261137008e-05      -1.380553696221e+00       4.772326658952e-05       1.130824339134e-03       3.333333333129e-01 
       1.781114707518e+02       5.083843969116e-04      -1.384236519053e+00       4.913182010564e-05       1.096845522807e-05       2.742113807018e-05       3.532027165773e-09       5.484227614036e-06      -1.038177402492e+00       4.913229232957e-05       6.018623041035e-01       6.554377354919e-01      -1.038182269892e+00       4.923181090479e-05      -1.384239431944e+00       4.902579158585e-05       1.196698359094e-03       3.333333333114e-01 
       1.832197301858e+02       5.266272479163e-04      -1.387862189694e+00       5.043930043735e-05       1.220143140093e-05       3.050357850233e-05       4.267254346389e-09       6.100715700465e-06      -1.040896658088e+00       5.043985430141e-05       6.018270461457e-01       6.546160909862e-01      -1.040902052656e+00       5.054678148171e-05      -1.387864821705e+00       5.032316582503e-05       1.264337009289e-03       3.333333333097e-01 
       1.883279896198e+02       5.450743137512e-04      -1.391429188192e+00       5.174232676681e-05       1.356895196687e-05       3.392237991718e-05       5.151939411801e-09       6.784475983435e-06      -1.043571910025e+00       5.174297441759e-05       6.017892993512e-01       6.538113371827e-01      -1.043577870333e+00       5.185759465332e-05      -1.391431478887e+00       5.161543884855e-05       1.333732955671e-03       3.333333333081e-01 
       1.934362490538e+02       5.637255944163e-04      -1.394939349636e+00       5.304097941254e-05       1.501704321701e-05       3.754260804252e-05       6.151204552841e-09       7.508521608504e-06      -1.046204534677e+00       5.304173080275e-05       6.017538094392e-01       6.530230078211e-01      -1.046211100753e+00       5.316432988789e-05      -1.394941233995e+00       5.290266827826e-05       1.404878839448e-03       3.333333333063e-01 
       1.985445084878e+02       5.825810899115e-04      -1.398395042746e+00       5.433536056063e-05       1.645535651734e-05       4.113839129335e-05       7.211069176421e-09       8.227678258669e-06      -1.048796308632e+00       5.433622436513e-05       6.017226340348e-01       6.522505025781e-01      -1.048803521962e+00       5.446708815093e-05      -1.398396450981e+00       5.418493339586e-05       1.477766729934e-03       3.333333333045e-01 
       2.036527679218e+02       6.016408002370e-04      -1.401798320957e+00       5.562556156333e-05       1.795592605248e-05       4.488981513120e-05       8.400640907782e-09       8.977963026239e-06      -1.051348772015e+00       5.562654865922e-05       6.016909278258e-01       6.514933009199e-01      -1.051356675543e+00       5.576596039523e-05      -1.401799178423e+00       5.546230362691e-05       1.552389438048e-03       3.333333333025e-01 
       2.091954853988e+02       6.225525472510e-04      -1.405433710197e+00       5.702085523157e-05       1.971891042033e-05       4.929727605082e-05       9.911826429948e-09       9.859455210164e-06      -1.054075319828e+00       5.702199426567e-05       6.016533392126e-01       6.506885148366e-01      -1.054084022503e+00       5.717099601976e-05      -1.405433879801e+00       5.684284240429e-05       1.635313619821e-03       3.333333333004e-01 
       2.147382028758e+02       6.437047232766e-04      -1.409011003645e+00       5.841139411149e-05       2.169024159906e-05       5.422560399765e-05       1.178374184006e-08       1.084512079953e-05      -1.056758296714e+00       5.841271510164e-05       6.016078670988e-01       6.499008268554e-01      -1.056767852580e+00       5.857162591210e-05      -1.409010384998e+00       5.821773540091e-05       1.720263893004e-03       3.333333332981e-01 
       2.202809203528e+02       6.650973283139e-04      -1.412531149275e+00       5.979722108422e-05       2.411673098749e-05       6.029182746873e-05       1.439558656756e-08       1.205836549375e-05      -1.059398413872e+00       5.979877290961e-05       6.015442918609e-01       6.491299908924e-01      -1.059408878706e+00       5.996789819146e-05      -1.412529635173e+00       5.958700382592e-05       1.807230968413e-03       3.333333332957e-01 
       2.258236378298e+02       6.867303623628e-04      -1.415994370365e+00       6.117833736866e-05       2.721179990113e-05       6.802949975282e-05       1.833480634028e-08       1.360589995056e-05      -1.061995839125e+00       6.118020669869e-05       6.014497309895e-01       6.483759419369e-01      -1.062007270331e+00       6.135982642435e-05      -1.415991846755e+00       6.095063453081e-05       1.896205447227e-03       3.333333332932e-01 
       2.303670833905e+02       7.046425902965e-04      -1.418790348412e+00       6.230691233246e-05       3.062195147061e-05       7.655487867653e-05       2.335814124014e-08       1.531097573531e-05      -1.064092831934e+00       6.230914270772e-05       6.013394562411e-01       6.477704558681e-01      -1.064105099137e+00       6.249755064257e-05      -1.418786907372e+00       6.206417940813e-05       1.970629981780e-03       3.333333332911e-01 
       2.349105289512e+02       7.227163701206e-04      -1.421546912999e+00       6.343223924288e-05       3.490908083202e-05       8.727270208006e-05       3.075719321652e-08       1.745454041601e-05      -1.066160266550e+00       6.343495363657e-05       6.011950342248e-01       6.471765299594e-01      -1.066173410026e+00       6.363229793989e-05      -1.421542469258e+00       6.317384577223e-05       2.046392320397e-03       3.333333332889e-01 
       2.394539745119e+02       7.409517018352e-04      -1.424263498032e+00       6.455426826380e-05       4.011448582869e-05       1.002862145717e-04       4.154411715291e-08       2.005724291435e-05      -1.068197719051e+00       6.455762610050e-05       6.010106625001e-01       6.465943007117e-01      -1.068211779695e+00       6.476403359594e-05      -1.424257962596e+00       6.427958446955e-05       2.123487296865e-03       3.333333332866e-01 
       2.439974200726e+02       7.593485854402e-04      -1.426940149317e+00       6.567296876776e-05       4.616199142479e-05       1.154049785620e-04       5.705202800311e-08       2.308099571239e-05      -1.070205224625e+00       6.567718030361e-05       6.007781199430e-01       6.460237512850e-01      -1.070220243845e+00       6.589274739304e-05      -1.426933429239e+00       6.538137094033e-05       2.201909413081e-03       3.333333332843e-01 
       2.472788127351e+02       7.727357575840e-04      -1.428848917380e+00       6.647885078948e-05       5.089168864325e-05       1.272292216081e-04       7.206821704027e-08       2.544584432162e-05      -1.071636815741e+00       6.648384965227e-05       6.005736852841e-01       6.456188327432e-01      -1.071652553227e+00       6.670606758770e-05      -1.428841281821e+00       6.617465686474e-05       2.259370467659e-03       3.333333332826e-01 
       2.472788384322e+02       7.727358627513e-04      -1.428848932249e+00       6.647885709587e-05       5.089179788230e-05       1.272292216071e-04       7.206821704088e-08       2.544584432205e-05      -1.071636826893e+00       6.648385595912e-05       6.010175281212e-01       6.456188295954e-01      -1.071652564385e+00       6.670607395086e-05      -1.428841296683e+00       6.617466306907e-05       2.259370920344e-03       3.333333332826e-01 
       2.472788641294e+02       7.727359679187e-04      -1.428848947118e+00       6.647886340225e-05       5.089190712090e-05       1.272292216071e-04       7.206821704218e-08       2.544584432268e-05      -1.071636838045e+00       6.648386226597e-05       6.010175254390e-01       6.456188264476e-01      -1.071652575543e+00       6.670608031403e-05      -1.428841311544e+00       6.617466927340e-05       2.259371373029e-03       3.333333332826e-01 
       2.472788898266e+02       7.727360730860e-04      -1.428848961987e+00       6.647886970864e-05       5.089201635903e-05       1.272292216080e-04       7.206821704419e-08       2.544584432350e-05      -1.071636849197e+00       6.648386857281e-05       6.010175227569e-01       6.456188232998e-01      -1.071652586700e+00       6.670608667719e-05      -1.428841326406e+00       6.617467547773e-05       2.259371825714e-03       3.333333332826e-01 
       2.472790712179e+02       7.727368154414e-04      -1.428849066945e+00       6.647891422418e-05       5.089278743651e-05       1.272292216415e-04       7.206821707774e-08       2.544584433469e-05      -1.071636927915e+00       6.648391309160e-05       6.010175038244e-01       6.456188010800e-01      -1.071652665459e+00       6.670613159351e-05      -1.428841431311e+00       6.617471927286e-05       2.259375021131e-03       3.333333332826e-01 
       2.472792526091e+02       7.727375577970e-04      -1.428849171902e+00       6.647895873971e-05       5.089355849087e-05       1.272292217237e-04       7.206821714639e-08       2.544584435561e-05      -1.071637006634e+00       6.648395761039e-05       6.010174848926e-01       6.456187788603e-01      -1.071652744218e+00       6.670617650982e-05      -1.428841536216e+00       6.617476306798e-05       2.259378216549e-03       3.333333332825e-01 
       2.472794340004e+02       7.727383001529e-04      -1.428849276859e+00       6.647900325522e-05       5.089432952187e-05       1.272292218551e-04       7.206821725046e-08       2.544584438637e-05      -1.071637085353e+00       6.648400212918e-05       6.010174659615e-01       6.456187566406e-01      -1.071652822977e+00       6.670622142613e-05      -1.428841641121e+00       6.617480686309e-05       2.259381411969e-03       3.333333332826e-01 
       2.472796153917e+02       7.727390425091e-04      -1.428849381815e+00       6.647904777073e-05       5.089510052945e-05       1.272292220358e-04       7.206821739009e-08       2.544584442699e-05      -1.071637164071e+00       6.648404664797e-05       6.010174470312e-01       6.456187344210e-01      -1.071652901736e+00       6.670626634243e-05      -1.428841746026e+00       6.617485065820e-05       2.259384607391e-03       3.333333332825e-01 
       2.472812456135e+02       7.727457143149e-04      -1.428850325092e+00       6.647944784546e-05       5.090202877142e-05       1.272292258753e-04       7.206822024161e-08       2.544584523514e-05      -1.071637871537e+00       6.648444675256e-05       6.010172769315e-01       6.456185347273e-01      -1.071653609564e+00       6.670667001936e-05      -1.428842688834e+00       6.617524425855e-05       2.259413325777e-03       3.333333332825e-01 
       2.472828758353e+02       7.727523861415e-04      -1.428851268358e+00       6.647984791933e-05       5.090895512171e-05       1.272292336997e-04       7.206822596594e-08       2.544584684025e-05      -1.071638578995e+00       6.648484685698e-05       6.010171068913e-01       6.456183350361e-01      -1.071654317384e+00       6.670707369570e-05      -1.428843631633e+00       6.617563785819e-05       2.259442044332e-03       3.333333332825e-01 
       2.472845060571e+02       7.727590579888e-04      -1.428852211616e+00       6.648024799235e-05       5.091587958169e-05       1.272292455067e-04       7.206823456274e-08       2.544584924187e-05      -1.071639286446e+00       6.648524696122e-05       6.010169369108e-01       6.456181353474e-01      -1.071655025198e+00       6.670747737145e-05      -1.428844574423e+00       6.617603145711e-05       2.259470763056e-03       3.333333332825e-01 
       2.472861362788e+02       7.727657298570e-04      -1.428853154864e+00       6.648064806452e-05       5.092280215290e-05       1.272292612938e-04       7.206824603155e-08       2.544585243948e-05      -1.071639993891e+00       6.648564706529e-05       6.010167669898e-01       6.456179356613e-01      -1.071655733004e+00       6.670788104662e-05      -1.428845517204e+00       6.617642505533e-05       2.259499481950e-03       3.333333332825e-01 
       2.472977269707e+02       7.728131666817e-04      -1.428859860987e+00       6.648349250757e-05       5.097196652893e-05       1.272294880627e-04       7.206841033077e-08       2.544589807833e-05      -1.071645023540e+00       6.648849175477e-05       6.010155605827e-01       6.456165159885e-01      -1.071660765230e+00       6.671075111434e-05      -1.428852219999e+00       6.617922347354e-05       2.259703674918e-03       3.333333332825e-01 
       2.473093176625e+02       7.728606045578e-04      -1.428866566642e+00       6.648633690762e-05       5.102103605637e-05       1.272299149846e-04       7.206871961126e-08       2.544598374663e-05      -1.071650052840e+00       6.649133643525e-05       6.010143571659e-01       6.456150964432e-01      -1.071665797106e+00       6.671362115248e-05      -1.428858922328e+00       6.618202185594e-05       2.259907876463e-03       3.333333332825e-01 
       2.473209083544e+02       7.729080434852e-04      -1.428873271833e+00       6.648918126486e-05       5.107001128547e-05       1.272305411481e-04       7.206917369712e-08       2.544610926208e-05      -1.071655081791e+00       6.649418110650e-05       6.010131567227e-01       6.456136770253e-01      -1.071670828634e+00       6.671649116108e-05      -1.428865624190e+00       6.618482020260e-05       2.260112086585e-03       3.333333332825e-01 
       2.473324990462e+02       7.729554834641e-04      -1.428879976559e+00       6.649202557946e-05       5.111889276321e-05       1.272313656470e-04       7.206977241190e-08       2.544627444347e-05      -1.071660110393e+00       6.649702576831e-05       6.010119592368e-01       6.456122577345e-01      -1.071675859813e+00       6.671936114019e-05      -1.428872325587e+00       6.618761851355e-05       2.260316305285e-03       3.333333332825e-01 
       2.473440897380e+02       7.730029244943e-04      -1.428886680822e+00       6.649486985164e-05       5.116768103324e-05       1.272323875808e-04       7.207051557885e-08       2.544647911071e-05      -1.071665138649e+00       6.649987042046e-05       6.010107646918e-01       6.456108385704e-01      -1.071680890645e+00       6.672223108988e-05      -1.428879026521e+00       6.619041678886e-05       2.260520532563e-03       3.333333332825e-01 
       2.474219116957e+02       7.733214792007e-04      -1.428931682519e+00       6.651396571365e-05       5.149288071698e-05       1.272442950967e-04       7.207923284383e-08       2.544886246787e-05      -1.071698890311e+00       6.651896965335e-05       6.010028192550e-01       6.456013133142e-01      -1.071714659618e+00       6.674149968196e-05      -1.428924005846e+00       6.620920398552e-05       2.261891972853e-03       3.333333332825e-01 
       2.474997336534e+02       7.736400813035e-04      -1.428976663719e+00       6.653305972565e-05       5.181406288448e-05       1.272647978197e-04       7.209439982202e-08       2.545296481715e-05      -1.071732626600e+00       6.653806838290e-05       6.009950008655e-01       6.455917936776e-01      -1.071748413232e+00       6.676076696531e-05      -1.428968964646e+00       6.622798959316e-05       2.263263800022e-03       3.333333332824e-01 
       2.475775556111e+02       7.739587308027e-04      -1.429021624767e+00       6.655215193972e-05       5.213138224730e-05       1.272936396601e-04       7.211596155142e-08       2.545873494239e-05      -1.071766347776e+00       6.655716655714e-05       6.009873048784e-01       6.455822795741e-01      -1.071782151746e+00       6.678003295638e-05      -1.429013903267e+00       6.624677362806e-05       2.264636014270e-03       3.333333332824e-01 
       2.476553775688e+02       7.742774276984e-04      -1.429066566024e+00       6.657124240574e-05       5.244498819112e-05       1.273305734322e-04       7.214386233802e-08       2.546612340820e-05      -1.071800054110e+00       6.657626413076e-05       6.009797268064e-01       6.455727709136e-01      -1.071815875430e+00       6.679929767239e-05      -1.429058822071e+00       6.626555610735e-05       2.266008615834e-03       3.333333332823e-01 
       2.477331995265e+02       7.745961719905e-04      -1.429111487796e+00       6.659033116801e-05       5.275502494654e-05       1.273753605724e-04       7.217804590949e-08       2.547508250358e-05      -1.071833745830e+00       6.659536106103e-05       6.009722623320e-01       6.455632676198e-01      -1.071849584513e+00       6.681856112781e-05      -1.429103721365e+00       6.628433704536e-05       2.267381604866e-03       3.333333332823e-01 
       2.478110214842e+02       7.749149636791e-04      -1.429156390172e+00       6.660941825728e-05       5.306163173633e-05       1.274277708976e-04       7.221845555416e-08       2.548556619353e-05      -1.071867423003e+00       6.661445729912e-05       6.009649073422e-01       6.455537696701e-01      -1.071883279063e+00       6.683782332607e-05      -1.429148601238e+00       6.630311644550e-05       2.268754981124e-03       3.333333332823e-01 
       2.479260488435e+02       7.753862512479e-04      -1.429222724239e+00       6.663762756321e-05       5.350882472352e-05       1.275187292719e-04       7.228946565823e-08       2.550376019574e-05      -1.071917174134e+00       6.664268177115e-05       6.009542281932e-01       6.455397406627e-01      -1.071933055901e+00       6.686629216679e-05      -1.429214901994e+00       6.633087115613e-05       2.270785654600e-03       3.333333332822e-01 
       2.480410762029e+02       7.758576423652e-04      -1.429289016287e+00       6.666583335256e-05       5.394923241130e-05       1.276251721837e-04       7.237376829312e-08       2.552505102105e-05      -1.071966893753e+00       6.667090450115e-05       6.009437673792e-01       6.455257232414e-01      -1.071982801255e+00       6.689475827292e-05      -1.429281160666e+00       6.635862251880e-05       2.272817172621e-03       3.333333332821e-01 
       2.481561035623e+02       7.763291370309e-04      -1.429355266612e+00       6.669403570044e-05       5.438324956798e-05       1.277464480481e-04       7.247117791794e-08       2.554930835709e-05      -1.072016582081e+00       6.669912537944e-05       6.009335132726e-01       6.455117173325e-01      -1.072032515346e+00       6.692322165601e-05      -1.429347377547e+00       6.638637054498e-05       2.274849534555e-03       3.333333332821e-01 
       2.482711309217e+02       7.768007352452e-04      -1.429421475573e+00       6.672223467778e-05       5.481125124109e-05       1.278819382846e-04       7.258150909107e-08       2.557640849214e-05      -1.072066239388e+00       6.672734431478e-05       6.009234548241e-01       6.454977228459e-01      -1.072082198444e+00       6.695168233120e-05      -1.429413552994e+00       6.641411524965e-05       2.276882739948e-03       3.333333332820e-01 
       2.483861582810e+02       7.772724370079e-04      -1.429487643597e+00       6.675043035237e-05       5.523359379078e-05       1.280310555938e-04       7.270457700983e-08       2.560623397049e-05      -1.072115865995e+00       6.675556123266e-05       6.009135815301e-01       6.454837396744e-01      -1.072131850871e+00       6.698014031725e-05      -1.429479687433e+00       6.644185665137e-05       2.278916788523e-03       3.333333332820e-01 
       2.485011856404e+02       7.777442423190e-04      -1.429553771183e+00       6.677862278976e-05       5.565061588371e-05       1.281932423000e-04       7.284019799939e-08       2.563867326093e-05      -1.072165462276e+00       6.678377607372e-05       6.009038834022e-01       6.454697676937e-01      -1.072181472998e+00       6.700859563665e-05      -1.429545781361e+00       6.646959477241e-05       2.280951680186e-03       3.333333332819e-01 
       2.486162129998e+02       7.782161511787e-04      -1.429619858898e+00       6.680681205411e-05       5.606263945832e-05       1.283679687379e-04       7.298818993755e-08       2.567362043416e-05      -1.072215028656e+00       6.681198879239e-05       6.008943509371e-01       6.454558067616e-01      -1.072231065253e+00       6.703704831568e-05      -1.429611835349e+00       6.649732963876e-05       2.282987415026e-03       3.333333332818e-01 
       2.488487019189e+02       7.791702715445e-04      -1.429753313847e+00       6.686377769409e-05       5.688138167565e-05       1.287573718270e-04       7.332434046877e-08       2.575150468360e-05      -1.072315121077e+00       6.686900466339e-05       6.008755535027e-01       6.454276225130e-01      -1.072331210053e+00       6.709454785383e-05      -1.429745221927e+00       6.655337648436e-05       2.287104540433e-03       3.333333332817e-01 
       2.490811908379e+02       7.801248149158e-04      -1.429886614709e+00       6.692073115171e-05       5.768328485320e-05       1.291921219574e-04       7.370883550656e-08       2.583845812333e-05      -1.072415097945e+00       6.692601160361e-05       6.008573268792e-01       6.453994812002e-01      -1.072431239414e+00       6.715203702599e-05      -1.429878454181e+00       6.660941044996e-05       2.291225115993e-03       3.333333332816e-01 
       2.493136797570e+02       7.810797812925e-04      -1.430019764750e+00       6.697767275189e-05       5.847047087459e-05       1.296687441277e-04       7.414026352275e-08       2.593378577767e-05      -1.072514961710e+00       6.698300942830e-05       6.008396090383e-01       6.453713820059e-01      -1.072531155783e+00       6.720951598048e-05      -1.430011535379e+00       6.666543168187e-05       2.295349141375e-03       3.333333332814e-01 
       2.495461686761e+02       7.820351706745e-04      -1.430152763958e+00       6.703460261133e-05       5.924486087125e-05       1.301840997649e-04       7.461726625964e-08       2.603685995424e-05      -1.072614712364e+00       6.703999786082e-05       6.008223447712e-01       6.453433249321e-01      -1.072630959153e+00       6.726698469748e-05      -1.430144465473e+00       6.672144015960e-05       2.299476610518e-03       3.333333332813e-01 
       2.497786575951e+02       7.829909830619e-04      -1.430285613362e+00       6.709152087063e-05       6.000819580836e-05       1.307353523144e-04       7.513854358537e-08       2.614711336217e-05      -1.072714350678e+00       6.709697673905e-05       6.008054839896e-01       6.453153097209e-01      -1.072730650294e+00       6.732444321230e-05      -1.430277245471e+00       6.677743591725e-05       2.303607519816e-03       3.333333332812e-01 
       2.500111465142e+02       7.839472184548e-04      -1.430418315304e+00       6.714842771573e-05       6.076205507961e-05       1.313199361630e-04       7.570285700810e-08       2.626403289696e-05      -1.072813878410e+00       6.715394601595e-05       6.007889810947e-01       6.452873357854e-01      -1.072830230966e+00       6.738189162975e-05      -1.430409877719e+00       6.683341905767e-05       2.307741868639e-03       3.333333332811e-01 
       2.502436354333e+02       7.849038768530e-04      -1.430550873478e+00       6.720532338549e-05       6.150787317920e-05       1.319355287789e-04       7.630903198965e-08       2.638715406872e-05      -1.072913298331e+00       6.721090575067e-05       6.007727944652e-01       6.452594022018e-01      -1.072929703937e+00       6.743933012602e-05      -1.430542365930e+00       6.688938975439e-05       2.311879659420e-03       3.333333332809e-01 
       2.505630265527e+02       7.862188150120e-04      -1.430732753743e+00       6.728346835639e-05       6.252173049658e-05       1.328279622737e-04       7.720802328096e-08       2.656564424337e-05      -1.073049710327e+00       6.728914115001e-05       6.007510043193e-01       6.452210912232e-01      -1.073066188995e+00       6.751822278591e-05      -1.430724149704e+00       6.696626184635e-05       2.317569737011e-03       3.333333332808e-01 
       2.508824176721e+02       7.875345515095e-04      -1.430914371127e+00       6.736159279539e-05       6.352588517669e-05       1.337701134411e-04       7.818125986630e-08       2.675407779502e-05      -1.073185925192e+00       6.736735858121e-05       6.007296549121e-01       6.451828542836e-01      -1.073202477131e+00       6.759709709997e-05      -1.430905670103e+00       6.704311082275e-05       2.323266309036e-03       3.333333332806e-01 
       2.512018087916e+02       7.888510863455e-04      -1.431095724881e+00       6.743969669481e-05       6.452300539907e-05       1.347577253030e-04       7.922629752855e-08       2.695160335828e-05      -1.073321942364e+00       6.744555785612e-05       6.007086720792e-01       6.451446915677e-01      -1.073338567785e+00       6.767595299772e-05      -1.431086926321e+00       6.711993661020e-05       2.328969365070e-03       3.333333332804e-01 
       2.515211999110e+02       7.901684195199e-04      -1.431276819205e+00       6.751778028533e-05       6.551544637337e-05       1.357870668270e-04       8.034091700024e-08       2.715747475327e-05      -1.073457764995e+00       6.752373908646e-05       6.006879896762e-01       6.451066020234e-01      -1.073474464107e+00       6.775479066877e-05      -1.431267922574e+00       6.719673939288e-05       2.334678905156e-03       3.333333332802e-01 
       2.518405910304e+02       7.914865510328e-04      -1.431457662440e+00       6.759584400092e-05       6.650529187660e-05       1.368548634186e-04       8.152311636352e-08       2.737103708450e-05      -1.073593399340e+00       6.760190263101e-05       6.006675485365e-01       6.450685835636e-01      -1.073610172352e+00       6.783361052152e-05      -1.431448667276e+00       6.727351957164e-05       2.340394938354e-03       3.333333332801e-01 
       2.521599821499e+02       7.928054808842e-04      -1.431638255405e+00       6.767388787462e-05       6.749439057753e-05       1.379582360851e-04       8.277110228347e-08       2.759171457416e-05      -1.073728846015e+00       6.768004847786e-05       6.006472982866e-01       6.450306359811e-01      -1.073745693137e+00       6.791241257435e-05      -1.431629161228e+00       6.735027716060e-05       2.346117459896e-03       3.333333332799e-01 
       2.524793732693e+02       7.941252090741e-04      -1.431818594976e+00       6.775191172678e-05       6.848438716532e-05       1.390946492236e-04       8.408328005819e-08       2.781900012000e-05      -1.073864102677e+00       6.775817642409e-05       6.006271955314e-01       6.449927600547e-01      -1.073881024120e+00       6.799119664086e-05      -1.431809401237e+00       6.742701197084e-05       2.351846457843e-03       3.333333332797e-01 
       2.529225527266e+02       7.959577546840e-04      -1.432068414264e+00       6.786014276469e-05       6.986228402602e-05       1.407221069419e-04       8.600775910430e-08       2.814449567984e-05      -1.074051469952e+00       6.786655540501e-05       6.005994727280e-01       6.449403219793e-01      -1.074068494867e+00       6.810048590533e-05      -1.432059081476e+00       6.753344978833e-05       2.359806604265e-03       3.333333332795e-01 
       2.533657321839e+02       7.977918373886e-04      -1.432317764245e+00       6.796833611882e-05       7.124814898457e-05       1.424037495684e-04       8.804994780104e-08       2.848082821735e-05      -1.074238485313e+00       6.797490079592e-05       6.005718650057e-01       6.448880172165e-01      -1.074255614102e+00       6.820974141667e-05      -1.432308291506e+00       6.763984459745e-05       2.367779234084e-03       3.333333332792e-01 
       2.538089116411e+02       7.996274571879e-04      -1.432566639541e+00       6.807649143338e-05       7.264494700134e-05       1.441352114697e-04       9.020724606789e-08       2.882712463893e-05      -1.074425144729e+00       6.808321229159e-05       6.005442975940e-01       6.448358471051e-01      -1.074442377796e+00       6.831896284310e-05      -1.432557025836e+00       6.774619605721e-05       2.375764325780e-03       3.333333332790e-01 
       2.542520910984e+02       8.014646140819e-04      -1.432815039208e+00       6.818460857892e-05       7.405524796876e-05       1.459127936076e-04       9.247760076341e-08       2.918264516576e-05      -1.074611447494e+00       6.819148983522e-05       6.005167061687e-01       6.447838118755e-01      -1.074628785242e+00       6.842815008781e-05      -1.432805283476e+00       6.785250405926e-05       2.383761867675e-03       3.333333332787e-01 
       2.546952705557e+02       8.033033080706e-04      -1.433062975670e+00       6.829268812671e-05       7.548129362803e-05       1.477333508580e-04       9.485945576684e-08       2.954676079836e-05      -1.074797402926e+00       6.829973408566e-05       6.004890326689e-01       6.447319084162e-01      -1.074814845759e+00       6.853730376078e-05      -1.433053076996e+00       6.795876919528e-05       2.391771876049e-03       3.333333332785e-01 
       2.551384500130e+02       8.051435391541e-04      -1.433310442639e+00       6.840072966090e-05       7.692505416331e-05       1.495941965580e-04       9.735170561054e-08       2.991893422671e-05      -1.074983006312e+00       6.840794472437e-05       6.004612316139e-01       6.446801382935e-01      -1.075000554633e+00       6.864642348910e-05      -1.433300400006e+00       6.806499108286e-05       2.399794330823e-03       3.333333332782e-01 
       2.555816294703e+02       8.069853073323e-04      -1.433557436906e+00       6.850873292543e-05       7.838827420732e-05       1.514930247221e-04       9.995365234270e-08       3.029870427402e-05      -1.075168255249e+00       6.851612159998e-05       6.004332633510e-01       6.446285023040e-01      -1.075185909460e+00       6.875550906296e-05      -1.433547249240e+00       6.817116950108e-05       2.407829218644e-03       3.333333332779e-01 
       2.562196662070e+02       8.096395641216e-04      -1.433912217683e+00       6.866415667188e-05       8.053211079110e-05       1.542894990335e-04       1.038916833435e-07       3.085800575018e-05      -1.075434345627e+00       6.867180343111e-05       6.003926306585e-01       6.445543940018e-01      -1.075452152993e+00       6.891249831581e-05      -1.433901819566e+00       6.832395698569e-05       2.419418747643e-03       3.333333332776e-01 
       2.568577029437e+02       8.122970068155e-04      -1.434266022813e+00       6.881950086426e-05       8.272356267367e-05       1.571556339989e-04       1.080566597431e-07       3.143123970705e-05      -1.075699704439e+00       6.882741563165e-05       6.003514909098e-01       6.444805626580e-01      -1.075717665794e+00       6.906941680256e-05      -1.434255412054e+00       6.847665432980e-05       2.431034025990e-03       3.333333332772e-01 
       2.574957396804e+02       8.149576354139e-04      -1.434618863086e+00       6.897476580309e-05       8.496619383094e-05       1.600873120428e-04       1.124500152912e-07       3.201758267559e-05      -1.075964339782e+00       6.898295887073e-05       6.003097688949e-01       6.444070055586e-01      -1.075982455959e+00       6.922626498833e-05      -1.434608037654e+00       6.862926195382e-05       2.442675061553e-03       3.333333332768e-01 
       2.581337764172e+02       8.176214499169e-04      -1.434970727015e+00       6.912995059957e-05       8.726315290062e-05       1.630811084730e-04       1.170742560893e-07       3.261634976052e-05      -1.076228243047e+00       6.913843264424e-05       6.002674072109e-01       6.443337255583e-01      -1.076246514878e+00       6.938304215699e-05      -1.434959684734e+00       6.878177910759e-05       2.454341818483e-03       3.333333332765e-01 
       2.587718131539e+02       8.202884503244e-04      -1.435321618383e+00       6.928505517189e-05       8.961726492209e-05       1.661341333079e-04       1.219328206602e-07       3.322696300685e-05      -1.076491417081e+00       6.929383727005e-05       6.002243543117e-01       6.442607216940e-01      -1.076509845397e+00       6.953974840696e-05      -1.435310357163e+00       6.893420584757e-05       2.466034293445e-03       3.333333332761e-01 
       2.594098498906e+02       8.229586366364e-04      -1.435671530696e+00       6.944007888311e-05       9.203110642236e-05       1.692439010623e-04       1.270299582356e-07       3.384892535792e-05      -1.076753857017e+00       6.944917252463e-05       6.001805687270e-01       6.441879955726e-01      -1.076772442649e+00       6.969638328856e-05      -1.435660048390e+00       6.908654168703e-05       2.477752463181e-03       3.333333332757e-01 
       2.600478866274e+02       8.256320088529e-04      -1.436020459998e+00       6.959502122551e-05       9.450706041481e-05       1.724082342196e-04       1.323706255470e-07       3.448180135057e-05      -1.077015559898e+00       6.960443832697e-05       6.001360143184e-01       6.441155481655e-01      -1.077034303673e+00       6.985294648819e-05      -1.436008754449e+00       6.923878627389e-05       2.489496310362e-03       3.333333332754e-01 
       2.610281413859e+02       8.297454810259e-04      -1.436554618842e+00       6.983290897093e-05       9.843710738207e-05       1.773717280280e-04       1.410633040978e-07       3.547451568045e-05      -1.077416188516e+00       6.984284725803e-05       6.000659938669e-01       6.440047876084e-01      -1.077435176867e+00       7.009334379335e-05      -1.436542566119e+00       6.947251040983e-05       2.507589094937e-03       3.333333332748e-01 
