#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       7.000867562369e-02       1.560399225354e-07      -1.190537450740e+00       2.083442304129e-06       4.007422266333e-14       1.001855566583e-13       1.083959729312e-23       2.003711133167e-14      -8.929030880546e-01       2.083442304129e-06       6.101626117790e-01       7.023656616493e-01      -8.929030880546e-01       2.083442399425e-06      -1.190537450908e+00       2.083442258544e-06       1.948744867752e-08       3.333333333333e-01      -1.190537450740e+00       2.083442258689e-06       1.086992368679e-09       3.333333333333e-01 
       7.000867941766e-02       1.560399309926e-07      -1.190537453912e+00       2.083442422574e-06       4.007422926311e-14       1.001855731578e-13       1.083960025329e-23       2.003711463156e-14      -8.929030904340e-01       2.083442422574e-06       6.102804511584e-01       7.023656608562e-01      -8.929030904340e-01       2.083442517870e-06      -1.190537454080e+00       2.083442376989e-06       1.948745078756e-08       3.333333333333e-01      -1.190537453912e+00       2.083442377135e-06       9.339439628956e-10       3.333333333333e-01 
       7.000868321163e-02       1.560399394499e-07      -1.190537457108e+00       2.083442541061e-06       4.007423586686e-14       1.001855896671e-13       1.083960321452e-23       2.003711793343e-14      -8.929030928311e-01       2.083442541061e-06       6.103816990454e-01       7.023656600572e-01      -8.929030928311e-01       2.083442636358e-06      -1.190537457277e+00       2.083442495476e-06       1.948745289761e-08       3.333333333333e-01      -1.190537457108e+00       2.083442495622e-06       8.024442282378e-10       3.333333333333e-01 
       7.000868700560e-02       1.560399479072e-07      -1.190537460325e+00       2.083442659584e-06       4.007424247401e-14       1.001856061850e-13       1.083960617668e-23       2.003712123700e-14      -8.929030952435e-01       2.083442659584e-06       6.104686909395e-01       7.023656592531e-01      -8.929030952435e-01       2.083442754880e-06      -1.190537460493e+00       2.083442613999e-06       1.948745500766e-08       3.333333333333e-01      -1.190537460325e+00       2.083442614145e-06       6.894598705065e-10       3.333333333333e-01 
       7.000869081826e-02       1.560399564062e-07      -1.190537463575e+00       2.083442778722e-06       4.007424911664e-14       1.001856227916e-13       1.083960915423e-23       2.003712455832e-14      -8.929030976810e-01       2.083442778722e-06       6.105437744624e-01       7.023656584406e-01      -8.929030976810e-01       2.083442874018e-06      -1.190537463743e+00       2.083442733137e-06       1.948745712810e-08       3.333333333333e-01      -1.190537463575e+00       2.083442733282e-06       5.919418450542e-10       3.333333333333e-01 
       7.000869463092e-02       1.560399649051e-07      -1.190537466840e+00       2.083442897886e-06       4.007425576182e-14       1.001856394045e-13       1.083961213246e-23       2.003712788091e-14      -8.929031001299e-01       2.083442897886e-06       6.106082375618e-01       7.023656576243e-01      -8.929031001299e-01       2.083442993182e-06      -1.190537467008e+00       2.083442852301e-06       1.948745924854e-08       3.333333333333e-01      -1.190537466840e+00       2.083442852446e-06       5.082174001633e-10       3.333333333333e-01 
       7.000869844358e-02       1.560399734041e-07      -1.190537470118e+00       2.083443017072e-06       4.007426240917e-14       1.001856560229e-13       1.083961511128e-23       2.003713120459e-14      -8.929031025885e-01       2.083443017072e-06       6.106635827239e-01       7.023656568047e-01      -8.929031025885e-01       2.083443112369e-06      -1.190537470287e+00       2.083442971487e-06       1.948746136898e-08       3.333333333333e-01      -1.190537470118e+00       2.083442971633e-06       4.363351400477e-10       3.333333333333e-01 
       7.000870225624e-02       1.560399819030e-07      -1.190537473407e+00       2.083443136279e-06       4.007426905839e-14       1.001856726460e-13       1.083961809061e-23       2.003713452920e-14      -8.929031050556e-01       2.083443136279e-06       6.107110996579e-01       7.023656559824e-01      -8.929031050556e-01       2.083443231575e-06      -1.190537473576e+00       2.083443090694e-06       1.948746348942e-08       3.333333333333e-01      -1.190537473407e+00       2.083443090839e-06       3.746200184739e-10       3.333333333333e-01 
       7.000870606890e-02       1.560399904020e-07      -1.190537476706e+00       2.083443255502e-06       4.007427570922e-14       1.001856892731e-13       1.083962107037e-23       2.003713785461e-14      -8.929031075298e-01       2.083443255502e-06       6.107518954830e-01       7.023656551576e-01      -8.929031075298e-01       2.083443350798e-06      -1.190537476875e+00       2.083443209917e-06       1.948746560986e-08       3.333333333333e-01      -1.190537476706e+00       2.083443210062e-06       3.216341332765e-10       3.333333333333e-01 
       7.000870988155e-02       1.560399989009e-07      -1.190537480014e+00       2.083443374739e-06       4.007428236143e-14       1.001857059036e-13       1.083962405051e-23       2.003714118072e-14      -8.929031100102e-01       2.083443374739e-06       6.107869207888e-01       7.023656543308e-01      -8.929031100102e-01       2.083443470035e-06      -1.190537480182e+00       2.083443329154e-06       1.948746773031e-08       3.333333333333e-01      -1.190537480014e+00       2.083443329299e-06       2.761428792707e-10       3.333333333333e-01 
