# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.60881e-06 to 21.9587 h/Mpc,
# number of wavenumbers equal to 853
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       5.952297760926e-03       3.448358149865e-01      -3.215385956976e+02      -3.216566706049e+02       2.035216289549e-01       2.032591117239e-01      -3.215357768327e+02       3.831911158873e-01       3.831911325016e-01 
       6.067611540054e-03       3.435653407332e-01      -3.328838361546e+02      -3.330097009695e+02       2.247000275159e-01       2.247255628026e-01      -3.328839650178e+02       3.817796095147e-01       3.817796316906e-01 
       6.183050812766e-03       3.422970848773e-01      -3.443919196894e+02      -3.445259562630e+02       2.325377457045e-01       2.329954160588e-01      -3.443952675630e+02       3.803705652758e-01       3.803705881263e-01 
       6.298609521706e-03       3.410311828185e-01      -3.560605000208e+02      -3.562031031061e+02       2.191322257343e-01       2.196473844485e-01      -3.560673509079e+02       3.789641344730e-01       3.789641514936e-01 
       6.414282025528e-03       3.397677961829e-01      -3.678872744155e+02      -3.680388514242e+02       2.039074096005e-01       2.040964531388e-01      -3.678979209448e+02       3.775604799716e-01       3.775604913219e-01 
       6.530063066118e-03       3.385070576737e-01      -3.798699376623e+02      -3.800309117785e+02       2.080651178546e-01       2.080155025409e-01      -3.798846834454e+02       3.761597331929e-01       3.761597450345e-01 
       6.645947738794e-03       3.372490606876e-01      -3.920061826490e+02      -3.921769955800e+02       2.270062980860e-01       2.271190096740e-01      -3.920253482483e+02       3.747620025870e-01       3.747620190677e-01 
       6.761931465189e-03       3.359939250145e-01      -4.042937780677e+02      -4.044748856419e+02       2.363209175724e-01       2.367492522359e-01      -4.043177000855e+02       3.733674424804e-01       3.733674608637e-01 
       6.878009968562e-03       3.347416794276e-01      -4.167303904806e+02      -4.169222715152e+02       2.233743034242e-01       2.238115039285e-01      -4.167594273854e+02       3.719760917711e-01       3.719761064611e-01 
       6.994179251274e-03       3.334924888905e-01      -4.293138731409e+02      -4.295170169000e+02       2.036998690710e-01       2.037933646254e-01      -4.293483906687e+02       3.705881229790e-01       3.705881327576e-01 
       7.110435574241e-03       3.322463968370e-01      -4.420419456006e+02      -4.422568600576e+02       2.011344756145e-01       2.009595011164e-01      -4.420823225602e+02       3.692035692313e-01       3.692035784761e-01 
       7.226775438162e-03       3.310034532428e-01      -4.549123756107e+02      -4.551395841718e+02       2.175242384781e-01       2.174674810643e-01      -4.549590042271e+02       3.678224882671e-01       3.678225010855e-01 
       7.343195566339e-03       3.297637967302e-01      -4.679231033185e+02      -4.681631324976e+02       2.310278670002e-01       2.312345750469e-01      -4.679763821789e+02       3.664450502083e-01       3.664450652919e-01 
       7.459692888970e-03       3.285273976580e-01      -4.810718431761e+02      -4.813252385289e+02       2.249610458564e-01       2.251147598539e-01      -4.811321899730e+02       3.650712328486e-01       3.650712454070e-01 
       7.576264528736e-03       3.272943636678e-01      -4.943565188698e+02      -4.946238311120e+02       2.097086213933e-01       2.094856543386e-01      -4.944243548236e+02       3.637011488320e-01       3.637011567197e-01 
       7.692907787600e-03       3.260647226689e-01      -5.077749509116e+02      -5.080567439811e+02       2.093542843481e-01       2.089596278508e-01      -5.078507056328e+02       3.623348166836e-01       3.623348228262e-01 
       7.809620134675e-03       3.248382923967e-01      -5.213250223057e+02      -5.216218716388e+02       2.340711995360e-01      -3.787003823407e+00      -5.214092145424e+02       3.609723173497e-01       3.609722864034e-01 
       7.926399195086e-03       3.236149561027e-01      -5.350046499051e+02      -5.353171417256e+02       2.475293307588e-01      -1.664303227674e+01      -5.350979096309e+02       3.596138331661e-01       3.596136962532e-01 
       8.043242739716e-03       3.223958506611e-01      -5.488117463350e+02      -5.491404807821e+02       1.765453099806e-01      -1.671385853010e+01      -5.489142928266e+02       3.582590849713e-01       3.582590131765e-01 
       8.160148675780e-03       3.211808208212e-01      -5.627442537556e+02      -5.630898455923e+02       6.934514091247e-02      -5.661616946344e+00      -5.628563465457e+02       3.569081323098e-01       3.569082339933e-01 
       8.277115038132e-03       3.199692882759e-01      -5.768000950680e+02      -5.771631765160e+02       1.962352220037e-02       5.336518868125e+00      -5.769222206918e+02       3.555611325308e-01       3.555613384653e-01 
       8.394139981253e-03       3.187608712238e-01      -5.909772177177e+02      -5.913584401585e+02       4.624237216839e-02       7.163464634021e+00      -5.911100591198e+02       3.542182264707e-01       3.542183697436e-01 
       8.511221771859e-03       3.175557041897e-01      -6.052735819343e+02      -6.056736136285e+02       7.559825011878e-02       1.110215488505e+00      -6.054178200814e+02       3.528794249667e-01       3.528794182936e-01 
       8.628358782070e-03       3.163542204437e-01      -6.196871734092e+02      -6.201067007642e+02       4.006180977255e-02      -4.294516969529e+00      -6.198433431853e+02       3.515446519112e-01       3.515445651566e-01 
       8.745549483106e-03       3.151566841776e-01      -6.342160147144e+02      -6.346557393780e+02      -3.853896877951e-02      -3.321815727209e+00      -6.343845474651e+02       3.502138640951e-01       3.502138294665e-01 
       8.862792439445e-03       3.139629753845e-01      -6.488581243442e+02      -6.493187627903e+02      -8.308241489315e-02       1.548513526852e+00      -6.490395046224e+02       3.488870955080e-01       3.488871617266e-01 
       8.980086303427e-03       3.127727788016e-01      -6.636114200386e+02      -6.640937105471e+02      -6.201552503378e-02       3.960078516851e+00      -6.638062744059e+02       3.475643690098e-01       3.475644670150e-01 
       9.097429810247e-03       3.115860553525e-01      -6.784740318098e+02      -6.789787208802e+02      -2.628676194473e-02       1.531966822309e+00      -6.786830480382e+02       3.462457693217e-01       3.462458097551e-01 
       9.214821773323e-03       3.104029899005e-01      -6.934440736462e+02      -6.939719163851e+02      -4.013958723192e-02      -2.072636694905e+00      -6.936678820490e+02       3.449312954279e-01       3.449312708882e-01 
       9.332261079998e-03       3.092237424961e-01      -7.085195772471e+02      -7.090713454018e+02      -9.931503724015e-02      -2.362236079455e+00      -7.087587326031e+02       3.436208836179e-01       3.436208619568e-01 
       9.449746687547e-03       3.080483127245e-01      -7.236986551176e+02      -7.242751315215e+02      -1.405833225088e-01       5.484277320003e-01      -7.239537167295e+02       3.423145418340e-01       3.423145756315e-01 
       9.567277619478e-03       3.068765510997e-01      -7.389794143232e+02      -7.395813949788e+02      -1.254658912498e-01       2.698211348768e+00      -7.392510275390e+02       3.410123073832e-01       3.410123757902e-01 
       9.684852962090e-03       3.057083299423e-01      -7.543598746600e+02      -7.549881780630e+02      -8.808921499631e-02       1.548668668920e+00      -7.546487591734e+02       3.397141656687e-01       3.397142104448e-01 
