# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.60881e-06 to 21.9587 h/Mpc,
# number of wavenumbers equal to 853
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       2.021643687598e-03       5.510048747440e-03      -4.185705844073e+01      -4.186229523136e+01       3.096562348593e-03       1.030936581202e+00      -4.184816066889e+01       4.323436738685e-01       4.323446961163e-01 
       2.117234751992e-03      -1.858103430412e-02      -4.579104354842e+01      -4.579690971795e+01      -2.123430392737e-02       9.910844132313e-01      -4.578143490671e+01       4.312336254655e-01       4.312343091337e-01 
       2.214440440455e-03      -3.559347950902e-02      -4.995975475889e+01      -4.996632784999e+01      -3.363588353858e-02       6.854341580792e-01      -4.994942858960e+01       4.300937997408e-01       4.300942769898e-01 
       2.313131596169e-03      -1.773394502212e-02      -5.436400195578e+01      -5.437136334572e+01      -8.868665149316e-03       2.127367625808e-01      -5.435294464546e+01       4.289261910794e-01       4.289266726717e-01 
       2.413187807521e-03       2.696798316667e-02      -5.900407243191e+01      -5.901230549086e+01       4.175393849702e-02      -2.590713624825e-01      -5.899227138650e+01       4.277328311108e-01       4.277334200090e-01 
       2.514497509855e-03       6.254074050421e-02      -6.387980167392e+01      -6.388899062490e+01       8.097480926738e-02      -5.501456436521e-01      -6.386725232980e+01       4.265157728328e-01       4.265163999036e-01 
       2.616957849248e-03       6.160434297167e-02      -6.899063267230e+01      -6.900086198998e+01       8.268500005466e-02      -5.380034398738e-01      -6.897733639517e+01       4.252769679912e-01       4.252774918216e-01 
       2.720474376409e-03       3.447550811416e-02      -7.433567612429e+01      -7.434703067740e+01       5.863991101228e-02      -2.113481832018e-01      -7.432163142592e+01       4.240182266183e-01       4.240185846383e-01 
       2.824960626633e-03       1.972474348988e-02      -7.991375357872e+01      -7.992631998764e+01       4.629495514790e-02       3.162597774582e-01      -7.989895175273e+01       4.227411972233e-01       4.227414591113e-01 
       2.930337630105e-03       4.424812237299e-02      -8.572344443674e+01      -8.573731313301e+01       6.928695738626e-02       8.434013955053e-01      -8.570787685161e+01       4.214474624625e-01       4.214477465980e-01 
       3.036533386399e-03       9.448829467764e-02      -9.176311795101e+01      -9.177838551415e+01       1.123878808738e-01       1.158037352234e+00      -9.174679012677e+01       4.201385519007e-01       4.201389037570e-01 
       3.143482328220e-03       1.305061232014e-01      -9.803097681183e+01      -9.804774846766e+01       1.386274001059e-01       1.125589393652e+00      -9.801391630671e+01       4.188159644342e-01       4.188163230467e-01 
