#scalar perturbations for mode k = 1.000000000000e+00 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm          
       1.449234550063e+02       3.948632916590e-04      -1.666218757192e-01      -1.166432949248e-01      -1.155287272771e-02      -1.411103183337e-02      -6.048914183949e-04      -2.844155313950e-03      -1.452520263286e-01      -1.139255638444e-01       2.405135330298e-03       2.403765031161e-03      -3.181589167003e-03      -9.517615002258e-03      -2.007097474787e-03      -4.795378628435e+01       2.496276415410e-01 
       1.450234367304e+02       3.951924427092e-04      -1.509489649502e-01      -1.185134133482e-01      -1.200528305998e-02      -1.560659521147e-02      -7.228760843327e-04      -3.158352567333e-03      -1.337523398514e-01      -1.161317016514e-01       2.403923693995e-03       2.402463100685e-03      -1.944172153645e-03      -9.109645996085e-03      -2.619077263395e-03      -4.797875001190e+01       2.496600385091e-01 
       1.451234184546e+02       3.955216719911e-04      -1.350498759992e-01      -1.200366243464e-01      -1.242175369639e-02      -1.704895112487e-02      -8.384257324071e-04      -3.461792834791e-03      -1.220492226927e-01      -1.179949188148e-01       2.402701024705e-03       2.401156528669e-03      -7.671891470717e-04      -8.611933433382e-03      -3.199611759260e-03      -4.800371699125e+01       2.496924105303e-01 
       1.452234001788e+02       3.958509795047e-04      -1.189709099422e-01      -1.212123801024e-01      -1.280140645321e-02      -1.843464721872e-02      -9.512452368226e-04      -3.753746493611e-03      -1.101770988934e-01      -1.195115909563e-01       2.401468624046e-03       2.399847096431e-03       3.377281103796e-04      -8.029570435250e-03      -3.742957739997e-03      -4.802868721450e+01       2.497247565698e-01 
       1.453233819030e+02       3.961803652499e-04      -1.027583935276e-01      -1.220405035463e-01      -1.314347102013e-02      -1.976041274299e-02      -1.061048146989e-03      -4.033520711357e-03      -9.817060209684e-02      -1.206823940513e-01       2.400227815993e-03       2.398536565349e-03       1.359686650469e-03      -7.368486826315e-03      -4.243752688641e-03      -4.805366067373e+01       2.497570757437e-01 
       1.454233636272e+02       3.965098292269e-04      -8.645860132437e-02      -1.225218495981e-01      -1.344727600412e-02      -2.102316602127e-02      -1.167557431275e-03      -4.300461040731e-03      -8.606424126936e-02      -1.215099762906e-01       2.398979943524e-03       2.397226670963e-03       2.288639053791e-03      -6.635388895401e-03      -4.697067309515e-03      -4.807863736098e+01       2.497893671602e-01 
       1.455233453514e+02       3.968393714355e-04      -7.011760576910e-02      -1.226588660395e-01      -1.371225689815e-02      -2.222001879772e-02      -1.270506170125e-03      -4.553952387675e-03      -7.389230800706e-02      -1.219949833760e-01       2.397726365800e-03       2.395919116268e-03       3.115479703371e-03      -5.837691704091e-03      -5.098452690323e-03      -4.810361726835e+01       2.498216299346e-01 
       1.456503777126e+02       3.972581860491e-04      -4.936778525368e-02      -1.223418274857e-01      -1.399224344939e-02      -2.364142411942e-02      -1.395770915839e-03      -4.855729295714e-03      -5.838641634784e-02      -1.221169638057e-01       2.396127556191e-03       2.394263781334e-03       4.006171236731e-03      -4.743694374258e-03      -5.527424823382e-03      -4.813536026732e+01       2.498625792140e-01 
       1.457774100737e+02       3.976771269531e-04      -2.871764818769e-02      -1.214830204456e-01      -1.420820672593e-02      -2.494708898349e-02      -1.514376524747e-03      -5.133791741823e-03      -4.289978745673e-02      -1.216910999152e-01       2.394524596534e-03       2.392618217169e-03       4.705125502888e-03      -3.576210612007e-03      -5.859547174413e-03      -4.816710843581e+01       2.499034801541e-01 
       1.459044424349e+02       3.980961941474e-04      -8.258122512148e-03      -1.200924455952e-01      -1.435978380109e-02      -2.613253704820e-02      -1.625855847349e-03      -5.387173825950e-03      -2.750127859828e-02      -1.207305426381e-01       2.392920346759e-03       2.390985606471e-03       5.201484483380e-03      -2.354167901981e-03      -6.089652734367e-03      -4.819886175808e+01       2.499443321867e-01 
       1.460314747960e+02       3.985153876321e-04       1.192182043888e-02      -1.181831493044e-01      -1.444688496630e-02      -2.719386120929e-02      -1.729775366043e-03      -5.615026367950e-03      -1.225805760697e-02      -1.192490718459e-01       2.391317669650e-03       2.389368984347e-03       5.487681167314e-03      -1.097332246280e-03      -6.214230580489e-03      -4.823062021879e+01       2.499851352066e-01 
       1.461585071571e+02       3.989347074071e-04       3.173566428057e-02      -1.157714565200e-01      -1.446972051240e-02      -2.812773068301e-02      -1.825736808080e-03      -5.816618608024e-03       2.764291133572e-03      -1.172551620558e-01       2.389719421809e-03       2.387771224412e-03       5.559550356395e-03       1.740104302774e-04      -6.231476876164e-03      -4.826238380313e+01       2.500258896195e-01 
       1.462855395183e+02       3.993541534725e-04       5.109975250116e-02      -1.128747799640e-01      -1.442880421307e-02      -2.893140321020e-02      -1.913378499603e-03      -5.991340901255e-03       1.750165855646e-02      -1.147625697403e-01       2.388128447238e-03       2.386195032027e-03       5.416382260235e-03       1.439377231282e-03      -6.141317220855e-03      -4.829415249683e+01       2.500665960543e-01 
       1.464178965485e+02       3.997913153167e-04       7.071021992351e-02      -1.093608599674e-01      -1.431920825579e-02      -2.962795977869e-02      -1.995494957830e-03      -6.144280804683e-03       3.248661481040e-02      -1.116566153489e-01       2.386481562140e-03       2.384578440592e-03       5.041470559597e-03       2.729485677126e-03      -5.934926428664e-03      -4.832725822265e+01       2.501089584113e-01 
       1.465502535787e+02       4.002286142603e-04       8.965775086683e-02      -1.053643136032e-01      -1.414244457475e-02      -3.017912101743e-02      -2.067907798048e-03      -6.267117035956e-03       4.702741756187e-02      -1.080547025901e-01       2.384848770219e-03       2.382990650062e-03       4.443173022455e-03       3.968538344085e-03      -5.617572158768e-03      -4.836036946570e+01       2.501512706191e-01 
       1.466826106089e+02       4.006660503032e-04       1.078594580550e-01      -1.009114760395e-01      -1.390000467178e-02      -3.058385628260e-02      -2.130343798673e-03      -6.359587810323e-03       6.105995754586e-02      -1.039800566563e-01       2.383233142609e-03       2.381434071804e-03       3.632426885600e-03       5.134985077404e-03      -5.195014942196e-03      -4.839348621220e+01       2.501935344392e-01 
       1.468149676391e+02       4.011036234455e-04       1.252372555182e-01      -9.603045683964e-02      -1.359369387652e-02      -3.084183360804e-02      -2.182578127065e-03      -6.421576219147e-03       7.452339577953e-02      -9.945784878480e-02       2.381637669071e-03       2.379910879346e-03       2.623862596941e-03       6.208588213889e-03      -4.674842998502e-03      -4.842660844938e+01       2.502357521668e-01 
       1.469473246693e+02       4.015413336871e-04       1.417181679283e-01      -9.075071993275e-02      -1.322561552171e-02      -3.095341729273e-02      -2.224434987849e-03      -6.453109963864e-03       8.736036320590e-02      -9.451634432721e-02       2.380065241909e-03       2.378423005333e-03       1.435539691388e-03       7.170771769396e-03      -4.066335506107e-03      -4.845973616552e+01       2.502779266102e-01 
       1.470796816994e+02       4.019791810281e-04       1.572345669147e-01      -8.510324722174e-02      -1.279814597458e-02      -3.091966084393e-02      -2.255788152197e-03      -6.454360136730e-03       9.951730408786e-02      -8.918569924193e-02       2.378518639274e-03       2.376972140659e-03       8.862422444075e-05       8.004940636841e-03      -3.380297082208e-03      -4.849286935002e+01       2.503200609887e-01 
       1.472146722397e+02       4.024258814434e-04       1.720018989154e-01      -7.899836616546e-02      -1.230372830777e-02      -3.073732293035e-02      -2.276866997256e-03      -6.424766041929e-03       1.111643795708e-01      -8.338037044430e-02       2.376970612583e-03       2.375532033863e-03      -1.423637398659e-03       8.708988040899e-03      -2.613350660084e-03      -4.852666740892e+01       2.503629957299e-01 
       1.473496627800e+02       4.028727244681e-04       1.856418789703e-01      -7.258067893216e-02      -1.175333290638e-02      -3.040814456095e-02      -2.286913351071e-03      -6.364474558528e-03       1.220046637825e-01      -7.723663490755e-02       2.375454861590e-03       2.374133217590e-03      -3.048149300898e-03       9.252462158199e-03      -1.792477329882e-03      -4.856047113734e+01       2.504058957523e-01 
       1.474846533203e+02       4.033197101021e-04       1.981015178687e-01      -6.588702274447e-02      -1.115027195840e-02      -2.993535570496e-02      -2.285953563377e-03      -6.274108504657e-03       1.319948987379e-01      -7.079014401442e-02       2.373973865891e-03       2.372776719567e-03      -4.755111759813e-03       9.625816362587e-03      -9.327005045715e-04      -4.859428052780e+01       2.504487652059e-01 
       1.476196438605e+02       4.037668383455e-04       2.093345419774e-01      -5.895506430615e-02      -1.049808877283e-02      -2.932285516701e-02      -2.274067178415e-03      -6.154431033629e-03       1.410966922613e-01      -6.407780821397e-02       2.372529913196e-03       2.371463317471e-03      -6.513285584525e-03       9.822609998119e-03      -4.972081154989e-05      -4.862809557413e+01       2.504916086888e-01 
       1.477546344008e+02       4.042141091982e-04       2.193015146482e-01      -5.182322177033e-02      -9.800534729389e-03      -2.857518492643e-02      -2.251386196632e-03      -6.006340558314e-03       1.492766694762e-01      -5.713713136637e-02       2.371125084184e-03       2.370193546439e-03      -8.290551474998e-03       9.839611650613e-03       8.403647945298e-04      -4.866191627156e+01       2.505344312190e-01 
       1.478896249411e+02       4.046615226603e-04       2.279699511247e-01      -4.453043364815e-02      -9.061549464802e-03      -2.769749960338e-02      -2.218094131301e-03      -5.830864680541e-03       1.565065682792e-01      -5.000607935702e-02       2.369761238296e-03       2.368967707846e-03      -1.005449816154e-02       9.676859464631e-03       1.721357717431e-03      -4.869574261671e+01       2.505772381879e-01 
       1.480246154814e+02       4.051090787318e-04       2.353144010835e-01      -3.711586609607e-02      -8.285241057084e-03      -2.669553317277e-02      -2.174424766106e-03      -5.629153538771e-03       1.627632965600e-01      -4.272320946158e-02       2.368440003494e-03       2.367785881987e-03      -1.177301881982e-02       9.337661990481e-03       2.577255745963e-03      -4.872957460761e+01       2.506200349203e-01 
       1.482180245580e+02       4.057505678059e-04       2.434946494807e-01      -2.635851550160e-02      -7.116439339739e-03      -2.505599162996e-02      -2.094345129047e-03      -5.296974979033e-03       1.699971414553e-01      -3.210149263231e-02       2.366623959763e-03       2.366169010729e-03      -1.409411498583e-02       8.557790827841e-03       3.729031848866e-03      -4.877805757677e+01       2.506813451194e-01 
       1.484114336347e+02       4.063923496287e-04       2.488916250637e-01      -1.554636026118e-02      -5.892700163548e-03      -2.319455985327e-02      -1.994548827720e-03      -4.917661838798e-03       1.751636811842e-01      -2.136209388101e-02       2.364901337991e-03       2.364641092841e-03      -1.617190962861e-02       7.459624320842e-03       4.754890552570e-03      -4.882655213739e+01       2.507426617029e-01 
       1.486048427114e+02       4.070344242003e-04       2.515058323928e-01      -4.792450231695e-03      -4.627320912262e-03      -2.113339422163e-02      -1.876219446093e-03      -4.495725115286e-03       1.782510839342e-01      -1.061772491712e-02       2.363274169579e-03       2.363200261727e-03      -1.792947953194e-02       6.084981865741e-03       5.616949216129e-03      -4.887505829795e+01       2.508040022355e-01 
       1.487982517881e+02       4.076767915206e-04       2.513665617858e-01       5.793077863069e-03      -3.333828495719e-03      -1.889629619417e-02      -1.740712730954e-03      -4.036030888046e-03       1.792691359207e-01       2.112594366499e-05       2.361743338308e-03       2.361843955955e-03      -1.930204200314e-02       4.485861603431e-03       6.283529240988e-03      -4.892357607253e+01       2.508653849907e-01 
       1.489916608648e+02       4.083194515898e-04       2.485309940892e-01       1.610415829204e-02      -2.025836691262e-03      -1.650844337574e-02      -1.589541198978e-03      -3.543745365912e-03       1.782486964596e-01       1.044694022703e-02       2.360308579664e-03       2.360569005424e-03      -2.023933356982e-02       2.722462623945e-03       6.730318034542e-03      -4.897210548049e+01       2.509268274235e-01 
       1.491850699415e+02       4.089624044077e-04       2.430830392501e-01       2.603971288301e-02      -7.169029374433e-04      -1.399611342071e-02      -1.424357424441e-03      -3.024278275877e-03       1.752409859634e-01       2.055666277056e-02       2.358968486189e-03       2.359371702878e-03      -2.070743712446e-02       8.609337250170e-04       6.941251719935e-03      -4.902064654619e+01       2.509883464302e-01 
       1.493784790182e+02       4.096056499744e-04       2.351319279615e-01       3.550457611596e-02       5.796102745514e-04      -1.138640152137e-02      -1.246936052605e-03      -2.483224727553e-03       1.703166455963e-01       3.025284768884e-02       2.357720529494e-03       2.358247869372e-03      -2.068999871857e-02      -1.029091855961e-03       6.909090024465e-03      -4.906919929862e+01       2.510499590273e-01 
       1.495718880949e+02       4.102491882898e-04       2.248105647141e-01       4.441044229736e-02       1.850668996281e-03      -8.706933363497e-03      -1.059154733211e-03      -1.926305947422e-03       1.635645844709e-01       3.944428294307e-02       2.356561107498e-03       2.357192921357e-03      -2.018879236215e-02      -2.877098149671e-03       6.635663617849e-03      -4.911776377124e+01       2.511116821667e-01 
       1.497652971716e+02       4.108930193541e-04       2.122736557244e-01       5.267666782352e-02       3.083697800601e-03      -5.985577054617e-03      -8.629742308851e-04      -1.359309618785e-03       1.550906807424e-01       4.804669899313e-02       2.355485614725e-03       2.356201937196e-03      -1.922360911226e-02      -4.614321136660e-03       6.131783447193e-03      -4.916634000175e+01       2.511735318127e-01 
       1.499260694265e+02       4.114284299386e-04       2.002907604707e-01       5.900894187535e-02       4.071079274322e-03      -3.711548645822e-03      -6.949574576187e-04      -8.844844420884e-04       1.468229680304e-01       5.469402714676e-02       2.354651544829e-03       2.355423133985e-03      -1.809429717760e-02      -5.927600615840e-03       5.551214752564e-03      -4.920672821331e+01       2.512250510174e-01 
       1.500868416814e+02       4.119640428080e-04       1.870067023454e-01       6.481217006451e-02       5.017357016650e-03      -1.443632247196e-03      -5.237194264911e-04      -4.100047903140e-04       1.375263082945e-01       6.084198227198e-02       2.353868056350e-03       2.354681827094e-03      -1.669936731925e-02      -7.086092059028e-03       4.839930765103e-03      -4.924712460357e+01       2.512766749373e-01 
       1.502476139363e+02       4.124998579624e-04       1.725384284485e-01       7.005387838049e-02       5.916378729475e-03       8.026111360974e-04      -3.504567112284e-04       6.087254833341e-05       1.272838614316e-01       6.645538192875e-02       2.353131186152e-03       2.353974805583e-03      -1.507523288018e-02      -8.060261117165e-03       4.016524373911e-03      -4.928752919959e+01       2.513284108152e-01 
       1.504083861912e+02       4.130358754018e-04       1.570093623196e-01       7.470620902683e-02       6.762406077513e-03       3.011988421227e-03      -1.763690649629e-04       5.249599558164e-04       1.161840937964e-01       7.150341968940e-02       2.352436665236e-03       2.353298776528e-03      -1.326415309296e-02      -8.825382004357e-03       3.102445825255e-03      -4.932794202977e+01       2.513802654867e-01 
       1.505691584461e+02       4.135720951261e-04       1.405484005111e-01       7.874602050150e-02       7.550150919049e-03       5.169775439431e-03      -2.651078311961e-06       9.791602254988e-04       1.043200574532e-01       7.595989700122e-02       2.351779971015e-03       2.352650380537e-03      -1.131313110411e-02      -9.362168772075e-03       2.121443712329e-03      -4.936836312379e+01       2.514322450238e-01 
       1.507299307010e+02       4.141085171353e-04       1.232888852287e-01       8.215496752532e-02       8.274807009359e-03       7.261813361611e-03       1.695160627271e-04       1.420486912627e-03       9.178863954800e-02       7.980335106531e-02       2.351156384108e-03       2.352026207498e-03      -9.272675653938e-03      -9.657263478862e-03       1.098939753384e-03      -4.940879251237e+01       2.514843541090e-01 
       1.508614114204e+02       4.145473573161e-04       1.086757489903e-01       8.446433769498e-02       8.817525247256e-03       8.914375820601e-03       3.083523038382e-04       1.769839302799e-03       8.111399344710e-02       8.247905479432e-02       2.350667624354e-03       2.351531348380e-03      -7.574258715846e-03      -9.713791789813e-03       2.503204323391e-04      -4.944186214782e+01       2.515270683968e-01 
       1.509928921398e+02       4.149863327868e-04       9.369596989127e-02       8.633772906076e-02       9.313080003219e-03       1.050690034864e-02       4.447550491003e-04       2.107179179562e-03       7.011566034617e-02       8.472667703984e-02       2.350195041897e-03       2.351048471404e-03      -5.880555288049e-03      -9.603121543929e-03      -5.937311701016e-04      -4.947493736940e+01       2.515698739209e-01 
       1.511243728592e+02       4.154254435475e-04       7.842624562563e-02       8.777235872347e-02       9.759631820627e-03       1.203272702432e-02       5.781200508725e-04       2.431089474264e-03       5.885024503082e-02       8.654159222618e-02       2.349735902397e-03       2.350575655598e-03      -4.220729551400e-03      -9.327439591014e-03      -1.418667720462e-03      -4.950801819498e+01       2.516127723501e-01 
       1.512558535786e+02       4.158646895980e-04       6.294357327625e-02       8.876759577292e-02       1.015559378083e-02       1.348558371070e-02       7.078616094696e-04       2.740231384707e-03       4.737482057932e-02       8.792133574266e-02       2.349287468219e-03       2.350110970764e-03      -2.623316715430e-03      -8.891778796956e-03      -2.210293876765e-03      -4.954110464267e+01       2.516557651085e-01 
       1.513873342980e+02       4.163040709386e-04       4.732487337363e-02       8.932494296576e-02       1.049963626736e-02       1.485961092444e-02       8.334151488200e-04       3.033349734839e-03       3.574664610146e-02       8.886553867885e-02       2.348847018383e-03       2.349652481724e-03      -1.115728893370e-03      -8.303926781809e-03      -2.955011979669e-03      -4.957419673075e+01       2.516988532547e-01 
       1.515188150174e+02       4.167435875691e-04       3.164661907043e-02       8.944799420900e-02       1.079069059043e-02       1.614938425889e-02       9.542396682155e-04       3.309277838221e-03       2.402289095360e-02       8.937590591695e-02       2.348411869552e-03       2.349198254389e-03       2.762197087779e-04      -7.574283478820e-03      -3.640057408745e-03      -4.960729447760e+01       2.517420371096e-01 
       1.516502957368e+02       4.171832394895e-04       1.598447393901e-02       8.914237821602e-02       1.102795131405e-02       1.734993454692e-02       1.069820062057e-03       3.566941900455e-03       1.226036335857e-02       8.945622013243e-02       2.347979391114e-03       2.348746357066e-03       1.528755493916e-03      -6.715674984542e-03      -4.253717338793e-03      -4.964039790160e+01       2.517853166278e-01 
       1.518230716767e+02       4.177611821697e-04      -4.447369911694e-03       8.810204997386e-02       1.125706581429e-02       1.878440512625e-02       1.212914223431e-03       3.876135353862e-03      -3.161220386633e-03       8.891788161089e-02       2.347410847823e-03       2.348152837620e-03       2.927244672939e-03      -5.416803858386e-03      -4.934184243741e-03      -4.968390705017e+01       2.518423342530e-01 
       1.519958476165e+02       4.183393584688e-04      -2.455792748676e-02       8.635712797379e-02       1.139184603750e-02       2.004817809846e-02       1.345089624936e-03       4.150161399706e-03      -1.842780126529e-02       8.766537886474e-02       2.346836911694e-03       2.347555674739e-03       4.007547661392e-03      -3.960452120497e-03      -5.453533326957e-03      -4.972742607508e+01       2.518995153744e-01 
       1.521686235563e+02       4.189177683867e-04      -4.418799346201e-02       8.393533765463e-02       1.143253612681e-02       2.113384564239e-02       1.465418002021e-03       4.387377785618e-03      -3.341797607840e-02       8.572245237736e-02       2.346252298990e-03       2.346950575345e-03       4.738329103159e-03      -2.390302700933e-03      -5.796677895388e-03      -4.977095501730e+01       2.519568581920e-01 
       1.523413994961e+02       4.194964119235e-04      -6.318534199892e-02       8.086949014244e-02       1.138014692369e-02       2.203554157463e-02       1.573074489959e-03       4.586460725982e-03      -4.801490301810e-02       8.311809771776e-02       2.345652081132e-03       2.346333320129e-03       5.098722825304e-03      -7.533236698910e-04      -5.953806304991e-03      -4.981449391721e+01       2.520143598558e-01 
       1.525141754360e+02       4.200752890791e-04      -8.140585491083e-02       7.719710384374e-02       1.123643629113e-02       2.274896411653e-02       1.667343123754e-03       4.746410593613e-03      -6.210718029738e-02       7.988626915307e-02       2.345031727908e-03       2.345699790823e-03       5.078923213018e-03       9.016419413081e-04      -5.920658918373e-03      -4.985804281427e+01       2.520720160047e-01 
       1.526869513758e+02       4.206543998537e-04      -9.871456208062e-02       7.296002172900e-02       1.100388386334e-02       2.327138617857e-02       1.747621434264e-03       4.866555021488e-03      -7.558966668484e-02       7.606543727663e-02       2.344387133206e-03       2.345045990265e-03       4.680451583197e-03       2.525328169800e-03      -5.698642178990e-03      -4.990160174675e+01       2.521298217379e-01 
       1.528597273156e+02       4.212337442471e-04      -1.149865890979e-01       6.820398749048e-02       1.068566066769e-02       2.360165282403e-02       1.813424072288e-03       4.946549336707e-03      -8.836422726535e-02       7.169813764023e-02       2.343714637724e-03       2.344368069850e-03       3.916087996274e-03       4.069505966181e-03      -5.294775407428e-03      -4.994517075158e+01       2.521877718175e-01 
       1.530325032555e+02       4.218133222593e-04      -1.301080024852e-01       6.297816960856e-02       1.028559324988e-02       2.374016583731e-02       1.864385435820e-03       4.986374303040e-03      -1.003404039325e-01       6.683061886161e-02       2.343011044303e-03       2.343662359783e-03       2.809467401301e-03       5.488414931363e-03      -4.721470255307e-03      -4.998874986423e+01       2.522458607512e-01 
       1.532052791953e+02       4.223931338905e-04      -1.439765440927e-01       5.733467887488e-02       9.808122213912e-03       2.368885579413e-02       1.900261311890e-03       4.986331246290e-03      -1.114360179525e-01       6.151243712053e-02       2.342273628194e-03       2.342925403817e-03       1.394352038274e-03       6.740121152368e-03      -3.996149368332e-03      -5.003233911853e+01       2.523040824486e-01 
       1.533780551351e+02       4.229731791405e-04      -1.565022537732e-01       5.132809954352e-02       9.258256401832e-03       2.345114213983e-02       1.920929535752e-03       4.947034659926e-03      -1.215776948312e-01       5.579588973199e-02       2.341500141116e-03       2.342153996459e-03      -2.863960877050e-04       7.787756293114e-03      -3.140716748952e-03      -5.007593854645e+01       2.523624296696e-01 
       1.535508310750e+02       4.235534580093e-04      -1.676079810223e-01       4.501499361451e-02       8.641523840733e-03       2.303188183361e-02       1.926389660348e-03       4.869402398502e-03      -1.307012958520e-01       4.973547622085e-02       2.340688798060e-03       2.341345210492e-03      -2.182110382166e-03       8.600602481416e-03      -2.180896450367e-03      -5.011954817783e+01       2.524208949925e-01 
       1.537236070148e+02       4.241339704970e-04      -1.772297801005e-01       3.845336496293e-02       7.963919019482e-03       2.243730727787e-02       1.916761645225e-03       4.754643599084e-03      -1.387522623593e-01       4.338751223686e-02       2.339838262599e-03       2.340496429095e-03      -4.235843436576e-03       9.154991072795e-03      -1.145459464760e-03      -5.016316804028e+01       2.524794710580e-01 
       1.538614897640e+02       4.245974124387e-04      -1.838095165853e-01       3.307800633912e-02       7.383760731038e-03       2.184203136482e-02       1.898408412592e-03       4.637409998158e-03      -1.443774647625e-01       3.815383088879e-02       2.339130758761e-03       2.339788835265e-03      -5.947113479271e-03       9.401064908657e-03      -2.855531054289e-04      -5.019798595380e+01       2.525262919462e-01 
       1.539993725131e+02       4.250610031661e-04      -1.893923548850e-01       2.761206990949e-02       6.772324307370e-03       2.114427081742e-02       1.870769104235e-03       4.498348387367e-03      -1.492727291046e-01       3.280342584022e-02       2.338397435197e-03       2.339053327780e-03      -7.687287144926e-03       9.467873842270e-03       5.864675196762e-04      -5.023281041118e+01       2.525731751202e-01 
       1.541372552623e+02       4.255247426792e-04      -1.939644180535e-01       2.208575804977e-02       6.133150440326e-03       2.034888422094e-02       1.834062780211e-03       4.338434029668e-03      -1.534240136226e-01       2.736607128981e-02       2.337638177150e-03       2.338289084608e-03      -9.423278926706e-03       9.354450052733e-03       1.454053480310e-03      -5.026764142321e+01       2.526201164985e-01 
       1.542751380114e+02       4.259886309781e-04      -1.975173724397e-01       1.652911302966e-02       5.469884657210e-03       1.946116738463e-02       1.788553136487e-03       4.158736381848e-03      -1.568213873508e-01       2.187156952560e-02       2.336853017517e-03       2.337495453964e-03      -1.112213247420e-02       9.063248740938e-03       2.300764828009e-03      -5.030247899959e+01       2.526671119161e-01 
       1.544130207606e+02       4.264526680626e-04      -2.000483835569e-01       1.097185728931e-02       4.786255347052e-03       1.848682075703e-02       1.734546489713e-03       3.960412475401e-03      -1.594590223827e-01       1.634962793593e-02       2.336042125346e-03       2.336671960225e-03      -1.275164776510e-02       8.600096046162e-03       3.110583305466e-03      -5.033732314892e+01       2.527141573579e-01 
       1.545509035097e+02       4.269168539329e-04      -2.015600411277e-01       5.443266030413e-03       4.086049782125e-03       1.743191300446e-02       1.672388429484e-03       3.744699293860e-03      -1.613351634942e-01       1.082959863301e-02       2.335205795413e-03       2.335818310114e-03      -1.428099722101e-02       7.974068013828e-03       3.868218639447e-03      -5.037217387870e+01       2.527612489742e-01 
       1.546887862589e+02       4.273811885889e-04      -2.020602614935e-01      -2.797729779641e-05       3.373094136078e-03       1.630284342431e-02       1.602461487855e-03       3.512906023831e-03      -1.624520682875e-01       5.340285938658e-03       2.334344437369e-03       2.334934397549e-03      -1.568130965103e-02       7.197310492771e-03       4.559397993172e-03      -5.040703119535e+01       2.528083830937e-01 
       1.548679708374e+02       4.279848338102e-04      -2.012212318438e-01      -7.006633900538e-03       2.433850646588e-03       1.473578877847e-02       1.500672070828e-03       3.189919220591e-03      -1.627797462083e-01      -1.701070743649e-03       2.333188525006e-03       2.333740660045e-03      -1.726527696894e-02       5.987588588254e-03       5.337151465667e-03      -5.045233963214e+01       2.528696936882e-01 
       1.550471554158e+02       4.285887303027e-04      -1.987381945560e-01      -1.378241048705e-02       1.488013367998e-03       1.307013727248e-02       1.387474315191e-03       2.845258631513e-03      -1.618592899280e-01      -8.582798741561e-03       2.331992587099e-03       2.332496653852e-03      -1.853688899994e-02       4.588029592167e-03       5.956309793003e-03      -5.049765921095e+01       2.529310621056e-01 
       1.552263399943e+02       4.291928780663e-04      -1.946663727167e-01      -2.029933964862e-02       5.439502927552e-04       1.132179796836e-02       1.263956422423e-03       2.482214530834e-03      -1.597244905216e-01      -1.524743963177e-02       2.330758223634e-03       2.331203610617e-03      -1.945608170647e-02       3.043811679940e-03       6.397431660085e-03      -5.054298993774e+01       2.529924801381e-01 
       1.554055245727e+02       4.297972771011e-04      -1.890739545402e-01      -2.650488011994e-02      -3.901176249464e-04       9.507120284507e-03       1.131281495311e-03       2.104180162735e-03      -1.564191584086e-01      -2.164072723931e-02       2.329487229030e-03       2.329863302428e-03      -1.999415441461e-02       1.404632444679e-03       6.646812846771e-03      -5.058833181539e+01       2.530539402280e-01 
       1.555847091512e+02       4.304019274070e-04      -1.820412200920e-01      -3.235035001448e-02      -1.306186480160e-03       7.642743385985e-03       9.906764037834e-04       1.714620375750e-03      -1.519965183910e-01      -2.771187368818e-02       2.328181560036e-03       2.328478024673e-03      -2.013465643463e-02      -2.768984913643e-04       6.696908558963e-03      -5.063368484390e+01       2.531154355246e-01 
       1.557638937296e+02       4.310068289841e-04      -1.736595795975e-01      -3.779129593453e-02      -2.196536146370e-03       5.745446818358e-03       8.434210004099e-04       1.317040531824e-03      -1.465185549882e-01      -3.341385260361e-02       2.326843308030e-03       2.327050571271e-03      -1.987388355455e-02      -1.946941335705e-03       6.546559889529e-03      -5.067904902062e+01       2.531769598490e-01 
       1.559430783081e+02       4.316119818324e-04      -1.640305319692e-01      -4.278776228254e-02      -3.053794321197e-03       3.832003982034e-03       6.908367959008e-04       9.149559257021e-04      -1.400552984627e-01      -3.870391621887e-02       2.325474680896e-03       2.325584207187e-03      -1.922096879485e-02      -3.552143370037e-03       6.201017122547e-03      -5.072442434039e+01       2.532385068260e-01 
       1.561222628865e+02       4.322173859518e-04      -1.532645572193e-01      -4.730454259556e-02      -3.870996053174e-03       1.919037917726e-03       5.342748882801e-04       5.118615057266e-04      -1.326840288441e-01      -4.354401806505e-02       2.324077981657e-03       2.324082625699e-03      -1.819756256926e-02      -5.041343122278e-03       5.671758027467e-03      -5.076981079565e+01       2.533000701083e-01 
       1.563014474650e+02       4.328230413424e-04      -1.414799488105e-01      -5.131145434716e-02      -4.641638585639e-03       2.287978035174e-05       3.751037988726e-04       1.112020061861e-04      -1.244884250520e-01      -4.790082417082e-02       2.322655587813e-03       2.322549894953e-03      -1.683711192377e-02      -6.367203939905e-03       4.976106733214e-03      -5.081520837660e+01       2.533616441092e-01 
       1.564806320434e+02       4.334289480041e-04      -1.288015922770e-01      -5.478352486137e-02      -5.359732470751e-03      -1.840567935487e-03       2.146976485994e-04      -2.836569987454e-04      -1.155577062097e-01      -5.174573324467e-02       2.321209939331e-03       2.320990402694e-03      -1.518376337050e-02      -7.487720153922e-03       4.136666191646e-03      -5.086061707155e+01       2.534232240423e-01 
