# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   81       3.144948602355e-10       6.945435015887e-14      -1.720651500339e-12       2.305095081193e-16       1.481894119482e-11       2.372683953959e-12      -8.390966984007e-15 
   82       3.185743037193e-10       7.159610969781e-14      -1.803217076427e-12       2.362762217742e-16       1.436731753604e-11       2.311018237915e-12      -8.370099356763e-15 
   83       3.226875139358e-10       7.375142876867e-14      -1.886993966251e-12       2.421161485824e-16       1.393290040990e-11       2.251599371402e-12      -8.347966717852e-15 
   84       3.268335596799e-10       7.591848947016e-14      -1.971934364660e-12       2.480294115166e-16       1.351398693934e-11       2.194255073632e-12      -8.318426151420e-15 
   85       3.310127371017e-10       7.809551793444e-14      -2.057983988570e-12       2.540161928454e-16       1.311029795955e-11       2.138955325902e-12      -8.280452815763e-15 
   86       3.352254989071e-10       8.028071399853e-14      -2.145085398988e-12       2.600766987681e-16       1.272180177773e-11       2.085689284327e-12      -8.234402625229e-15 
   87       3.394720651664e-10       8.247222610445e-14      -2.233179187798e-12       2.662111470212e-16       1.234829047674e-11       2.034420760582e-12      -8.180681857784e-15 
   88       3.437524112804e-10       8.466815122607e-14      -2.322203983053e-12       2.724197671960e-16       1.198937262637e-11       1.985087176954e-12      -8.119748594792e-15 
   89       3.480662559461e-10       8.686653479587e-14      -2.412096454263e-12       2.787028010559e-16       1.164446599467e-11       1.937598521389e-12      -8.052114160784e-15 
   90       3.524130491222e-10       8.906537063172e-14      -2.502791317682e-12       2.850605028545e-16       1.131279025924e-11       1.891836302543e-12      -7.978344563238e-15 
   91       3.567919599948e-10       9.126260086372e-14      -2.594221341598e-12       2.914931396524e-16       1.099335971851e-11       1.847652504827e-12      -7.899061932348e-15 
   92       3.612018649435e-10       9.345611586095e-14      -2.686317351621e-12       2.980009916355e-16       1.068497600307e-11       1.804868543465e-12      -7.814945960804e-15 
